entry,at,order
"""Stevo @ 5Ep7Sc0sJg"" calls 566",2022-03-04T03:01:07.930Z,164636286793000
"""gogerger @ G4RdqDSm6Z"" raises to 566 and go all in",2022-03-04T03:01:04.128Z,164636286412800
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2022-03-04T03:00:58.743Z,164636285874307
"""arash @ huBdniBdCU"" posts a small blind of 10",2022-03-04T03:00:58.743Z,164636285874306
"Your hand is Q♦, 4♠",2022-03-04T03:00:58.743Z,164636285874302
"Player stacks: #1 ""arash @ huBdniBdCU"" (3476) | #3 ""Jonah @ KdrqU8EIQ1"" (2836) | #7 ""gogerger @ G4RdqDSm6Z"" (566) | #8 ""Stevo @ 5Ep7Sc0sJg"" (1142)",2022-03-04T03:00:58.743Z,164636285874301
"-- starting hand #115  (No Limit Texas Hold'em) (dealer: ""Stevo @ 5Ep7Sc0sJg"") --",2022-03-04T03:00:58.743Z,164636285874300
"-- ending hand #114 --",2022-03-04T03:00:52.726Z,164636285272603
"""Jonah @ KdrqU8EIQ1"" shows a A♠, 8♣.",2022-03-04T03:00:52.726Z,164636285272602
"""Stevo @ 5Ep7Sc0sJg"" collected 1020 from pot with Pair, 6's (combination: 6♦, 6♠, J♥, 9♦, 7♥)",2022-03-04T03:00:52.726Z,164636285272601
"""Stevo @ 5Ep7Sc0sJg"" shows a 4♥, 6♦.",2022-03-04T03:00:52.726Z,164636285272600
"""Stevo @ 5Ep7Sc0sJg"" calls 100",2022-03-04T03:00:51.865Z,164636285186500
"""gogerger @ G4RdqDSm6Z"" folds",2022-03-04T03:00:50.143Z,164636285014300
"""Jonah @ KdrqU8EIQ1"" raises to 100",2022-03-04T03:00:49.244Z,164636284924400
"""Stevo @ 5Ep7Sc0sJg"" bets 20",2022-03-04T03:00:46.280Z,164636284628000
"River: 3♦, 7♥, 9♦, 6♠ [J♥]",2022-03-04T03:00:42.912Z,164636284291200
"""Stevo @ 5Ep7Sc0sJg"" calls 80",2022-03-04T03:00:42.100Z,164636284210000
"""gogerger @ G4RdqDSm6Z"" calls 80",2022-03-04T03:00:41.139Z,164636284113900
"""Jonah @ KdrqU8EIQ1"" raises to 80",2022-03-04T03:00:40.225Z,164636284022500
"""Stevo @ 5Ep7Sc0sJg"" bets 20",2022-03-04T03:00:37.097Z,164636283709700
"Turn: 3♦, 7♥, 9♦ [6♠]",2022-03-04T03:00:35.642Z,164636283564200
"""arash @ huBdniBdCU"" folds",2022-03-04T03:00:34.760Z,164636283476000
"""Stevo @ 5Ep7Sc0sJg"" calls 60",2022-03-04T03:00:32.440Z,164636283244000
"""gogerger @ G4RdqDSm6Z"" calls 60",2022-03-04T03:00:31.518Z,164636283151800
"""Jonah @ KdrqU8EIQ1"" bets 60",2022-03-04T03:00:18.216Z,164636281821600
"""arash @ huBdniBdCU"" checks",2022-03-04T03:00:15.761Z,164636281576100
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-03-04T03:00:14.415Z,164636281441500
"Flop:  [3♦, 7♥, 9♦]",2022-03-04T03:00:11.927Z,164636281192700
"""Jonah @ KdrqU8EIQ1"" calls 100",2022-03-04T03:00:11.023Z,164636281102300
"""arash @ huBdniBdCU"" calls 100",2022-03-04T03:00:10.052Z,164636281005200
"""Stevo @ 5Ep7Sc0sJg"" calls 100",2022-03-04T03:00:05.189Z,164636280518900
"""gogerger @ G4RdqDSm6Z"" raises to 100",2022-03-04T03:00:04.025Z,164636280402500
