entry,at,order
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2021-05-07T02:03:39.980Z,162035301999210
"Dead Small Blind",2021-05-07T02:03:39.980Z,162035301999209
"Your hand is 4♦, 10♦",2021-05-07T02:03:39.980Z,162035301999208
"Player stacks: #2 ""Jonah @ KdrqU8EIQ1"" (4414) | #4 ""gerge @ G4RdqDSm6Z"" (1529) | #6 ""James @ pNQGwdK-go"" (1924) | #9 ""Spenny @ cu8vqwqurV"" (870) | #10 ""arash @ huBdniBdCU"" (1263)",2021-05-07T02:03:39.980Z,162035301999203
"-- starting hand #80  (No Limit Texas Hold'em) (dealer: ""arash @ huBdniBdCU"") --",2021-05-07T02:03:39.980Z,162035301999202
"The player ""peelic @ c2JqQCu6sT"" quits the game with a stack of 0.",2021-05-07T02:03:39.980Z,162035301999201
"The player ""Stevo @ aL5upxHjBA"" quits the game with a stack of 0.",2021-05-07T02:03:39.980Z,162035301999200
"""gerge @ G4RdqDSm6Z"" shows a 5♣, J♦.",2021-05-07T02:03:36.522Z,162035301652300
"-- ending hand #79 --",2021-05-07T02:03:33.434Z,162035301343902
"""Jonah @ KdrqU8EIQ1"" collected 1530 from pot with Flush, Qd High (combination: Q♦, 10♦, 8♦, 7♦, 6♦, 4♦)",2021-05-07T02:03:33.434Z,162035301343901
"""Jonah @ KdrqU8EIQ1"" collected 1077 from pot with Flush, Qd High (combination: Q♦, 10♦, 8♦, 7♦, 6♦, 4♦)",2021-05-07T02:03:33.434Z,162035301343900
"River: 7♦, 10♦, Q♦, 4♠ [8♦]",2021-05-07T02:03:29.340Z,162035300934800
"Turn: 7♦, 10♦, Q♦ [4♠]",2021-05-07T02:03:25.316Z,162035300531900
"""peelic @ c2JqQCu6sT"" shows a 10♥, 10♠.",2021-05-07T02:03:21.299Z,162035300131802
"""Jonah @ KdrqU8EIQ1"" shows a 6♦, 4♦.",2021-05-07T02:03:21.299Z,162035300131801
"""Stevo @ aL5upxHjBA"" shows a 2♦, 7♥.",2021-05-07T02:03:21.299Z,162035300131800
"""Jonah @ KdrqU8EIQ1"" calls 986",2021-05-07T02:03:20.493Z,162035300049300
"""Stevo @ aL5upxHjBA"" calls 221 and go all in",2021-05-07T02:02:15.226Z,162035293522700
"""arash @ huBdniBdCU"" folds",2021-05-07T02:02:13.339Z,162035293334000
"""Spenny @ cu8vqwqurV"" folds",2021-05-07T02:02:12.441Z,162035293244100
"""James @ pNQGwdK-go"" folds",2021-05-07T02:02:04.042Z,162035292404300
"""peelic @ c2JqQCu6sT"" raises to 986 and go all in",2021-05-07T02:02:02.054Z,162035292205500
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-05-07T02:01:59.797Z,162035291979800
"""Stevo @ aL5upxHjBA"" bets 20",2021-05-07T02:01:56.257Z,162035291625800
"""arash @ huBdniBdCU"" checks",2021-05-07T02:01:54.421Z,162035291442200
"Flop:  [7♦, 10♦, Q♦]",2021-05-07T02:01:51.302Z,162035291130300
"""peelic @ c2JqQCu6sT"" calls 69",2021-05-07T02:01:50.495Z,162035291049500
"""Jonah @ KdrqU8EIQ1"" calls 69",2021-05-07T02:01:49.607Z,162035290960800
"""Stevo @ aL5upxHjBA"" calls 69",2021-05-07T02:01:48.439Z,162035290844000
"""arash @ huBdniBdCU"" calls 69",2021-05-07T02:01:47.537Z,162035290753800
"""Spenny @ cu8vqwqurV"" calls 69",2021-05-07T02:01:46.639Z,162035290664000
"""James @ pNQGwdK-go"" raises to 69",2021-05-07T02:01:45.741Z,162035290574100
"""gerge @ G4RdqDSm6Z"" folds",2021-05-07T02:01:42.386Z,162035290238600
"""peelic @ c2JqQCu6sT"" calls 20",2021-05-07T02:01:41.478Z,162035290147900
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-05-07T02:01:39.554Z,162035289955500
"""Stevo @ aL5upxHjBA"" posts a big blind of 20",2021-05-07T02:01:37.196Z,162035289719710
"""arash @ huBdniBdCU"" posts a small blind of 10",2021-05-07T02:01:37.196Z,162035289719709
"Your hand is 2♥, 2♣",2021-05-07T02:01:37.196Z,162035289719708
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (290) | #2 ""Jonah @ KdrqU8EIQ1"" (2862) | #3 ""peelic @ c2JqQCu6sT"" (1055) | #4 ""gerge @ G4RdqDSm6Z"" (1529) | #6 ""James @ pNQGwdK-go"" (1993) | #9 ""Spenny @ cu8vqwqurV"" (939) | #10 ""arash @ huBdniBdCU"" (1332)",2021-05-07T02:01:37.196Z,162035289719701
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""Spenny @ cu8vqwqurV"") --",2021-05-07T02:01:37.196Z,162035289719700
"-- ending hand #78 --",2021-05-07T02:01:34.266Z,162035289426602
"""peelic @ c2JqQCu6sT"" collected 320 from pot",2021-05-07T02:01:34.266Z,162035289426601
"Uncalled bet of 735 returned to ""peelic @ c2JqQCu6sT""",2021-05-07T02:01:34.266Z,162035289426600
"""Jonah @ KdrqU8EIQ1"" folds",2021-05-07T02:01:33.463Z,162035289346300
"""arash @ huBdniBdCU"" folds",2021-05-07T02:01:32.607Z,162035289260800
"""Spenny @ cu8vqwqurV"" folds",2021-05-07T02:01:30.974Z,162035289097400
"""peelic @ c2JqQCu6sT"" bets 735 and go all in",2021-05-07T02:01:26.851Z,162035288685200
"""Jonah @ KdrqU8EIQ1"" checks",2021-05-07T02:01:23.582Z,162035288358200
"""arash @ huBdniBdCU"" checks",2021-05-07T02:01:21.941Z,162035288194200
"""Spenny @ cu8vqwqurV"" checks",2021-05-07T02:01:19.955Z,162035287995500
"River: 6♠, 9♥, 4♣, 7♦ [A♥]",2021-05-07T02:01:13.552Z,162035287355700
"""arash @ huBdniBdCU"" calls 20",2021-05-07T02:01:12.746Z,162035287274600
"""Spenny @ cu8vqwqurV"" calls 20",2021-05-07T02:01:11.810Z,162035287181100
"""gerge @ G4RdqDSm6Z"" folds",2021-05-07T02:01:08.967Z,162035286896800
"""peelic @ c2JqQCu6sT"" calls 20",2021-05-07T02:01:03.949Z,162035286395000
"""Jonah @ KdrqU8EIQ1"" bets 20",2021-05-07T02:01:01.582Z,162035286158400
"""arash @ huBdniBdCU"" checks",2021-05-07T02:00:58.801Z,162035285880200
"""Spenny @ cu8vqwqurV"" checks",2021-05-07T02:00:57.036Z,162035285703700
"Turn: 6♠, 9♥, 4♣ [7♦]",2021-05-07T02:00:43.410Z,162035284341700
"""Spenny @ cu8vqwqurV"" calls 20",2021-05-07T02:00:42.602Z,162035284260300
"""James @ pNQGwdK-go"" folds",2021-05-07T02:00:39.252Z,162035283925300
"""gerge @ G4RdqDSm6Z"" calls 20",2021-05-07T02:00:35.387Z,162035283538800
"""peelic @ c2JqQCu6sT"" calls 20",2021-05-07T02:00:34.513Z,162035283451400
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-05-07T02:00:33.313Z,162035283331300
"""Stevo @ aL5upxHjBA"" folds",2021-05-07T02:00:31.770Z,162035283177000
"""arash @ huBdniBdCU"" bets 20",2021-05-07T02:00:30.863Z,162035283086300
"""Spenny @ cu8vqwqurV"" checks",2021-05-07T02:00:29.285Z,162035282928600
"Flop:  [6♠, 9♥, 4♣]",2021-05-07T02:00:24.766Z,162035282476700
"""arash @ huBdniBdCU"" checks",2021-05-07T02:00:23.956Z,162035282395700
"""Spenny @ cu8vqwqurV"" calls 20",2021-05-07T02:00:22.584Z,162035282258900
"""James @ pNQGwdK-go"" calls 20",2021-05-07T02:00:21.708Z,162035282170900
