entry,at,order
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2025-05-01T03:01:18.979Z,174606847897908
"""Jonah @ xrBY5OZYCv"" posts a small blind of 10",2025-05-01T03:01:18.979Z,174606847897907
"Your hand is 5♣, 4♠",2025-05-01T03:01:18.979Z,174606847897903
"Player stacks: #1 ""Jonah @ xrBY5OZYCv"" (1118) | #2 ""Stevo @ GBEr6xd4D5"" (1689) | #3 ""geogeor @ _sqcLETZ0C"" (2090) | #6 ""peelic @ ZiqzryngGQ"" (940) | #9 ""Spenny @ tDnYEvSdfx"" (1103)",2025-05-01T03:01:18.979Z,174606847897901
"-- starting hand #131 (id: dov5xebzjmiy)  (No Limit Texas Hold'em) (dealer: ""Spenny @ tDnYEvSdfx"") --",2025-05-01T03:01:18.979Z,174606847897900
"""Spenny @ tDnYEvSdfx"" shows a J♥.",2025-05-01T03:01:15.754Z,174606847575400
"""Spenny @ tDnYEvSdfx"" shows a K♥.",2025-05-01T03:01:14.527Z,174606847452700
"-- ending hand #130 --",2025-05-01T03:01:12.454Z,174606847245402
"""geogeor @ _sqcLETZ0C"" collected 520 from pot with Two Pair, K's & 10's (combination: K♦, K♠, 10♥, 10♠, A♠)",2025-05-01T03:01:12.454Z,174606847245401
"""geogeor @ _sqcLETZ0C"" shows a A♠, K♦.",2025-05-01T03:01:12.454Z,174606847245400
"""Spenny @ tDnYEvSdfx"" calls 120",2025-05-01T03:01:11.647Z,174606847164700
"""peelic @ ZiqzryngGQ"" folds",2025-05-01T03:01:08.129Z,174606846812900
"""geogeor @ _sqcLETZ0C"" raises to 120",2025-05-01T03:01:06.987Z,174606846698700
"""Spenny @ tDnYEvSdfx"" bets 60",2025-05-01T03:01:05.179Z,174606846517900
"River: 10♥, 7♠, 10♠, K♠ [3♣]",2025-05-01T03:01:00.663Z,174606846066300
"""peelic @ ZiqzryngGQ"" calls 40",2025-05-01T03:00:59.849Z,174606845984900
"""geogeor @ _sqcLETZ0C"" calls 40",2025-05-01T03:00:58.984Z,174606845898400
"""Spenny @ tDnYEvSdfx"" bets 40",2025-05-01T03:00:56.988Z,174606845698800
"Turn: 10♥, 7♠, 10♠ [K♠]",2025-05-01T03:00:50.176Z,174606845017600
"""peelic @ ZiqzryngGQ"" calls 20",2025-05-01T03:00:49.334Z,174606844933400
"""geogeor @ _sqcLETZ0C"" calls 20",2025-05-01T03:00:47.836Z,174606844783600
"""Stevo @ GBEr6xd4D5"" folds",2025-05-01T03:00:46.994Z,174606844699400
"""Jonah @ xrBY5OZYCv"" folds",2025-05-01T03:00:44.465Z,174606844446500
"""Spenny @ tDnYEvSdfx"" bets 20",2025-05-01T03:00:37.948Z,174606843794800
"Flop:  [10♥, 7♠, 10♠]",2025-05-01T03:00:32.563Z,174606843256300
"""Jonah @ xrBY5OZYCv"" checks",2025-05-01T03:00:31.740Z,174606843174000
"""Spenny @ tDnYEvSdfx"" calls 20",2025-05-01T03:00:30.819Z,174606843081900
"""peelic @ ZiqzryngGQ"" calls 20",2025-05-01T03:00:29.888Z,174606842988800
"""geogeor @ _sqcLETZ0C"" calls 20",2025-05-01T03:00:26.407Z,174606842640700
"""Stevo @ GBEr6xd4D5"" calls 20",2025-05-01T03:00:25.531Z,174606842553100
"""Jonah @ xrBY5OZYCv"" posts a big blind of 20",2025-05-01T03:00:23.192Z,174606842319208
"""Spenny @ tDnYEvSdfx"" posts a small blind of 10",2025-05-01T03:00:23.192Z,174606842319207
"Your hand is Q♦, 9♣",2025-05-01T03:00:23.192Z,174606842319203
"Player stacks: #1 ""Jonah @ xrBY5OZYCv"" (1138) | #2 ""Stevo @ GBEr6xd4D5"" (1709) | #3 ""geogeor @ _sqcLETZ0C"" (1770) | #6 ""peelic @ ZiqzryngGQ"" (1020) | #9 ""Spenny @ tDnYEvSdfx"" (1303)",2025-05-01T03:00:23.192Z,174606842319201
"-- starting hand #130 (id: vj0z7wfdgb1d)  (No Limit Texas Hold'em) (dealer: ""peelic @ ZiqzryngGQ"") --",2025-05-01T03:00:23.192Z,174606842319200
"""Stevo @ GBEr6xd4D5"" shows a A♠, K♦.",2025-05-01T03:00:20.155Z,174606842015500
"""Spenny @ tDnYEvSdfx"" shows a 3♣, 8♦.",2025-05-01T03:00:18.182Z,174606841818200
"Undealt cards: Q♥, 8♣, 3♥, 2♣ [10♦]",2025-05-01T03:00:17.668Z,174606841766800
"-- ending hand #129 --",2025-05-01T03:00:15.882Z,174606841588202
"""Spenny @ tDnYEvSdfx"" collected 140 from pot",2025-05-01T03:00:15.882Z,174606841588201
"Uncalled bet of 40 returned to ""Spenny @ tDnYEvSdfx""",2025-05-01T03:00:15.882Z,174606841588200
"""Stevo @ GBEr6xd4D5"" folds",2025-05-01T03:00:15.048Z,174606841504800
"""Spenny @ tDnYEvSdfx"" bets 40",2025-05-01T03:00:12.479Z,174606841247900
"Turn: Q♥, 8♣, 3♥ [2♣]",2025-05-01T03:00:07.826Z,174606840782600
"""peelic @ ZiqzryngGQ"" folds",2025-05-01T03:00:07.013Z,174606840701300
"""geogeor @ _sqcLETZ0C"" folds",2025-05-01T03:00:01.795Z,174606840179500
"""Stevo @ GBEr6xd4D5"" calls 20",2025-05-01T03:00:00.859Z,174606840085900
"""Jonah @ xrBY5OZYCv"" folds",2025-05-01T02:59:59.014Z,174606839901400
"""Spenny @ tDnYEvSdfx"" bets 20",2025-05-01T02:59:57.827Z,174606839782700
"""peelic @ ZiqzryngGQ"" checks",2025-05-01T02:59:54.252Z,174606839425200
"Flop:  [Q♥, 8♣, 3♥]",2025-05-01T02:59:52.013Z,174606839201300
"""Spenny @ tDnYEvSdfx"" checks",2025-05-01T02:59:51.206Z,174606839120600
"""peelic @ ZiqzryngGQ"" calls 20",2025-05-01T02:59:50.340Z,174606839034000
"""geogeor @ _sqcLETZ0C"" calls 20",2025-05-01T02:59:49.463Z,174606838946300
"""Stevo @ GBEr6xd4D5"" calls 20",2025-05-01T02:59:48.628Z,174606838862800
"""Jonah @ xrBY5OZYCv"" calls 20",2025-05-01T02:59:47.231Z,174606838723100
"""Spenny @ tDnYEvSdfx"" posts a big blind of 20",2025-05-01T02:59:45.795Z,174606838579508
