entry,at,order
"""arash @ 64p9VZyiug"" posts a big blind of 20",2024-07-18T03:01:11.365Z,172127167136509
"""Spenny @ FZALHwWEf8"" posts a small blind of 10",2024-07-18T03:01:11.365Z,172127167136508
"Your hand is 3♠, 2♣",2024-07-18T03:01:11.365Z,172127167136507
"Player stacks: #1 ""george @ WJ-HPcQ09S"" (670) | #2 ""peelic @ iCz3PRIxwh"" (2250) | #4 ""Spenny @ FZALHwWEf8"" (1110) | #6 ""arash @ 64p9VZyiug"" (600) | #7 ""Jonah @ VdEHFtBZzk"" (1110) | #9 ""Stevo @ GBEr6xd4D5"" (2260)",2024-07-18T03:01:11.365Z,172127167136501
"-- starting hand #65 (id: ets3wynuipjj)  (No Limit Texas Hold'em) (dealer: ""peelic @ iCz3PRIxwh"") --",2024-07-18T03:01:11.365Z,172127167136500
"""peelic @ iCz3PRIxwh"" shows a 6♦, Q♠.",2024-07-18T03:01:05.372Z,172127166537200
"""Stevo @ GBEr6xd4D5"" shows a 2♣, 8♦.",2024-07-18T03:01:04.861Z,172127166486100
"-- ending hand #64 --",2024-07-18T03:01:04.349Z,172127166434901
"""george @ WJ-HPcQ09S"" collected 670 from pot with Two Pair, Q's & 2's (combination: Q♦, Q♥, 2♦, 2♠, A♦)",2024-07-18T03:01:04.349Z,172127166434900
"River: Q♥, 9♠, K♣, 2♦ [2♠]",2024-07-18T03:01:00.337Z,172127166033700
"Turn: Q♥, 9♠, K♣ [2♦]",2024-07-18T03:00:56.313Z,172127165631300
"""arash @ 64p9VZyiug"" shows a A♥, 5♥.",2024-07-18T03:00:52.304Z,172127165230401
"""george @ WJ-HPcQ09S"" shows a Q♦, A♦.",2024-07-18T03:00:52.304Z,172127165230400
"""Jonah @ VdEHFtBZzk"" folds",2024-07-18T03:00:51.495Z,172127165149500
"""arash @ 64p9VZyiug"" calls 260",2024-07-18T03:00:48.420Z,172127164842000
"""Spenny @ FZALHwWEf8"" folds",2024-07-18T03:00:46.948Z,172127164694800
"""peelic @ iCz3PRIxwh"" folds",2024-07-18T03:00:44.967Z,172127164496700
"""george @ WJ-HPcQ09S"" raises to 260 and go all in",2024-07-18T03:00:44.079Z,172127164407900
"""Jonah @ VdEHFtBZzk"" calls 50",2024-07-18T03:00:41.707Z,172127164170700
"""arash @ 64p9VZyiug"" bets 50",2024-07-18T03:00:40.437Z,172127164043700
"""Spenny @ FZALHwWEf8"" checks",2024-07-18T03:00:38.046Z,172127163804600
"""peelic @ iCz3PRIxwh"" checks",2024-07-18T03:00:33.596Z,172127163359600
"Flop:  [Q♥, 9♠, K♣]",2024-07-18T03:00:30.497Z,172127163049700
"""Spenny @ FZALHwWEf8"" checks",2024-07-18T03:00:29.681Z,172127162968100
"""peelic @ iCz3PRIxwh"" calls 20",2024-07-18T03:00:28.787Z,172127162878700
"""george @ WJ-HPcQ09S"" calls 20",2024-07-18T03:00:26.132Z,172127162613200
"""Stevo @ GBEr6xd4D5"" folds",2024-07-18T03:00:25.262Z,172127162526200
"""Jonah @ VdEHFtBZzk"" calls 20",2024-07-18T03:00:24.290Z,172127162429000
"""arash @ 64p9VZyiug"" calls 20",2024-07-18T03:00:23.383Z,172127162338300
"""Spenny @ FZALHwWEf8"" posts a big blind of 20",2024-07-18T03:00:21.094Z,172127162109409
"""peelic @ iCz3PRIxwh"" posts a small blind of 10",2024-07-18T03:00:21.094Z,172127162109408
"Your hand is 2♣, 8♦",2024-07-18T03:00:21.094Z,172127162109407
"Player stacks: #1 ""george @ WJ-HPcQ09S"" (280) | #2 ""peelic @ iCz3PRIxwh"" (2270) | #4 ""Spenny @ FZALHwWEf8"" (1130) | #6 ""arash @ 64p9VZyiug"" (880) | #7 ""Jonah @ VdEHFtBZzk"" (1180) | #9 ""Stevo @ GBEr6xd4D5"" (2260)",2024-07-18T03:00:21.094Z,172127162109401
"-- starting hand #64 (id: 0yhpyqfmzqd0)  (No Limit Texas Hold'em) (dealer: ""george @ WJ-HPcQ09S"") --",2024-07-18T03:00:21.094Z,172127162109400
"""george @ WJ-HPcQ09S"" shows a 7♦, 9♦.",2024-07-18T03:00:17.429Z,172127161742900
"""Spenny @ FZALHwWEf8"" shows a A♣, J♦.",2024-07-18T03:00:17.409Z,172127161740900
"-- ending hand #63 --",2024-07-18T03:00:14.056Z,172127161405603
"""Jonah @ VdEHFtBZzk"" shows a 4♣, A♠.",2024-07-18T03:00:14.056Z,172127161405602
"""Stevo @ GBEr6xd4D5"" collected 450 from pot with Pair, 3's (combination: 3♣, 3♥, A♥, Q♣, 10♠)",2024-07-18T03:00:14.056Z,172127161405601
"""Stevo @ GBEr6xd4D5"" shows a A♥, Q♣.",2024-07-18T03:00:14.056Z,172127161405600
"""Stevo @ GBEr6xd4D5"" checks",2024-07-18T03:00:13.210Z,172127161321000
"""Jonah @ VdEHFtBZzk"" checks",2024-07-18T03:00:12.294Z,172127161229400
"River: 2♥, 6♠, 3♣, 10♠ [3♥]",2024-07-18T03:00:10.197Z,172127161019700
"""Stevo @ GBEr6xd4D5"" calls 50",2024-07-18T03:00:09.310Z,172127160931000
"""Jonah @ VdEHFtBZzk"" bets 50",2024-07-18T03:00:08.103Z,172127160810300
"Turn: 2♥, 6♠, 3♣ [10♠]",2024-07-18T03:00:04.294Z,172127160429400
"""Jonah @ VdEHFtBZzk"" calls 40",2024-07-18T03:00:03.456Z,172127160345600
"""Spenny @ FZALHwWEf8"" folds",2024-07-18T03:00:02.497Z,172127160249700
"""Stevo @ GBEr6xd4D5"" raises to 40",2024-07-18T02:59:59.981Z,172127159998100
"""Jonah @ VdEHFtBZzk"" bets 20",2024-07-18T02:59:58.257Z,172127159825700
"""Spenny @ FZALHwWEf8"" checks",2024-07-18T02:59:54.146Z,172127159414600
"Flop:  [2♥, 6♠, 3♣]",2024-07-18T02:59:51.326Z,172127159132600
"""Jonah @ VdEHFtBZzk"" calls 80",2024-07-18T02:59:50.448Z,172127159044800
"""Spenny @ FZALHwWEf8"" calls 80",2024-07-18T02:59:49.430Z,172127158943000
"""peelic @ iCz3PRIxwh"" folds",2024-07-18T02:59:48.361Z,172127158836100
"""george @ WJ-HPcQ09S"" folds",2024-07-18T02:59:42.024Z,172127158202400
"""Stevo @ GBEr6xd4D5"" raises to 80",2024-07-18T02:59:41.126Z,172127158112600
"""Jonah @ VdEHFtBZzk"" raises to 40",2024-07-18T02:59:38.343Z,172127157834300
"""arash @ 64p9VZyiug"" folds",2024-07-18T02:59:36.803Z,172127157680300
"""Spenny @ FZALHwWEf8"" calls 20",2024-07-18T02:59:35.835Z,172127157583500
"""peelic @ iCz3PRIxwh"" posts a big blind of 20",2024-07-18T02:59:33.674Z,172127157367409
"""george @ WJ-HPcQ09S"" posts a small blind of 10",2024-07-18T02:59:33.674Z,172127157367408
"Your hand is A♥, Q♣",2024-07-18T02:59:33.674Z,172127157367407
"Player stacks: #1 ""george @ WJ-HPcQ09S"" (290) | #2 ""peelic @ iCz3PRIxwh"" (2290) | #4 ""Spenny @ FZALHwWEf8"" (1210) | #6 ""arash @ 64p9VZyiug"" (880) | #7 ""Jonah @ VdEHFtBZzk"" (1350) | #9 ""Stevo @ GBEr6xd4D5"" (1980)",2024-07-18T02:59:33.674Z,172127157367401
"-- starting hand #63 (id: 0wkmsbyruu7t)  (No Limit Texas Hold'em) (dealer: ""Stevo @ GBEr6xd4D5"") --",2024-07-18T02:59:33.674Z,172127157367400
"""george @ WJ-HPcQ09S"" shows a J♠, 6♦.",2024-07-18T02:59:30.364Z,172127157036400
"""Spenny @ FZALHwWEf8"" shows a Q♥, J♣.",2024-07-18T02:59:28.615Z,172127156861500
"Undealt cards: 10♦, 7♦, K♥ [J♦, 3♠]",2024-07-18T02:59:28.096Z,172127156809600
"-- ending hand #62 --",2024-07-18T02:59:26.327Z,172127156632702
"""Spenny @ FZALHwWEf8"" collected 120 from pot",2024-07-18T02:59:26.327Z,172127156632701
"Uncalled bet of 40 returned to ""Spenny @ FZALHwWEf8""",2024-07-18T02:59:26.327Z,172127156632700
"""peelic @ iCz3PRIxwh"" folds",2024-07-18T02:59:25.450Z,172127156545000
"""george @ WJ-HPcQ09S"" folds",2024-07-18T02:59:24.555Z,172127156455500
"""Stevo @ GBEr6xd4D5"" folds",2024-07-18T02:59:21.479Z,172127156147900
"""Jonah @ VdEHFtBZzk"" folds",2024-07-18T02:59:20.532Z,172127156053200
"""arash @ 64p9VZyiug"" folds",2024-07-18T02:59:14.232Z,172127155423200
"""Spenny @ FZALHwWEf8"" bets 40",2024-07-18T02:59:11.667Z,172127155166700
"""peelic @ iCz3PRIxwh"" checks",2024-07-18T02:59:08.182Z,172127154818200
"""george @ WJ-HPcQ09S"" checks",2024-07-18T02:59:07.284Z,172127154728400
"""Stevo @ GBEr6xd4D5"" checks",2024-07-18T02:59:04.833Z,172127154483300
"Flop:  [10♦, 7♦, K♥]",2024-07-18T02:59:03.473Z,172127154347300
"""george @ WJ-HPcQ09S"" checks",2024-07-18T02:59:02.566Z,172127154256600
"""Stevo @ GBEr6xd4D5"" calls 20",2024-07-18T02:59:00.231Z,172127154023100
"""Jonah @ VdEHFtBZzk"" calls 20",2024-07-18T02:58:59.246Z,172127153924600
"""arash @ 64p9VZyiug"" calls 20",2024-07-18T02:58:58.346Z,172127153834600
"""Spenny @ FZALHwWEf8"" calls 20",2024-07-18T02:58:57.407Z,172127153740700
"""peelic @ iCz3PRIxwh"" calls 20",2024-07-18T02:58:56.369Z,172127153636900
"""george @ WJ-HPcQ09S"" posts a big blind of 20",2024-07-18T02:58:54.630Z,172127153463009
"""Stevo @ GBEr6xd4D5"" posts a small blind of 10",2024-07-18T02:58:54.630Z,172127153463008
"Your hand is 4♥, 8♦",2024-07-18T02:58:54.630Z,172127153463007
"Player stacks: #1 ""george @ WJ-HPcQ09S"" (310) | #2 ""peelic @ iCz3PRIxwh"" (2310) | #4 ""Spenny @ FZALHwWEf8"" (1110) | #6 ""arash @ 64p9VZyiug"" (900) | #7 ""Jonah @ VdEHFtBZzk"" (1370) | #9 ""Stevo @ GBEr6xd4D5"" (2000)",2024-07-18T02:58:54.630Z,172127153463001
"-- starting hand #62 (id: k6vvomuxq30m)  (No Limit Texas Hold'em) (dealer: ""Jonah @ VdEHFtBZzk"") --",2024-07-18T02:58:54.630Z,172127153463000
"Undealt cards: 4♠, 7♥, 3♦, Q♦ [Q♣]",2024-07-18T02:58:51.042Z,172127153104200
"-- ending hand #61 --",2024-07-18T02:58:48.673Z,172127152867302
"""arash @ 64p9VZyiug"" collected 100 from pot",2024-07-18T02:58:48.673Z,172127152867301
"Uncalled bet of 50 returned to ""arash @ 64p9VZyiug""",2024-07-18T02:58:48.673Z,172127152867300
"""Spenny @ FZALHwWEf8"" folds",2024-07-18T02:58:47.846Z,172127152784600
"""peelic @ iCz3PRIxwh"" folds",2024-07-18T02:58:39.986Z,172127151998600
"""Stevo @ GBEr6xd4D5"" folds",2024-07-18T02:58:35.830Z,172127151583000
"""Jonah @ VdEHFtBZzk"" folds",2024-07-18T02:58:34.879Z,172127151487900
"""arash @ 64p9VZyiug"" bets 50",2024-07-18T02:58:32.285Z,172127151228500
"""Spenny @ FZALHwWEf8"" checks",2024-07-18T02:58:29.577Z,172127150957700
"""peelic @ iCz3PRIxwh"" checks",2024-07-18T02:58:28.658Z,172127150865800
"""Stevo @ GBEr6xd4D5"" checks",2024-07-18T02:58:24.278Z,172127150427800
"""Jonah @ VdEHFtBZzk"" checks",2024-07-18T02:58:23.298Z,172127150329800
