entry,at,order
"""Jonah @ VdEHFtBZzk"" calls 20",2024-02-22T04:00:56.324Z,170857445632400
"""arash @ 0bo0jRLLVc"" posts a big blind of 20",2024-02-22T04:00:47.666Z,170857444766607
"""peelic @ iCz3PRIxwh"" posts a small blind of 10",2024-02-22T04:00:47.666Z,170857444766606
"Your hand is 5♥, 3♣",2024-02-22T04:00:47.666Z,170857444766604
"Player stacks: #2 ""peelic @ iCz3PRIxwh"" (750) | #5 ""arash @ 0bo0jRLLVc"" (3515) | #6 ""Jonah @ VdEHFtBZzk"" (3645) | #9 ""greerer @ WJ-HPcQ09S"" (1090)",2024-02-22T04:00:47.666Z,170857444766601
"-- starting hand #121 (id: bhysxjsagppb)  (No Limit Texas Hold'em) (dealer: ""greerer @ WJ-HPcQ09S"") --",2024-02-22T04:00:47.666Z,170857444766600
"Undealt cards: 2♦, 8♣, K♠, J♥ [J♦]",2024-02-22T04:00:42.778Z,170857444277800
"-- ending hand #120 --",2024-02-22T04:00:41.747Z,170857444174702
"""Jonah @ VdEHFtBZzk"" collected 160 from pot",2024-02-22T04:00:41.747Z,170857444174701
"Uncalled bet of 40 returned to ""Jonah @ VdEHFtBZzk""",2024-02-22T04:00:41.747Z,170857444174700
"""arash @ 0bo0jRLLVc"" folds",2024-02-22T04:00:40.921Z,170857444092100
"""Jonah @ VdEHFtBZzk"" raises to 60",2024-02-22T04:00:39.507Z,170857443950700
"""arash @ 0bo0jRLLVc"" bets 20",2024-02-22T04:00:36.987Z,170857443698700
"Turn: 2♦, 8♣, K♠ [J♥]",2024-02-22T04:00:35.540Z,170857443554000
"""peelic @ iCz3PRIxwh"" folds",2024-02-22T04:00:34.725Z,170857443472500
"""greerer @ WJ-HPcQ09S"" folds",2024-02-22T04:00:33.838Z,170857443383800
"""Jonah @ VdEHFtBZzk"" calls 20",2024-02-22T04:00:32.996Z,170857443299600
"""arash @ 0bo0jRLLVc"" bets 20",2024-02-22T04:00:31.037Z,170857443103700
"""peelic @ iCz3PRIxwh"" checks",2024-02-22T04:00:29.773Z,170857442977300
"""greerer @ WJ-HPcQ09S"" checks",2024-02-22T04:00:27.383Z,170857442738300
"Flop:  [2♦, 8♣, K♠]",2024-02-22T04:00:26.006Z,170857442600600
"""peelic @ iCz3PRIxwh"" checks",2024-02-22T04:00:25.178Z,170857442517800
"""greerer @ WJ-HPcQ09S"" calls 20",2024-02-22T04:00:24.278Z,170857442427800
"""Jonah @ VdEHFtBZzk"" calls 20",2024-02-22T04:00:22.755Z,170857442275500
"""arash @ 0bo0jRLLVc"" calls 20",2024-02-22T04:00:19.370Z,170857441937000
"""peelic @ iCz3PRIxwh"" posts a big blind of 20",2024-02-22T04:00:17.091Z,170857441709109
