entry,at,order
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2023-04-14T02:01:27.519Z,168143768751908
"""Jonah @ 333XEf7vEI"" posts a small blind of 10",2023-04-14T02:01:27.519Z,168143768751907
"Your hand is 5♦, 9♥",2023-04-14T02:01:27.519Z,168143768751903
"Player stacks: #1 ""Spenny @ cu8vqwqurV"" (2380) | #2 ""arash @ uTUDXfu-U1"" (2680) | #4 ""Jonah @ 333XEf7vEI"" (170) | #6 ""Stevo @ 5Ep7Sc0sJg"" (1760) | #7 ""grer @ WJ-HPcQ09S"" (2010)",2023-04-14T02:01:27.519Z,168143768751901
"-- starting hand #107 (id: nccwwfzeyfys)  (No Limit Texas Hold'em) (dealer: ""arash @ uTUDXfu-U1"") --",2023-04-14T02:01:27.519Z,168143768751900
"""grer @ WJ-HPcQ09S"" shows a 5♥, A♣.",2023-04-14T02:01:23.991Z,168143768399100
"Undealt cards: J♠, K♥, 5♦, 8♣ [10♦]",2023-04-14T02:01:21.896Z,168143768189600
"""Stevo @ 5Ep7Sc0sJg"" shows a 4♠, A♠.",2023-04-14T02:01:21.698Z,168143768169800
"-- ending hand #106 --",2023-04-14T02:01:20.184Z,168143768018402
"""grer @ WJ-HPcQ09S"" collected 230 from pot",2023-04-14T02:01:20.184Z,168143768018401
"Uncalled bet of 115 returned to ""grer @ WJ-HPcQ09S""",2023-04-14T02:01:20.184Z,168143768018400
"""Stevo @ 5Ep7Sc0sJg"" folds",2023-04-14T02:01:19.333Z,168143767933300
"""Spenny @ cu8vqwqurV"" folds",2023-04-14T02:01:14.960Z,168143767496000
"""grer @ WJ-HPcQ09S"" bets 115",2023-04-14T02:01:08.067Z,168143766806700
"""Stevo @ 5Ep7Sc0sJg"" checks",2023-04-14T02:01:05.005Z,168143766500500
"Turn: J♠, K♥, 5♦ [8♣]",2023-04-14T02:01:03.295Z,168143766329500
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2023-04-14T02:01:02.443Z,168143766244300
"""Jonah @ 333XEf7vEI"" folds",2023-04-14T02:01:01.494Z,168143766149400
"""Spenny @ cu8vqwqurV"" calls 20",2023-04-14T02:00:40.612Z,168143764061200
"""grer @ WJ-HPcQ09S"" bets 20",2023-04-14T02:00:39.559Z,168143763955900
"""Stevo @ 5Ep7Sc0sJg"" checks",2023-04-14T02:00:38.263Z,168143763826300
"""Jonah @ 333XEf7vEI"" checks",2023-04-14T02:00:37.063Z,168143763706300
"Flop:  [J♠, K♥, 5♦]",2023-04-14T02:00:30.333Z,168143763033300
"""Jonah @ 333XEf7vEI"" calls 40",2023-04-14T02:00:29.454Z,168143762945400
"""arash @ uTUDXfu-U1"" folds",2023-04-14T02:00:28.470Z,168143762847000
"""Spenny @ cu8vqwqurV"" calls 40",2023-04-14T02:00:26.458Z,168143762645800
"""grer @ WJ-HPcQ09S"" calls 40",2023-04-14T02:00:20.839Z,168143762083900
"""Stevo @ 5Ep7Sc0sJg"" raises to 40",2023-04-14T02:00:19.982Z,168143761998200
"""Jonah @ 333XEf7vEI"" posts a big blind of 20",2023-04-14T02:00:18.122Z,168143761812208
"""arash @ uTUDXfu-U1"" posts a small blind of 10",2023-04-14T02:00:18.122Z,168143761812207
"Your hand is 2♦, 10♣",2023-04-14T02:00:18.122Z,168143761812203
