entry,at,order
"""geer @ WJ-HPcQ09S"" calls 20",2023-08-03T03:01:22.494Z,169103168249400
"""Jonah @ VdEHFtBZzk"" posts a big blind of 20",2023-08-03T03:01:05.734Z,169103166573409
"""arash @ 0bo0jRLLVc"" posts a small blind of 10",2023-08-03T03:01:05.734Z,169103166573408
"Your hand is 6♣, Q♥",2023-08-03T03:01:05.734Z,169103166573406
"Player stacks: #1 ""Jonah @ VdEHFtBZzk"" (1590) | #2 ""geer @ WJ-HPcQ09S"" (1553) | #4 ""Spenny @ cu8vqwqurV"" (1200) | #7 ""Stevo @ kI2bCqDOyl"" (1406) | #9 ""peelic @ iCz3PRIxwh"" (2391) | #10 ""arash @ 0bo0jRLLVc"" (860)",2023-08-03T03:01:05.734Z,169103166573401
"-- starting hand #93 (id: skn0wwgd9dzd)  (No Limit Texas Hold'em) (dealer: ""peelic @ iCz3PRIxwh"") --",2023-08-03T03:01:05.734Z,169103166573400
"-- ending hand #92 --",2023-08-03T03:00:59.681Z,169103165968102
"""arash @ 0bo0jRLLVc"" collected 660 from pot with Three of a Kind, J's (combination: J♦, J♣, J♥, A♣, K♠)",2023-08-03T03:00:59.681Z,169103165968101
"""arash @ 0bo0jRLLVc"" shows a 8♣, J♦.",2023-08-03T03:00:59.681Z,169103165968100
"""Jonah @ VdEHFtBZzk"" calls 140",2023-08-03T03:00:58.846Z,169103165884600
"""arash @ 0bo0jRLLVc"" bets 140",2023-08-03T03:00:57.569Z,169103165756900
"River: K♠, J♣, J♥, 4♦ [A♣]",2023-08-03T03:00:53.117Z,169103165311700
"""Jonah @ VdEHFtBZzk"" checks",2023-08-03T03:00:52.298Z,169103165229800
"""arash @ 0bo0jRLLVc"" checks",2023-08-03T03:00:49.519Z,169103164951900
"Turn: K♠, J♣, J♥ [4♦]",2023-08-03T03:00:47.444Z,169103164744400
"""Jonah @ VdEHFtBZzk"" calls 140",2023-08-03T03:00:46.599Z,169103164659900
"""arash @ 0bo0jRLLVc"" raises to 140",2023-08-03T03:00:44.487Z,169103164448700
"""peelic @ iCz3PRIxwh"" folds",2023-08-03T03:00:41.317Z,169103164131700
"""Stevo @ kI2bCqDOyl"" folds",2023-08-03T03:00:40.317Z,169103164031700
"""geer @ WJ-HPcQ09S"" folds",2023-08-03T03:00:39.149Z,169103163914900
"""Jonah @ VdEHFtBZzk"" bets 70",2023-08-03T03:00:38.295Z,169103163829500
"""arash @ 0bo0jRLLVc"" checks",2023-08-03T03:00:35.187Z,169103163518700
"""peelic @ iCz3PRIxwh"" checks",2023-08-03T03:00:34.295Z,169103163429500
"Flop:  [K♠, J♣, J♥]",2023-08-03T03:00:26.176Z,169103162617600
"""arash @ 0bo0jRLLVc"" checks",2023-08-03T03:00:25.367Z,169103162536700
"""peelic @ iCz3PRIxwh"" calls 20",2023-08-03T03:00:24.460Z,169103162446000
"""Stevo @ kI2bCqDOyl"" calls 20",2023-08-03T03:00:23.554Z,169103162355400
"""Spenny @ cu8vqwqurV"" folds",2023-08-03T03:00:22.600Z,169103162260000
"""geer @ WJ-HPcQ09S"" calls 20",2023-08-03T03:00:21.180Z,169103162118000
"""Jonah @ VdEHFtBZzk"" calls 20",2023-08-03T03:00:19.734Z,169103161973400
"""arash @ 0bo0jRLLVc"" posts a big blind of 20",2023-08-03T03:00:18.171Z,169103161817109
"""peelic @ iCz3PRIxwh"" posts a small blind of 10",2023-08-03T03:00:18.171Z,169103161817108
"Your hand is 3♣, 9♥",2023-08-03T03:00:18.171Z,169103161817106
