entry,at,order
"""peelic @ c2JqQCu6sT"" raises to 570 and go all in",2022-12-09T03:01:09.504Z,167055486950400
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2022-12-09T03:01:01.671Z,167055486167108
"""grgegoeo @ WJ-HPcQ09S"" posts a small blind of 10",2022-12-09T03:01:01.671Z,167055486167107
"Your hand is J♠, 2♠",2022-12-09T03:01:01.671Z,167055486167104
"Player stacks: #1 ""Spenny @ cu8vqwqurV"" (1770) | #2 ""grgegoeo @ WJ-HPcQ09S"" (1315) | #3 ""Stevo @ 5Ep7Sc0sJg"" (1020) | #9 ""peelic @ c2JqQCu6sT"" (570) | #10 ""Jonah @ axh4B_jN0P"" (1520)",2022-12-09T03:01:01.671Z,167055486167101
"-- starting hand #89 (id: fceamhaohjoh)  (No Limit Texas Hold'em) (dealer: ""Spenny @ cu8vqwqurV"") --",2022-12-09T03:01:01.671Z,167055486167100
"""Stevo @ 5Ep7Sc0sJg"" shows a 10♦, K♠.",2022-12-09T03:00:56.413Z,167055485641300
"Undealt cards: 6♦, J♦, A♦ [K♥, 2♠]",2022-12-09T03:00:55.462Z,167055485546200
"-- ending hand #88 --",2022-12-09T03:00:54.975Z,167055485497502
"""peelic @ c2JqQCu6sT"" collected 210 from pot",2022-12-09T03:00:54.975Z,167055485497501
"Uncalled bet of 360 returned to ""peelic @ c2JqQCu6sT""",2022-12-09T03:00:54.975Z,167055485497500
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-12-09T03:00:54.114Z,167055485411400
"""Jonah @ axh4B_jN0P"" folds",2022-12-09T03:00:47.649Z,167055484764900
"""peelic @ c2JqQCu6sT"" bets 360 and go all in",2022-12-09T03:00:15.818Z,167055481581800
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-12-09T03:00:13.495Z,167055481349500
"Flop:  [6♦, J♦, A♦]",2022-12-09T03:00:11.626Z,167055481162600
"""Stevo @ 5Ep7Sc0sJg"" calls 60",2022-12-09T03:00:10.726Z,167055481072600
"""grgegoeo @ WJ-HPcQ09S"" folds",2022-12-09T03:00:08.912Z,167055480891200
"""Spenny @ cu8vqwqurV"" folds",2022-12-09T03:00:07.644Z,167055480764400
