entry,at,order
"""spenny @ oGb3b13_oU"" posts a big blind of 20",2026-04-30T02:31:04.152Z,177751626415207
"""Jonah @ xrBY5OZYCv"" posts a small blind of 10",2026-04-30T02:31:04.152Z,177751626415206
"Your hand is 5♦, 8♣",2026-04-30T02:31:04.152Z,177751626415205
"Player stacks: #2 ""Jonah @ xrBY5OZYCv"" (2040) | #7 ""spenny @ oGb3b13_oU"" (1530) | #9 ""Stevo @ kI2bCqDOyl"" (2430)",2026-04-30T02:31:04.152Z,177751626415202
"-- starting hand #108 (id: gl5gwqidwu2b)  No Limit Texas Hold'em (dealer: ""Stevo @ kI2bCqDOyl"") --",2026-04-30T02:31:04.152Z,177751626415201
"The player ""arash @ 21jHaBYWIi"" quits the game with a stack of 0.",2026-04-30T02:31:04.152Z,177751626415200
"""Stevo @ kI2bCqDOyl"" shows a 10♦, 6♦.",2026-04-30T02:31:00.860Z,177751626086000
"-- ending hand #107 --",2026-04-30T02:30:57.634Z,177751625763405
"""arash @ 21jHaBYWIi"" shows a K♥, 10♠.",2026-04-30T02:30:57.634Z,177751625763404
"""Jonah @ xrBY5OZYCv"" collected 80 from pot with Four of a Kind, J's (combination: K♦, J♦, J♣, J♠, J♥)",2026-04-30T02:30:57.634Z,177751625763403
"""Jonah @ xrBY5OZYCv"" collected 210 from pot with Four of a Kind, J's (combination: K♦, J♦, J♣, J♠, J♥)",2026-04-30T02:30:57.634Z,177751625763402
"""Jonah @ xrBY5OZYCv"" shows a J♦, Q♣.",2026-04-30T02:30:57.634Z,177751625763401
"Uncalled bet of 150 returned to ""Jonah @ xrBY5OZYCv""",2026-04-30T02:30:57.634Z,177751625763400
"""Stevo @ kI2bCqDOyl"" folds",2026-04-30T02:30:56.792Z,177751625679200
"""Jonah @ xrBY5OZYCv"" bets 150",2026-04-30T02:30:55.578Z,177751625557800
"""Stevo @ kI2bCqDOyl"" checks",2026-04-30T02:30:53.117Z,177751625311700
"River: J♣, J♠, J♥, 5♦ [K♦]",2026-04-30T02:30:51.713Z,177751625171300
"""Stevo @ kI2bCqDOyl"" calls 40",2026-04-30T02:30:50.894Z,177751625089400
"""Jonah @ xrBY5OZYCv"" raises to 40",2026-04-30T02:30:49.613Z,177751624961300
"""Stevo @ kI2bCqDOyl"" bets 20",2026-04-30T02:30:45.901Z,177751624590100
"Turn: J♣, J♠, J♥ [5♦]",2026-04-30T02:30:45.075Z,177751624507500
"""Jonah @ xrBY5OZYCv"" checks",2026-04-30T02:30:44.237Z,177751624423700
"""Stevo @ kI2bCqDOyl"" checks",2026-04-30T02:30:41.992Z,177751624199200
"Flop:  [J♣, J♠, J♥]",2026-04-30T02:30:40.265Z,177751624026500
"""Jonah @ xrBY5OZYCv"" calls 70",2026-04-30T02:30:39.449Z,177751623944900
