entry,at,order
"""Jonah @ VdEHFtBZzk"" posts a big blind of 20",2024-08-15T03:00:56.344Z,172369085634406
"""Stevo @ GBEr6xd4D5"" posts a small blind of 10",2024-08-15T03:00:56.344Z,172369085634405
"Your hand is 9♠, 8♣",2024-08-15T03:00:56.344Z,172369085634404
"Player stacks: #1 ""Jonah @ VdEHFtBZzk"" (900) | #2 ""Spenny @ S8ENkJ8OQS"" (1870) | #10 ""Stevo @ GBEr6xd4D5"" (4200)",2024-08-15T03:00:56.344Z,172369085634401
"-- starting hand #129 (id: 0ictyk1xzgxd)  (No Limit Texas Hold'em) (dealer: ""Spenny @ S8ENkJ8OQS"") --",2024-08-15T03:00:56.344Z,172369085634400
"-- ending hand #128 --",2024-08-15T03:00:50.208Z,172369085020803
"""Spenny @ S8ENkJ8OQS"" shows a 8♣, J♦.",2024-08-15T03:00:50.208Z,172369085020802
"""Jonah @ VdEHFtBZzk"" collected 60 from pot with Pair, 3's (combination: 3♠, 3♦, K♣, Q♦, 9♥)",2024-08-15T03:00:50.208Z,172369085020801
"""Jonah @ VdEHFtBZzk"" shows a K♣, 6♠.",2024-08-15T03:00:50.208Z,172369085020800
"""Jonah @ VdEHFtBZzk"" checks",2024-08-15T03:00:49.375Z,172369084937500
"""Stevo @ GBEr6xd4D5"" checks",2024-08-15T03:00:48.459Z,172369084845900
"""Spenny @ S8ENkJ8OQS"" checks",2024-08-15T03:00:47.534Z,172369084753400
"River: 3♠, 4♠, 9♥, Q♦ [3♦]",2024-08-15T03:00:45.973Z,172369084597300
"""Jonah @ VdEHFtBZzk"" checks",2024-08-15T03:00:45.153Z,172369084515300
"""Stevo @ GBEr6xd4D5"" checks",2024-08-15T03:00:44.249Z,172369084424900
"""Spenny @ S8ENkJ8OQS"" checks",2024-08-15T03:00:43.327Z,172369084332700
"Turn: 3♠, 4♠, 9♥ [Q♦]",2024-08-15T03:00:39.684Z,172369083968400
"""Jonah @ VdEHFtBZzk"" checks",2024-08-15T03:00:38.855Z,172369083885500
"""Stevo @ GBEr6xd4D5"" checks",2024-08-15T03:00:37.952Z,172369083795200
"""Spenny @ S8ENkJ8OQS"" checks",2024-08-15T03:00:37.018Z,172369083701800
"Flop:  [3♠, 4♠, 9♥]",2024-08-15T03:00:34.826Z,172369083482600
"""Stevo @ GBEr6xd4D5"" checks",2024-08-15T03:00:33.964Z,172369083396400
"""Spenny @ S8ENkJ8OQS"" calls 20",2024-08-15T03:00:33.048Z,172369083304800
"""Jonah @ VdEHFtBZzk"" calls 20",2024-08-15T03:00:31.914Z,172369083191400
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2024-08-15T03:00:30.766Z,172369083076606
"""Spenny @ S8ENkJ8OQS"" posts a small blind of 10",2024-08-15T03:00:30.766Z,172369083076605
"Your hand is 8♥, 7♠",2024-08-15T03:00:30.766Z,172369083076604
"Player stacks: #1 ""Jonah @ VdEHFtBZzk"" (860) | #2 ""Spenny @ S8ENkJ8OQS"" (1890) | #10 ""Stevo @ GBEr6xd4D5"" (4220)",2024-08-15T03:00:30.766Z,172369083076601
"-- starting hand #128 (id: eohkzy6cotwd)  (No Limit Texas Hold'em) (dealer: ""Jonah @ VdEHFtBZzk"") --",2024-08-15T03:00:30.766Z,172369083076600
"""Spenny @ S8ENkJ8OQS"" shows a 8♦, 6♦.",2024-08-15T03:00:27.862Z,172369082786200
"""Stevo @ GBEr6xd4D5"" shows a 6♠, J♦.",2024-08-15T03:00:27.140Z,172369082714000
"-- ending hand #127 --",2024-08-15T03:00:26.420Z,172369082642002
"""Jonah @ VdEHFtBZzk"" collected 240 from pot",2024-08-15T03:00:26.420Z,172369082642001
"Uncalled bet of 620 returned to ""Jonah @ VdEHFtBZzk""",2024-08-15T03:00:26.420Z,172369082642000
"""Stevo @ GBEr6xd4D5"" folds",2024-08-15T03:00:25.588Z,172369082558800
"""Spenny @ S8ENkJ8OQS"" folds",2024-08-15T03:00:24.616Z,172369082461600
"""Jonah @ VdEHFtBZzk"" bets 620 and go all in",2024-08-15T03:00:21.784Z,172369082178400
"River: 8♠, 10♦, 9♦, K♠ [J♣]",2024-08-15T03:00:17.586Z,172369081758600
"""Jonah @ VdEHFtBZzk"" calls 40",2024-08-15T03:00:16.711Z,172369081671100
"""Stevo @ GBEr6xd4D5"" calls 40",2024-08-15T03:00:15.201Z,172369081520100
"""Spenny @ S8ENkJ8OQS"" bets 40",2024-08-15T03:00:13.496Z,172369081349600
"""Jonah @ VdEHFtBZzk"" checks",2024-08-15T03:00:09.807Z,172369080980700
"Turn: 8♠, 10♦, 9♦ [K♠]",2024-08-15T03:00:07.765Z,172369080776500
"""Jonah @ VdEHFtBZzk"" calls 20",2024-08-15T03:00:06.861Z,172369080686100
"""Stevo @ GBEr6xd4D5"" calls 20",2024-08-15T03:00:05.761Z,172369080576100
"""Spenny @ S8ENkJ8OQS"" bets 20",2024-08-15T03:00:04.119Z,172369080411900
"""Jonah @ VdEHFtBZzk"" checks",2024-08-15T02:59:58.712Z,172369079871200
"Flop:  [8♠, 10♦, 9♦]",2024-08-15T02:59:56.702Z,172369079670200
"""Spenny @ S8ENkJ8OQS"" checks",2024-08-15T02:59:55.893Z,172369079589300
"""Jonah @ VdEHFtBZzk"" calls 20",2024-08-15T02:59:54.279Z,172369079427900
"""Stevo @ GBEr6xd4D5"" calls 20",2024-08-15T02:59:49.818Z,172369078981800
"""Spenny @ S8ENkJ8OQS"" posts a big blind of 20",2024-08-15T02:59:47.865Z,172369078786506
"""Jonah @ VdEHFtBZzk"" posts a small blind of 10",2024-08-15T02:59:47.865Z,172369078786505
"Your hand is 6♠, J♦",2024-08-15T02:59:47.865Z,172369078786504
"Player stacks: #1 ""Jonah @ VdEHFtBZzk"" (700) | #2 ""Spenny @ S8ENkJ8OQS"" (1970) | #10 ""Stevo @ GBEr6xd4D5"" (4300)",2024-08-15T02:59:47.865Z,172369078786501
"-- starting hand #127 (id: g68b5vuc4twa)  (No Limit Texas Hold'em) (dealer: ""Stevo @ GBEr6xd4D5"") --",2024-08-15T02:59:47.865Z,172369078786500
"""Stevo @ GBEr6xd4D5"" shows a 8♣, 3♥.",2024-08-15T02:59:44.405Z,172369078440500
"Undealt cards: 6♥, A♠, 9♠, 2♣ [8♦]",2024-08-15T02:59:42.916Z,172369078291600
"-- ending hand #126 --",2024-08-15T02:59:41.242Z,172369078124202
"""Jonah @ VdEHFtBZzk"" collected 40 from pot",2024-08-15T02:59:41.242Z,172369078124201
"Uncalled bet of 40 returned to ""Jonah @ VdEHFtBZzk""",2024-08-15T02:59:41.242Z,172369078124200
"""Stevo @ GBEr6xd4D5"" folds",2024-08-15T02:59:40.418Z,172369078041800
"""Jonah @ VdEHFtBZzk"" bets 40",2024-08-15T02:59:39.484Z,172369077948400
"""Stevo @ GBEr6xd4D5"" checks",2024-08-15T02:59:37.045Z,172369077704500
"Turn: 6♥, A♠, 9♠ [2♣]",2024-08-15T02:59:36.296Z,172369077629600
"""Jonah @ VdEHFtBZzk"" checks",2024-08-15T02:59:35.441Z,172369077544100
"""Stevo @ GBEr6xd4D5"" checks",2024-08-15T02:59:33.745Z,172369077374500
"Flop:  [6♥, A♠, 9♠]",2024-08-15T02:59:32.421Z,172369077242100
"""Jonah @ VdEHFtBZzk"" checks",2024-08-15T02:59:31.601Z,172369077160100
"""Stevo @ GBEr6xd4D5"" calls 20",2024-08-15T02:59:27.330Z,172369076733000
