entry,at,order
"""Spenny @ tDnYEvSdfx"" calls 20",2025-05-15T03:00:57.213Z,174727805721300
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2025-05-15T03:00:53.425Z,174727805342508
"""geogeogeoeoogr @ _sqcLETZ0C"" posts a small blind of 10",2025-05-15T03:00:53.425Z,174727805342507
"Your hand is K♦, 2♠",2025-05-15T03:00:53.425Z,174727805342506
"Player stacks: #1 ""peelic @ ZiqzryngGQ"" (750) | #2 ""geogeogeoeoogr @ _sqcLETZ0C"" (2070) | #6 ""Stevo @ GBEr6xd4D5"" (2715) | #8 ""Spenny @ tDnYEvSdfx"" (1445) | #10 ""Jonah @ xrBY5OZYCv"" (3020)",2025-05-15T03:00:53.425Z,174727805342501
"-- starting hand #114 (id: d6tjol6r2ufw)  (No Limit Texas Hold'em) (dealer: ""peelic @ ZiqzryngGQ"") --",2025-05-15T03:00:53.425Z,174727805342500
"-- ending hand #113 --",2025-05-15T03:00:47.408Z,174727804740801
"""geogeogeoeoogr @ _sqcLETZ0C"" collected 2070 from pot with Pair, 9's (combination: 9♥, 9♠, A♠, 10♣, 7♣)",2025-05-15T03:00:47.408Z,174727804740800
"River: 9♠, 2♦, 10♣, 5♦ [A♠]",2025-05-15T03:00:43.400Z,174727804340000
"Turn: 9♠, 2♦, 10♣ [5♦]",2025-05-15T03:00:39.398Z,174727803939800
"Flop:  [9♠, 2♦, 10♣]",2025-05-15T03:00:35.396Z,174727803539600
"""geogeogeoeoogr @ _sqcLETZ0C"" shows a 7♣, 9♥.",2025-05-15T03:00:31.354Z,174727803135401
"""peelic @ ZiqzryngGQ"" shows a 8♦, 8♠.",2025-05-15T03:00:31.354Z,174727803135400
"""peelic @ ZiqzryngGQ"" calls 1015",2025-05-15T03:00:30.543Z,174727803054300
"""Jonah @ xrBY5OZYCv"" folds",2025-05-15T03:00:29.518Z,174727802951800
"""Spenny @ tDnYEvSdfx"" folds",2025-05-15T03:00:20.824Z,174727802082400
"""geogeogeoeoogr @ _sqcLETZ0C"" raises to 1015 and go all in",2025-05-15T03:00:18.170Z,174727801817000
"""peelic @ ZiqzryngGQ"" calls 20",2025-05-15T03:00:15.136Z,174727801513600
"""Jonah @ xrBY5OZYCv"" calls 20",2025-05-15T03:00:14.264Z,174727801426400
"""Spenny @ tDnYEvSdfx"" calls 20",2025-05-15T03:00:13.349Z,174727801334900
"""Stevo @ GBEr6xd4D5"" folds",2025-05-15T03:00:12.423Z,174727801242300
"""geogeogeoeoogr @ _sqcLETZ0C"" posts a big blind of 20",2025-05-15T03:00:07.945Z,174727800794508
"""peelic @ ZiqzryngGQ"" posts a small blind of 10",2025-05-15T03:00:07.945Z,174727800794507
"Your hand is 5♠, 8♥",2025-05-15T03:00:07.945Z,174727800794506
