entry,at,order
"""Spenny @ S8ENkJ8OQS"" posts a big blind of 20",2025-02-13T02:45:46.245Z,173941474624509
"""peelic @ vOeqrOXpLT"" posts a small blind of 10",2025-02-13T02:45:46.245Z,173941474624508
"Your hand is 10♠, 10♣",2025-02-13T02:45:46.245Z,173941474624503
"Player stacks: #1 ""gorroegoe @ WJ-HPcQ09S"" (790) | #2 ""Stevo @ GBEr6xd4D5"" (4940) | #5 ""Jonah @ xrBY5OZYCv"" (1280) | #6 ""peelic @ vOeqrOXpLT"" (2920) | #8 ""Spenny @ S8ENkJ8OQS"" (1660) | #10 ""arash @ 64p9VZyiug"" (1410)",2025-02-13T02:45:46.245Z,173941474624501
"-- starting hand #97 (id: p824qi6jjsle)  (No Limit Texas Hold'em) (dealer: ""Jonah @ xrBY5OZYCv"") --",2025-02-13T02:45:46.245Z,173941474624500
"""arash @ 64p9VZyiug"" shows a 10♥.",2025-02-13T02:45:44.569Z,173941474456900
"""arash @ 64p9VZyiug"" shows a Q♣.",2025-02-13T02:45:43.527Z,173941474352700
"Undealt cards: 3♠, 10♣, 8♠ [J♠, 2♦]",2025-02-13T02:45:41.204Z,173941474120400
"-- ending hand #96 --",2025-02-13T02:45:39.632Z,173941473963202
"""arash @ 64p9VZyiug"" collected 80 from pot",2025-02-13T02:45:39.632Z,173941473963201
"Uncalled bet of 80 returned to ""arash @ 64p9VZyiug""",2025-02-13T02:45:39.632Z,173941473963200
"""peelic @ vOeqrOXpLT"" folds",2025-02-13T02:45:38.823Z,173941473882300
"""Jonah @ xrBY5OZYCv"" folds",2025-02-13T02:45:36.964Z,173941473696400
"""gorroegoe @ WJ-HPcQ09S"" folds",2025-02-13T02:45:33.051Z,173941473305100
"""arash @ 64p9VZyiug"" bets 80",2025-02-13T02:45:31.850Z,173941473185000
"""peelic @ vOeqrOXpLT"" checks",2025-02-13T02:45:29.601Z,173941472960100
"""Jonah @ xrBY5OZYCv"" checks",2025-02-13T02:45:28.255Z,173941472825500
