entry,at,order
"""Stevo-iPad @ aNPcWngI3v"" posts a big blind of 20",2021-12-10T03:01:16.592Z,163910527659209
"""Spenny @ cu8vqwqurV"" posts a small blind of 10",2021-12-10T03:01:16.592Z,163910527659208
"Your hand is K♠, 10♣",2021-12-10T03:01:16.592Z,163910527659202
"Player stacks: #1 ""arashh @ uTUDXfu-U1"" (790) | #2 ""Spenny @ cu8vqwqurV"" (1510) | #3 ""Stevo-iPad @ aNPcWngI3v"" (2100) | #4 ""peelic @ c2JqQCu6sT"" (1217) | #5 ""eeogeeoge @ G4RdqDSm6Z"" (2050) | #10 ""Jonah @ KdrqU8EIQ1"" (3333)",2021-12-10T03:01:16.592Z,163910527659201
"-- starting hand #84  (No Limit Texas Hold'em) (dealer: ""arashh @ uTUDXfu-U1"") --",2021-12-10T03:01:16.592Z,163910527659200
"-- ending hand #83 --",2021-12-10T03:01:10.503Z,163910527050303
"""peelic @ c2JqQCu6sT"" shows a K♦, 4♦.",2021-12-10T03:01:10.503Z,163910527050302
"""Jonah @ KdrqU8EIQ1"" collected 826 from pot with Three of a Kind, 10's (combination: 10♠, 10♣, 10♦, K♥, 8♥)",2021-12-10T03:01:10.503Z,163910527050301
"""Jonah @ KdrqU8EIQ1"" shows a 2♥, 10♠.",2021-12-10T03:01:10.503Z,163910527050300
"""arashh @ uTUDXfu-U1"" folds",2021-12-10T03:01:09.688Z,163910526968800
"""Jonah @ KdrqU8EIQ1"" calls 123",2021-12-10T03:01:08.033Z,163910526803300
"""peelic @ c2JqQCu6sT"" bets 123",2021-12-10T03:01:05.858Z,163910526585800
"""arashh @ uTUDXfu-U1"" checks",2021-12-10T03:00:58.374Z,163910525837400
"River: 8♥, 10♣, K♥, 10♦ [6♦]",2021-12-10T03:00:55.691Z,163910525569100
"""peelic @ c2JqQCu6sT"" calls 100",2021-12-10T03:00:54.826Z,163910525482600
"""arashh @ uTUDXfu-U1"" calls 100",2021-12-10T03:00:53.906Z,163910525390600
"""Jonah @ KdrqU8EIQ1"" raises to 100",2021-12-10T03:00:51.399Z,163910525139900
"""peelic @ c2JqQCu6sT"" calls 50",2021-12-10T03:00:49.171Z,163910524917100
"""Spenny @ cu8vqwqurV"" folds",2021-12-10T03:00:48.243Z,163910524824300
"""arashh @ uTUDXfu-U1"" bets 50",2021-12-10T03:00:44.215Z,163910524421500
"Turn: 8♥, 10♣, K♥ [10♦]",2021-12-10T03:00:37.274Z,163910523727400
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-12-10T03:00:36.336Z,163910523633600
"""peelic @ c2JqQCu6sT"" calls 20",2021-12-10T03:00:32.885Z,163910523288500
"""Stevo-iPad @ aNPcWngI3v"" folds",2021-12-10T03:00:31.523Z,163910523152300
"""Spenny @ cu8vqwqurV"" calls 20",2021-12-10T03:00:30.507Z,163910523050700
"""arashh @ uTUDXfu-U1"" bets 20",2021-12-10T03:00:28.112Z,163910522811200
"Flop:  [8♥, 10♣, K♥]",2021-12-10T03:00:24.070Z,163910522407000
"""Stevo-iPad @ aNPcWngI3v"" calls 40",2021-12-10T03:00:23.164Z,163910522316400
"""Spenny @ cu8vqwqurV"" calls 40",2021-12-10T03:00:21.726Z,163910522172600
"""arashh @ uTUDXfu-U1"" calls 40",2021-12-10T03:00:19.999Z,163910521999900
"""Jonah @ KdrqU8EIQ1"" calls 40",2021-12-10T03:00:18.956Z,163910521895600
"""eeogeeoge @ G4RdqDSm6Z"" folds",2021-12-10T03:00:15.744Z,163910521574400
"""peelic @ c2JqQCu6sT"" raises to 40",2021-12-10T03:00:14.372Z,163910521437200
"""Stevo-iPad @ aNPcWngI3v"" calls 20",2021-12-10T03:00:09.304Z,163910520930400
"""Spenny @ cu8vqwqurV"" posts a big blind of 20",2021-12-10T03:00:07.706Z,163910520770609
"""arashh @ uTUDXfu-U1"" posts a small blind of 10",2021-12-10T03:00:07.706Z,163910520770608
"Your hand is K♣, 7♦",2021-12-10T03:00:07.706Z,163910520770602
"Player stacks: #1 ""arashh @ uTUDXfu-U1"" (950) | #2 ""Spenny @ cu8vqwqurV"" (1570) | #3 ""Stevo-iPad @ aNPcWngI3v"" (2140) | #4 ""peelic @ c2JqQCu6sT"" (1500) | #5 ""eeogeeoge @ G4RdqDSm6Z"" (2050) | #10 ""Jonah @ KdrqU8EIQ1"" (2790)",2021-12-10T03:00:07.706Z,163910520770601
"-- starting hand #83  (No Limit Texas Hold'em) (dealer: ""Jonah @ KdrqU8EIQ1"") --",2021-12-10T03:00:07.706Z,163910520770600
"""Spenny @ cu8vqwqurV"" shows a 8♣, 5♣.",2021-12-10T03:00:02.833Z,163910520283300
"Undealt cards: 3♥, Q♥, 9♠ [J♠, 4♦]",2021-12-10T03:00:01.720Z,163910520172000
"""eeogeeoge @ G4RdqDSm6Z"" shows a Q♣, 7♠.",2021-12-10T03:00:00.851Z,163910520085100
"""Stevo-iPad @ aNPcWngI3v"" shows a 3♣, 9♣.",2021-12-10T03:00:00.721Z,163910520072100
"-- ending hand #82 --",2021-12-10T02:59:59.702Z,163910519970202
"""Stevo-iPad @ aNPcWngI3v"" collected 100 from pot",2021-12-10T02:59:59.702Z,163910519970201
"Uncalled bet of 80 returned to ""Stevo-iPad @ aNPcWngI3v""",2021-12-10T02:59:59.702Z,163910519970200
"""Spenny @ cu8vqwqurV"" folds",2021-12-10T02:59:58.864Z,163910519886400
"""arashh @ uTUDXfu-U1"" folds",2021-12-10T02:59:50.742Z,163910519074200
"""Jonah @ KdrqU8EIQ1"" folds",2021-12-10T02:59:49.723Z,163910518972300
"""peelic @ c2JqQCu6sT"" folds",2021-12-10T02:59:47.592Z,163910518759200
"""Stevo-iPad @ aNPcWngI3v"" bets 80",2021-12-10T02:59:44.223Z,163910518422300
"""Spenny @ cu8vqwqurV"" checks",2021-12-10T02:59:37.410Z,163910517741000
"""arashh @ uTUDXfu-U1"" checks",2021-12-10T02:59:35.357Z,163910517535700
"""Jonah @ KdrqU8EIQ1"" checks",2021-12-10T02:59:34.185Z,163910517418500
"Flop:  [3♥, Q♥, 9♠]",2021-12-10T02:59:29.371Z,163910516937100
"""arashh @ uTUDXfu-U1"" checks",2021-12-10T02:59:28.508Z,163910516850800
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-12-10T02:59:27.526Z,163910516752600
"""eeogeeoge @ G4RdqDSm6Z"" folds",2021-12-10T02:59:26.609Z,163910516660900
"""peelic @ c2JqQCu6sT"" calls 20",2021-12-10T02:59:25.762Z,163910516576200
"""Stevo-iPad @ aNPcWngI3v"" calls 20",2021-12-10T02:59:24.861Z,163910516486100
"""Spenny @ cu8vqwqurV"" calls 20",2021-12-10T02:59:23.813Z,163910516381300
"""arashh @ uTUDXfu-U1"" posts a big blind of 20",2021-12-10T02:59:18.567Z,163910515856709
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2021-12-10T02:59:18.567Z,163910515856708
"Your hand is A♦, 7♥",2021-12-10T02:59:18.567Z,163910515856702
"Player stacks: #1 ""arashh @ uTUDXfu-U1"" (970) | #2 ""Spenny @ cu8vqwqurV"" (1590) | #3 ""Stevo-iPad @ aNPcWngI3v"" (2060) | #4 ""peelic @ c2JqQCu6sT"" (1520) | #5 ""eeogeeoge @ G4RdqDSm6Z"" (2050) | #10 ""Jonah @ KdrqU8EIQ1"" (2810)",2021-12-10T02:59:18.567Z,163910515856701
"-- starting hand #82  (No Limit Texas Hold'em) (dealer: ""eeogeeoge @ G4RdqDSm6Z"") --",2021-12-10T02:59:18.567Z,163910515856700
"""Stevo-iPad @ aNPcWngI3v"" shows a 6♣, 7♣.",2021-12-10T02:59:13.095Z,163910515309500
"-- ending hand #81 --",2021-12-10T02:59:12.028Z,163910515202802
"""Jonah @ KdrqU8EIQ1"" collected 260 from pot with Straight, 9 High (combination: 9♠, 8♠, 7♥, 6♥, 5♠)",2021-12-10T02:59:12.028Z,163910515202801
"""Jonah @ KdrqU8EIQ1"" shows a 5♠, 8♠.",2021-12-10T02:59:12.028Z,163910515202800
"""Stevo-iPad @ aNPcWngI3v"" calls 20",2021-12-10T02:59:11.113Z,163910515111300
"""Jonah @ KdrqU8EIQ1"" bets 20",2021-12-10T02:59:10.073Z,163910515007300
