entry,at,order
"""Spenny @ S8ENkJ8OQS"" calls 20",2024-10-03T02:48:16.686Z,172792369668600
"""grergeog @ WJ-HPcQ09S"" calls 20",2024-10-03T02:48:12.789Z,172792369278900
"""peelic @ vOeqrOXpLT"" posts a big blind of 20",2024-10-03T02:48:08.513Z,172792368851307
"""Stevo @ GBEr6xd4D5"" posts a small blind of 10",2024-10-03T02:48:08.513Z,172792368851306
"Your hand is A♥, 3♥",2024-10-03T02:48:08.513Z,172792368851305
"Player stacks: #2 ""Spenny @ S8ENkJ8OQS"" (1050) | #4 ""Stevo @ GBEr6xd4D5"" (1220) | #7 ""peelic @ vOeqrOXpLT"" (2400) | #10 ""grergeog @ WJ-HPcQ09S"" (3330)",2024-10-03T02:48:08.513Z,172792368851301
"-- starting hand #99 (id: kxvf7xxmawfm)  (No Limit Texas Hold'em) (dealer: ""Spenny @ S8ENkJ8OQS"") --",2024-10-03T02:48:08.513Z,172792368851300
"""Stevo @ GBEr6xd4D5"" shows a 5♥, 5♣.",2024-10-03T02:48:06.428Z,172792368642800
"-- ending hand #98 --",2024-10-03T02:48:04.907Z,172792368490702
"""Stevo @ GBEr6xd4D5"" collected 300 from pot",2024-10-03T02:48:04.907Z,172792368490701
"Uncalled bet of 300 returned to ""Stevo @ GBEr6xd4D5""",2024-10-03T02:48:04.907Z,172792368490700
"""Spenny @ S8ENkJ8OQS"" folds",2024-10-03T02:48:04.082Z,172792368408200
"""peelic @ vOeqrOXpLT"" folds",2024-10-03T02:47:59.555Z,172792367955500
"""Stevo @ GBEr6xd4D5"" bets 300",2024-10-03T02:47:58.642Z,172792367864200
"""Spenny @ S8ENkJ8OQS"" checks",2024-10-03T02:47:55.706Z,172792367570600
"River: K♠, Q♠, 3♠, 6♦ [8♦]",2024-10-03T02:47:53.779Z,172792367377900
"""peelic @ vOeqrOXpLT"" calls 20",2024-10-03T02:47:52.936Z,172792367293600
"""Stevo @ GBEr6xd4D5"" calls 20",2024-10-03T02:47:50.986Z,172792367098600
"""Spenny @ S8ENkJ8OQS"" bets 20",2024-10-03T02:47:49.779Z,172792366977900
"Turn: K♠, Q♠, 3♠ [6♦]",2024-10-03T02:47:47.576Z,172792366757600
"""peelic @ vOeqrOXpLT"" checks",2024-10-03T02:47:46.763Z,172792366676300
"""Stevo @ GBEr6xd4D5"" checks",2024-10-03T02:47:45.862Z,172792366586200
"""Spenny @ S8ENkJ8OQS"" checks",2024-10-03T02:47:44.865Z,172792366486500
"Flop:  [K♠, Q♠, 3♠]",2024-10-03T02:47:41.932Z,172792366193200
"""Spenny @ S8ENkJ8OQS"" calls 80",2024-10-03T02:47:41.093Z,172792366109300
"""peelic @ vOeqrOXpLT"" calls 80",2024-10-03T02:47:38.317Z,172792365831700
"""Stevo @ GBEr6xd4D5"" raises to 80",2024-10-03T02:47:36.881Z,172792365688100
"""Spenny @ S8ENkJ8OQS"" calls 20",2024-10-03T02:47:33.702Z,172792365370200
"""grergeog @ WJ-HPcQ09S"" folds",2024-10-03T02:47:32.791Z,172792365279100
"""peelic @ vOeqrOXpLT"" calls 20",2024-10-03T02:47:31.908Z,172792365190800
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2024-10-03T02:47:30.960Z,172792365096007
"""Spenny @ S8ENkJ8OQS"" posts a small blind of 10",2024-10-03T02:47:30.960Z,172792365096006
"Your hand is 4♠, 3♦",2024-10-03T02:47:30.960Z,172792365096005
"Player stacks: #2 ""Spenny @ S8ENkJ8OQS"" (1150) | #4 ""Stevo @ GBEr6xd4D5"" (1020) | #7 ""peelic @ vOeqrOXpLT"" (2500) | #10 ""grergeog @ WJ-HPcQ09S"" (3330)",2024-10-03T02:47:30.960Z,172792365096001
"-- starting hand #98 (id: dhpkz0u90xbo)  (No Limit Texas Hold'em) (dealer: ""grergeog @ WJ-HPcQ09S"") --",2024-10-03T02:47:30.960Z,172792365096000
"""Stevo @ GBEr6xd4D5"" shows a 5♥, 7♥.",2024-10-03T02:47:24.990Z,172792364499000
"""grergeog @ WJ-HPcQ09S"" shows a K♥, A♠.",2024-10-03T02:47:24.554Z,172792364455400
"""Spenny @ S8ENkJ8OQS"" shows a 3♣, 5♣.",2024-10-03T02:47:24.371Z,172792364437100
"Undealt cards: Q♦, 5♦, J♦, 3♥ [4♦]",2024-10-03T02:47:23.164Z,172792364316400
"-- ending hand #97 --",2024-10-03T02:47:22.949Z,172792364294902
"""Spenny @ S8ENkJ8OQS"" collected 120 from pot",2024-10-03T02:47:22.949Z,172792364294901
"Uncalled bet of 20 returned to ""Spenny @ S8ENkJ8OQS""",2024-10-03T02:47:22.949Z,172792364294900
"""grergeog @ WJ-HPcQ09S"" folds",2024-10-03T02:47:22.088Z,172792364208800
"""Stevo @ GBEr6xd4D5"" folds",2024-10-03T02:47:19.009Z,172792363900900
"""Spenny @ S8ENkJ8OQS"" bets 20",2024-10-03T02:47:17.949Z,172792363794900
"""grergeog @ WJ-HPcQ09S"" checks",2024-10-03T02:47:15.652Z,172792363565200
"Turn: Q♦, 5♦, J♦ [3♥]",2024-10-03T02:47:14.392Z,172792363439200
"""grergeog @ WJ-HPcQ09S"" calls 20",2024-10-03T02:47:13.561Z,172792363356100
"""Stevo @ GBEr6xd4D5"" calls 20",2024-10-03T02:47:10.826Z,172792363082600
"""Spenny @ S8ENkJ8OQS"" bets 20",2024-10-03T02:47:08.864Z,172792362886400
"""grergeog @ WJ-HPcQ09S"" checks",2024-10-03T02:47:02.563Z,172792362256300
"Flop:  [Q♦, 5♦, J♦]",2024-10-03T02:47:00.958Z,172792362095800
"""Spenny @ S8ENkJ8OQS"" checks",2024-10-03T02:47:00.127Z,172792362012700
"""grergeog @ WJ-HPcQ09S"" calls 20",2024-10-03T02:46:51.144Z,172792361114400
"""peelic @ vOeqrOXpLT"" folds",2024-10-03T02:46:50.276Z,172792361027600
"""Stevo @ GBEr6xd4D5"" calls 20",2024-10-03T02:46:45.823Z,172792360582300
"""Spenny @ S8ENkJ8OQS"" posts a big blind of 20",2024-10-03T02:46:42.683Z,172792360268308
"""grergeog @ WJ-HPcQ09S"" posts a small blind of 10",2024-10-03T02:46:42.683Z,172792360268307
"Your hand is K♥, A♠",2024-10-03T02:46:42.683Z,172792360268306
"Player stacks: #2 ""Spenny @ S8ENkJ8OQS"" (1070) | #4 ""Stevo @ GBEr6xd4D5"" (1060) | #7 ""peelic @ vOeqrOXpLT"" (2500) | #10 ""grergeog @ WJ-HPcQ09S"" (3370)",2024-10-03T02:46:42.683Z,172792360268302
"-- starting hand #97 (id: 3cnvwak3sff0)  (No Limit Texas Hold'em) (dealer: ""peelic @ vOeqrOXpLT"") --",2024-10-03T02:46:42.683Z,172792360268301
"The player ""arash @ 64p9VZyiug"" quits the game with a stack of 0.",2024-10-03T02:46:42.683Z,172792360268300
"-- ending hand #96 --",2024-10-03T02:46:36.652Z,172792359665201
"""Stevo @ GBEr6xd4D5"" collected 250 from pot with Pair, A's (combination: A♠, A♣, K♥, 10♥, 9♣)",2024-10-03T02:46:36.652Z,172792359665200
"River: A♠, 10♥, A♣, 9♣ [3♦]",2024-10-03T02:46:32.629Z,172792359262900
"Turn: A♠, 10♥, A♣ [9♣]",2024-10-03T02:46:28.623Z,172792358862300
"Flop:  [A♠, 10♥, A♣]",2024-10-03T02:46:24.604Z,172792358460400
"""arash @ 64p9VZyiug"" shows a J♠, 5♠.",2024-10-03T02:46:20.595Z,172792358059501
"""Stevo @ GBEr6xd4D5"" shows a K♥, 5♣.",2024-10-03T02:46:20.595Z,172792358059500
"""Stevo @ GBEr6xd4D5"" raises to 100",2024-10-03T02:46:19.787Z,172792357978700
"""Spenny @ S8ENkJ8OQS"" folds",2024-10-03T02:46:17.299Z,172792357729900
"""grergeog @ WJ-HPcQ09S"" folds",2024-10-03T02:46:12.419Z,172792357241900
"""peelic @ vOeqrOXpLT"" folds",2024-10-03T02:46:11.585Z,172792357158500
"""arash @ 64p9VZyiug"" raises to 100 and go all in",2024-10-03T02:46:06.917Z,172792356691700
"""Stevo @ GBEr6xd4D5"" calls 20",2024-10-03T02:46:04.457Z,172792356445700
"""Spenny @ S8ENkJ8OQS"" calls 20",2024-10-03T02:46:03.421Z,172792356342100
"""grergeog @ WJ-HPcQ09S"" posts a big blind of 20",2024-10-03T02:45:59.615Z,172792355961508
"""peelic @ vOeqrOXpLT"" posts a small blind of 10",2024-10-03T02:45:59.615Z,172792355961507
"Your hand is 8♠, 2♦",2024-10-03T02:45:59.615Z,172792355961506
"Player stacks: #2 ""Spenny @ S8ENkJ8OQS"" (1090) | #4 ""Stevo @ GBEr6xd4D5"" (910) | #6 ""arash @ 64p9VZyiug"" (100) | #7 ""peelic @ vOeqrOXpLT"" (2510) | #10 ""grergeog @ WJ-HPcQ09S"" (3390)",2024-10-03T02:45:59.615Z,172792355961501
"-- starting hand #96 (id: n1ucujzaiiic)  (No Limit Texas Hold'em) (dealer: ""arash @ 64p9VZyiug"") --",2024-10-03T02:45:59.615Z,172792355961500
"""Spenny @ S8ENkJ8OQS"" shows a 10♦, 6♥.",2024-10-03T02:45:58.662Z,172792355866200
"""Stevo @ GBEr6xd4D5"" shows a Q♠, 8♥.",2024-10-03T02:45:56.021Z,172792355602100
"-- ending hand #95 --",2024-10-03T02:45:52.568Z,172792355256803
"""arash @ 64p9VZyiug"" shows a 8♠, 2♠.",2024-10-03T02:45:52.568Z,172792355256802
"""peelic @ vOeqrOXpLT"" collected 480 from pot with Two Pair, 8's & 5's (combination: 8♦, 8♣, 5♥, 5♦, 10♣)",2024-10-03T02:45:52.568Z,172792355256801
"""peelic @ vOeqrOXpLT"" shows a 8♦, 5♥.",2024-10-03T02:45:52.568Z,172792355256800
"""Stevo @ GBEr6xd4D5"" checks",2024-10-03T02:45:51.703Z,172792355170300
"""peelic @ vOeqrOXpLT"" checks",2024-10-03T02:45:50.744Z,172792355074400
"""arash @ 64p9VZyiug"" checks",2024-10-03T02:45:49.708Z,172792354970800
"River: 5♦, 3♣, 8♣, 6♠ [10♣]",2024-10-03T02:45:43.011Z,172792354301100
"""peelic @ vOeqrOXpLT"" calls 100",2024-10-03T02:45:42.186Z,172792354218600
"""arash @ 64p9VZyiug"" calls 100",2024-10-03T02:45:41.216Z,172792354121600
"""Stevo @ GBEr6xd4D5"" raises to 100",2024-10-03T02:45:37.508Z,172792353750800
"""peelic @ vOeqrOXpLT"" calls 20",2024-10-03T02:45:35.272Z,172792353527200
"""arash @ 64p9VZyiug"" bets 20",2024-10-03T02:45:34.282Z,172792353428200
"Turn: 5♦, 3♣, 8♣ [6♠]",2024-10-03T02:45:31.718Z,172792353171800
"""Stevo @ GBEr6xd4D5"" calls 40",2024-10-03T02:45:30.899Z,172792353089900
"""peelic @ vOeqrOXpLT"" calls 40",2024-10-03T02:45:29.946Z,172792352994600
"""arash @ 64p9VZyiug"" bets 40",2024-10-03T02:45:28.832Z,172792352883200
"Flop:  [5♦, 3♣, 8♣]",2024-10-03T02:45:25.305Z,172792352530500
"""peelic @ vOeqrOXpLT"" checks",2024-10-03T02:45:24.497Z,172792352449700
"""arash @ 64p9VZyiug"" calls 20",2024-10-03T02:45:23.547Z,172792352354700
"""Stevo @ GBEr6xd4D5"" calls 20",2024-10-03T02:45:22.530Z,172792352253000
"""Spenny @ S8ENkJ8OQS"" folds",2024-10-03T02:45:21.553Z,172792352155300
"""grergeog @ WJ-HPcQ09S"" folds",2024-10-03T02:45:20.365Z,172792352036500
"""peelic @ vOeqrOXpLT"" posts a big blind of 20",2024-10-03T02:45:17.814Z,172792351781408
"""arash @ 64p9VZyiug"" posts a small blind of 10",2024-10-03T02:45:17.814Z,172792351781407
"Your hand is 5♠, 7♥",2024-10-03T02:45:17.814Z,172792351781406
"Player stacks: #2 ""Spenny @ S8ENkJ8OQS"" (1090) | #4 ""Stevo @ GBEr6xd4D5"" (1070) | #6 ""arash @ 64p9VZyiug"" (260) | #7 ""peelic @ vOeqrOXpLT"" (2190) | #10 ""grergeog @ WJ-HPcQ09S"" (3390)",2024-10-03T02:45:17.814Z,172792351781401
"-- starting hand #95 (id: sws54uvk1yq8)  (No Limit Texas Hold'em) (dealer: ""Stevo @ GBEr6xd4D5"") --",2024-10-03T02:45:17.814Z,172792351781400
"""Stevo @ GBEr6xd4D5"" shows a 8♣, Q♠.",2024-10-03T02:45:15.180Z,172792351518000
"""grergeog @ WJ-HPcQ09S"" shows a 4♠, 5♠.",2024-10-03T02:45:13.927Z,172792351392700
"-- ending hand #94 --",2024-10-03T02:45:13.451Z,172792351345102
"""grergeog @ WJ-HPcQ09S"" collected 320 from pot",2024-10-03T02:45:13.451Z,172792351345101
"Uncalled bet of 80 returned to ""grergeog @ WJ-HPcQ09S""",2024-10-03T02:45:13.451Z,172792351345100
"""Stevo @ GBEr6xd4D5"" folds",2024-10-03T02:45:12.601Z,172792351260100
"""Spenny @ S8ENkJ8OQS"" folds",2024-10-03T02:45:10.522Z,172792351052200
"""grergeog @ WJ-HPcQ09S"" bets 80",2024-10-03T02:45:08.278Z,172792350827800
"""Stevo @ GBEr6xd4D5"" checks",2024-10-03T02:45:04.213Z,172792350421300
"River: 6♠, 7♠, 9♦, 3♠ [9♣]",2024-10-03T02:45:02.416Z,172792350241600
"""Spenny @ S8ENkJ8OQS"" calls 40",2024-10-03T02:45:01.613Z,172792350161300
"""grergeog @ WJ-HPcQ09S"" calls 40",2024-10-03T02:45:00.663Z,172792350066300
"""peelic @ vOeqrOXpLT"" folds",2024-10-03T02:44:57.173Z,172792349717300
"""arash @ 64p9VZyiug"" folds",2024-10-03T02:44:55.445Z,172792349544500
"""Stevo @ GBEr6xd4D5"" bets 40",2024-10-03T02:44:54.020Z,172792349402000
"Turn: 6♠, 7♠, 9♦ [3♠]",2024-10-03T02:44:51.123Z,172792349112300
"""Spenny @ S8ENkJ8OQS"" calls 20",2024-10-03T02:44:50.285Z,172792349028500
"""grergeog @ WJ-HPcQ09S"" calls 20",2024-10-03T02:44:46.316Z,172792348631600
"""peelic @ vOeqrOXpLT"" calls 20",2024-10-03T02:44:45.449Z,172792348544900
"""arash @ 64p9VZyiug"" calls 20",2024-10-03T02:44:43.933Z,172792348393300
"""Stevo @ GBEr6xd4D5"" bets 20",2024-10-03T02:44:42.611Z,172792348261100
"Flop:  [6♠, 7♠, 9♦]",2024-10-03T02:44:41.274Z,172792348127400
"""arash @ 64p9VZyiug"" checks",2024-10-03T02:44:40.387Z,172792348038700
"""Stevo @ GBEr6xd4D5"" calls 20",2024-10-03T02:44:37.555Z,172792347755500
"""Spenny @ S8ENkJ8OQS"" calls 20",2024-10-03T02:44:36.623Z,172792347662300
"""grergeog @ WJ-HPcQ09S"" calls 20",2024-10-03T02:44:35.671Z,172792347567100
"""peelic @ vOeqrOXpLT"" calls 20",2024-10-03T02:44:34.813Z,172792347481300
"""arash @ 64p9VZyiug"" posts a big blind of 20",2024-10-03T02:44:33.665Z,172792347366508
"""Stevo @ GBEr6xd4D5"" posts a small blind of 10",2024-10-03T02:44:33.665Z,172792347366507
"Your hand is 4♠, 5♠",2024-10-03T02:44:33.665Z,172792347366506
"Player stacks: #2 ""Spenny @ S8ENkJ8OQS"" (1170) | #4 ""Stevo @ GBEr6xd4D5"" (1150) | #6 ""arash @ 64p9VZyiug"" (300) | #7 ""peelic @ vOeqrOXpLT"" (2230) | #10 ""grergeog @ WJ-HPcQ09S"" (3150)",2024-10-03T02:44:33.665Z,172792347366501
"-- starting hand #94 (id: zjb8s4tpccxx)  (No Limit Texas Hold'em) (dealer: ""Spenny @ S8ENkJ8OQS"") --",2024-10-03T02:44:33.665Z,172792347366500
"Undealt cards: 2♦, 5♣, A♣, 2♠ [6♥]",2024-10-03T02:44:28.946Z,172792346894600
"""grergeog @ WJ-HPcQ09S"" shows a 2♥, 7♣.",2024-10-03T02:44:28.184Z,172792346818400
