"""grgeeg @ G4RdqDSm6Z"" calls 20",2022-03-11T01:44:32.986Z,164696307298600
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-03-11T01:44:32.048Z,164696307204800
"""Jonah @ KdrqU8EIQ1"" bets 20",2022-03-11T01:44:30.251Z,164696307025100
"River: 6♠, 5♥, 10♠, 3♠ [J♦]",2022-03-11T01:44:24.661Z,164696306466100
"""peelic @ c2JqQCu6sT"" folds",2022-03-11T01:44:23.791Z,164696306379100
"""grgeeg @ G4RdqDSm6Z"" calls 20",2022-03-11T01:44:21.152Z,164696306115200
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-03-11T01:44:20.030Z,164696306003000
"""Jonah @ KdrqU8EIQ1"" bets 20",2022-03-11T01:44:18.883Z,164696305888300
"Turn: 6♠, 5♥, 10♠ [3♠]",2022-03-11T01:44:15.039Z,164696305503900
"""peelic @ c2JqQCu6sT"" calls 40",2022-03-11T01:44:14.142Z,164696305414200
"""grgeeg @ G4RdqDSm6Z"" calls 40",2022-03-11T01:44:09.338Z,164696304933800
"""arash @ huBdniBdCU"" folds",2022-03-11T01:44:08.214Z,164696304821400
"""Stevo @ 5Ep7Sc0sJg"" calls 40",2022-03-11T01:44:07.248Z,164696304724800
"""Jonah @ KdrqU8EIQ1"" bets 40",2022-03-11T01:44:05.478Z,164696304547800
"Flop:  [6♠, 5♥, 10♠]",2022-03-11T01:43:58.931Z,164696303893100
"""arash @ huBdniBdCU"" calls 40",2022-03-11T01:43:58.082Z,164696303808200
"""Stevo @ 5Ep7Sc0sJg"" calls 40",2022-03-11T01:43:54.851Z,164696303485100
"""Jonah @ KdrqU8EIQ1"" calls 40",2022-03-11T01:43:53.021Z,164696303302100
"""peelic @ c2JqQCu6sT"" calls 40",2022-03-11T01:43:52.115Z,164696303211500
"""grgeeg @ G4RdqDSm6Z"" raises to 40",2022-03-11T01:43:50.190Z,164696303019000
"""arash @ huBdniBdCU"" calls 20",2022-03-11T01:43:48.405Z,164696302840500
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2022-03-11T01:43:46.822Z,164696302682208
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2022-03-11T01:43:46.822Z,164696302682207
"Your hand is 2♥, Q♣",2022-03-11T01:43:46.822Z,164696302682206
"Player stacks: #1 ""grgeeg @ G4RdqDSm6Z"" (690) | #2 ""peelic @ c2JqQCu6sT"" (1100) | #5 ""Jonah @ KdrqU8EIQ1"" (1380) | #6 ""Stevo @ 5Ep7Sc0sJg"" (1730) | #7 ""arash @ huBdniBdCU"" (1100)",2022-03-11T01:43:46.822Z,164696302682201
"-- starting hand #43  (No Limit Texas Hold'em) (dealer: ""peelic @ c2JqQCu6sT"") --",2022-03-11T01:43:46.822Z,164696302682200
"Undealt cards: Q♦, 7♥, A♣ [6♦, 7♣]",2022-03-11T01:43:42.060Z,164696302206000
"""Stevo @ 5Ep7Sc0sJg"" shows a 8♣, J♦.",2022-03-11T01:43:40.928Z,164696302092800
"-- ending hand #42 --",2022-03-11T01:43:40.122Z,164696302012202
"""arash @ huBdniBdCU"" collected 100 from pot",2022-03-11T01:43:40.122Z,164696302012201
"Uncalled bet of 40 returned to ""arash @ huBdniBdCU""",2022-03-11T01:43:40.122Z,164696302012200
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-03-11T01:43:39.237Z,164696301923700
"""Jonah @ KdrqU8EIQ1"" folds",2022-03-11T01:43:38.226Z,164696301822600
"""peelic @ c2JqQCu6sT"" folds",2022-03-11T01:43:37.242Z,164696301724200
"""grgeeg @ G4RdqDSm6Z"" folds",2022-03-11T01:43:33.977Z,164696301397700
"""arash @ huBdniBdCU"" bets 40",2022-03-11T01:43:31.972Z,164696301197200
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-03-11T01:43:27.868Z,164696300786800
"""Jonah @ KdrqU8EIQ1"" checks",2022-03-11T01:43:26.906Z,164696300690600
"""peelic @ c2JqQCu6sT"" checks",2022-03-11T01:43:25.933Z,164696300593300
"Flop:  [Q♦, 7♥, A♣]",2022-03-11T01:43:24.415Z,164696300441500
"""Jonah @ KdrqU8EIQ1"" checks",2022-03-11T01:43:23.602Z,164696300360200
"""peelic @ c2JqQCu6sT"" calls 20",2022-03-11T01:43:22.692Z,164696300269200
"""grgeeg @ G4RdqDSm6Z"" calls 20",2022-03-11T01:43:21.725Z,164696300172500
"""arash @ huBdniBdCU"" calls 20",2022-03-11T01:43:20.339Z,164696300033900
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-03-11T01:43:18.844Z,164696299884400
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2022-03-11T01:43:16.812Z,164696299681209
"""peelic @ c2JqQCu6sT"" posts a small blind of 10",2022-03-11T01:43:16.812Z,164696299681208
"Your hand is 3♦, Q♥",2022-03-11T01:43:16.812Z,164696299681207
"Player stacks: #1 ""grgeeg @ G4RdqDSm6Z"" (710) | #2 ""peelic @ c2JqQCu6sT"" (1120) | #5 ""Jonah @ KdrqU8EIQ1"" (1400) | #6 ""Stevo @ 5Ep7Sc0sJg"" (1750) | #7 ""arash @ huBdniBdCU"" (1020)",2022-03-11T01:43:16.812Z,164696299681202
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""grgeeg @ G4RdqDSm6Z"") --",2022-03-11T01:43:16.812Z,164696299681201
"The player ""Stevo @ 5Ep7Sc0sJg"" joined the game with a stack of 1750.",2022-03-11T01:43:16.812Z,164696299681200
"-- ending hand #41 --",2022-03-11T01:43:10.672Z,164696299067204
"""peelic @ c2JqQCu6sT"" collected 220 from pot with Three of a Kind, K's (combination: K♥, K♣, K♦, 9♣, 8♥)",2022-03-11T01:43:10.672Z,164696299067203
"""peelic @ c2JqQCu6sT"" shows a K♥, 5♥.",2022-03-11T01:43:10.672Z,164696299067202
"""grgeeg @ G4RdqDSm6Z"" collected 220 from pot with Three of a Kind, K's (combination: K♠, K♣, K♦, 9♣, 8♥)",2022-03-11T01:43:10.672Z,164696299067201
"""grgeeg @ G4RdqDSm6Z"" shows a K♠, 5♣.",2022-03-11T01:43:10.672Z,164696299067200
"""grgeeg @ G4RdqDSm6Z"" calls 100",2022-03-11T01:43:09.865Z,164696298986500
"""peelic @ c2JqQCu6sT"" raises to 100",2022-03-11T01:42:51.186Z,164696297118600
"""grgeeg @ G4RdqDSm6Z"" bets 20",2022-03-11T01:42:45.204Z,164696296520400
"River: 9♣, K♣, 8♥, K♦ [7♥]",2022-03-11T01:42:43.060Z,164696296306000
"""grgeeg @ G4RdqDSm6Z"" calls 50",2022-03-11T01:42:42.238Z,164696296223800
"""peelic @ c2JqQCu6sT"" raises to 50",2022-03-11T01:42:41.306Z,164696296130600
"""grgeeg @ G4RdqDSm6Z"" bets 20",2022-03-11T01:42:38.538Z,164696295853800
"Turn: 9♣, K♣, 8♥ [K♦]",2022-03-11T01:42:36.861Z,164696295686100
"""grgeeg @ G4RdqDSm6Z"" calls 40",2022-03-11T01:42:36.000Z,164696295600000
"""Jonah @ KdrqU8EIQ1"" folds",2022-03-11T01:42:33.491Z,164696295349100
"""peelic @ c2JqQCu6sT"" raises to 40",2022-03-11T01:42:32.478Z,164696295247800
"""grgeeg @ G4RdqDSm6Z"" bets 20",2022-03-11T01:42:28.225Z,164696294822500
"Flop:  [9♣, K♣, 8♥]",2022-03-11T01:42:25.803Z,164696294580300
"""peelic @ c2JqQCu6sT"" checks",2022-03-11T01:42:24.939Z,164696294493900
"The player ""Stevo @ 5Ep7Sc0sJg"" sit back with the stack of 1750.",2022-03-11T01:42:24.775Z,164696294477500
"""grgeeg @ G4RdqDSm6Z"" calls 20",2022-03-11T01:42:24.027Z,164696294402700
"""arash @ huBdniBdCU"" folds",2022-03-11T01:42:22.859Z,164696294285900
"""Jonah @ KdrqU8EIQ1"" calls 20",2022-03-11T01:42:21.000Z,164696294100000
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2022-03-11T01:42:15.608Z,164696293560808
"""grgeeg @ G4RdqDSm6Z"" posts a small blind of 10",2022-03-11T01:42:15.608Z,164696293560807
"Your hand is 10♦, 4♣",2022-03-11T01:42:15.608Z,164696293560806
"Player stacks: #1 ""grgeeg @ G4RdqDSm6Z"" (700) | #2 ""peelic @ c2JqQCu6sT"" (1110) | #5 ""Jonah @ KdrqU8EIQ1"" (1420) | #7 ""arash @ huBdniBdCU"" (1020)",2022-03-11T01:42:15.608Z,164696293560802
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""arash @ huBdniBdCU"") --",2022-03-11T01:42:15.608Z,164696293560801
"The player ""Stevo @ 5Ep7Sc0sJg"" stand up with the stack of 1750.",2022-03-11T01:42:15.608Z,164696293560800
"""grgeeg @ G4RdqDSm6Z"" shows a 8♠, 6♣.",2022-03-11T01:42:13.972Z,164696293397200
"""arash @ huBdniBdCU"" shows a A♣, 5♠.",2022-03-11T01:42:12.532Z,164696293253200
"-- ending hand #40 --",2022-03-11T01:42:11.195Z,164696293119502
"""arash @ huBdniBdCU"" collected 100 from pot",2022-03-11T01:42:11.195Z,164696293119501
"Uncalled bet of 20 returned to ""arash @ huBdniBdCU""",2022-03-11T01:42:11.195Z,164696293119500
"""grgeeg @ G4RdqDSm6Z"" folds",2022-03-11T01:42:10.384Z,164696293038400
"""arash @ huBdniBdCU"" bets 20",2022-03-11T01:42:07.919Z,164696292791900
"River: 5♥, 10♥, 2♥, 9♣ [K♥]",2022-03-11T01:42:05.194Z,164696292519400
"""Jonah @ KdrqU8EIQ1"" folds",2022-03-11T01:42:04.349Z,164696292434900
"""grgeeg @ G4RdqDSm6Z"" calls 20",2022-03-11T01:42:03.432Z,164696292343200
"""arash @ huBdniBdCU"" bets 20",2022-03-11T01:41:58.469Z,164696291846900
"Turn: 5♥, 10♥, 2♥ [9♣]",2022-03-11T01:41:55.986Z,164696291598600
"""Jonah @ KdrqU8EIQ1"" checks",2022-03-11T01:41:55.096Z,164696291509600
"""grgeeg @ G4RdqDSm6Z"" checks",2022-03-11T01:41:53.813Z,164696291381300
"""arash @ huBdniBdCU"" checks",2022-03-11T01:41:52.846Z,164696291284600
"Flop:  [5♥, 10♥, 2♥]",2022-03-11T01:41:51.046Z,164696291104600
"""grgeeg @ G4RdqDSm6Z"" checks",2022-03-11T01:41:50.233Z,164696291023300
"""arash @ huBdniBdCU"" calls 20",2022-03-11T01:41:48.871Z,164696290887100
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-03-11T01:41:47.914Z,164696290791400
"""Jonah @ KdrqU8EIQ1"" calls 20",2022-03-11T01:41:46.940Z,164696290694000
"""peelic @ c2JqQCu6sT"" folds",2022-03-11T01:41:46.001Z,164696290600100
"""grgeeg @ G4RdqDSm6Z"" posts a big blind of 20",2022-03-11T01:41:39.781Z,164696289978108
"""arash @ huBdniBdCU"" posts a small blind of 10",2022-03-11T01:41:39.781Z,164696289978107
"Your hand is A♣, 5♠",2022-03-11T01:41:39.781Z,164696289978106
"Player stacks: #1 ""grgeeg @ G4RdqDSm6Z"" (740) | #2 ""peelic @ c2JqQCu6sT"" (1110) | #5 ""Jonah @ KdrqU8EIQ1"" (1440) | #6 ""Stevo @ 5Ep7Sc0sJg"" (1750) | #7 ""arash @ huBdniBdCU"" (960)",2022-03-11T01:41:39.781Z,164696289978101
"-- starting hand #40  (No Limit Texas Hold'em) (dealer: ""Stevo @ 5Ep7Sc0sJg"") --",2022-03-11T01:41:39.781Z,164696289978100
"-- ending hand #39 --",2022-03-11T01:41:36.781Z,164696289678102
"""peelic @ c2JqQCu6sT"" collected 140 from pot",2022-03-11T01:41:36.781Z,164696289678101
"Uncalled bet of 70 returned to ""peelic @ c2JqQCu6sT""",2022-03-11T01:41:36.781Z,164696289678100
"""Jonah @ KdrqU8EIQ1"" folds",2022-03-11T01:41:35.880Z,164696289588000
"""peelic @ c2JqQCu6sT"" bets 70",2022-03-11T01:41:32.627Z,164696289262700
"River: K♦, 9♠, 3♥, J♣ [10♣]",2022-03-11T01:41:26.777Z,164696288677700
"""Jonah @ KdrqU8EIQ1"" checks",2022-03-11T01:41:25.897Z,164696288589700
"""peelic @ c2JqQCu6sT"" checks",2022-03-11T01:41:24.585Z,164696288458500
"Turn: K♦, 9♠, 3♥ [J♣]",2022-03-11T01:41:23.375Z,164696288337500
"""peelic @ c2JqQCu6sT"" calls 20",2022-03-11T01:41:22.456Z,164696288245600
"""grgeeg @ G4RdqDSm6Z"" folds",2022-03-11T01:41:21.474Z,164696288147400
"""arash @ huBdniBdCU"" folds",2022-03-11T01:41:17.440Z,164696287744000
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-03-11T01:41:15.742Z,164696287574200
"""Jonah @ KdrqU8EIQ1"" bets 20",2022-03-11T01:41:13.594Z,164696287359400
"""peelic @ c2JqQCu6sT"" checks",2022-03-11T01:41:11.275Z,164696287127500
"""grgeeg @ G4RdqDSm6Z"" checks",2022-03-11T01:41:10.202Z,164696287020200
"""arash @ huBdniBdCU"" checks",2022-03-11T01:41:09.262Z,164696286926200
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-03-11T01:41:08.054Z,164696286805400
"Flop:  [K♦, 9♠, 3♥]",2022-03-11T01:41:06.570Z,164696286657000
"""arash @ huBdniBdCU"" checks",2022-03-11T01:41:05.656Z,164696286565600
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-03-11T01:41:04.660Z,164696286466000
"""Jonah @ KdrqU8EIQ1"" calls 20",2022-03-11T01:41:03.721Z,164696286372100
"""peelic @ c2JqQCu6sT"" calls 20",2022-03-11T01:41:00.061Z,164696286006100
"""grgeeg @ G4RdqDSm6Z"" calls 20",2022-03-11T01:40:59.133Z,164696285913300
"""arash @ huBdniBdCU"" posts a big blind of 20",2022-03-11T01:40:56.818Z,164696285681808
"""Stevo @ 5Ep7Sc0sJg"" posts a small blind of 10",2022-03-11T01:40:56.818Z,164696285681807
"Your hand is 7♥, 2♠",2022-03-11T01:40:56.818Z,164696285681806
"Player stacks: #1 ""grgeeg @ G4RdqDSm6Z"" (760) | #2 ""peelic @ c2JqQCu6sT"" (1010) | #5 ""Jonah @ KdrqU8EIQ1"" (1480) | #6 ""Stevo @ 5Ep7Sc0sJg"" (1770) | #7 ""arash @ huBdniBdCU"" (980)",2022-03-11T01:40:56.818Z,164696285681801
"-- starting hand #39  (No Limit Texas Hold'em) (dealer: ""Jonah @ KdrqU8EIQ1"") --",2022-03-11T01:40:56.818Z,164696285681800
"-- ending hand #38 --",2022-03-11T01:40:50.765Z,164696285076502
"""Jonah @ KdrqU8EIQ1"" collected 180 from pot with Full House, K's over 6's (combination: K♣, K♠, K♦, 6♠, 6♥)",2022-03-11T01:40:50.765Z,164696285076501
"""Jonah @ KdrqU8EIQ1"" shows a K♣, 3♦.",2022-03-11T01:40:50.765Z,164696285076500
"""grgeeg @ G4RdqDSm6Z"" checks",2022-03-11T01:40:49.867Z,164696284986700
"""Jonah @ KdrqU8EIQ1"" checks",2022-03-11T01:40:47.585Z,164696284758500
"River: 10♥, 6♠, K♠, K♦ [6♥]",2022-03-11T01:40:39.807Z,164696283980700
"""grgeeg @ G4RdqDSm6Z"" calls 20",2022-03-11T01:40:38.987Z,164696283898700
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-03-11T01:40:38.103Z,164696283810300
"""Jonah @ KdrqU8EIQ1"" bets 20",2022-03-11T01:40:36.575Z,164696283657500
"Turn: 10♥, 6♠, K♠ [K♦]",2022-03-11T01:40:34.958Z,164696283495800
"""peelic @ c2JqQCu6sT"" folds",2022-03-11T01:40:34.087Z,164696283408700
"""grgeeg @ G4RdqDSm6Z"" calls 20",2022-03-11T01:40:33.189Z,164696283318900
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-03-11T01:40:32.333Z,164696283233300
"""Jonah @ KdrqU8EIQ1"" bets 20",2022-03-11T01:40:30.947Z,164696283094700
"Flop:  [10♥, 6♠, K♠]",2022-03-11T01:40:28.354Z,164696282835400
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-03-11T01:40:27.441Z,164696282744100
"""Jonah @ KdrqU8EIQ1"" calls 20",2022-03-11T01:40:26.231Z,164696282623100
"""peelic @ c2JqQCu6sT"" calls 20",2022-03-11T01:40:25.036Z,164696282503600
"""grgeeg @ G4RdqDSm6Z"" calls 20",2022-03-11T01:40:24.039Z,164696282403900
"""arash @ huBdniBdCU"" folds",2022-03-11T01:40:23.169Z,164696282316900
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2022-03-11T01:40:21.201Z,164696282120108
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2022-03-11T01:40:21.201Z,164696282120107
"Your hand is 4♣, 7♠",2022-03-11T01:40:21.201Z,164696282120106
"Player stacks: #1 ""grgeeg @ G4RdqDSm6Z"" (820) | #2 ""peelic @ c2JqQCu6sT"" (1030) | #5 ""Jonah @ KdrqU8EIQ1"" (1360) | #6 ""Stevo @ 5Ep7Sc0sJg"" (1810) | #7 ""arash @ huBdniBdCU"" (980)",2022-03-11T01:40:21.201Z,164696282120101
"-- starting hand #38  (No Limit Texas Hold'em) (dealer: ""peelic @ c2JqQCu6sT"") --",2022-03-11T01:40:21.201Z,164696282120100
"-- ending hand #37 --",2022-03-11T01:40:15.160Z,164696281516002
"""Stevo @ 5Ep7Sc0sJg"" collected 470 from pot with Two Pair, 6's & 3's (combination: 6♣, 6♦, 3♣, 3♥, 9♠)",2022-03-11T01:40:15.160Z,164696281516001
"""Stevo @ 5Ep7Sc0sJg"" shows a 3♣, 6♣.",2022-03-11T01:40:15.160Z,164696281516000
"""arash @ huBdniBdCU"" checks",2022-03-11T01:40:14.339Z,164696281433900
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-03-11T01:40:13.015Z,164696281301500
"River: 6♦, 8♥, 3♥, 9♠ [4♦]",2022-03-11T01:40:10.357Z,164696281035700
"""Stevo @ 5Ep7Sc0sJg"" calls 80",2022-03-11T01:40:09.508Z,164696280950800
"""arash @ huBdniBdCU"" raises to 80",2022-03-11T01:40:08.463Z,164696280846300
"""Stevo @ 5Ep7Sc0sJg"" bets 20",2022-03-11T01:40:06.242Z,164696280624200
"Turn: 6♦, 8♥, 3♥ [9♠]",2022-03-11T01:40:05.198Z,164696280519800
"""Stevo @ 5Ep7Sc0sJg"" calls 60",2022-03-11T01:40:04.365Z,164696280436500
"""Jonah @ KdrqU8EIQ1"" folds",2022-03-11T01:40:03.353Z,164696280335300
"""arash @ huBdniBdCU"" raises to 60",2022-03-11T01:40:01.910Z,164696280191000
"""Stevo @ 5Ep7Sc0sJg"" bets 20",2022-03-11T01:39:58.902Z,164696279890200
"""Jonah @ KdrqU8EIQ1"" checks",2022-03-11T01:39:57.555Z,164696279755500
"Flop:  [6♦, 8♥, 3♥]",2022-03-11T01:39:55.348Z,164696279534800
"""Stevo @ 5Ep7Sc0sJg"" calls 60",2022-03-11T01:39:54.466Z,164696279446600
"""Jonah @ KdrqU8EIQ1"" calls 60",2022-03-11T01:39:53.459Z,164696279345900
"""peelic @ c2JqQCu6sT"" folds",2022-03-11T01:39:52.417Z,164696279241700
"""grgeeg @ G4RdqDSm6Z"" folds",2022-03-11T01:39:49.466Z,164696278946600
"""arash @ huBdniBdCU"" raises to 60",2022-03-11T01:39:48.317Z,164696278831700
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-03-11T01:39:40.021Z,164696278002100
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2022-03-11T01:39:39.142Z,164696277914208
"""peelic @ c2JqQCu6sT"" posts a small blind of 10",2022-03-11T01:39:39.142Z,164696277914207
"Your hand is Q♦, Q♣",2022-03-11T01:39:39.142Z,164696277914206
"Player stacks: #1 ""grgeeg @ G4RdqDSm6Z"" (820) | #2 ""peelic @ c2JqQCu6sT"" (1040) | #5 ""Jonah @ KdrqU8EIQ1"" (1420) | #6 ""Stevo @ 5Ep7Sc0sJg"" (1540) | #7 ""arash @ huBdniBdCU"" (1180)",2022-03-11T01:39:39.142Z,164696277914201
"-- starting hand #37  (No Limit Texas Hold'em) (dealer: ""grgeeg @ G4RdqDSm6Z"") --",2022-03-11T01:39:39.142Z,164696277914200
"""grgeeg @ G4RdqDSm6Z"" shows a 3♣, Q♥.",2022-03-11T01:39:32.658Z,164696277265800
"-- ending hand #36 --",2022-03-11T01:39:32.538Z,164696277253803
"""Jonah @ KdrqU8EIQ1"" shows a 4♥, K♠.",2022-03-11T01:39:32.538Z,164696277253802
"""Stevo @ 5Ep7Sc0sJg"" collected 320 from pot with Pair, A's (combination: A♦, A♠, 10♣, 9♦, 7♥)",2022-03-11T01:39:32.538Z,164696277253801
"""Stevo @ 5Ep7Sc0sJg"" shows a A♦, 9♦.",2022-03-11T01:39:32.538Z,164696277253800
"""peelic @ c2JqQCu6sT"" folds",2022-03-11T01:39:31.622Z,164696277162200
"""Stevo @ 5Ep7Sc0sJg"" calls 60",2022-03-11T01:39:30.633Z,164696277063300
"""Jonah @ KdrqU8EIQ1"" bets 60",2022-03-11T01:39:29.671Z,164696276967100
"""peelic @ c2JqQCu6sT"" checks",2022-03-11T01:39:26.594Z,164696276659400
"River: 7♥, A♠, 10♣, 5♥ [3♦]",2022-03-11T01:39:25.337Z,164696276533700
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-03-11T01:39:24.496Z,164696276449600
"""Jonah @ KdrqU8EIQ1"" checks",2022-03-11T01:39:22.941Z,164696276294100
"""peelic @ c2JqQCu6sT"" checks",2022-03-11T01:39:21.868Z,164696276186800
"Turn: 7♥, A♠, 10♣ [5♥]",2022-03-11T01:39:20.389Z,164696276038900
"""peelic @ c2JqQCu6sT"" calls 40",2022-03-11T01:39:19.574Z,164696275957400
"""grgeeg @ G4RdqDSm6Z"" folds",2022-03-11T01:39:18.163Z,164696275816300
"""Stevo @ 5Ep7Sc0sJg"" calls 40",2022-03-11T01:39:17.293Z,164696275729300
"""Jonah @ KdrqU8EIQ1"" bets 40",2022-03-11T01:39:16.225Z,164696275622500
"""peelic @ c2JqQCu6sT"" checks",2022-03-11T01:39:11.817Z,164696275181700
"""grgeeg @ G4RdqDSm6Z"" checks",2022-03-11T01:39:10.792Z,164696275079200
"Flop:  [7♥, A♠, 10♣]",2022-03-11T01:39:09.331Z,164696274933100
"""peelic @ c2JqQCu6sT"" checks",2022-03-11T01:39:08.471Z,164696274847100
"""grgeeg @ G4RdqDSm6Z"" calls 20",2022-03-11T01:39:07.561Z,164696274756100
"""arash @ huBdniBdCU"" folds",2022-03-11T01:39:06.616Z,164696274661600
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-03-11T01:39:05.725Z,164696274572500
"""Jonah @ KdrqU8EIQ1"" calls 20",2022-03-11T01:39:04.592Z,164696274459200
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2022-03-11T01:39:01.526Z,164696274152608
"""grgeeg @ G4RdqDSm6Z"" posts a small blind of 10",2022-03-11T01:39:01.526Z,164696274152607
"Your hand is 5♦, 2♠",2022-03-11T01:39:01.526Z,164696274152606
"Player stacks: #1 ""grgeeg @ G4RdqDSm6Z"" (840) | #2 ""peelic @ c2JqQCu6sT"" (1100) | #5 ""Jonah @ KdrqU8EIQ1"" (1540) | #6 ""Stevo @ 5Ep7Sc0sJg"" (1340) | #7 ""arash @ huBdniBdCU"" (1180)",2022-03-11T01:39:01.526Z,164696274152601
"-- starting hand #36  (No Limit Texas Hold'em) (dealer: ""arash @ huBdniBdCU"") --",2022-03-11T01:39:01.526Z,164696274152600
"""grgeeg @ G4RdqDSm6Z"" shows a 10♦, 9♠.",2022-03-11T01:38:56.453Z,164696273645300
"-- ending hand #35 --",2022-03-11T01:38:54.925Z,164696273492503
"""Jonah @ KdrqU8EIQ1"" shows a J♥, 10♣.",2022-03-11T01:38:54.925Z,164696273492502
"""Stevo @ 5Ep7Sc0sJg"" collected 120 from pot with A High (combination: A♦, K♠, Q♦, 7♥, 6♠)",2022-03-11T01:38:54.925Z,164696273492501
"""Stevo @ 5Ep7Sc0sJg"" shows a 4♦, K♠.",2022-03-11T01:38:54.925Z,164696273492500
"""arash @ huBdniBdCU"" folds",2022-03-11T01:38:54.060Z,164696273406000
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-03-11T01:38:53.145Z,164696273314500
"""Jonah @ KdrqU8EIQ1"" bets 20",2022-03-11T01:38:50.927Z,164696273092700
"""grgeeg @ G4RdqDSm6Z"" folds",2022-03-11T01:38:47.913Z,164696272791300
"""arash @ huBdniBdCU"" checks",2022-03-11T01:38:46.900Z,164696272690000
"River: A♦, 2♠, 7♥, Q♦ [6♠]",2022-03-11T01:38:45.120Z,164696272512000
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-03-11T01:38:44.256Z,164696272425600
"""Jonah @ KdrqU8EIQ1"" checks",2022-03-11T01:38:43.339Z,164696272333900
"""grgeeg @ G4RdqDSm6Z"" checks",2022-03-11T01:38:42.150Z,164696272215000
"""arash @ huBdniBdCU"" checks",2022-03-11T01:38:41.299Z,164696272129900
"Turn: A♦, 2♠, 7♥ [Q♦]",2022-03-11T01:38:40.120Z,164696272012000
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-03-11T01:38:39.304Z,164696271930400
"""Jonah @ KdrqU8EIQ1"" checks",2022-03-11T01:38:38.222Z,164696271822200
"""grgeeg @ G4RdqDSm6Z"" checks",2022-03-11T01:38:37.137Z,164696271713700
"""arash @ huBdniBdCU"" checks",2022-03-11T01:38:35.393Z,164696271539300
"Flop:  [A♦, 2♠, 7♥]",2022-03-11T01:38:32.917Z,164696271291700
"""grgeeg @ G4RdqDSm6Z"" checks",2022-03-11T01:38:32.002Z,164696271200200
"""arash @ huBdniBdCU"" calls 20",2022-03-11T01:38:30.880Z,164696271088000
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-03-11T01:38:29.519Z,164696270951900
"""Jonah @ KdrqU8EIQ1"" calls 20",2022-03-11T01:38:28.384Z,164696270838400
"""peelic @ c2JqQCu6sT"" folds",2022-03-11T01:38:22.133Z,164696270213300
"""grgeeg @ G4RdqDSm6Z"" posts a big blind of 20",2022-03-11T01:38:18.159Z,164696269815908
"""arash @ huBdniBdCU"" posts a small blind of 10",2022-03-11T01:38:18.159Z,164696269815907
"Your hand is 5♠, 3♦",2022-03-11T01:38:18.159Z,164696269815906
"Player stacks: #1 ""grgeeg @ G4RdqDSm6Z"" (860) | #2 ""peelic @ c2JqQCu6sT"" (1100) | #5 ""Jonah @ KdrqU8EIQ1"" (1580) | #6 ""Stevo @ 5Ep7Sc0sJg"" (1260) | #7 ""arash @ huBdniBdCU"" (1200)",2022-03-11T01:38:18.159Z,164696269815901
"-- starting hand #35  (No Limit Texas Hold'em) (dealer: ""Stevo @ 5Ep7Sc0sJg"") --",2022-03-11T01:38:18.159Z,164696269815900
"-- ending hand #34 --",2022-03-11T01:38:12.111Z,164696269211102
"""peelic @ c2JqQCu6sT"" collected 480 from pot with Full House, 10's over 4's (combination: 10♣, 10♥, 10♦, 4♠, 4♥)",2022-03-11T01:38:12.111Z,164696269211101
"""peelic @ c2JqQCu6sT"" shows a 10♣, 10♥.",2022-03-11T01:38:12.111Z,164696269211100
"""arash @ huBdniBdCU"" calls 130",2022-03-11T01:38:11.260Z,164696269126000
"""peelic @ c2JqQCu6sT"" bets 130",2022-03-11T01:38:03.094Z,164696268309400
"""arash @ huBdniBdCU"" checks",2022-03-11T01:37:59.745Z,164696267974500
"River: 3♠, 4♠, 10♦, 4♥ [7♥]",2022-03-11T01:37:57.904Z,164696267790400
"""arash @ huBdniBdCU"" calls 40",2022-03-11T01:37:57.021Z,164696267702100
