entry,at,order
"""Spenny @ nR6Yv41Maz"" posts a big blind of 20",2021-12-17T03:00:57.337Z,163971005733708
"""peelic @ gMyfzqvqFb"" posts a small blind of 10",2021-12-17T03:00:57.337Z,163971005733707
"Your hand is 8♠, 9♠",2021-12-17T03:00:57.337Z,163971005733702
"Player stacks: #1 ""Stevo @ 5Ep7Sc0sJg"" (740) | #2 ""peelic @ gMyfzqvqFb"" (850) | #3 ""Spenny @ nR6Yv41Maz"" (2260) | #7 ""geeeeerogeegre @ G4RdqDSm6Z"" (1570) | #10 ""Jonah @ 333XEf7vEI"" (1580)",2021-12-17T03:00:57.337Z,163971005733701
"-- starting hand #110  (No Limit Texas Hold'em) (dealer: ""Stevo @ 5Ep7Sc0sJg"") --",2021-12-17T03:00:57.337Z,163971005733700
"""geeeeerogeegre @ G4RdqDSm6Z"" shows a Q♦, K♥.",2021-12-17T03:00:51.854Z,163971005185400
"-- ending hand #109 --",2021-12-17T03:00:50.733Z,163971005073301
"""Stevo @ 5Ep7Sc0sJg"" collected 740 from pot with Two Pair, 4's & 2's (combination: 4♠, 4♦, 2♣, 2♠, K♣)",2021-12-17T03:00:50.733Z,163971005073300
"River: 6♣, 2♠, K♣, 7♠ [4♦]",2021-12-17T03:00:46.616Z,163971004661600
"Turn: 6♣, 2♠, K♣ [7♠]",2021-12-17T03:00:42.524Z,163971004252400
"Flop:  [6♣, 2♠, K♣]",2021-12-17T03:00:38.415Z,163971003841500
"""peelic @ gMyfzqvqFb"" shows a 6♥, Q♣.",2021-12-17T03:00:34.410Z,163971003441001
"""Stevo @ 5Ep7Sc0sJg"" shows a 4♠, 2♣.",2021-12-17T03:00:34.410Z,163971003441000
"""Jonah @ 333XEf7vEI"" folds",2021-12-17T03:00:33.567Z,163971003356700
"""geeeeerogeegre @ G4RdqDSm6Z"" folds",2021-12-17T03:00:32.638Z,163971003263800
"""Spenny @ nR6Yv41Maz"" folds",2021-12-17T03:00:31.722Z,163971003172200
"""peelic @ gMyfzqvqFb"" calls 340",2021-12-17T03:00:24.764Z,163971002476400
"""Stevo @ 5Ep7Sc0sJg"" raises to 340 and go all in",2021-12-17T03:00:23.435Z,163971002343500
"""Jonah @ 333XEf7vEI"" calls 20",2021-12-17T03:00:20.908Z,163971002090800
"""geeeeerogeegre @ G4RdqDSm6Z"" calls 20",2021-12-17T03:00:19.639Z,163971001963900
"""Spenny @ nR6Yv41Maz"" calls 20",2021-12-17T03:00:18.735Z,163971001873500
"""peelic @ gMyfzqvqFb"" posts a big blind of 20",2021-12-17T03:00:15.803Z,163971001580308
"""Stevo @ 5Ep7Sc0sJg"" posts a small blind of 10",2021-12-17T03:00:15.803Z,163971001580307
"Your hand is 4♠, 2♣",2021-12-17T03:00:15.803Z,163971001580302
"Player stacks: #1 ""Stevo @ 5Ep7Sc0sJg"" (340) | #2 ""peelic @ gMyfzqvqFb"" (1190) | #3 ""Spenny @ nR6Yv41Maz"" (2280) | #7 ""geeeeerogeegre @ G4RdqDSm6Z"" (1590) | #10 ""Jonah @ 333XEf7vEI"" (1600)",2021-12-17T03:00:15.803Z,163971001580301
"-- starting hand #109  (No Limit Texas Hold'em) (dealer: ""Jonah @ 333XEf7vEI"") --",2021-12-17T03:00:15.803Z,163971001580300
"Undealt cards: 5♣, Q♠, 7♣, Q♥ [6♣]",2021-12-17T03:00:10.535Z,163971001053500
"""Stevo @ 5Ep7Sc0sJg"" shows a 9♣, 4♥.",2021-12-17T03:00:09.919Z,163971000991900
"-- ending hand #108 --",2021-12-17T03:00:09.192Z,163971000919202
"""peelic @ gMyfzqvqFb"" collected 160 from pot",2021-12-17T03:00:09.192Z,163971000919201
"Uncalled bet of 320 returned to ""peelic @ gMyfzqvqFb""",2021-12-17T03:00:09.192Z,163971000919200
"""Stevo @ 5Ep7Sc0sJg"" folds",2021-12-17T03:00:08.327Z,163971000832700
"""peelic @ gMyfzqvqFb"" raises to 340",2021-12-17T03:00:07.142Z,163971000714200
"""Stevo @ 5Ep7Sc0sJg"" bets 20",2021-12-17T03:00:01.613Z,163971000161300
"Turn: 5♣, Q♠, 7♣ [Q♥]",2021-12-17T03:00:00.493Z,163971000049300
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2021-12-17T02:59:59.634Z,163970999963400
"""Jonah @ 333XEf7vEI"" folds",2021-12-17T02:59:58.646Z,163970999864600
"""Spenny @ nR6Yv41Maz"" folds",2021-12-17T02:59:57.756Z,163970999775600
"""peelic @ gMyfzqvqFb"" bets 20",2021-12-17T02:59:56.860Z,163970999686000
"""Stevo @ 5Ep7Sc0sJg"" checks",2021-12-17T02:59:55.075Z,163970999507500
"""Jonah @ 333XEf7vEI"" checks",2021-12-17T02:59:53.810Z,163970999381000
"Flop:  [5♣, Q♠, 7♣]",2021-12-17T02:59:52.085Z,163970999208500
"""Stevo @ 5Ep7Sc0sJg"" checks",2021-12-17T02:59:51.246Z,163970999124600
"""Jonah @ 333XEf7vEI"" calls 20",2021-12-17T02:59:49.449Z,163970998944900
"""geeeeerogeegre @ G4RdqDSm6Z"" folds",2021-12-17T02:59:48.510Z,163970998851000
"""Spenny @ nR6Yv41Maz"" calls 20",2021-12-17T02:59:47.673Z,163970998767300
"""peelic @ gMyfzqvqFb"" calls 20",2021-12-17T02:59:41.040Z,163970998104000
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2021-12-17T02:59:38.182Z,163970997818208
"""Jonah @ 333XEf7vEI"" posts a small blind of 10",2021-12-17T02:59:38.182Z,163970997818207
"Your hand is 9♣, 4♥",2021-12-17T02:59:38.182Z,163970997818202
"Player stacks: #1 ""Stevo @ 5Ep7Sc0sJg"" (400) | #2 ""peelic @ gMyfzqvqFb"" (1090) | #3 ""Spenny @ nR6Yv41Maz"" (2300) | #7 ""geeeeerogeegre @ G4RdqDSm6Z"" (1590) | #10 ""Jonah @ 333XEf7vEI"" (1620)",2021-12-17T02:59:38.182Z,163970997818201
"-- starting hand #108  (No Limit Texas Hold'em) (dealer: ""geeeeerogeegre @ G4RdqDSm6Z"") --",2021-12-17T02:59:38.182Z,163970997818200
"""Stevo @ 5Ep7Sc0sJg"" shows a 5♦, Q♣.",2021-12-17T02:59:32.619Z,163970997261900
