entry,at,order
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2026-01-15T03:30:32.017Z,176844783201708
"""georgoe @ _sqcLETZ0C"" posts a small blind of 10",2026-01-15T03:30:32.017Z,176844783201707
"Your hand is 3♣, 9♦",2026-01-15T03:30:32.017Z,176844783201705
"Player stacks: #1 ""Spenny @ S8ENkJ8OQS"" (340) | #2 ""peelic @ vOeqrOXpLT"" (1490) | #3 ""georgoe @ _sqcLETZ0C"" (990) | #5 ""Stevo @ GBEr6xd4D5"" (4150) | #7 ""Jonah @ xrBY5OZYCv"" (1770)",2026-01-15T03:30:32.017Z,176844783201701
"-- starting hand #124 (id: nhjmstix13ni)  (No Limit Texas Hold'em) (dealer: ""peelic @ vOeqrOXpLT"") --",2026-01-15T03:30:32.017Z,176844783201700
"""Spenny @ S8ENkJ8OQS"" shows a J♠, 2♠.",2026-01-15T03:30:27.628Z,176844782762800
"""georgoe @ _sqcLETZ0C"" shows a Q♠, 4♥.",2026-01-15T03:30:26.169Z,176844782616900
"""Stevo @ GBEr6xd4D5"" shows a 10♣, 8♣.",2026-01-15T03:30:25.334Z,176844782533400
"Undealt cards: 5♣, 8♦, 10♥ [7♦, 10♦]",2026-01-15T03:30:24.676Z,176844782467600
"-- ending hand #123 --",2026-01-15T03:30:24.001Z,176844782400102
"""Stevo @ GBEr6xd4D5"" collected 100 from pot",2026-01-15T03:30:24.001Z,176844782400101
"Uncalled bet of 50 returned to ""Stevo @ GBEr6xd4D5""",2026-01-15T03:30:24.001Z,176844782400100
"""georgoe @ _sqcLETZ0C"" folds",2026-01-15T03:30:23.187Z,176844782318700
"""peelic @ vOeqrOXpLT"" folds",2026-01-15T03:30:22.331Z,176844782233100
"""Spenny @ S8ENkJ8OQS"" folds",2026-01-15T03:30:19.383Z,176844781938300
"""Jonah @ xrBY5OZYCv"" folds",2026-01-15T03:30:12.728Z,176844781272800
"""Stevo @ GBEr6xd4D5"" bets 50",2026-01-15T03:30:11.444Z,176844781144400
"""georgoe @ _sqcLETZ0C"" checks",2026-01-15T03:30:09.584Z,176844780958400
"""peelic @ vOeqrOXpLT"" checks",2026-01-15T03:30:08.760Z,176844780876000
"Flop:  [5♣, 8♦, 10♥]",2026-01-15T03:30:06.849Z,176844780684900
"""georgoe @ _sqcLETZ0C"" checks",2026-01-15T03:30:05.964Z,176844780596400
"""peelic @ vOeqrOXpLT"" calls 20",2026-01-15T03:30:05.099Z,176844780509900
"""Spenny @ S8ENkJ8OQS"" calls 20",2026-01-15T03:30:04.205Z,176844780420500
"""Jonah @ xrBY5OZYCv"" calls 20",2026-01-15T03:30:03.324Z,176844780332400
"""Stevo @ GBEr6xd4D5"" calls 20",2026-01-15T03:30:01.747Z,176844780174700
"""georgoe @ _sqcLETZ0C"" posts a big blind of 20",2026-01-15T03:30:00.202Z,176844780020208
"""peelic @ vOeqrOXpLT"" posts a small blind of 10",2026-01-15T03:30:00.202Z,176844780020207
"Your hand is 10♣, 8♣",2026-01-15T03:30:00.202Z,176844780020205
