entry,at,order
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2021-06-04T02:02:35.859Z,162277215586009
"""peelic @ c2JqQCu6sT"" posts a small blind of 10",2021-06-04T02:02:35.859Z,162277215586008
"Your hand is 7♦, 10♦",2021-06-04T02:02:35.859Z,162277215586007
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (1730) | #2 ""peelic @ c2JqQCu6sT"" (1150) | #3 ""Jonah @ KdrqU8EIQ1"" (1370) | #4 ""Spenny @ temHMwfip5"" (3357) | #5 ""rger @ G4RdqDSm6Z"" (1628) | #10 ""arash @ huBdniBdCU"" (1765)",2021-06-04T02:02:35.859Z,162277215586001
"-- starting hand #97  (No Limit Texas Hold'em) (dealer: ""Stevo @ aL5upxHjBA"") --",2021-06-04T02:02:35.859Z,162277215586000
"""rger @ G4RdqDSm6Z"" shows a 4♣, 7♦.",2021-06-04T02:02:30.475Z,162277215047600
"-- ending hand #96 --",2021-06-04T02:02:29.341Z,162277214934203
"""arash @ huBdniBdCU"" shows a A♥, 4♥.",2021-06-04T02:02:29.341Z,162277214934202
"""Spenny @ temHMwfip5"" collected 1720 from pot with Straight, 10 High (combination: 10♥, 9♠, 8♥, 7♠, 6♠)",2021-06-04T02:02:29.341Z,162277214934201
"""Spenny @ temHMwfip5"" shows a 9♠, 6♠.",2021-06-04T02:02:29.341Z,162277214934200
"""Spenny @ temHMwfip5"" calls 600",2021-06-04T02:02:28.537Z,162277214853800
"""peelic @ c2JqQCu6sT"" folds",2021-06-04T02:01:46.908Z,162277210690900
"""Stevo @ aL5upxHjBA"" folds",2021-06-04T02:01:45.978Z,162277210597800
"""arash @ huBdniBdCU"" raises to 600",2021-06-04T02:01:44.753Z,162277210475400
"""Spenny @ temHMwfip5"" bets 140",2021-06-04T02:01:28.149Z,162277208815000
"""peelic @ c2JqQCu6sT"" checks",2021-06-04T02:01:21.518Z,162277208151900
"""Stevo @ aL5upxHjBA"" checks",2021-06-04T02:01:19.008Z,162277207900800
"River: 10♥, 4♠, 4♦, 7♠ [8♥]",2021-06-04T02:01:17.113Z,162277207711600
"""Spenny @ temHMwfip5"" calls 80",2021-06-04T02:01:16.305Z,162277207630600
"""peelic @ c2JqQCu6sT"" calls 80",2021-06-04T02:01:14.188Z,162277207418900
"""Stevo @ aL5upxHjBA"" calls 80",2021-06-04T02:01:13.303Z,162277207330400
"""arash @ huBdniBdCU"" raises to 80",2021-06-04T02:01:11.981Z,162277207198200
"""Spenny @ temHMwfip5"" calls 40",2021-06-04T02:01:06.667Z,162277206666800
"""Jonah @ KdrqU8EIQ1"" folds",2021-06-04T02:01:05.796Z,162277206579700
"""peelic @ c2JqQCu6sT"" raises to 40",2021-06-04T02:01:03.109Z,162277206311000
"""Stevo @ aL5upxHjBA"" bets 20",2021-06-04T02:01:01.043Z,162277206104400
"Turn: 10♥, 4♠, 4♦ [7♠]",2021-06-04T02:00:58.152Z,162277205815400
"""arash @ huBdniBdCU"" checks",2021-06-04T02:00:57.346Z,162277205734700
"""Spenny @ temHMwfip5"" checks",2021-06-04T02:00:56.302Z,162277205630300
"""Jonah @ KdrqU8EIQ1"" checks",2021-06-04T02:00:55.396Z,162277205539700
"""peelic @ c2JqQCu6sT"" checks",2021-06-04T02:00:53.818Z,162277205381800
"""Stevo @ aL5upxHjBA"" checks",2021-06-04T02:00:52.128Z,162277205212900
"Flop:  [10♥, 4♠, 4♦]",2021-06-04T02:00:49.231Z,162277204923200
"""arash @ huBdniBdCU"" calls 40",2021-06-04T02:00:48.389Z,162277204838900
"""Spenny @ temHMwfip5"" calls 40",2021-06-04T02:00:47.493Z,162277204749400
"""Jonah @ KdrqU8EIQ1"" calls 40",2021-06-04T02:00:46.584Z,162277204658400
"""peelic @ c2JqQCu6sT"" calls 40",2021-06-04T02:00:41.752Z,162277204175200
"""Stevo @ aL5upxHjBA"" raises to 40",2021-06-04T02:00:40.159Z,162277204016000
"""arash @ huBdniBdCU"" calls 20",2021-06-04T02:00:37.999Z,162277203799900
"""rger @ G4RdqDSm6Z"" folds",2021-06-04T02:00:37.107Z,162277203710800
"""Spenny @ temHMwfip5"" calls 20",2021-06-04T02:00:35.352Z,162277203535300
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-06-04T02:00:31.190Z,162277203119100
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2021-06-04T02:00:29.704Z,162277202970509
"""Stevo @ aL5upxHjBA"" posts a small blind of 10",2021-06-04T02:00:29.704Z,162277202970508
"Your hand is A♥, 4♥",2021-06-04T02:00:29.704Z,162277202970507
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (1850) | #2 ""peelic @ c2JqQCu6sT"" (1270) | #3 ""Jonah @ KdrqU8EIQ1"" (1410) | #4 ""Spenny @ temHMwfip5"" (2357) | #5 ""rger @ G4RdqDSm6Z"" (1628) | #10 ""arash @ huBdniBdCU"" (2485)",2021-06-04T02:00:29.704Z,162277202970501
"-- starting hand #96  (No Limit Texas Hold'em) (dealer: ""arash @ huBdniBdCU"") --",2021-06-04T02:00:29.704Z,162277202970500
"-- ending hand #95 --",2021-06-04T02:00:26.786Z,162277202678702
"""peelic @ c2JqQCu6sT"" collected 340 from pot",2021-06-04T02:00:26.786Z,162277202678701
"Uncalled bet of 90 returned to ""peelic @ c2JqQCu6sT""",2021-06-04T02:00:26.786Z,162277202678700
"""arash @ huBdniBdCU"" folds",2021-06-04T02:00:25.963Z,162277202596400
"""Jonah @ KdrqU8EIQ1"" folds",2021-06-04T02:00:24.080Z,162277202408000
"""peelic @ c2JqQCu6sT"" bets 90",2021-06-04T02:00:10.081Z,162277201008100
"""arash @ huBdniBdCU"" checks",2021-06-04T01:59:53.573Z,162277199357400
"River: Q♣, 2♦, K♥, 10♣ [10♥]",2021-06-04T01:59:50.437Z,162277199044000
"""Jonah @ KdrqU8EIQ1"" checks",2021-06-04T01:59:49.633Z,162277198963400
"""peelic @ c2JqQCu6sT"" checks",2021-06-04T01:59:46.083Z,162277198608400
"""arash @ huBdniBdCU"" checks",2021-06-04T01:59:41.672Z,162277198167300
"Turn: Q♣, 2♦, K♥ [10♣]",2021-06-04T01:59:38.885Z,162277197888700
"""peelic @ c2JqQCu6sT"" calls 80",2021-06-04T01:59:38.083Z,162277197808400
"""arash @ huBdniBdCU"" calls 80",2021-06-04T01:59:37.198Z,162277197719900
"""Spenny @ temHMwfip5"" folds",2021-06-04T01:59:34.876Z,162277197487600
"""Jonah @ KdrqU8EIQ1"" raises to 80",2021-06-04T01:59:25.974Z,162277196597400
"""peelic @ c2JqQCu6sT"" calls 20",2021-06-04T01:59:23.706Z,162277196370600
