entry,at,order
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2023-02-10T03:01:20.442Z,167599808044207
"""gogeoeroeeore @ WJ-HPcQ09S"" posts a small blind of 10",2023-02-10T03:01:20.442Z,167599808044206
"Your hand is 6♠, 10♣",2023-02-10T03:01:20.442Z,167599808044205
"Player stacks: #1 ""Spenny @ cu8vqwqurV"" (1708) | #6 ""peelic @ c2JqQCu6sT"" (1412) | #8 ""gogeoeroeeore @ WJ-HPcQ09S"" (2880) | #9 ""Stevo @ 5Ep7Sc0sJg"" (2000)",2023-02-10T03:01:20.442Z,167599808044201
"-- starting hand #102 (id: k9tdbnc8mfkj)  (No Limit Texas Hold'em) (dealer: ""peelic @ c2JqQCu6sT"") --",2023-02-10T03:01:20.442Z,167599808044200
"""Stevo @ 5Ep7Sc0sJg"" shows a 6♥, 8♦.",2023-02-10T03:01:14.268Z,167599807426800
"-- ending hand #101 --",2023-02-10T03:01:13.842Z,167599807384201
"""peelic @ c2JqQCu6sT"" collected 1412 from pot with Two Pair, A's & 10's (combination: A♠, A♥, 10♣, 10♠, Q♠)",2023-02-10T03:01:13.842Z,167599807384200
"River: 9♠, 7♦, 10♣, A♥ [10♠]",2023-02-10T03:01:09.735Z,167599806973500
"""peelic @ c2JqQCu6sT"" shows a A♠, Q♠.",2023-02-10T03:01:05.684Z,167599806568401
"""Spenny @ cu8vqwqurV"" shows a 8♥, 9♦.",2023-02-10T03:01:05.684Z,167599806568400
"""Spenny @ cu8vqwqurV"" calls 556",2023-02-10T03:01:04.857Z,167599806485700
"""gogeoeroeeore @ WJ-HPcQ09S"" folds",2023-02-10T03:00:45.286Z,167599804528600
"""peelic @ c2JqQCu6sT"" raises to 556 and go all in",2023-02-10T03:00:43.549Z,167599804354900
"""Spenny @ cu8vqwqurV"" calls 120",2023-02-10T03:00:36.413Z,167599803641300
"""gogeoeroeeore @ WJ-HPcQ09S"" bets 120",2023-02-10T03:00:35.107Z,167599803510700
"""peelic @ c2JqQCu6sT"" checks",2023-02-10T03:00:30.822Z,167599803082200
"Turn: 9♠, 7♦, 10♣ [A♥]",2023-02-10T03:00:27.493Z,167599802749300
"""peelic @ c2JqQCu6sT"" calls 40",2023-02-10T03:00:26.654Z,167599802665400
"""Spenny @ cu8vqwqurV"" calls 40",2023-02-10T03:00:23.580Z,167599802358000
"""gogeoeroeeore @ WJ-HPcQ09S"" bets 40",2023-02-10T03:00:22.466Z,167599802246600
"""peelic @ c2JqQCu6sT"" checks",2023-02-10T03:00:19.349Z,167599801934900
"Flop:  [9♠, 7♦, 10♣]",2023-02-10T03:00:16.031Z,167599801603100
"""gogeoeroeeore @ WJ-HPcQ09S"" checks",2023-02-10T03:00:15.222Z,167599801522200
"""peelic @ c2JqQCu6sT"" calls 20",2023-02-10T03:00:07.824Z,167599800782400
"""Spenny @ cu8vqwqurV"" calls 20",2023-02-10T03:00:06.635Z,167599800663500
"""Stevo @ 5Ep7Sc0sJg"" folds",2023-02-10T03:00:04.191Z,167599800419100
"""gogeoeroeeore @ WJ-HPcQ09S"" posts a big blind of 20",2023-02-10T03:00:02.553Z,167599800255308
"""peelic @ c2JqQCu6sT"" posts a small blind of 10",2023-02-10T03:00:02.553Z,167599800255307
"Your hand is 6♥, 8♦",2023-02-10T03:00:02.553Z,167599800255306
"Player stacks: #1 ""Spenny @ cu8vqwqurV"" (2324) | #6 ""peelic @ c2JqQCu6sT"" (616) | #8 ""gogeoeroeeore @ WJ-HPcQ09S"" (3060) | #9 ""Stevo @ 5Ep7Sc0sJg"" (2000)",2023-02-10T03:00:02.553Z,167599800255302
"-- starting hand #101 (id: gtqlqbktgtg9)  (No Limit Texas Hold'em) (dealer: ""Spenny @ cu8vqwqurV"") --",2023-02-10T03:00:02.553Z,167599800255301
"The player ""Jonah @ axh4B_jN0P"" quits the game with a stack of 0.",2023-02-10T03:00:02.553Z,167599800255300
"""gogeoeroeeore @ WJ-HPcQ09S"" shows a Q♠, 4♠.",2023-02-10T02:59:56.399Z,167599799639900
"-- ending hand #100 --",2023-02-10T02:59:55.992Z,167599799599201
"""Stevo @ 5Ep7Sc0sJg"" collected 1190 from pot with Full House, Q's over 3's (combination: Q♦, Q♣, Q♥, 3♦, 3♠)",2023-02-10T02:59:55.992Z,167599799599200
"River: Q♣, Q♥, K♣, 3♦ [3♠]",2023-02-10T02:59:51.987Z,167599799198700
"Turn: Q♣, Q♥, K♣ [3♦]",2023-02-10T02:59:47.945Z,167599798794500
"Flop:  [Q♣, Q♥, K♣]",2023-02-10T02:59:43.941Z,167599798394100
"""Jonah @ axh4B_jN0P"" shows a J♣, A♣.",2023-02-10T02:59:39.868Z,167599797986801
"""Stevo @ 5Ep7Sc0sJg"" shows a 2♠, Q♦.",2023-02-10T02:59:39.868Z,167599797986800
"""Stevo @ 5Ep7Sc0sJg"" calls 570",2023-02-10T02:59:39.054Z,167599797905400
"""gogeoeroeeore @ WJ-HPcQ09S"" folds",2023-02-10T02:59:37.297Z,167599797729700
"""peelic @ c2JqQCu6sT"" folds",2023-02-10T02:59:36.425Z,167599797642500
"""Spenny @ cu8vqwqurV"" folds",2023-02-10T02:59:35.533Z,167599797553300
"""Jonah @ axh4B_jN0P"" raises to 570 and go all in",2023-02-10T02:59:29.644Z,167599796964400
"""Stevo @ 5Ep7Sc0sJg"" raises to 80",2023-02-10T02:59:27.829Z,167599796782900
"""gogeoeroeeore @ WJ-HPcQ09S"" calls 20",2023-02-10T02:59:25.108Z,167599796510800
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2023-02-10T02:59:22.375Z,167599796237508
"""Spenny @ cu8vqwqurV"" posts a small blind of 10",2023-02-10T02:59:22.375Z,167599796237507
"Your hand is 2♠, Q♦",2023-02-10T02:59:22.375Z,167599796237505
"Player stacks: #1 ""Spenny @ cu8vqwqurV"" (2334) | #6 ""peelic @ c2JqQCu6sT"" (636) | #8 ""gogeoeroeeore @ WJ-HPcQ09S"" (3080) | #9 ""Stevo @ 5Ep7Sc0sJg"" (1380) | #10 ""Jonah @ axh4B_jN0P"" (570)",2023-02-10T02:59:22.375Z,167599796237501
"-- starting hand #100 (id: g4xlktzvh6l3)  (No Limit Texas Hold'em) (dealer: ""Jonah @ axh4B_jN0P"") --",2023-02-10T02:59:22.375Z,167599796237500
"Undealt cards: 5♦, J♦, A♥ [8♥, 4♠]",2023-02-10T02:59:17.341Z,167599795734100
"-- ending hand #99 --",2023-02-10T02:59:16.448Z,167599795644802
"""gogeoeroeeore @ WJ-HPcQ09S"" collected 970 from pot",2023-02-10T02:59:16.448Z,167599795644801
"Uncalled bet of 200 returned to ""gogeoeroeeore @ WJ-HPcQ09S""",2023-02-10T02:59:16.448Z,167599795644800
"""Jonah @ axh4B_jN0P"" folds",2023-02-10T02:59:15.608Z,167599795560800
"""Stevo @ 5Ep7Sc0sJg"" folds",2023-02-10T02:59:06.741Z,167599794674100
"""gogeoeroeeore @ WJ-HPcQ09S"" bets 200",2023-02-10T02:58:56.890Z,167599793689000
"""Jonah @ axh4B_jN0P"" checks",2023-02-10T02:58:51.449Z,167599793144900
"Flop:  [5♦, J♦, A♥]",2023-02-10T02:58:49.029Z,167599792902900
"""gogeoeroeeore @ WJ-HPcQ09S"" calls 310",2023-02-10T02:58:48.179Z,167599792817900
"""peelic @ c2JqQCu6sT"" folds",2023-02-10T02:58:46.031Z,167599792603100
"""Spenny @ cu8vqwqurV"" folds",2023-02-10T02:58:45.092Z,167599792509200
"""Jonah @ axh4B_jN0P"" calls 310",2023-02-10T02:58:39.109Z,167599791910900
"""Stevo @ 5Ep7Sc0sJg"" raises to 310",2023-02-10T02:58:38.097Z,167599791809700
"""gogeoeroeeore @ WJ-HPcQ09S"" raises to 40",2023-02-10T02:58:35.643Z,167599791564300
"""peelic @ c2JqQCu6sT"" calls 20",2023-02-10T02:58:31.124Z,167599791112400
"""Spenny @ cu8vqwqurV"" posts a big blind of 20",2023-02-10T02:58:29.406Z,167599790940608
"""Jonah @ axh4B_jN0P"" posts a small blind of 10",2023-02-10T02:58:29.406Z,167599790940607
"Your hand is K♠, 8♦",2023-02-10T02:58:29.406Z,167599790940605
"Player stacks: #1 ""Spenny @ cu8vqwqurV"" (2354) | #6 ""peelic @ c2JqQCu6sT"" (656) | #8 ""gogeoeroeeore @ WJ-HPcQ09S"" (2420) | #9 ""Stevo @ 5Ep7Sc0sJg"" (1690) | #10 ""Jonah @ axh4B_jN0P"" (880)",2023-02-10T02:58:29.406Z,167599790940601
"-- starting hand #99 (id: w9ufwydf4hum)  (No Limit Texas Hold'em) (dealer: ""Stevo @ 5Ep7Sc0sJg"") --",2023-02-10T02:58:29.406Z,167599790940600
"-- ending hand #98 --",2023-02-10T02:58:23.331Z,167599790333102
"""Stevo @ 5Ep7Sc0sJg"" collected 1000 from pot with Two Pair, 9's & 2's (combination: 9♥, 9♦, 2♦, 2♥, Q♣)",2023-02-10T02:58:23.331Z,167599790333101
"""Stevo @ 5Ep7Sc0sJg"" shows a 2♦, 9♥.",2023-02-10T02:58:23.331Z,167599790333100
"""gogeoeroeeore @ WJ-HPcQ09S"" folds",2023-02-10T02:58:22.503Z,167599790250300
"""Jonah @ axh4B_jN0P"" calls 200",2023-02-10T02:58:19.273Z,167599789927300
"""Stevo @ 5Ep7Sc0sJg"" bets 200",2023-02-10T02:58:09.108Z,167599788910800
"River: 6♦, 5♠, 9♦, Q♣ [2♥]",2023-02-10T02:58:05.519Z,167599788551900
"""Spenny @ cu8vqwqurV"" folds",2023-02-10T02:58:04.713Z,167599788471300
"""Jonah @ axh4B_jN0P"" calls 100",2023-02-10T02:58:02.005Z,167599788200500
"""Stevo @ 5Ep7Sc0sJg"" calls 100",2023-02-10T02:58:01.035Z,167599788103500
"""gogeoeroeeore @ WJ-HPcQ09S"" raises to 100",2023-02-10T02:57:59.649Z,167599787964900
"""Spenny @ cu8vqwqurV"" calls 20",2023-02-10T02:57:55.969Z,167599787596900
"""Jonah @ axh4B_jN0P"" calls 20",2023-02-10T02:57:55.086Z,167599787508600
"""Stevo @ 5Ep7Sc0sJg"" bets 20",2023-02-10T02:57:54.185Z,167599787418500
"Turn: 6♦, 5♠, 9♦ [Q♣]",2023-02-10T02:57:52.910Z,167599787291000
"""peelic @ c2JqQCu6sT"" folds",2023-02-10T02:57:52.076Z,167599787207600
