entry,at,order
"""peelic @ vOeqrOXpLT"" raises to 60",2025-04-10T01:46:05.863Z,174424956586300
"""arash @ 5YifPUu0Ym"" posts a big blind of 20",2025-04-10T01:45:58.997Z,174424955899708
"Dead Small Blind",2025-04-10T01:45:58.997Z,174424955899707
"Your hand is 5♦, A♦",2025-04-10T01:45:58.997Z,174424955899703
"Player stacks: #1 ""arash @ 5YifPUu0Ym"" (2190) | #2 ""peelic @ vOeqrOXpLT"" (2083) | #3 ""greoeogeo @ D97CEz7bD4"" (1844) | #6 ""Spenny @ S8ENkJ8OQS"" (883)",2025-04-10T01:45:58.997Z,174424955899702
"-- starting hand #86 (id: 4kd5ehlc6kww)  (No Limit Texas Hold'em) (dealer: ""Spenny @ S8ENkJ8OQS"") --",2025-04-10T01:45:58.997Z,174424955899701
"The player ""Stevo @ GBEr6xd4D5"" quits the game with a stack of 0.",2025-04-10T01:45:58.997Z,174424955899700
"""greoeogeo @ D97CEz7bD4"" shows a Q♥, 2♥.",2025-04-10T01:45:53.791Z,174424955379100
"-- ending hand #85 --",2025-04-10T01:45:52.448Z,174424955244801
"""peelic @ vOeqrOXpLT"" collected 806 from pot with Pair, 8's (combination: 8♦, 8♥, A♥, K♠, Q♣)",2025-04-10T01:45:52.448Z,174424955244800
"River: 8♦, A♥, 9♠, 3♣ [8♥]",2025-04-10T01:45:48.427Z,174424954842700
"Turn: 8♦, A♥, 9♠ [3♣]",2025-04-10T01:45:44.372Z,174424954437200
"Flop:  [8♦, A♥, 9♠]",2025-04-10T01:45:40.279Z,174424954027900
"""Stevo @ GBEr6xd4D5"" shows a 10♥, 2♣.",2025-04-10T01:45:36.240Z,174424953624001
"""peelic @ vOeqrOXpLT"" shows a Q♣, K♠.",2025-04-10T01:45:36.240Z,174424953624000
"""Spenny @ S8ENkJ8OQS"" folds",2025-04-10T01:45:35.417Z,174424953541700
"""greoeogeo @ D97CEz7bD4"" folds",2025-04-10T01:45:34.271Z,174424953427100
"""peelic @ vOeqrOXpLT"" calls 373",2025-04-10T01:45:33.433Z,174424953343300
"""arash @ 5YifPUu0Ym"" folds",2025-04-10T01:45:29.426Z,174424952942600
"""Stevo @ GBEr6xd4D5"" raises to 373 and go all in",2025-04-10T01:45:25.610Z,174424952561000
"""Spenny @ S8ENkJ8OQS"" calls 20",2025-04-10T01:45:23.677Z,174424952367700
"""greoeogeo @ D97CEz7bD4"" calls 20",2025-04-10T01:45:22.673Z,174424952267300
"""peelic @ vOeqrOXpLT"" calls 20",2025-04-10T01:45:21.788Z,174424952178800
"""arash @ 5YifPUu0Ym"" calls 20",2025-04-10T01:45:16.332Z,174424951633200
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2025-04-10T01:45:13.120Z,174424951312008
