entry,at,order
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2022-04-29T02:00:51.558Z,165119765155808
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2022-04-29T02:00:51.558Z,165119765155807
"Your hand is 4♠, 3♦",2022-04-29T02:00:51.558Z,165119765155806
"Player stacks: #1 ""Jonah @ KdrqU8EIQ1"" (980) | #2 ""peelic @ c2JqQCu6sT"" (1510) | #3 ""Stevo @ 5Ep7Sc0sJg"" (2460) | #4 ""geoegoergr @ G4RdqDSm6Z"" (840) | #9 ""ash @ huBdniBdCU"" (2055)",2022-04-29T02:00:51.558Z,165119765155801
"-- starting hand #98  (No Limit Texas Hold'em) (dealer: ""ash @ huBdniBdCU"") --",2022-04-29T02:00:51.558Z,165119765155800
"""Stevo @ 5Ep7Sc0sJg"" shows a 4♥, 8♠.",2022-04-29T02:00:47.635Z,165119764763500
"""Jonah @ KdrqU8EIQ1"" shows a 8♣, 3♦.",2022-04-29T02:00:45.490Z,165119764549000
"-- ending hand #97 --",2022-04-29T02:00:44.435Z,165119764443502
"""geoegoergr @ G4RdqDSm6Z"" collected 160 from pot with Two Pair, A's & 2's (combination: A♠, A♦, 2♣, 2♥, Q♥)",2022-04-29T02:00:44.435Z,165119764443501
"""geoegoergr @ G4RdqDSm6Z"" shows a 9♥, Q♥.",2022-04-29T02:00:44.435Z,165119764443500
"""peelic @ c2JqQCu6sT"" calls 40",2022-04-29T02:00:43.624Z,165119764362400
"""Jonah @ KdrqU8EIQ1"" folds",2022-04-29T02:00:42.639Z,165119764263900
"""ash @ huBdniBdCU"" folds",2022-04-29T02:00:41.632Z,165119764163200
"""geoegoergr @ G4RdqDSm6Z"" bets 40",2022-04-29T02:00:39.999Z,165119763999900
"""peelic @ c2JqQCu6sT"" checks",2022-04-29T02:00:32.710Z,165119763271000
"""Jonah @ KdrqU8EIQ1"" checks",2022-04-29T02:00:31.760Z,165119763176000
"""ash @ huBdniBdCU"" checks",2022-04-29T02:00:28.368Z,165119762836800
"River: 6♠, 2♣, A♠, A♦ [2♥]",2022-04-29T02:00:24.621Z,165119762462100
"""geoegoergr @ G4RdqDSm6Z"" checks",2022-04-29T02:00:23.780Z,165119762378000
"""peelic @ c2JqQCu6sT"" checks",2022-04-29T02:00:22.487Z,165119762248700
"""Jonah @ KdrqU8EIQ1"" checks",2022-04-29T02:00:18.371Z,165119761837100
"""ash @ huBdniBdCU"" checks",2022-04-29T02:00:16.824Z,165119761682400
"Turn: 6♠, 2♣, A♠ [A♦]",2022-04-29T02:00:15.613Z,165119761561300
"""geoegoergr @ G4RdqDSm6Z"" checks",2022-04-29T02:00:14.752Z,165119761475200
"""peelic @ c2JqQCu6sT"" checks",2022-04-29T02:00:13.880Z,165119761388000
"""Jonah @ KdrqU8EIQ1"" checks",2022-04-29T02:00:10.200Z,165119761020000
"""ash @ huBdniBdCU"" checks",2022-04-29T02:00:08.768Z,165119760876800
"Flop:  [6♠, 2♣, A♠]",2022-04-29T02:00:06.929Z,165119760692900
"""Jonah @ KdrqU8EIQ1"" checks",2022-04-29T02:00:06.110Z,165119760611000
"""ash @ huBdniBdCU"" calls 20",2022-04-29T02:00:05.112Z,165119760511200
"""geoegoergr @ G4RdqDSm6Z"" calls 20",2022-04-29T02:00:03.834Z,165119760383400
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-04-29T02:00:02.998Z,165119760299800
"""peelic @ c2JqQCu6sT"" calls 20",2022-04-29T02:00:01.779Z,165119760177900
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2022-04-29T01:59:59.799Z,165119759979908
"""ash @ huBdniBdCU"" posts a small blind of 10",2022-04-29T01:59:59.799Z,165119759979907
"Your hand is 8♦, 7♥",2022-04-29T01:59:59.799Z,165119759979906
"Player stacks: #1 ""Jonah @ KdrqU8EIQ1"" (1000) | #2 ""peelic @ c2JqQCu6sT"" (1570) | #3 ""Stevo @ 5Ep7Sc0sJg"" (2460) | #4 ""geoegoergr @ G4RdqDSm6Z"" (740) | #9 ""ash @ huBdniBdCU"" (2075)",2022-04-29T01:59:59.799Z,165119759979901
"-- starting hand #97  (No Limit Texas Hold'em) (dealer: ""geoegoergr @ G4RdqDSm6Z"") --",2022-04-29T01:59:59.799Z,165119759979900
"-- ending hand #96 --",2022-04-29T01:59:53.696Z,165119759369603
"""peelic @ c2JqQCu6sT"" shows a K♥, 8♥.",2022-04-29T01:59:53.696Z,165119759369602
"""Stevo @ 5Ep7Sc0sJg"" collected 1010 from pot with Two Pair, K's & J's (combination: K♣, K♠, J♣, J♠, 8♣)",2022-04-29T01:59:53.696Z,165119759369601
"""Stevo @ 5Ep7Sc0sJg"" shows a K♣, J♣.",2022-04-29T01:59:53.696Z,165119759369600
"""Jonah @ KdrqU8EIQ1"" folds",2022-04-29T01:59:52.844Z,165119759284400
"""Stevo @ 5Ep7Sc0sJg"" calls 130",2022-04-29T01:59:45.396Z,165119758539600
"""peelic @ c2JqQCu6sT"" raises to 130",2022-04-29T01:59:43.904Z,165119758390400
"""Jonah @ KdrqU8EIQ1"" bets 30",2022-04-29T01:59:40.017Z,165119758001700
"River: 8♣, 7♣, K♠, 3♠ [J♠]",2022-04-29T01:59:32.988Z,165119757298800
"""Stevo @ 5Ep7Sc0sJg"" calls 100",2022-04-29T01:59:32.170Z,165119757217000
"""peelic @ c2JqQCu6sT"" calls 100",2022-04-29T01:59:31.199Z,165119757119900
"""Jonah @ KdrqU8EIQ1"" bets 100",2022-04-29T01:59:30.261Z,165119757026100
"Turn: 8♣, 7♣, K♠ [3♠]",2022-04-29T01:59:25.985Z,165119756598500
"""Jonah @ KdrqU8EIQ1"" calls 100",2022-04-29T01:59:25.169Z,165119756516900
"""ash @ huBdniBdCU"" folds",2022-04-29T01:59:24.193Z,165119756419300
"""geoegoergr @ G4RdqDSm6Z"" folds",2022-04-29T01:59:23.244Z,165119756324400
"""Stevo @ 5Ep7Sc0sJg"" calls 100",2022-04-29T01:59:22.164Z,165119756216400
"""peelic @ c2JqQCu6sT"" raises to 100",2022-04-29T01:59:21.217Z,165119756121700
"""Jonah @ KdrqU8EIQ1"" calls 20",2022-04-29T01:59:17.262Z,165119755726200
"""ash @ huBdniBdCU"" bets 20",2022-04-29T01:59:15.634Z,165119755563400
"""geoegoergr @ G4RdqDSm6Z"" checks",2022-04-29T01:59:13.089Z,165119755308900
"Flop:  [8♣, 7♣, K♠]",2022-04-29T01:59:11.478Z,165119755147800
"""ash @ huBdniBdCU"" checks",2022-04-29T01:59:10.604Z,165119755060400
"""geoegoergr @ G4RdqDSm6Z"" calls 20",2022-04-29T01:59:09.505Z,165119754950500
