entry,at,order
"""Jonah @ xrBY5OZYCv"" posts a big blind of 20",2024-09-19T03:01:17.238Z,172671487723809
"""arash @ 64p9VZyiug"" posts a small blind of 10",2024-09-19T03:01:17.238Z,172671487723808
"Your hand is Q♠, J♥",2024-09-19T03:01:17.238Z,172671487723804
"Player stacks: #1 ""Stevo @ GBEr6xd4D5"" (3345) | #2 ""greogeo @ WJ-HPcQ09S"" (850) | #5 ""peelic @ vOeqrOXpLT"" (2910) | #7 ""Spenny @ S8ENkJ8OQS"" (595) | #9 ""arash @ 64p9VZyiug"" (1085) | #10 ""Jonah @ xrBY5OZYCv"" (2215)",2024-09-19T03:01:17.238Z,172671487723801
"-- starting hand #124 (id: 0sw7t8ssvwvy)  (No Limit Texas Hold'em) (dealer: ""Spenny @ S8ENkJ8OQS"") --",2024-09-19T03:01:17.238Z,172671487723800
"""Stevo @ GBEr6xd4D5"" shows a 4♣, 4♠.",2024-09-19T03:01:11.677Z,172671487167700
"""greogeo @ WJ-HPcQ09S"" shows a A♠, 9♣.",2024-09-19T03:01:11.220Z,172671487122000
"""Spenny @ S8ENkJ8OQS"" shows a K♣, 3♠.",2024-09-19T03:01:10.718Z,172671487071800
"Undealt cards: Q♥, Q♠, 3♦, 5♥ [10♦]",2024-09-19T03:01:10.456Z,172671487045600
"-- ending hand #123 --",2024-09-19T03:01:09.228Z,172671486922802
"""Spenny @ S8ENkJ8OQS"" collected 200 from pot",2024-09-19T03:01:09.228Z,172671486922801
"Uncalled bet of 60 returned to ""Spenny @ S8ENkJ8OQS""",2024-09-19T03:01:09.228Z,172671486922800
"""greogeo @ WJ-HPcQ09S"" folds",2024-09-19T03:01:08.413Z,172671486841300
"""Stevo @ GBEr6xd4D5"" folds",2024-09-19T03:01:07.545Z,172671486754500
"""arash @ 64p9VZyiug"" folds",2024-09-19T03:01:06.487Z,172671486648700
"""Spenny @ S8ENkJ8OQS"" bets 60",2024-09-19T03:00:56.648Z,172671485664800
"Turn: Q♥, Q♠, 3♦ [5♥]",2024-09-19T03:00:53.151Z,172671485315100
"""peelic @ vOeqrOXpLT"" folds",2024-09-19T03:00:52.285Z,172671485228500
"""greogeo @ WJ-HPcQ09S"" calls 20",2024-09-19T03:00:51.387Z,172671485138700
"""Stevo @ GBEr6xd4D5"" calls 20",2024-09-19T03:00:50.480Z,172671485048000
"""Jonah @ xrBY5OZYCv"" folds",2024-09-19T03:00:49.456Z,172671484945600
"""arash @ 64p9VZyiug"" calls 20",2024-09-19T03:00:45.228Z,172671484522800
"""Spenny @ S8ENkJ8OQS"" bets 20",2024-09-19T03:00:44.197Z,172671484419700
"Flop:  [Q♥, Q♠, 3♦]",2024-09-19T03:00:41.648Z,172671484164800
"""arash @ 64p9VZyiug"" checks",2024-09-19T03:00:40.827Z,172671484082700
"""Spenny @ S8ENkJ8OQS"" calls 20",2024-09-19T03:00:39.415Z,172671483941500
"""peelic @ vOeqrOXpLT"" calls 20",2024-09-19T03:00:38.495Z,172671483849500
"""greogeo @ WJ-HPcQ09S"" calls 20",2024-09-19T03:00:37.541Z,172671483754100
"""Stevo @ GBEr6xd4D5"" calls 20",2024-09-19T03:00:36.699Z,172671483669900
"""Jonah @ xrBY5OZYCv"" calls 20",2024-09-19T03:00:35.765Z,172671483576500
"""arash @ 64p9VZyiug"" posts a big blind of 20",2024-09-19T03:00:33.421Z,172671483342109
"""Spenny @ S8ENkJ8OQS"" posts a small blind of 10",2024-09-19T03:00:33.421Z,172671483342108
"Your hand is J♦, 8♠",2024-09-19T03:00:33.421Z,172671483342104
"Player stacks: #1 ""Stevo @ GBEr6xd4D5"" (3385) | #2 ""greogeo @ WJ-HPcQ09S"" (890) | #5 ""peelic @ vOeqrOXpLT"" (2930) | #7 ""Spenny @ S8ENkJ8OQS"" (435) | #9 ""arash @ 64p9VZyiug"" (1125) | #10 ""Jonah @ xrBY5OZYCv"" (2235)",2024-09-19T03:00:33.421Z,172671483342101
"-- starting hand #123 (id: j6khj2agdj0e)  (No Limit Texas Hold'em) (dealer: ""peelic @ vOeqrOXpLT"") --",2024-09-19T03:00:33.421Z,172671483342100
"""greogeo @ WJ-HPcQ09S"" shows a 7♥, 2♠.",2024-09-19T03:00:28.044Z,172671482804400
"""peelic @ vOeqrOXpLT"" shows a J♠, J♣.",2024-09-19T03:00:26.983Z,172671482698300
"""Spenny @ S8ENkJ8OQS"" shows a A♥, 5♥.",2024-09-19T03:00:26.895Z,172671482689500
"""Stevo @ GBEr6xd4D5"" shows a 2♦, A♦.",2024-09-19T03:00:26.302Z,172671482630200
"-- ending hand #122 --",2024-09-19T03:00:25.397Z,172671482539703
"""arash @ 64p9VZyiug"" shows a 6♣, 5♣.",2024-09-19T03:00:25.397Z,172671482539702
"""Jonah @ xrBY5OZYCv"" collected 980 from pot with Pair, 10's (combination: 10♣, 10♥, A♠, K♠, 7♣)",2024-09-19T03:00:25.397Z,172671482539701
"""Jonah @ xrBY5OZYCv"" shows a K♠, 10♣.",2024-09-19T03:00:25.397Z,172671482539700
"""Jonah @ xrBY5OZYCv"" checks",2024-09-19T03:00:24.525Z,172671482452500
"""arash @ 64p9VZyiug"" checks",2024-09-19T03:00:23.592Z,172671482359200
"River: 10♥, 6♦, 3♣, 7♣ [A♠]",2024-09-19T03:00:21.627Z,172671482162700
"""arash @ 64p9VZyiug"" calls 220",2024-09-19T03:00:20.758Z,172671482075800
"""Spenny @ S8ENkJ8OQS"" folds",2024-09-19T03:00:19.802Z,172671481980200
"""peelic @ vOeqrOXpLT"" folds",2024-09-19T03:00:18.798Z,172671481879800
