entry,at,order
"""Jonah @ axh4B_jN0P"" posts a big blind of 20",2023-01-27T03:01:36.228Z,167478849622808
"""peelic @ c2JqQCu6sT"" posts a small blind of 10",2023-01-27T03:01:36.228Z,167478849622807
"Your hand is 6♠, 9♦",2023-01-27T03:01:36.228Z,167478849622803
"Player stacks: #1 ""Spenny @ cu8vqwqurV"" (810) | #4 ""arash @ --uhQWY45j"" (2310) | #5 ""peelic @ c2JqQCu6sT"" (880) | #7 ""Jonah @ axh4B_jN0P"" (2970) | #8 ""Stevo @ 5Ep7Sc0sJg"" (30)",2023-01-27T03:01:36.228Z,167478849622801
"-- starting hand #60 (id: 6cmpyglszvru)  (No Limit Texas Hold'em) (dealer: ""arash @ --uhQWY45j"") --",2023-01-27T03:01:36.228Z,167478849622800
"-- ending hand #59 --",2023-01-27T03:01:30.223Z,167478849022301
"""peelic @ c2JqQCu6sT"" collected 880 from pot with Three of a Kind, 10's (combination: 10♦, 10♠, 10♥, A♥, J♣)",2023-01-27T03:01:30.223Z,167478849022300
"River: 10♠, 5♥, 10♥, A♥ [J♣]",2023-01-27T03:01:26.219Z,167478848621900
"Turn: 10♠, 5♥, 10♥ [A♥]",2023-01-27T03:01:22.195Z,167478848219500
"Flop:  [10♠, 5♥, 10♥]",2023-01-27T03:01:18.186Z,167478847818600
"""Stevo @ 5Ep7Sc0sJg"" shows a 9♠, J♦.",2023-01-27T03:01:14.092Z,167478847409201
"""peelic @ c2JqQCu6sT"" shows a 2♦, 10♦.",2023-01-27T03:01:14.092Z,167478847409200
"""arash @ --uhQWY45j"" folds",2023-01-27T03:01:13.275Z,167478847327500
"""Spenny @ cu8vqwqurV"" folds",2023-01-27T03:01:12.371Z,167478847237100
"""Stevo @ 5Ep7Sc0sJg"" calls 410",2023-01-27T03:01:00.394Z,167478846039400
"""Jonah @ axh4B_jN0P"" folds",2023-01-27T03:00:58.338Z,167478845833800
"""peelic @ c2JqQCu6sT"" raises to 410 and go all in",2023-01-27T03:00:57.271Z,167478845727100
"""arash @ --uhQWY45j"" calls 20",2023-01-27T03:00:55.454Z,167478845545400
"""Spenny @ cu8vqwqurV"" calls 20",2023-01-27T03:00:54.515Z,167478845451500
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2023-01-27T03:00:52.100Z,167478845210000
"""Jonah @ axh4B_jN0P"" calls 20",2023-01-27T03:00:50.850Z,167478845085000
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2023-01-27T03:00:49.366Z,167478844936608
"""arash @ --uhQWY45j"" posts a small blind of 10",2023-01-27T03:00:49.366Z,167478844936607
"Your hand is 6♥, 3♣",2023-01-27T03:00:49.366Z,167478844936603
"Player stacks: #1 ""Spenny @ cu8vqwqurV"" (830) | #4 ""arash @ --uhQWY45j"" (2330) | #5 ""peelic @ c2JqQCu6sT"" (410) | #7 ""Jonah @ axh4B_jN0P"" (2990) | #8 ""Stevo @ 5Ep7Sc0sJg"" (440)",2023-01-27T03:00:49.366Z,167478844936601
"-- starting hand #59 (id: yvxjzdgnag9n)  (No Limit Texas Hold'em) (dealer: ""Spenny @ cu8vqwqurV"") --",2023-01-27T03:00:49.366Z,167478844936600
"""Stevo @ 5Ep7Sc0sJg"" shows a 6♥, 4♥.",2023-01-27T03:00:43.792Z,167478844379200
"""Jonah @ axh4B_jN0P"" shows a 10♥, 8♣.",2023-01-27T03:00:43.085Z,167478844308500
"-- ending hand #58 --",2023-01-27T03:00:42.272Z,167478844227204
"""peelic @ c2JqQCu6sT"" collected 110 from pot with Pair, Q's (combination: Q♦, Q♥, K♥, J♠, 9♦)",2023-01-27T03:00:42.272Z,167478844227203
"""peelic @ c2JqQCu6sT"" shows a K♥, 6♠.",2023-01-27T03:00:42.272Z,167478844227202
"""arash @ --uhQWY45j"" collected 110 from pot with Pair, Q's (combination: Q♦, Q♥, K♠, J♠, 9♦)",2023-01-27T03:00:42.272Z,167478844227201
"""arash @ --uhQWY45j"" shows a 4♣, K♠.",2023-01-27T03:00:42.272Z,167478844227200
"""Stevo @ 5Ep7Sc0sJg"" checks",2023-01-27T03:00:41.439Z,167478844143900
"""peelic @ c2JqQCu6sT"" checks",2023-01-27T03:00:40.480Z,167478844048000
"""arash @ --uhQWY45j"" checks",2023-01-27T03:00:39.458Z,167478843945800
"River: Q♦, 3♦, Q♥, 9♦ [J♠]",2023-01-27T03:00:34.755Z,167478843475500
"""Stevo @ 5Ep7Sc0sJg"" checks",2023-01-27T03:00:33.834Z,167478843383400
"""peelic @ c2JqQCu6sT"" checks",2023-01-27T03:00:32.845Z,167478843284500
"""arash @ --uhQWY45j"" checks",2023-01-27T03:00:30.794Z,167478843079400
"Turn: Q♦, 3♦, Q♥ [9♦]",2023-01-27T03:00:29.152Z,167478842915200
"""arash @ --uhQWY45j"" calls 40",2023-01-27T03:00:28.308Z,167478842830800
"""Spenny @ cu8vqwqurV"" folds",2023-01-27T03:00:22.112Z,167478842211200
"""Stevo @ 5Ep7Sc0sJg"" calls 40",2023-01-27T03:00:19.214Z,167478841921400
"""Jonah @ axh4B_jN0P"" folds",2023-01-27T03:00:17.417Z,167478841741700
"""peelic @ c2JqQCu6sT"" bets 40",2023-01-27T03:00:16.463Z,167478841646300
