entry,at,order
"""Jonah @ xrBY5OZYCv"" posts a big blind of 20",2026-09-03T02:31:33.291Z,178840269329108
"""arash @ RYnRljE1SO"" posts a small blind of 10",2026-09-03T02:31:33.291Z,178840269329107
"Your hand is 3♥, 7♦",2026-09-03T02:31:33.291Z,178840269329103
"Player stacks: #2 ""Jonah @ xrBY5OZYCv"" (1150) | #3 ""Stevo @ kI2bCqDOyl"" (1869) | #5 ""peelic @ vOeqrOXpLT"" (1990) | #7 ""Spenny @ S8ENkJ8OQS"" (623) | #10 ""arash @ RYnRljE1SO"" (1368)",2026-09-03T02:31:33.291Z,178840269329101
"-- starting hand #113 (id: zjmbjwmeudo6)  No Limit Texas Hold'em (dealer: ""Spenny @ S8ENkJ8OQS"") --",2026-09-03T02:31:33.291Z,178840269329100
"-- ending hand #112 --",2026-09-03T02:31:27.272Z,178840268727203
"""peelic @ vOeqrOXpLT"" collected 200 from pot with Pair, J's (combination: 5♣, 10♠, K♣, J♥, J♣)",2026-09-03T02:31:27.272Z,178840268727202
"""peelic @ vOeqrOXpLT"" shows a K♣, J♥.",2026-09-03T02:31:27.272Z,178840268727201
"""Spenny @ S8ENkJ8OQS"" shows a 5♥, 6♠.",2026-09-03T02:31:27.272Z,178840268727200
"""peelic @ vOeqrOXpLT"" checks",2026-09-03T02:31:26.419Z,178840268641900
"""arash @ RYnRljE1SO"" checks",2026-09-03T02:31:24.029Z,178840268402900
"""Spenny @ S8ENkJ8OQS"" checks",2026-09-03T02:31:20.675Z,178840268067500
"River: 5♣, 10♠, 3♥, 4♠ [J♣]",2026-09-03T02:31:18.853Z,178840267885300
"""peelic @ vOeqrOXpLT"" calls 20",2026-09-03T02:31:17.915Z,178840267791500
"""arash @ RYnRljE1SO"" calls 20",2026-09-03T02:31:12.633Z,178840267263300
"""Spenny @ S8ENkJ8OQS"" bets 20",2026-09-03T02:31:11.024Z,178840267102400
"Turn: 5♣, 10♠, 3♥ [4♠]",2026-09-03T02:31:08.021Z,178840266802100
"""peelic @ vOeqrOXpLT"" calls 20",2026-09-03T02:31:07.130Z,178840266713000
"""Jonah @ xrBY5OZYCv"" folds",2026-09-03T02:31:03.871Z,178840266387100
"""arash @ RYnRljE1SO"" calls 20",2026-09-03T02:31:02.900Z,178840266290000
"""Spenny @ S8ENkJ8OQS"" bets 20",2026-09-03T02:30:53.657Z,178840265365700
"Flop:  [5♣, 10♠, 3♥]",2026-09-03T02:30:50.391Z,178840265039100
"""arash @ RYnRljE1SO"" checks",2026-09-03T02:30:49.552Z,178840264955200
"""Spenny @ S8ENkJ8OQS"" calls 20",2026-09-03T02:30:46.521Z,178840264652100
"""peelic @ vOeqrOXpLT"" calls 20",2026-09-03T02:30:45.626Z,178840264562600
"""Stevo @ kI2bCqDOyl"" folds",2026-09-03T02:30:44.775Z,178840264477500
"""Jonah @ xrBY5OZYCv"" calls 20",2026-09-03T02:30:43.824Z,178840264382400
"""arash @ RYnRljE1SO"" posts a big blind of 20",2026-09-03T02:30:41.588Z,178840264158808
"""Spenny @ S8ENkJ8OQS"" posts a small blind of 10",2026-09-03T02:30:41.588Z,178840264158807
"Your hand is 4♣, 8♣",2026-09-03T02:30:41.588Z,178840264158803
"Player stacks: #2 ""Jonah @ xrBY5OZYCv"" (1170) | #3 ""Stevo @ kI2bCqDOyl"" (1869) | #5 ""peelic @ vOeqrOXpLT"" (1850) | #7 ""Spenny @ S8ENkJ8OQS"" (683) | #10 ""arash @ RYnRljE1SO"" (1428)",2026-09-03T02:30:41.588Z,178840264158801
"-- starting hand #112 (id: agfb6sg3ebtf)  No Limit Texas Hold'em (dealer: ""peelic @ vOeqrOXpLT"") --",2026-09-03T02:30:41.588Z,178840264158800
"""Stevo @ kI2bCqDOyl"" shows a 10♥, 10♣.",2026-09-03T02:30:38.848Z,178840263884800
"-- ending hand #111 --",2026-09-03T02:30:37.958Z,178840263795802
"""Stevo @ kI2bCqDOyl"" collected 400 from pot",2026-09-03T02:30:37.958Z,178840263795801
"Uncalled bet of 80 returned to ""Stevo @ kI2bCqDOyl""",2026-09-03T02:30:37.958Z,178840263795800
"""Spenny @ S8ENkJ8OQS"" folds",2026-09-03T02:30:37.048Z,178840263704800
"""Stevo @ kI2bCqDOyl"" bets 80",2026-09-03T02:30:26.406Z,178840262640600
"""Spenny @ S8ENkJ8OQS"" checks",2026-09-03T02:30:24.101Z,178840262410100
"River: A♦, 3♦, 10♦, 4♥ [8♣]",2026-09-03T02:30:22.140Z,178840262214000
"""Jonah @ xrBY5OZYCv"" folds",2026-09-03T02:30:21.266Z,178840262126600
"""Spenny @ S8ENkJ8OQS"" calls 70",2026-09-03T02:30:20.377Z,178840262037700
"""Stevo @ kI2bCqDOyl"" raises to 70",2026-09-03T02:30:16.584Z,178840261658400
"""Jonah @ xrBY5OZYCv"" calls 20",2026-09-03T02:30:14.705Z,178840261470500
