entry,at,order
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2025-07-24T02:31:57.955Z,175332431795509
"""Jonah @ xrBY5OZYCv"" posts a small blind of 10",2025-07-24T02:31:57.955Z,175332431795508
"Your hand is A♥, A♣",2025-07-24T02:31:57.955Z,175332431795505
"Player stacks: #1 ""arash @ 5YifPUu0Ym"" (1430) | #2 ""georgoeo @ rs-KbdVNbF"" (430) | #4 ""spenny @ tDnYEvSdfx"" (700) | #6 ""peelic @ vOeqrOXpLT"" (2880) | #8 ""Jonah @ xrBY5OZYCv"" (1270) | #9 ""Stevo @ GBEr6xd4D5"" (3290)",2025-07-24T02:31:57.955Z,175332431795501
"-- starting hand #115 (id: 7d5y99utaa2o)  (No Limit Texas Hold'em) (dealer: ""peelic @ vOeqrOXpLT"") --",2025-07-24T02:31:57.955Z,175332431795500
"-- ending hand #114 --",2025-07-24T02:31:51.951Z,175332431195104
"""spenny @ tDnYEvSdfx"" collected 700 from pot with Straight, 6 High (combination: 6♠, 5♥, 4♦, 3♥, 2♥)",2025-07-24T02:31:51.951Z,175332431195103
"""spenny @ tDnYEvSdfx"" shows a 3♥, 5♥.",2025-07-24T02:31:51.951Z,175332431195102
"""arash @ 5YifPUu0Ym"" shows a 2♦, 7♦.",2025-07-24T02:31:51.951Z,175332431195101
"""Jonah @ xrBY5OZYCv"" shows a Q♠, 5♣.",2025-07-24T02:31:51.951Z,175332431195100
"""arash @ 5YifPUu0Ym"" checks",2025-07-24T02:31:51.134Z,175332431113400
"""Jonah @ xrBY5OZYCv"" checks",2025-07-24T02:31:50.192Z,175332431019200
"River: 6♠, 4♦, 2♥, A♠ [4♥]",2025-07-24T02:31:48.278Z,175332430827800
"""arash @ 5YifPUu0Ym"" checks",2025-07-24T02:31:47.455Z,175332430745500
"""Jonah @ xrBY5OZYCv"" checks",2025-07-24T02:31:46.159Z,175332430615900
"Turn: 6♠, 4♦, 2♥ [A♠]",2025-07-24T02:31:44.074Z,175332430407400
"""arash @ 5YifPUu0Ym"" calls 200",2025-07-24T02:31:43.234Z,175332430323400
"""Stevo @ GBEr6xd4D5"" folds",2025-07-24T02:31:42.258Z,175332430225800
"""Jonah @ xrBY5OZYCv"" calls 200",2025-07-24T02:31:41.229Z,175332430122900
"""peelic @ vOeqrOXpLT"" folds",2025-07-24T02:31:38.308Z,175332429830800
"""spenny @ tDnYEvSdfx"" bets 200 and go all in",2025-07-24T02:31:33.572Z,175332429357200
"""arash @ 5YifPUu0Ym"" checks",2025-07-24T02:31:30.114Z,175332429011400
"""Stevo @ GBEr6xd4D5"" checks",2025-07-24T02:31:29.137Z,175332428913700
"""Jonah @ xrBY5OZYCv"" checks",2025-07-24T02:31:28.178Z,175332428817800
"""peelic @ vOeqrOXpLT"" checks",2025-07-24T02:31:27.243Z,175332428724300
"Flop:  [6♠, 4♦, 2♥]",2025-07-24T02:31:22.476Z,175332428247600
"""Jonah @ xrBY5OZYCv"" checks",2025-07-24T02:31:21.616Z,175332428161600
"""peelic @ vOeqrOXpLT"" calls 20",2025-07-24T02:31:20.327Z,175332428032700
"""spenny @ tDnYEvSdfx"" calls 20",2025-07-24T02:31:19.486Z,175332427948600
"""georgoeo @ rs-KbdVNbF"" folds",2025-07-24T02:31:18.555Z,175332427855500
"""arash @ 5YifPUu0Ym"" calls 20",2025-07-24T02:31:16.711Z,175332427671100
"""Stevo @ GBEr6xd4D5"" calls 20",2025-07-24T02:31:15.740Z,175332427574000
"""Jonah @ xrBY5OZYCv"" posts a big blind of 20",2025-07-24T02:31:13.919Z,175332427391909
"""peelic @ vOeqrOXpLT"" posts a small blind of 10",2025-07-24T02:31:13.919Z,175332427391908
"Your hand is 10♣, 7♥",2025-07-24T02:31:13.919Z,175332427391905
"Player stacks: #1 ""arash @ 5YifPUu0Ym"" (1650) | #2 ""georgoeo @ rs-KbdVNbF"" (430) | #4 ""spenny @ tDnYEvSdfx"" (220) | #6 ""peelic @ vOeqrOXpLT"" (2900) | #8 ""Jonah @ xrBY5OZYCv"" (1490) | #9 ""Stevo @ GBEr6xd4D5"" (3310)",2025-07-24T02:31:13.919Z,175332427391901
"-- starting hand #114 (id: 0yttqlv02mmt)  (No Limit Texas Hold'em) (dealer: ""spenny @ tDnYEvSdfx"") --",2025-07-24T02:31:13.919Z,175332427391900
"-- ending hand #113 --",2025-07-24T02:31:11.009Z,175332427100902
"""Jonah @ xrBY5OZYCv"" collected 400 from pot",2025-07-24T02:31:11.009Z,175332427100901
"Uncalled bet of 90 returned to ""Jonah @ xrBY5OZYCv""",2025-07-24T02:31:11.009Z,175332427100900
"""georgoeo @ rs-KbdVNbF"" folds",2025-07-24T02:31:10.179Z,175332427017900
"""arash @ 5YifPUu0Ym"" folds",2025-07-24T02:31:01.341Z,175332426134100
"""Jonah @ xrBY5OZYCv"" bets 90",2025-07-24T02:30:59.968Z,175332425996800
"River: 4♣, 6♦, K♥, Q♣ [J♥]",2025-07-24T02:30:56.644Z,175332425664400
"""spenny @ tDnYEvSdfx"" folds",2025-07-24T02:30:55.789Z,175332425578900
"""georgoeo @ rs-KbdVNbF"" calls 40",2025-07-24T02:30:50.461Z,175332425046100
"""arash @ 5YifPUu0Ym"" calls 40",2025-07-24T02:30:48.134Z,175332424813400
"""Jonah @ xrBY5OZYCv"" bets 40",2025-07-24T02:30:47.215Z,175332424721500
"""spenny @ tDnYEvSdfx"" checks",2025-07-24T02:30:43.544Z,175332424354400
"Turn: 4♣, 6♦, K♥ [Q♣]",2025-07-24T02:30:41.573Z,175332424157300
"""arash @ 5YifPUu0Ym"" calls 40",2025-07-24T02:30:40.765Z,175332424076500
"""Jonah @ xrBY5OZYCv"" calls 40",2025-07-24T02:30:39.278Z,175332423927800
"""peelic @ vOeqrOXpLT"" folds",2025-07-24T02:30:38.356Z,175332423835600
"""spenny @ tDnYEvSdfx"" calls 40",2025-07-24T02:30:35.786Z,175332423578600
"""georgoeo @ rs-KbdVNbF"" raises to 40",2025-07-24T02:30:32.128Z,175332423212800
"""arash @ 5YifPUu0Ym"" calls 20",2025-07-24T02:30:29.305Z,175332422930500
"""Jonah @ xrBY5OZYCv"" calls 20",2025-07-24T02:30:28.367Z,175332422836700
"""peelic @ vOeqrOXpLT"" calls 20",2025-07-24T02:30:27.422Z,175332422742200
"""spenny @ tDnYEvSdfx"" bets 20",2025-07-24T02:30:24.884Z,175332422488400
"Flop:  [4♣, 6♦, K♥]",2025-07-24T02:30:21.966Z,175332422196600
"""peelic @ vOeqrOXpLT"" checks",2025-07-24T02:30:21.143Z,175332422114300
"""spenny @ tDnYEvSdfx"" calls 20",2025-07-24T02:30:20.290Z,175332422029000
"""georgoeo @ rs-KbdVNbF"" calls 20",2025-07-24T02:30:19.330Z,175332421933000
"""arash @ 5YifPUu0Ym"" calls 20",2025-07-24T02:30:18.448Z,175332421844800
"""Stevo @ GBEr6xd4D5"" folds",2025-07-24T02:30:15.413Z,175332421541300
"""Jonah @ xrBY5OZYCv"" calls 20",2025-07-24T02:30:14.459Z,175332421445900
"""peelic @ vOeqrOXpLT"" posts a big blind of 20",2025-07-24T02:30:13.502Z,175332421350209
"""spenny @ tDnYEvSdfx"" posts a small blind of 10",2025-07-24T02:30:13.502Z,175332421350208
"Your hand is 10♥, 8♦",2025-07-24T02:30:13.502Z,175332421350205
"Player stacks: #1 ""arash @ 5YifPUu0Ym"" (1750) | #2 ""georgoeo @ rs-KbdVNbF"" (530) | #4 ""spenny @ tDnYEvSdfx"" (280) | #6 ""peelic @ vOeqrOXpLT"" (2940) | #8 ""Jonah @ xrBY5OZYCv"" (1190) | #9 ""Stevo @ GBEr6xd4D5"" (3310)",2025-07-24T02:30:13.502Z,175332421350201
"-- starting hand #113 (id: cl26bwbbckgd)  (No Limit Texas Hold'em) (dealer: ""georgoeo @ rs-KbdVNbF"") --",2025-07-24T02:30:13.502Z,175332421350200
"-- ending hand #112 --",2025-07-24T02:30:07.498Z,175332420749803
"""Stevo @ GBEr6xd4D5"" collected 380 from pot with Straight, K High (combination: K♠, Q♥, J♦, 10♣, 9♠)",2025-07-24T02:30:07.498Z,175332420749802
"""Stevo @ GBEr6xd4D5"" shows a 10♣, Q♥.",2025-07-24T02:30:07.498Z,175332420749801
"""spenny @ tDnYEvSdfx"" shows a J♥, 6♠.",2025-07-24T02:30:07.498Z,175332420749800
"""Stevo @ GBEr6xd4D5"" calls 60",2025-07-24T02:30:06.689Z,175332420668900
"""spenny @ tDnYEvSdfx"" bets 60",2025-07-24T02:30:05.666Z,175332420566600
"River: 9♠, 7♦, K♠, J♦ [J♠]",2025-07-24T02:30:00.645Z,175332420064500
"""Jonah @ xrBY5OZYCv"" folds",2025-07-24T02:29:59.783Z,175332419978300
"""peelic @ vOeqrOXpLT"" folds",2025-07-24T02:29:58.858Z,175332419885800
"""spenny @ tDnYEvSdfx"" calls 60",2025-07-24T02:29:57.174Z,175332419717400
"""georgoeo @ rs-KbdVNbF"" folds",2025-07-24T02:29:53.000Z,175332419300000
"""Stevo @ GBEr6xd4D5"" raises to 60",2025-07-24T02:29:45.096Z,175332418509600
"""Jonah @ xrBY5OZYCv"" calls 20",2025-07-24T02:29:42.375Z,175332418237500
"""peelic @ vOeqrOXpLT"" calls 20",2025-07-24T02:29:41.476Z,175332418147600
