entry,at,order
"""greogeoe @ D97CEz7bD4"" calls 20",2025-04-03T03:01:18.477Z,174364927847700
"""arash @ 5YifPUu0Ym"" posts a big blind of 20",2025-04-03T03:01:11.785Z,174364927178509
"""peelic @ vOeqrOXpLT"" posts a small blind of 10",2025-04-03T03:01:11.785Z,174364927178508
"Your hand is 9♣, 7♠",2025-04-03T03:01:11.785Z,174364927178504
"Player stacks: #2 ""peelic @ vOeqrOXpLT"" (890) | #4 ""arash @ 5YifPUu0Ym"" (1190) | #5 ""greogeoe @ D97CEz7bD4"" (2500) | #8 ""Stevo @ GBEr6xd4D5"" (2040) | #9 ""Spenny @ S8ENkJ8OQS"" (2180) | #10 ""Jonah @ xrBY5OZYCv"" (1200)",2025-04-03T03:01:11.785Z,174364927178501
"-- starting hand #120 (id: aclgrbopgd5x)  (No Limit Texas Hold'em) (dealer: ""Jonah @ xrBY5OZYCv"") --",2025-04-03T03:01:11.785Z,174364927178500
"-- ending hand #119 --",2025-04-03T03:01:05.773Z,174364926577303
"""arash @ 5YifPUu0Ym"" shows a Q♣, 3♠.",2025-04-03T03:01:05.773Z,174364926577302
"""Spenny @ S8ENkJ8OQS"" collected 360 from pot with Pair, 10's (combination: 10♠, 10♦, A♣, K♣, J♠)",2025-04-03T03:01:05.773Z,174364926577301
"""Spenny @ S8ENkJ8OQS"" shows a 7♠, A♣.",2025-04-03T03:01:05.773Z,174364926577300
"""Spenny @ S8ENkJ8OQS"" checks",2025-04-03T03:01:04.879Z,174364926487900
"""arash @ 5YifPUu0Ym"" checks",2025-04-03T03:01:03.139Z,174364926313900
"River: 4♠, 10♠, J♠, 10♦ [K♣]",2025-04-03T03:01:00.386Z,174364926038600
"""Spenny @ S8ENkJ8OQS"" calls 80",2025-04-03T03:00:59.545Z,174364925954500
"""arash @ 5YifPUu0Ym"" bets 80",2025-04-03T03:00:56.706Z,174364925670600
"Turn: 4♠, 10♠, J♠ [10♦]",2025-04-03T03:00:50.452Z,174364925045200
"""peelic @ vOeqrOXpLT"" folds",2025-04-03T03:00:49.626Z,174364924962600
"""Jonah @ xrBY5OZYCv"" folds",2025-04-03T03:00:46.412Z,174364924641200
"""Spenny @ S8ENkJ8OQS"" calls 60",2025-04-03T03:00:44.951Z,174364924495100
"""arash @ 5YifPUu0Ym"" bets 60",2025-04-03T03:00:43.250Z,174364924325000
"""peelic @ vOeqrOXpLT"" checks",2025-04-03T03:00:40.448Z,174364924044800
"""Jonah @ xrBY5OZYCv"" checks",2025-04-03T03:00:37.200Z,174364923720000
"Flop:  [4♠, 10♠, J♠]",2025-04-03T03:00:35.386Z,174364923538600
"""peelic @ vOeqrOXpLT"" checks",2025-04-03T03:00:34.582Z,174364923458200
"""Jonah @ xrBY5OZYCv"" calls 20",2025-04-03T03:00:33.208Z,174364923320800
"""Spenny @ S8ENkJ8OQS"" calls 20",2025-04-03T03:00:32.283Z,174364923228300
"""Stevo @ GBEr6xd4D5"" folds",2025-04-03T03:00:29.445Z,174364922944500
"""greogeoe @ D97CEz7bD4"" folds",2025-04-03T03:00:28.454Z,174364922845400
"""arash @ 5YifPUu0Ym"" calls 20",2025-04-03T03:00:27.593Z,174364922759300
"""peelic @ vOeqrOXpLT"" posts a big blind of 20",2025-04-03T03:00:26.561Z,174364922656109
"""Jonah @ xrBY5OZYCv"" posts a small blind of 10",2025-04-03T03:00:26.561Z,174364922656108
"Your hand is 6♥, 2♠",2025-04-03T03:00:26.561Z,174364922656104
"Player stacks: #2 ""peelic @ vOeqrOXpLT"" (910) | #4 ""arash @ 5YifPUu0Ym"" (1350) | #5 ""greogeoe @ D97CEz7bD4"" (2500) | #8 ""Stevo @ GBEr6xd4D5"" (2040) | #9 ""Spenny @ S8ENkJ8OQS"" (1980) | #10 ""Jonah @ xrBY5OZYCv"" (1220)",2025-04-03T03:00:26.561Z,174364922656101
"-- starting hand #119 (id: gdm8dziopfot)  (No Limit Texas Hold'em) (dealer: ""Spenny @ S8ENkJ8OQS"") --",2025-04-03T03:00:26.561Z,174364922656100
"""Spenny @ S8ENkJ8OQS"" shows a 3♠, 9♠.",2025-04-03T03:00:22.011Z,174364922201100
"""Stevo @ GBEr6xd4D5"" shows a 8♠.",2025-04-03T03:00:20.970Z,174364922097000
"""greogeoe @ D97CEz7bD4"" shows a J♦, 6♦.",2025-04-03T03:00:20.396Z,174364922039600
"Undealt cards: 4♥, 2♥, 6♣, 5♠ [7♥]",2025-04-03T03:00:19.349Z,174364921934900
"-- ending hand #118 --",2025-04-03T03:00:18.514Z,174364921851402
"""Jonah @ xrBY5OZYCv"" collected 350 from pot",2025-04-03T03:00:18.514Z,174364921851401
"Uncalled bet of 70 returned to ""Jonah @ xrBY5OZYCv""",2025-04-03T03:00:18.514Z,174364921851400
"""arash @ 5YifPUu0Ym"" folds",2025-04-03T03:00:17.652Z,174364921765200
"""peelic @ vOeqrOXpLT"" folds",2025-04-03T03:00:10.647Z,174364921064700
"""Jonah @ xrBY5OZYCv"" bets 70",2025-04-03T03:00:08.351Z,174364920835100
"Turn: 4♥, 2♥, 6♣ [5♠]",2025-04-03T03:00:01.785Z,174364920178500
"""Spenny @ S8ENkJ8OQS"" folds",2025-04-03T03:00:00.938Z,174364920093800
"""greogeoe @ D97CEz7bD4"" folds",2025-04-03T02:59:58.224Z,174364919822400
"""arash @ 5YifPUu0Ym"" calls 50",2025-04-03T02:59:57.352Z,174364919735200
"""peelic @ vOeqrOXpLT"" calls 50",2025-04-03T02:59:52.552Z,174364919255200
"""Jonah @ xrBY5OZYCv"" bets 50",2025-04-03T02:59:44.229Z,174364918422900
"""Spenny @ S8ENkJ8OQS"" checks",2025-04-03T02:59:39.464Z,174364917946400
"Flop:  [4♥, 2♥, 6♣]",2025-04-03T02:59:34.659Z,174364917465900
"""Spenny @ S8ENkJ8OQS"" calls 40",2025-04-03T02:59:33.809Z,174364917380900
"""greogeoe @ D97CEz7bD4"" calls 40",2025-04-03T02:59:31.642Z,174364917164200
"""arash @ 5YifPUu0Ym"" calls 40",2025-04-03T02:59:28.515Z,174364916851500
"""peelic @ vOeqrOXpLT"" calls 40",2025-04-03T02:59:23.291Z,174364916329100
"""Jonah @ xrBY5OZYCv"" raises to 40",2025-04-03T02:59:20.215Z,174364916021500
"""Spenny @ S8ENkJ8OQS"" calls 20",2025-04-03T02:59:18.068Z,174364915806800
"""Stevo @ GBEr6xd4D5"" folds",2025-04-03T02:59:16.939Z,174364915693900
"""greogeoe @ D97CEz7bD4"" calls 20",2025-04-03T02:59:15.977Z,174364915597700
"""arash @ 5YifPUu0Ym"" calls 20",2025-04-03T02:59:15.133Z,174364915513300
"""peelic @ vOeqrOXpLT"" calls 20",2025-04-03T02:59:07.975Z,174364914797500
"""Jonah @ xrBY5OZYCv"" posts a big blind of 20",2025-04-03T02:59:00.459Z,174364914045909
"""Spenny @ S8ENkJ8OQS"" posts a small blind of 10",2025-04-03T02:59:00.459Z,174364914045908
"Your hand is J♦, 6♦",2025-04-03T02:59:00.459Z,174364914045904
