entry,at,order
"""arash @ huBdniBdCU"" posts a big blind of 20",2022-07-29T02:01:55.806Z,165906011580609
"""Stevo @ 5Ep7Sc0sJg"" posts a small blind of 10",2022-07-29T02:01:55.806Z,165906011580608
"Your hand is 5♥, J♦",2022-07-29T02:01:55.806Z,165906011580605
"Player stacks: #2 ""Spenny @ nR6Yv41Maz"" (1210) | #4 ""goeogog @ G4RdqDSm6Z"" (380) | #5 ""Stevo @ 5Ep7Sc0sJg"" (640) | #6 ""arash @ huBdniBdCU"" (2920) | #7 ""Jonah @ KdrqU8EIQ1"" (2620) | #9 ""peelic @ c2JqQCu6sT"" (1230)",2022-07-29T02:01:55.806Z,165906011580601
"-- starting hand #87  (No Limit Texas Hold'em) (dealer: ""goeogog @ G4RdqDSm6Z"") --",2022-07-29T02:01:55.806Z,165906011580600
"""goeogog @ G4RdqDSm6Z"" shows a Q♣, A♣.",2022-07-29T02:01:52.303Z,165906011230300
"""Stevo @ 5Ep7Sc0sJg"" shows a 8♣, A♠.",2022-07-29T02:01:51.296Z,165906011129600
"""Spenny @ nR6Yv41Maz"" shows a 5♣, 2♥.",2022-07-29T02:01:49.143Z,165906010914300
"-- ending hand #86 --",2022-07-29T02:01:48.220Z,165906010822002
"""Jonah @ KdrqU8EIQ1"" collected 700 from pot with Two Pair, 4's & 3's (combination: 4♦, 4♥, 3♥, 3♦, Q♦)",2022-07-29T02:01:48.220Z,165906010822001
"""Jonah @ KdrqU8EIQ1"" shows a Q♦, 4♦.",2022-07-29T02:01:48.220Z,165906010822000
"""peelic @ c2JqQCu6sT"" calls 80",2022-07-29T02:01:47.408Z,165906010740800
"""Jonah @ KdrqU8EIQ1"" bets 80",2022-07-29T02:01:41.302Z,165906010130200
"River: 9♣, 6♥, 4♥, 3♥ [3♦]",2022-07-29T02:01:36.606Z,165906009660600
"""goeogog @ G4RdqDSm6Z"" folds",2022-07-29T02:01:35.764Z,165906009576400
"""peelic @ c2JqQCu6sT"" calls 40",2022-07-29T02:01:33.570Z,165906009357000
"""Jonah @ KdrqU8EIQ1"" bets 40",2022-07-29T02:01:32.508Z,165906009250800
"""goeogog @ G4RdqDSm6Z"" checks",2022-07-29T02:01:30.132Z,165906009013200
"Turn: 9♣, 6♥, 4♥ [3♥]",2022-07-29T02:01:23.887Z,165906008388700
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-07-29T02:01:23.006Z,165906008300600
"""goeogog @ G4RdqDSm6Z"" calls 40",2022-07-29T02:01:20.456Z,165906008045600
"""peelic @ c2JqQCu6sT"" calls 40",2022-07-29T02:01:19.420Z,165906007942000
"""Jonah @ KdrqU8EIQ1"" bets 40",2022-07-29T02:01:17.584Z,165906007758400
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-07-29T02:01:14.647Z,165906007464700
"""goeogog @ G4RdqDSm6Z"" checks",2022-07-29T02:01:13.741Z,165906007374100
"Flop:  [9♣, 6♥, 4♥]",2022-07-29T02:01:08.397Z,165906006839700
"""goeogog @ G4RdqDSm6Z"" calls 80",2022-07-29T02:01:07.591Z,165906006759100
"""peelic @ c2JqQCu6sT"" calls 80",2022-07-29T02:01:06.742Z,165906006674200
