entry,at,order
"""arash @ 64p9VZyiug"" posts a big blind of 20",2025-01-23T03:01:13.637Z,173760127363708
"""Stevo @ GBEr6xd4D5"" posts a small blind of 10",2025-01-23T03:01:13.637Z,173760127363707
"Your hand is 3♥, 5♠",2025-01-23T03:01:13.637Z,173760127363706
"Player stacks: #4 ""Jonah @ xrBY5OZYCv"" (2190) | #5 ""peelic @ vOeqrOXpLT"" (740) | #7 ""Stevo @ GBEr6xd4D5"" (870) | #8 ""arash @ 64p9VZyiug"" (2200)",2025-01-23T03:01:13.637Z,173760127363702
"-- starting hand #118 (id: mgmvgkfhdqd5)  (No Limit Texas Hold'em) (dead button) --",2025-01-23T03:01:13.637Z,173760127363701
"The player ""gooeroegoe @ WJ-HPcQ09S"" quits the game with a stack of 0.",2025-01-23T03:01:13.637Z,173760127363700
"""Stevo @ GBEr6xd4D5"" shows a J♠, 2♠.",2025-01-23T03:01:07.484Z,173760126748400
"""arash @ 64p9VZyiug"" shows a 10♠, 3♠.",2025-01-23T03:01:07.311Z,173760126731100
"-- ending hand #117 --",2025-01-23T03:01:06.632Z,173760126663201
"""Jonah @ xrBY5OZYCv"" collected 1200 from pot with Two Pair, 8's & 6's (combination: 8♠, 8♦, 6♠, 6♥, 9♠)",2025-01-23T03:01:06.632Z,173760126663200
"River: 8♦, 6♥, 7♠, 2♦ [9♠]",2025-01-23T03:01:02.613Z,173760126261300
"""gooeroegoe @ WJ-HPcQ09S"" shows a 4♦, 9♥.",2025-01-23T03:00:58.581Z,173760125858101
"""Jonah @ xrBY5OZYCv"" shows a 8♠, 6♠.",2025-01-23T03:00:58.581Z,173760125858100
"""Jonah @ xrBY5OZYCv"" calls 430",2025-01-23T03:00:57.753Z,173760125775300
"""arash @ 64p9VZyiug"" folds",2025-01-23T03:00:56.771Z,173760125677100
"""Stevo @ GBEr6xd4D5"" folds",2025-01-23T03:00:55.845Z,173760125584500
"""gooeroegoe @ WJ-HPcQ09S"" raises to 430 and go all in",2025-01-23T03:00:47.315Z,173760124731500
"""Jonah @ xrBY5OZYCv"" bets 60",2025-01-23T03:00:43.724Z,173760124372400
"""arash @ 64p9VZyiug"" checks",2025-01-23T03:00:41.644Z,173760124164400
"""Stevo @ GBEr6xd4D5"" checks",2025-01-23T03:00:39.935Z,173760123993500
"""gooeroegoe @ WJ-HPcQ09S"" checks",2025-01-23T03:00:38.529Z,173760123852900
"Turn: 8♦, 6♥, 7♠ [2♦]",2025-01-23T03:00:37.199Z,173760123719900
"""arash @ 64p9VZyiug"" calls 60",2025-01-23T03:00:36.346Z,173760123634600
"""Stevo @ GBEr6xd4D5"" calls 60",2025-01-23T03:00:34.728Z,173760123472800
"""gooeroegoe @ WJ-HPcQ09S"" calls 60",2025-01-23T03:00:33.752Z,173760123375200
"""peelic @ vOeqrOXpLT"" folds",2025-01-23T03:00:32.002Z,173760123200200
"""Jonah @ xrBY5OZYCv"" bets 60",2025-01-23T03:00:30.191Z,173760123019100
"""arash @ 64p9VZyiug"" checks",2025-01-23T03:00:24.250Z,173760122425000
"""Stevo @ GBEr6xd4D5"" checks",2025-01-23T03:00:23.323Z,173760122332300
"""gooeroegoe @ WJ-HPcQ09S"" checks",2025-01-23T03:00:22.377Z,173760122237700
"Flop:  [8♦, 6♥, 7♠]",2025-01-23T03:00:20.181Z,173760122018100
"""Stevo @ GBEr6xd4D5"" checks",2025-01-23T03:00:19.353Z,173760121935300
"""gooeroegoe @ WJ-HPcQ09S"" calls 20",2025-01-23T03:00:18.407Z,173760121840700
"""peelic @ vOeqrOXpLT"" calls 20",2025-01-23T03:00:17.562Z,173760121756200
"""Jonah @ xrBY5OZYCv"" calls 20",2025-01-23T03:00:16.646Z,173760121664600
"""arash @ 64p9VZyiug"" calls 20",2025-01-23T03:00:10.807Z,173760121080700
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2025-01-23T03:00:09.547Z,173760120954708
"""gooeroegoe @ WJ-HPcQ09S"" posts a small blind of 10",2025-01-23T03:00:09.547Z,173760120954707
"Your hand is 10♠, 3♠",2025-01-23T03:00:09.547Z,173760120954706
"Player stacks: #4 ""Jonah @ xrBY5OZYCv"" (1500) | #5 ""peelic @ vOeqrOXpLT"" (760) | #6 ""gooeroegoe @ WJ-HPcQ09S"" (510) | #7 ""Stevo @ GBEr6xd4D5"" (950) | #8 ""arash @ 64p9VZyiug"" (2280)",2025-01-23T03:00:09.547Z,173760120954701
"-- starting hand #117 (id: ttmzawchjtaj)  (No Limit Texas Hold'em) (dealer: ""peelic @ vOeqrOXpLT"") --",2025-01-23T03:00:09.547Z,173760120954700
"-- ending hand #116 --",2025-01-23T03:00:03.472Z,173760120347201
"""Stevo @ GBEr6xd4D5"" collected 950 from pot with Two Pair, 5's & 2's (combination: 5♣, 5♥, 2♥, 2♦, Q♥)",2025-01-23T03:00:03.472Z,173760120347200
"River: 2♦, Q♥, 5♥, 7♠ [3♦]",2025-01-23T02:59:59.366Z,173760119936600
"Turn: 2♦, Q♥, 5♥ [7♠]",2025-01-23T02:59:55.335Z,173760119533500
"""Stevo @ GBEr6xd4D5"" shows a 2♥, 5♣.",2025-01-23T02:59:51.329Z,173760119132901
"""peelic @ vOeqrOXpLT"" shows a K♥, 8♥.",2025-01-23T02:59:51.329Z,173760119132900
"""peelic @ vOeqrOXpLT"" calls 365",2025-01-23T02:59:50.481Z,173760119048100
"""Jonah @ xrBY5OZYCv"" folds",2025-01-23T02:59:49.561Z,173760118956100
"""arash @ 64p9VZyiug"" folds",2025-01-23T02:59:42.321Z,173760118232100
"""Stevo @ GBEr6xd4D5"" raises to 365 and go all in",2025-01-23T02:59:41.073Z,173760118107300
"""peelic @ vOeqrOXpLT"" bets 20",2025-01-23T02:59:38.663Z,173760117866300
