entry,at,order
"""Stevo @ kI2bCqDOyl"" calls 20",2023-12-21T04:00:56.671Z,170313125667100
"""dave @ S1TVMe4LlP"" posts a big blind of 20",2023-12-21T04:00:48.021Z,170313124802108
"""peelic @ iCz3PRIxwh"" posts a small blind of 10",2023-12-21T04:00:48.021Z,170313124802107
"Your hand is 2♥, A♣",2023-12-21T04:00:48.021Z,170313124802106
"Player stacks: #1 ""Stevo @ kI2bCqDOyl"" (1920) | #2 ""Jonah @ VdEHFtBZzk"" (2200) | #3 ""goeoogr @ WJ-HPcQ09S"" (1770) | #4 ""peelic @ iCz3PRIxwh"" (870) | #10 ""dave @ S1TVMe4LlP"" (2240)",2023-12-21T04:00:48.021Z,170313124802101
"-- starting hand #84 (id: qtdrihsehkle)  (No Limit Texas Hold'em) (dealer: ""goeoogr @ WJ-HPcQ09S"") --",2023-12-21T04:00:48.021Z,170313124802100
"""goeoogr @ WJ-HPcQ09S"" shows a 2♦, K♦.",2023-12-21T04:00:41.965Z,170313124196500
"""Jonah @ VdEHFtBZzk"" shows a 8♦, A♠.",2023-12-21T04:00:41.465Z,170313124146500
"Undealt cards: J♦, 6♠, 6♥ [5♠, 10♥]",2023-12-21T04:00:41.228Z,170313124122800
"""Stevo @ kI2bCqDOyl"" shows a 3♥, 5♣.",2023-12-21T04:00:41.037Z,170313124103700
"-- ending hand #83 --",2023-12-21T04:00:40.015Z,170313124001502
"""Stevo @ kI2bCqDOyl"" collected 1200 from pot",2023-12-21T04:00:40.015Z,170313124001501
"Uncalled bet of 720 returned to ""Stevo @ kI2bCqDOyl""",2023-12-21T04:00:40.015Z,170313124001500
"""Jonah @ VdEHFtBZzk"" folds",2023-12-21T04:00:39.186Z,170313123918600
"""Stevo @ kI2bCqDOyl"" raises to 1270 and go all in",2023-12-21T04:00:30.790Z,170313123079000
"""dave @ S1TVMe4LlP"" folds",2023-12-21T04:00:28.613Z,170313122861300
"""peelic @ iCz3PRIxwh"" folds",2023-12-21T04:00:22.724Z,170313122272400
"""goeoogr @ WJ-HPcQ09S"" folds",2023-12-21T04:00:21.772Z,170313122177200
"""Jonah @ VdEHFtBZzk"" raises to 550",2023-12-21T04:00:19.305Z,170313121930500
"""Stevo @ kI2bCqDOyl"" bets 20",2023-12-21T04:00:16.201Z,170313121620100
"""dave @ S1TVMe4LlP"" checks",2023-12-21T04:00:14.770Z,170313121477000
"""peelic @ iCz3PRIxwh"" checks",2023-12-21T04:00:10.912Z,170313121091200
"""goeoogr @ WJ-HPcQ09S"" checks",2023-12-21T04:00:09.626Z,170313120962600
"Flop:  [J♦, 6♠, 6♥]",2023-12-21T04:00:07.493Z,170313120749300
"""peelic @ iCz3PRIxwh"" checks",2023-12-21T04:00:06.678Z,170313120667800
"""goeoogr @ WJ-HPcQ09S"" calls 20",2023-12-21T04:00:05.777Z,170313120577700
"""Jonah @ VdEHFtBZzk"" calls 20",2023-12-21T04:00:04.904Z,170313120490400
"""Stevo @ kI2bCqDOyl"" calls 20",2023-12-21T04:00:03.613Z,170313120361300
"""dave @ S1TVMe4LlP"" calls 20",2023-12-21T04:00:02.689Z,170313120268900
"""peelic @ iCz3PRIxwh"" posts a big blind of 20",2023-12-21T03:59:59.847Z,170313119984708
"""goeoogr @ WJ-HPcQ09S"" posts a small blind of 10",2023-12-21T03:59:59.847Z,170313119984707
"Your hand is K♠, 2♣",2023-12-21T03:59:59.847Z,170313119984706
"Player stacks: #1 ""Stevo @ kI2bCqDOyl"" (1290) | #2 ""Jonah @ VdEHFtBZzk"" (2770) | #3 ""goeoogr @ WJ-HPcQ09S"" (1790) | #4 ""peelic @ iCz3PRIxwh"" (890) | #10 ""dave @ S1TVMe4LlP"" (2260)",2023-12-21T03:59:59.847Z,170313119984701
"-- starting hand #83 (id: fkupqm7p0ssm)  (No Limit Texas Hold'em) (dealer: ""Jonah @ VdEHFtBZzk"") --",2023-12-21T03:59:59.847Z,170313119984700
"""dave @ S1TVMe4LlP"" shows a A♥, 3♣.",2023-12-21T03:59:54.334Z,170313119433400
"""Stevo @ kI2bCqDOyl"" shows a 10♦, 6♠.",2023-12-21T03:59:54.020Z,170313119402000
"-- ending hand #82 --",2023-12-21T03:59:52.765Z,170313119276502
"""goeoogr @ WJ-HPcQ09S"" collected 190 from pot with Pair, K's (combination: K♠, K♣, A♠, Q♥, 10♣)",2023-12-21T03:59:52.765Z,170313119276501
"""goeoogr @ WJ-HPcQ09S"" shows a A♠, 10♣.",2023-12-21T03:59:52.765Z,170313119276500
"""Stevo @ kI2bCqDOyl"" checks",2023-12-21T03:59:51.875Z,170313119187500
"""dave @ S1TVMe4LlP"" checks",2023-12-21T03:59:50.517Z,170313119051700
"""goeoogr @ WJ-HPcQ09S"" checks",2023-12-21T03:59:49.372Z,170313118937200
"River: K♠, 9♥, Q♥, 2♣ [K♣]",2023-12-21T03:59:47.633Z,170313118763300
"""Stevo @ kI2bCqDOyl"" checks",2023-12-21T03:59:46.760Z,170313118676000
"""dave @ S1TVMe4LlP"" checks",2023-12-21T03:59:45.843Z,170313118584300
"""goeoogr @ WJ-HPcQ09S"" checks",2023-12-21T03:59:44.313Z,170313118431300
"Turn: K♠, 9♥, Q♥ [2♣]",2023-12-21T03:59:41.828Z,170313118182800
"""dave @ S1TVMe4LlP"" calls 20",2023-12-21T03:59:41.003Z,170313118100300
"""goeoogr @ WJ-HPcQ09S"" calls 20",2023-12-21T03:59:40.121Z,170313118012100
"""Stevo @ kI2bCqDOyl"" bets 20",2023-12-21T03:59:39.234Z,170313117923400
"""dave @ S1TVMe4LlP"" checks",2023-12-21T03:59:37.696Z,170313117769600
"""goeoogr @ WJ-HPcQ09S"" checks",2023-12-21T03:59:34.800Z,170313117480000
"Flop:  [K♠, 9♥, Q♥]",2023-12-21T03:59:32.856Z,170313117285600
"""dave @ S1TVMe4LlP"" calls 40",2023-12-21T03:59:32.020Z,170313117202000
"""goeoogr @ WJ-HPcQ09S"" calls 40",2023-12-21T03:59:30.918Z,170313117091800
"""Jonah @ VdEHFtBZzk"" folds",2023-12-21T03:59:30.041Z,170313117004100
"""Stevo @ kI2bCqDOyl"" raises to 40",2023-12-21T03:59:29.131Z,170313116913100
"""dave @ S1TVMe4LlP"" calls 20",2023-12-21T03:59:27.182Z,170313116718200
"""peelic @ iCz3PRIxwh"" folds",2023-12-21T03:59:26.265Z,170313116626500
"""goeoogr @ WJ-HPcQ09S"" posts a big blind of 20",2023-12-21T03:59:24.260Z,170313116426008
"""Jonah @ VdEHFtBZzk"" posts a small blind of 10",2023-12-21T03:59:24.260Z,170313116426007
"Your hand is A♥, 3♣",2023-12-21T03:59:24.260Z,170313116426006
"Player stacks: #1 ""Stevo @ kI2bCqDOyl"" (1350) | #2 ""Jonah @ VdEHFtBZzk"" (2780) | #3 ""goeoogr @ WJ-HPcQ09S"" (1660) | #4 ""peelic @ iCz3PRIxwh"" (890) | #10 ""dave @ S1TVMe4LlP"" (2320)",2023-12-21T03:59:24.260Z,170313116426001
"-- starting hand #82 (id: 8f1vcdsxqjqf)  (No Limit Texas Hold'em) (dealer: ""Stevo @ kI2bCqDOyl"") --",2023-12-21T03:59:24.260Z,170313116426000
"Undealt cards: 10♠, J♣, 9♦, 7♠ [Q♥]",2023-12-21T03:59:19.148Z,170313115914800
"""Stevo @ kI2bCqDOyl"" shows a 8♦, 6♥.",2023-12-21T03:59:19.014Z,170313115901400
"""goeoogr @ WJ-HPcQ09S"" shows a 4♦, K♥.",2023-12-21T03:59:18.295Z,170313115829500
"-- ending hand #81 --",2023-12-21T03:59:16.937Z,170313115693702
"""Stevo @ kI2bCqDOyl"" collected 80 from pot",2023-12-21T03:59:16.937Z,170313115693701
"Uncalled bet of 300 returned to ""Stevo @ kI2bCqDOyl""",2023-12-21T03:59:16.937Z,170313115693700
"""peelic @ iCz3PRIxwh"" folds",2023-12-21T03:59:16.117Z,170313115611700
"""goeoogr @ WJ-HPcQ09S"" folds",2023-12-21T03:59:15.205Z,170313115520500
"""Jonah @ VdEHFtBZzk"" folds",2023-12-21T03:59:14.232Z,170313115423200
"""Stevo @ kI2bCqDOyl"" bets 300",2023-12-21T03:59:09.170Z,170313114917000
"Turn: 10♠, J♣, 9♦ [7♠]",2023-12-21T03:59:06.429Z,170313114642900
"""peelic @ iCz3PRIxwh"" checks",2023-12-21T03:59:05.603Z,170313114560300
"""goeoogr @ WJ-HPcQ09S"" checks",2023-12-21T03:59:04.682Z,170313114468200
"""Jonah @ VdEHFtBZzk"" checks",2023-12-21T03:59:03.810Z,170313114381000
"""Stevo @ kI2bCqDOyl"" checks",2023-12-21T03:59:02.829Z,170313114282900
"Flop:  [10♠, J♣, 9♦]",2023-12-21T03:58:59.926Z,170313113992600
"""Jonah @ VdEHFtBZzk"" checks",2023-12-21T03:58:59.012Z,170313113901200
"""Stevo @ kI2bCqDOyl"" calls 20",2023-12-21T03:58:58.103Z,170313113810300
"""dave @ S1TVMe4LlP"" folds",2023-12-21T03:58:57.166Z,170313113716600
"""peelic @ iCz3PRIxwh"" calls 20",2023-12-21T03:58:56.318Z,170313113631800
"""goeoogr @ WJ-HPcQ09S"" calls 20",2023-12-21T03:58:52.964Z,170313113296400
"""Jonah @ VdEHFtBZzk"" posts a big blind of 20",2023-12-21T03:58:51.608Z,170313113160808
"""Stevo @ kI2bCqDOyl"" posts a small blind of 10",2023-12-21T03:58:51.608Z,170313113160807
"Your hand is 2♥, 4♣",2023-12-21T03:58:51.608Z,170313113160806
"Player stacks: #1 ""Stevo @ kI2bCqDOyl"" (1290) | #2 ""Jonah @ VdEHFtBZzk"" (2800) | #3 ""goeoogr @ WJ-HPcQ09S"" (1680) | #4 ""peelic @ iCz3PRIxwh"" (910) | #10 ""dave @ S1TVMe4LlP"" (2320)",2023-12-21T03:58:51.608Z,170313113160801
"-- starting hand #81 (id: pm1osazpxtpg)  (No Limit Texas Hold'em) (dealer: ""dave @ S1TVMe4LlP"") --",2023-12-21T03:58:51.608Z,170313113160800
"""goeoogr @ WJ-HPcQ09S"" shows a A♠, 7♦.",2023-12-21T03:58:46.346Z,170313112634600
"Undealt cards: A♥, 2♠, 4♦, 7♣ [Q♦]",2023-12-21T03:58:45.670Z,170313112567000
"-- ending hand #80 --",2023-12-21T03:58:45.000Z,170313112500002
"""Stevo @ kI2bCqDOyl"" collected 400 from pot",2023-12-21T03:58:45.000Z,170313112500001
"Uncalled bet of 890 returned to ""Stevo @ kI2bCqDOyl""",2023-12-21T03:58:45.000Z,170313112500000
"""dave @ S1TVMe4LlP"" folds",2023-12-21T03:58:44.125Z,170313112412500
"""Stevo @ kI2bCqDOyl"" bets 890 and go all in",2023-12-21T03:58:34.285Z,170313111428500
"""dave @ S1TVMe4LlP"" checks",2023-12-21T03:58:31.797Z,170313111179700
"Turn: A♥, 2♠, 4♦ [7♣]",2023-12-21T03:58:27.987Z,170313110798700
"""dave @ S1TVMe4LlP"" calls 120",2023-12-21T03:58:27.137Z,170313110713700
"""peelic @ iCz3PRIxwh"" folds",2023-12-21T03:58:25.069Z,170313110506900
"""goeoogr @ WJ-HPcQ09S"" folds",2023-12-21T03:58:24.147Z,170313110414700
"""Stevo @ kI2bCqDOyl"" raises to 120",2023-12-21T03:58:16.082Z,170313109608200
"""dave @ S1TVMe4LlP"" bets 40",2023-12-21T03:58:13.363Z,170313109336300
"Flop:  [A♥, 2♠, 4♦]",2023-12-21T03:58:07.665Z,170313108766500
"""dave @ S1TVMe4LlP"" calls 40",2023-12-21T03:58:06.831Z,170313108683100
"""peelic @ iCz3PRIxwh"" calls 40",2023-12-21T03:58:05.201Z,170313108520100
"""goeoogr @ WJ-HPcQ09S"" calls 40",2023-12-21T03:58:04.264Z,170313108426400
"""Stevo @ kI2bCqDOyl"" raises to 40",2023-12-21T03:58:02.110Z,170313108211000
"""dave @ S1TVMe4LlP"" calls 20",2023-12-21T03:57:59.772Z,170313107977200
"""peelic @ iCz3PRIxwh"" calls 20",2023-12-21T03:57:58.129Z,170313107812900
"""goeoogr @ WJ-HPcQ09S"" calls 20",2023-12-21T03:57:57.191Z,170313107719100
"""Jonah @ VdEHFtBZzk"" folds",2023-12-21T03:57:56.235Z,170313107623500
"""Stevo @ kI2bCqDOyl"" posts a big blind of 20",2023-12-21T03:57:54.518Z,170313107451808
"""dave @ S1TVMe4LlP"" posts a small blind of 10",2023-12-21T03:57:54.518Z,170313107451807
"Your hand is 6♦, 5♦",2023-12-21T03:57:54.518Z,170313107451806
"Player stacks: #1 ""Stevo @ kI2bCqDOyl"" (1050) | #2 ""Jonah @ VdEHFtBZzk"" (2800) | #3 ""goeoogr @ WJ-HPcQ09S"" (1720) | #4 ""peelic @ iCz3PRIxwh"" (950) | #10 ""dave @ S1TVMe4LlP"" (2480)",2023-12-21T03:57:54.518Z,170313107451801
"-- starting hand #80 (id: hlmzbqktdocj)  (No Limit Texas Hold'em) (dealer: ""peelic @ iCz3PRIxwh"") --",2023-12-21T03:57:54.518Z,170313107451800
"Undealt cards: 2♥, 3♣, 7♠, K♥ [K♣]",2023-12-21T03:57:51.852Z,170313107185200
"""goeoogr @ WJ-HPcQ09S"" shows a 7♥, 5♦.",2023-12-21T03:57:50.773Z,170313107077300
"-- ending hand #79 --",2023-12-21T03:57:47.818Z,170313106781802
"""Jonah @ VdEHFtBZzk"" collected 200 from pot",2023-12-21T03:57:47.818Z,170313106781801
"Uncalled bet of 60 returned to ""Jonah @ VdEHFtBZzk""",2023-12-21T03:57:47.818Z,170313106781800
"""Stevo @ kI2bCqDOyl"" folds",2023-12-21T03:57:47.007Z,170313106700700
"""dave @ S1TVMe4LlP"" folds",2023-12-21T03:57:46.063Z,170313106606300
"""peelic @ iCz3PRIxwh"" folds",2023-12-21T03:57:45.191Z,170313106519100
"""Jonah @ VdEHFtBZzk"" bets 60",2023-12-21T03:57:41.631Z,170313106163100
"""Stevo @ kI2bCqDOyl"" checks",2023-12-21T03:57:35.053Z,170313105505300
"""dave @ S1TVMe4LlP"" checks",2023-12-21T03:57:34.138Z,170313105413800
"""peelic @ iCz3PRIxwh"" checks",2023-12-21T03:57:30.623Z,170313105062300
