entry,at,order
"""Spenny @ T6Ro3z6Frh"" calls 20",2024-07-11T03:01:05.262Z,172066686526200
"""peelic @ iCz3PRIxwh"" posts a big blind of 20",2024-07-11T03:01:01.503Z,172066686150309
"""gggr @ WJ-HPcQ09S"" posts a small blind of 10",2024-07-11T03:01:01.503Z,172066686150308
"Your hand is J♦, 4♣",2024-07-11T03:01:01.503Z,172066686150307
"Player stacks: #1 ""arash @ 64p9VZyiug"" (430) | #2 ""gggr @ WJ-HPcQ09S"" (380) | #5 ""peelic @ iCz3PRIxwh"" (2070) | #7 ""Spenny @ T6Ro3z6Frh"" (1010) | #9 ""Jonah @ VdEHFtBZzk"" (3020) | #10 ""Stevo @ GBEr6xd4D5"" (5090)",2024-07-11T03:01:01.503Z,172066686150301
"-- starting hand #121 (id: osmyppu94nmj)  (No Limit Texas Hold'em) (dealer: ""arash @ 64p9VZyiug"") --",2024-07-11T03:01:01.503Z,172066686150300
"""Stevo @ GBEr6xd4D5"" shows a 6♣, J♣.",2024-07-11T03:00:58.668Z,172066685866800
"""gggr @ WJ-HPcQ09S"" shows a 7♣, 6♥.",2024-07-11T03:00:57.692Z,172066685769200
"-- ending hand #120 --",2024-07-11T03:00:57.150Z,172066685715002
"""Stevo @ GBEr6xd4D5"" collected 760 from pot",2024-07-11T03:00:57.150Z,172066685715001
"Uncalled bet of 490 returned to ""Stevo @ GBEr6xd4D5""",2024-07-11T03:00:57.150Z,172066685715000
"""Jonah @ VdEHFtBZzk"" folds",2024-07-11T03:00:56.308Z,172066685630800
"""Stevo @ GBEr6xd4D5"" raises to 580",2024-07-11T03:00:52.533Z,172066685253300
"""Jonah @ VdEHFtBZzk"" bets 90",2024-07-11T03:00:49.266Z,172066684926600
"River: 9♣, K♣, 8♠, 5♥ [3♣]",2024-07-11T03:00:46.330Z,172066684633000
"""Stevo @ GBEr6xd4D5"" calls 90",2024-07-11T03:00:45.519Z,172066684551900
"""Jonah @ VdEHFtBZzk"" bets 90",2024-07-11T03:00:44.609Z,172066684460900
"Turn: 9♣, K♣, 8♠ [5♥]",2024-07-11T03:00:40.079Z,172066684007900
"""arash @ 64p9VZyiug"" folds",2024-07-11T03:00:39.203Z,172066683920300
"""Stevo @ GBEr6xd4D5"" calls 90",2024-07-11T03:00:36.365Z,172066683636500
"""Jonah @ VdEHFtBZzk"" bets 90",2024-07-11T03:00:35.455Z,172066683545500
"""arash @ 64p9VZyiug"" checks",2024-07-11T03:00:32.578Z,172066683257800
"Flop:  [9♣, K♣, 8♠]",2024-07-11T03:00:29.696Z,172066682969600
"""Stevo @ GBEr6xd4D5"" calls 60",2024-07-11T03:00:28.869Z,172066682886900
"""Jonah @ VdEHFtBZzk"" calls 60",2024-07-11T03:00:27.863Z,172066682786300
"""peelic @ iCz3PRIxwh"" folds",2024-07-11T03:00:25.191Z,172066682519100
"""gggr @ WJ-HPcQ09S"" folds",2024-07-11T03:00:24.284Z,172066682428400
"""arash @ 64p9VZyiug"" raises to 60",2024-07-11T03:00:20.741Z,172066682074100
"""Stevo @ GBEr6xd4D5"" calls 20",2024-07-11T03:00:16.732Z,172066681673200
