entry,at,order
"""peelic @ iCz3PRIxwh"" calls 20",2024-08-22T03:01:21.628Z,172429568162800
"""Stevo @ GBEr6xd4D5"" calls 20",2024-08-22T03:01:10.794Z,172429567079400
"""Jonah @ VdEHFtBZzk"" posts a big blind of 20",2024-08-22T03:01:09.740Z,172429566974008
"""arash @ 64p9VZyiug"" posts a small blind of 10",2024-08-22T03:01:09.740Z,172429566974007
"Your hand is 3♠, 5♠",2024-08-22T03:01:09.740Z,172429566974005
"Player stacks: #1 ""Stevo @ GBEr6xd4D5"" (1320) | #3 ""peelic @ iCz3PRIxwh"" (690) | #6 ""groge @ WJ-HPcQ09S"" (1730) | #7 ""arash @ 64p9VZyiug"" (3700) | #10 ""Jonah @ VdEHFtBZzk"" (2560)",2024-08-22T03:01:09.740Z,172429566974001
"-- starting hand #98 (id: zbcrhcbyxq4u)  (No Limit Texas Hold'em) (dealer: ""groge @ WJ-HPcQ09S"") --",2024-08-22T03:01:09.740Z,172429566974000
"""Jonah @ VdEHFtBZzk"" shows a 2♦, 9♦.",2024-08-22T03:01:07.376Z,172429566737600
"Undealt cards:  [6♣, 2♥, 5♦, 9♠, 8♥]",2024-08-22T03:01:06.154Z,172429566615400
"""groge @ WJ-HPcQ09S"" shows a 3♠, 3♦.",2024-08-22T03:01:03.956Z,172429566395600
"-- ending hand #97 --",2024-08-22T03:01:02.388Z,172429566238802
"""Stevo @ GBEr6xd4D5"" collected 70 from pot",2024-08-22T03:01:02.388Z,172429566238801
"Uncalled bet of 430 returned to ""Stevo @ GBEr6xd4D5""",2024-08-22T03:01:02.388Z,172429566238800
"""Jonah @ VdEHFtBZzk"" folds",2024-08-22T03:01:01.562Z,172429566156200
"""arash @ 64p9VZyiug"" folds",2024-08-22T03:01:00.527Z,172429566052700
"""groge @ WJ-HPcQ09S"" folds",2024-08-22T03:00:59.620Z,172429565962000
"""peelic @ iCz3PRIxwh"" folds",2024-08-22T03:00:58.755Z,172429565875500
"""Stevo @ GBEr6xd4D5"" raises to 450",2024-08-22T03:00:57.107Z,172429565710700
"""Jonah @ VdEHFtBZzk"" calls 20",2024-08-22T03:00:51.023Z,172429565102300
"""arash @ 64p9VZyiug"" posts a big blind of 20",2024-08-22T03:00:49.875Z,172429564987509
"""groge @ WJ-HPcQ09S"" posts a small blind of 10",2024-08-22T03:00:49.875Z,172429564987508
"Your hand is 3♣, J♥",2024-08-22T03:00:49.875Z,172429564987506
"Player stacks: #1 ""Stevo @ GBEr6xd4D5"" (1270) | #3 ""peelic @ iCz3PRIxwh"" (690) | #6 ""groge @ WJ-HPcQ09S"" (1740) | #7 ""arash @ 64p9VZyiug"" (3720) | #10 ""Jonah @ VdEHFtBZzk"" (2580)",2024-08-22T03:00:49.875Z,172429564987502
"-- starting hand #97 (id: pn7nytkhlggw)  (No Limit Texas Hold'em) (dealer: ""peelic @ iCz3PRIxwh"") --",2024-08-22T03:00:49.875Z,172429564987501
"The player ""Spenny @ S8ENkJ8OQS"" quits the game with a stack of 0.",2024-08-22T03:00:49.875Z,172429564987500
