entry,at,order
"""Jonah @ VdEHFtBZzk"" folds",2024-05-16T03:00:43.982Z,171582844398200
"""arash @ 0bo0jRLLVc"" posts a big blind of 20",2024-05-16T03:00:33.974Z,171582843397408
"""goegroo @ WJ-HPcQ09S"" posts a small blind of 10",2024-05-16T03:00:33.974Z,171582843397407
"Your hand is K♥, 10♠",2024-05-16T03:00:33.974Z,171582843397406
"Player stacks: #1 ""peelic @ iCz3PRIxwh"" (1200) | #3 ""Stevo @ kI2bCqDOyl"" (1830) | #6 ""goegroo @ WJ-HPcQ09S"" (1890) | #7 ""arash @ 0bo0jRLLVc"" (1560) | #8 ""Jonah @ VdEHFtBZzk"" (3520)",2024-05-16T03:00:33.974Z,171582843397401
"-- starting hand #135 (id: 3nfwbuxiwhan)  (No Limit Texas Hold'em) (dealer: ""Stevo @ kI2bCqDOyl"") --",2024-05-16T03:00:33.974Z,171582843397400
"-- ending hand #134 --",2024-05-16T03:00:27.968Z,171582842796802
"""arash @ 0bo0jRLLVc"" collected 380 from pot with Pair, 8's (combination: 8♠, 8♥, A♥, J♣, 10♣)",2024-05-16T03:00:27.968Z,171582842796801
"""arash @ 0bo0jRLLVc"" shows a 8♠, J♣.",2024-05-16T03:00:27.968Z,171582842796800
"""peelic @ iCz3PRIxwh"" calls 20",2024-05-16T03:00:27.077Z,171582842707700
"""arash @ 0bo0jRLLVc"" bets 20",2024-05-16T03:00:25.805Z,171582842580500
"River: 8♥, 2♠, 10♣, 6♦ [A♥]",2024-05-16T03:00:24.456Z,171582842445600
"""Stevo @ kI2bCqDOyl"" folds",2024-05-16T03:00:23.643Z,171582842364300
"""peelic @ iCz3PRIxwh"" calls 40",2024-05-16T03:00:22.661Z,171582842266100
"""arash @ 0bo0jRLLVc"" bets 40",2024-05-16T03:00:21.723Z,171582842172300
"""Stevo @ kI2bCqDOyl"" checks",2024-05-16T03:00:17.902Z,171582841790200
"Turn: 8♥, 2♠, 10♣ [6♦]",2024-05-16T03:00:16.946Z,171582841694600
"""peelic @ iCz3PRIxwh"" calls 20",2024-05-16T03:00:16.090Z,171582841609000
"""arash @ 0bo0jRLLVc"" calls 20",2024-05-16T03:00:14.830Z,171582841483000
"""goegroo @ WJ-HPcQ09S"" folds",2024-05-16T03:00:13.943Z,171582841394300
"""Stevo @ kI2bCqDOyl"" bets 20",2024-05-16T03:00:13.069Z,171582841306900
"Flop:  [8♥, 2♠, 10♣]",2024-05-16T03:00:10.442Z,171582841044200
"""goegroo @ WJ-HPcQ09S"" calls 50",2024-05-16T03:00:09.576Z,171582840957600
"""Stevo @ kI2bCqDOyl"" calls 50",2024-05-16T03:00:08.739Z,171582840873900
"""peelic @ iCz3PRIxwh"" calls 50",2024-05-16T03:00:06.835Z,171582840683500
"""Jonah @ VdEHFtBZzk"" folds",2024-05-16T03:00:05.902Z,171582840590200
"""arash @ 0bo0jRLLVc"" raises to 50",2024-05-16T03:00:04.959Z,171582840495900
"""goegroo @ WJ-HPcQ09S"" posts a big blind of 20",2024-05-16T02:59:58.946Z,171582839894608
"""Stevo @ kI2bCqDOyl"" posts a small blind of 10",2024-05-16T02:59:58.946Z,171582839894607
"Your hand is 2♣, 9♦",2024-05-16T02:59:58.946Z,171582839894606
"Player stacks: #1 ""peelic @ iCz3PRIxwh"" (1330) | #3 ""Stevo @ kI2bCqDOyl"" (1900) | #6 ""goegroo @ WJ-HPcQ09S"" (1940) | #7 ""arash @ 0bo0jRLLVc"" (1310) | #8 ""Jonah @ VdEHFtBZzk"" (3520)",2024-05-16T02:59:58.946Z,171582839894601
"-- starting hand #134 (id: euoqdyw6a9gk)  (No Limit Texas Hold'em) (dealer: ""peelic @ iCz3PRIxwh"") --",2024-05-16T02:59:58.946Z,171582839894600
"""Stevo @ kI2bCqDOyl"" shows a 5♥, 9♣.",2024-05-16T02:59:54.833Z,171582839483300
"-- ending hand #133 --",2024-05-16T02:59:52.437Z,171582839243703
"""peelic @ iCz3PRIxwh"" shows a 4♠, 9♥.",2024-05-16T02:59:52.437Z,171582839243702
"""arash @ 0bo0jRLLVc"" collected 290 from pot with Pair, Q's (combination: Q♦, Q♠, J♦, 10♥, 7♠)",2024-05-16T02:59:52.437Z,171582839243701
"""arash @ 0bo0jRLLVc"" shows a Q♦, 3♣.",2024-05-16T02:59:52.437Z,171582839243700
"""arash @ 0bo0jRLLVc"" calls 70",2024-05-16T02:59:51.589Z,171582839158900
"""Stevo @ kI2bCqDOyl"" folds",2024-05-16T02:59:49.904Z,171582838990400
"""peelic @ iCz3PRIxwh"" bets 70",2024-05-16T02:59:48.979Z,171582838897900
"River: 10♥, 6♠, 7♠, J♦ [Q♠]",2024-05-16T02:59:44.547Z,171582838454700
"""arash @ 0bo0jRLLVc"" calls 30",2024-05-16T02:59:43.703Z,171582838370300
"""Stevo @ kI2bCqDOyl"" calls 30",2024-05-16T02:59:40.829Z,171582838082900
"""peelic @ iCz3PRIxwh"" bets 30",2024-05-16T02:59:39.888Z,171582837988800
"Turn: 10♥, 6♠, 7♠ [J♦]",2024-05-16T02:59:36.529Z,171582837652900
"""arash @ 0bo0jRLLVc"" checks",2024-05-16T02:59:35.690Z,171582837569000
"""Stevo @ kI2bCqDOyl"" checks",2024-05-16T02:59:33.348Z,171582837334800
"""peelic @ iCz3PRIxwh"" checks",2024-05-16T02:59:32.449Z,171582837244900
"Flop:  [10♥, 6♠, 7♠]",2024-05-16T02:59:30.457Z,171582837045700
"""Stevo @ kI2bCqDOyl"" checks",2024-05-16T02:59:29.649Z,171582836964900
"""peelic @ iCz3PRIxwh"" calls 20",2024-05-16T02:59:28.378Z,171582836837800
"""Jonah @ VdEHFtBZzk"" folds",2024-05-16T02:59:27.102Z,171582836710200
"""arash @ 0bo0jRLLVc"" calls 20",2024-05-16T02:59:26.190Z,171582836619000
"""goegroo @ WJ-HPcQ09S"" folds",2024-05-16T02:59:24.486Z,171582836448600
"""Stevo @ kI2bCqDOyl"" posts a big blind of 20",2024-05-16T02:59:23.193Z,171582836319308
"""peelic @ iCz3PRIxwh"" posts a small blind of 10",2024-05-16T02:59:23.193Z,171582836319307
"Your hand is 4♦, 6♣",2024-05-16T02:59:23.193Z,171582836319306
"Player stacks: #1 ""peelic @ iCz3PRIxwh"" (1450) | #3 ""Stevo @ kI2bCqDOyl"" (1950) | #6 ""goegroo @ WJ-HPcQ09S"" (1940) | #7 ""arash @ 0bo0jRLLVc"" (1140) | #8 ""Jonah @ VdEHFtBZzk"" (3520)",2024-05-16T02:59:23.193Z,171582836319301
