entry,at,order
"""georgoeo @ _sqcLETZ0C"" posts a big blind of 20",2026-08-06T02:31:02.973Z,178598346297307
"""arash @ RYnRljE1SO"" posts a small blind of 10",2026-08-06T02:31:02.973Z,178598346297306
"Your hand is 4♥, 3♣",2026-08-06T02:31:02.973Z,178598346297303
"Player stacks: #3 ""Jonah @ xrBY5OZYCv"" (780) | #7 ""arash @ RYnRljE1SO"" (4430) | #9 ""georgoeo @ _sqcLETZ0C"" (2490) | #10 ""Stevo @ kI2bCqDOyl"" (2300)",2026-08-06T02:31:02.973Z,178598346297301
"-- starting hand #113 (id: vlcoy5exnsl5)  No Limit Texas Hold'em (dealer: ""Jonah @ xrBY5OZYCv"") --",2026-08-06T02:31:02.973Z,178598346297300
"""Stevo @ kI2bCqDOyl"" shows a 5♠, A♦.",2026-08-06T02:30:58.107Z,178598345810700
"-- ending hand #112 --",2026-08-06T02:30:56.456Z,178598345645603
"""arash @ RYnRljE1SO"" collected 630 from pot with Pair, A's (combination: 6♠, 7♥, K♦, A♥, A♠)",2026-08-06T02:30:56.456Z,178598345645602
"""arash @ RYnRljE1SO"" shows a A♥, 6♠.",2026-08-06T02:30:56.456Z,178598345645601
"""Jonah @ xrBY5OZYCv"" shows a J♥, J♣.",2026-08-06T02:30:56.456Z,178598345645600
"""Stevo @ kI2bCqDOyl"" checks",2026-08-06T02:30:55.618Z,178598345561800
"""arash @ RYnRljE1SO"" checks",2026-08-06T02:30:54.456Z,178598345445600
"""Jonah @ xrBY5OZYCv"" checks",2026-08-06T02:30:53.101Z,178598345310100
"River: K♦, 7♥, A♠, 4♣ [3♥]",2026-08-06T02:30:50.961Z,178598345096100
"""arash @ RYnRljE1SO"" calls 50",2026-08-06T02:30:50.102Z,178598345010200
"""Jonah @ xrBY5OZYCv"" calls 50",2026-08-06T02:30:49.195Z,178598344919500
"""Stevo @ kI2bCqDOyl"" bets 50",2026-08-06T02:30:48.105Z,178598344810500
"""arash @ RYnRljE1SO"" checks",2026-08-06T02:30:45.856Z,178598344585600
"""Jonah @ xrBY5OZYCv"" checks",2026-08-06T02:30:44.604Z,178598344460400
"Turn: K♦, 7♥, A♠ [4♣]",2026-08-06T02:30:43.161Z,178598344316100
"""arash @ RYnRljE1SO"" calls 80",2026-08-06T02:30:42.333Z,178598344233300
"""Jonah @ xrBY5OZYCv"" calls 80",2026-08-06T02:30:41.291Z,178598344129100
"""Stevo @ kI2bCqDOyl"" raises to 80",2026-08-06T02:30:39.951Z,178598343995100
"""georgoeo @ _sqcLETZ0C"" folds",2026-08-06T02:30:37.959Z,178598343795900
"""arash @ RYnRljE1SO"" calls 40",2026-08-06T02:30:36.500Z,178598343650000
"""Jonah @ xrBY5OZYCv"" bets 40",2026-08-06T02:30:35.285Z,178598343528500
"Flop:  [K♦, 7♥, A♠]",2026-08-06T02:30:32.493Z,178598343249300
"""Stevo @ kI2bCqDOyl"" calls 60",2026-08-06T02:30:31.664Z,178598343166400
"""georgoeo @ _sqcLETZ0C"" calls 60",2026-08-06T02:30:30.650Z,178598343065000
"""arash @ RYnRljE1SO"" calls 60",2026-08-06T02:30:29.475Z,178598342947500
"""Jonah @ xrBY5OZYCv"" raises to 60",2026-08-06T02:30:28.038Z,178598342803800
"""Stevo @ kI2bCqDOyl"" calls 20",2026-08-06T02:30:24.746Z,178598342474600
"""georgoeo @ _sqcLETZ0C"" calls 20",2026-08-06T02:30:23.772Z,178598342377200
"""arash @ RYnRljE1SO"" posts a big blind of 20",2026-08-06T02:30:22.996Z,178598342299607
"""Jonah @ xrBY5OZYCv"" posts a small blind of 10",2026-08-06T02:30:22.996Z,178598342299606
"Your hand is A♥, 6♠",2026-08-06T02:30:22.996Z,178598342299603
