entry,at,order
"""arash @ 0bo0jRLLVc"" calls 20",2024-03-28T03:00:58.734Z,171159485873400
"""peelic @ iCz3PRIxwh"" posts a big blind of 20",2024-03-28T03:00:50.354Z,171159485035407
"""grgreogo @ WJ-HPcQ09S"" posts a small blind of 10",2024-03-28T03:00:50.354Z,171159485035406
"Your hand is K♦, K♥",2024-03-28T03:00:50.354Z,171159485035405
"Player stacks: #1 ""grgreogo @ WJ-HPcQ09S"" (2608) | #3 ""peelic @ iCz3PRIxwh"" (1597) | #8 ""arash @ 0bo0jRLLVc"" (2615) | #9 ""Jonah @ VdEHFtBZzk"" (3180)",2024-03-28T03:00:50.354Z,171159485035401
"-- starting hand #169 (id: c4moxnwelrke)  (No Limit Texas Hold'em) (dealer: ""Jonah @ VdEHFtBZzk"") --",2024-03-28T03:00:50.354Z,171159485035400
"""grgreogo @ WJ-HPcQ09S"" shows a 7♦, J♥.",2024-03-28T03:00:45.540Z,171159484554000
"-- ending hand #168 --",2024-03-28T03:00:43.808Z,171159484380802
"""Jonah @ VdEHFtBZzk"" collected 220 from pot with Pair, 10's (combination: 10♦, 10♥, A♥, Q♣, J♠)",2024-03-28T03:00:43.808Z,171159484380801
"""Jonah @ VdEHFtBZzk"" shows a 10♦, Q♣.",2024-03-28T03:00:43.808Z,171159484380800
"""arash @ 0bo0jRLLVc"" checks",2024-03-28T03:00:43.004Z,171159484300400
"""Jonah @ VdEHFtBZzk"" checks",2024-03-28T03:00:41.065Z,171159484106500
"River: A♥, J♠, 10♥, 8♠ [4♣]",2024-03-28T03:00:39.147Z,171159483914700
"""arash @ 0bo0jRLLVc"" checks",2024-03-28T03:00:38.334Z,171159483833400
"""Jonah @ VdEHFtBZzk"" checks",2024-03-28T03:00:36.849Z,171159483684900
"Turn: A♥, J♠, 10♥ [8♠]",2024-03-28T03:00:34.245Z,171159483424500
"""grgreogo @ WJ-HPcQ09S"" folds",2024-03-28T03:00:33.422Z,171159483342200
"""Jonah @ VdEHFtBZzk"" calls 60",2024-03-28T03:00:32.577Z,171159483257700
"""arash @ 0bo0jRLLVc"" raises to 60",2024-03-28T03:00:30.919Z,171159483091900
"""peelic @ iCz3PRIxwh"" folds",2024-03-28T03:00:27.161Z,171159482716100
"""grgreogo @ WJ-HPcQ09S"" calls 20",2024-03-28T03:00:26.272Z,171159482627200
"""Jonah @ VdEHFtBZzk"" bets 20",2024-03-28T03:00:20.659Z,171159482065900
"Flop:  [A♥, J♠, 10♥]",2024-03-28T03:00:18.427Z,171159481842700
"""grgreogo @ WJ-HPcQ09S"" checks",2024-03-28T03:00:17.547Z,171159481754700
"""Jonah @ VdEHFtBZzk"" calls 20",2024-03-28T03:00:15.391Z,171159481539100
"""arash @ 0bo0jRLLVc"" calls 20",2024-03-28T03:00:14.497Z,171159481449700
"""peelic @ iCz3PRIxwh"" calls 20",2024-03-28T03:00:13.510Z,171159481351000
"""grgreogo @ WJ-HPcQ09S"" posts a big blind of 20",2024-03-28T03:00:12.485Z,171159481248507
