entry,at,order
"""Spenny @ S8ENkJ8OQS"" posts a big blind of 20",2024-03-21T03:00:36.283Z,171099003628309
"""Stevo @ kI2bCqDOyl"" posts a small blind of 10",2024-03-21T03:00:36.283Z,171099003628308
"Your hand is K♦, K♥",2024-03-21T03:00:36.283Z,171099003628302
"Player stacks: #1 ""arash @ 0bo0jRLLVc"" (2070) | #2 ""peelic @ iCz3PRIxwh"" (2010) | #3 ""goeor @ WJ-HPcQ09S"" (1950) | #4 ""Stevo @ kI2bCqDOyl"" (2030) | #5 ""Spenny @ S8ENkJ8OQS"" (1530) | #10 ""Jonah @ VdEHFtBZzk"" (410)",2024-03-21T03:00:36.283Z,171099003628301
"-- starting hand #120 (id: elcbtwzaf7yf)  (No Limit Texas Hold'em) (dealer: ""goeor @ WJ-HPcQ09S"") --",2024-03-21T03:00:36.283Z,171099003628300
"""goeor @ WJ-HPcQ09S"" shows a 3♥, 10♣.",2024-03-21T03:00:31.641Z,171099003164100
"Undealt cards: 4♦, 3♦, J♣ [8♦, Q♠]",2024-03-21T03:00:30.965Z,171099003096500
"-- ending hand #119 --",2024-03-21T03:00:29.672Z,171099002967202
"""arash @ 0bo0jRLLVc"" collected 90 from pot",2024-03-21T03:00:29.672Z,171099002967201
"Uncalled bet of 40 returned to ""arash @ 0bo0jRLLVc""",2024-03-21T03:00:29.672Z,171099002967200
"""Spenny @ S8ENkJ8OQS"" folds",2024-03-21T03:00:28.809Z,171099002880900
"""Stevo @ kI2bCqDOyl"" folds",2024-03-21T03:00:21.433Z,171099002143300
"""peelic @ iCz3PRIxwh"" folds",2024-03-21T03:00:20.535Z,171099002053500
"""arash @ 0bo0jRLLVc"" bets 40",2024-03-21T03:00:19.582Z,171099001958200
"""Spenny @ S8ENkJ8OQS"" checks",2024-03-21T03:00:16.714Z,171099001671400
"""Stevo @ kI2bCqDOyl"" checks",2024-03-21T03:00:15.756Z,171099001575600
"Flop:  [4♦, 3♦, J♣]",2024-03-21T03:00:12.845Z,171099001284500
"""Stevo @ kI2bCqDOyl"" checks",2024-03-21T03:00:11.965Z,171099001196500
"""goeor @ WJ-HPcQ09S"" folds",2024-03-21T03:00:11.041Z,171099001104100
"""peelic @ iCz3PRIxwh"" calls 20",2024-03-21T03:00:08.141Z,171099000814100
"""arash @ 0bo0jRLLVc"" calls 20",2024-03-21T03:00:07.170Z,171099000717000
"""Jonah @ VdEHFtBZzk"" folds",2024-03-21T03:00:06.120Z,171099000612000
