entry,at,order
"""Stevo @ GBEr6xd4D5"" calls 20",2024-11-28T03:01:05.090Z,173276286509000
"""Spenny @ S8ENkJ8OQS"" posts a big blind of 20",2024-11-28T03:00:58.178Z,173276285817809
"""peelic @ vOeqrOXpLT"" posts a small blind of 10",2024-11-28T03:00:58.178Z,173276285817808
"Your hand is 9♦, 10♦",2024-11-28T03:00:58.178Z,173276285817803
"Player stacks: #1 ""Jonah @ xrBY5OZYCv"" (1530) | #2 ""arash @ 64p9VZyiug"" (1820) | #3 ""greogoeg @ WJ-HPcQ09S"" (1437) | #4 ""peelic @ vOeqrOXpLT"" (1694) | #7 ""Spenny @ S8ENkJ8OQS"" (472) | #10 ""Stevo @ GBEr6xd4D5"" (2047)",2024-11-28T03:00:58.178Z,173276285817801
"-- starting hand #110 (id: 6h4o7tyejjep)  (No Limit Texas Hold'em) (dealer: ""greogoeg @ WJ-HPcQ09S"") --",2024-11-28T03:00:58.178Z,173276285817800
"""greogoeg @ WJ-HPcQ09S"" shows a K♠.",2024-11-28T03:00:53.381Z,173276285338100
"-- ending hand #109 --",2024-11-28T03:00:51.658Z,173276285165802
"""peelic @ vOeqrOXpLT"" collected 474 from pot with Two Pair, A's & Q's (combination: A♠, A♣, Q♥, Q♠, K♦)",2024-11-28T03:00:51.658Z,173276285165801
"""peelic @ vOeqrOXpLT"" shows a Q♥, A♠.",2024-11-28T03:00:51.658Z,173276285165800
"""greogoeg @ WJ-HPcQ09S"" calls 87",2024-11-28T03:00:50.810Z,173276285081000
"""arash @ 64p9VZyiug"" folds",2024-11-28T03:00:49.949Z,173276284994900
"""Jonah @ xrBY5OZYCv"" folds",2024-11-28T03:00:48.994Z,173276284899400
"""Spenny @ S8ENkJ8OQS"" folds",2024-11-28T03:00:42.702Z,173276284270200
"""peelic @ vOeqrOXpLT"" raises to 87",2024-11-28T03:00:40.080Z,173276284008000
"""greogoeg @ WJ-HPcQ09S"" bets 40",2024-11-28T03:00:34.488Z,173276283448800
"River: K♦, A♣, 2♠, 10♦ [Q♠]",2024-11-28T03:00:30.042Z,173276283004200
"""arash @ 64p9VZyiug"" calls 20",2024-11-28T03:00:29.146Z,173276282914600
"""Jonah @ xrBY5OZYCv"" calls 20",2024-11-28T03:00:24.150Z,173276282415000
"""Spenny @ S8ENkJ8OQS"" calls 20",2024-11-28T03:00:17.767Z,173276281776700
"""peelic @ vOeqrOXpLT"" calls 20",2024-11-28T03:00:16.830Z,173276281683000
"""greogoeg @ WJ-HPcQ09S"" bets 20",2024-11-28T03:00:07.351Z,173276280735100
"Turn: K♦, A♣, 2♠ [10♦]",2024-11-28T02:59:59.909Z,173276279990900
"""arash @ 64p9VZyiug"" calls 20",2024-11-28T02:59:59.060Z,173276279906000
"""Jonah @ xrBY5OZYCv"" calls 20",2024-11-28T02:59:57.253Z,173276279725300
"""Spenny @ S8ENkJ8OQS"" calls 20",2024-11-28T02:59:53.013Z,173276279301300
"""peelic @ vOeqrOXpLT"" calls 20",2024-11-28T02:59:47.585Z,173276278758500
"""greogoeg @ WJ-HPcQ09S"" bets 20",2024-11-28T02:59:44.421Z,173276278442100
"Flop:  [K♦, A♣, 2♠]",2024-11-28T02:59:38.050Z,173276277805000
"""peelic @ vOeqrOXpLT"" checks",2024-11-28T02:59:37.230Z,173276277723000
"""greogoeg @ WJ-HPcQ09S"" calls 20",2024-11-28T02:59:27.935Z,173276276793500
"""arash @ 64p9VZyiug"" calls 20",2024-11-28T02:59:27.104Z,173276276710400
"""Jonah @ xrBY5OZYCv"" calls 20",2024-11-28T02:59:26.180Z,173276276618000
"""Stevo @ GBEr6xd4D5"" folds",2024-11-28T02:59:24.418Z,173276276441800
"""Spenny @ S8ENkJ8OQS"" calls 20",2024-11-28T02:59:23.442Z,173276276344200
"""peelic @ vOeqrOXpLT"" posts a big blind of 20",2024-11-28T02:59:22.084Z,173276276208409
"""greogoeg @ WJ-HPcQ09S"" posts a small blind of 10",2024-11-28T02:59:22.084Z,173276276208408
"Your hand is 5♣, 8♥",2024-11-28T02:59:22.084Z,173276276208403
