entry,at,order
"""gore @ _sqcLETZ0C"" posts a big blind of 20",2025-08-28T02:30:42.764Z,175634824276408
"""peelic @ vOeqrOXpLT"" posts a small blind of 10",2025-08-28T02:30:42.764Z,175634824276407
"Your hand is A♣, 8♦",2025-08-28T02:30:42.764Z,175634824276402
"Player stacks: #1 ""gore @ _sqcLETZ0C"" (2685) | #3 ""Jonah @ xrBY5OZYCv"" (810) | #5 ""Spenny @ S8ENkJ8OQS"" (1210) | #8 ""Stevo @ GBEr6xd4D5"" (1695) | #10 ""peelic @ vOeqrOXpLT"" (600)",2025-08-28T02:30:42.764Z,175634824276401
"-- starting hand #104 (id: 0lgya8bwgn4i)  (No Limit Texas Hold'em) (dealer: ""Stevo @ GBEr6xd4D5"") --",2025-08-28T02:30:42.764Z,175634824276400
"""Jonah @ xrBY5OZYCv"" shows a Q♥, 9♣.",2025-08-28T02:30:40.860Z,175634824086000
"""Stevo @ GBEr6xd4D5"" shows a 4♥, 4♣.",2025-08-28T02:30:39.620Z,175634823962000
"""Spenny @ S8ENkJ8OQS"" shows a J♦, K♠.",2025-08-28T02:30:38.017Z,175634823801700
"""gore @ _sqcLETZ0C"" shows a K♥, 3♣.",2025-08-28T02:30:37.176Z,175634823717600
"-- ending hand #103 --",2025-08-28T02:30:37.005Z,175634823700502
"""Jonah @ xrBY5OZYCv"" collected 240 from pot",2025-08-28T02:30:37.005Z,175634823700501
"Uncalled bet of 270 returned to ""Jonah @ xrBY5OZYCv""",2025-08-28T02:30:37.005Z,175634823700500
"""Spenny @ S8ENkJ8OQS"" folds",2025-08-28T02:30:36.187Z,175634823618700
"""Jonah @ xrBY5OZYCv"" bets 270",2025-08-28T02:30:27.162Z,175634822716200
"River: J♣, 6♣, 6♠, K♣ [8♣]",2025-08-28T02:30:23.794Z,175634822379400
"""Jonah @ xrBY5OZYCv"" calls 40",2025-08-28T02:30:22.974Z,175634822297400
"""Stevo @ GBEr6xd4D5"" folds",2025-08-28T02:30:21.052Z,175634822105200
"""Spenny @ S8ENkJ8OQS"" bets 40",2025-08-28T02:30:20.051Z,175634822005100
"""Jonah @ xrBY5OZYCv"" checks",2025-08-28T02:30:17.075Z,175634821707500
"""Stevo @ GBEr6xd4D5"" checks",2025-08-28T02:30:15.815Z,175634821581500
"Turn: J♣, 6♣, 6♠ [K♣]",2025-08-28T02:30:14.759Z,175634821475900
"""Spenny @ S8ENkJ8OQS"" calls 20",2025-08-28T02:30:13.920Z,175634821392000
"""Jonah @ xrBY5OZYCv"" calls 20",2025-08-28T02:30:12.432Z,175634821243200
"""gore @ _sqcLETZ0C"" folds",2025-08-28T02:30:11.471Z,175634821147100
"""peelic @ vOeqrOXpLT"" folds",2025-08-28T02:30:10.589Z,175634821058900
"""Stevo @ GBEr6xd4D5"" bets 20",2025-08-28T02:30:09.107Z,175634820910700
"Flop:  [J♣, 6♣, 6♠]",2025-08-28T02:30:08.153Z,175634820815300
"""peelic @ vOeqrOXpLT"" checks",2025-08-28T02:30:07.350Z,175634820735000
"""Stevo @ GBEr6xd4D5"" calls 20",2025-08-28T02:30:06.481Z,175634820648100
"""Spenny @ S8ENkJ8OQS"" calls 20",2025-08-28T02:30:05.552Z,175634820555200
"""Jonah @ xrBY5OZYCv"" calls 20",2025-08-28T02:30:04.628Z,175634820462800
"""gore @ _sqcLETZ0C"" calls 20",2025-08-28T02:30:03.604Z,175634820360400
"""peelic @ vOeqrOXpLT"" posts a big blind of 20",2025-08-28T02:30:01.324Z,175634820132408
"""Stevo @ GBEr6xd4D5"" posts a small blind of 10",2025-08-28T02:30:01.324Z,175634820132407
"Your hand is K♥, 3♣",2025-08-28T02:30:01.324Z,175634820132402
