entry,at,order
"""groer @ WJ-HPcQ09S"" calls 1075 and go all in",2024-02-08T04:00:54.914Z,170736485491400
"""peelic @ iCz3PRIxwh"" raises to 1245 and go all in",2024-02-08T04:00:52.407Z,170736485240700
"""Stevo @ kI2bCqDOyl"" posts a big blind of 20",2024-02-08T04:00:40.900Z,170736484090007
"""Spenny @ cu8vqwqurV"" posts a small blind of 10",2024-02-08T04:00:40.900Z,170736484090006
"Your hand is 4♠, 4♦",2024-02-08T04:00:40.900Z,170736484090004
"Player stacks: #1 ""peelic @ iCz3PRIxwh"" (1245) | #4 ""groer @ WJ-HPcQ09S"" (1075) | #5 ""Spenny @ cu8vqwqurV"" (4662) | #7 ""Stevo @ kI2bCqDOyl"" (2018)",2024-02-08T04:00:40.900Z,170736484090001
"-- starting hand #132 (id: ddfcbaco4onh)  (No Limit Texas Hold'em) (dealer: ""groer @ WJ-HPcQ09S"") --",2024-02-08T04:00:40.900Z,170736484090000
"""peelic @ iCz3PRIxwh"" shows a 9♠, 9♣.",2024-02-08T04:00:35.988Z,170736483598800
"""Stevo @ kI2bCqDOyl"" shows a A♦, K♣.",2024-02-08T04:00:34.755Z,170736483475500
"""groer @ WJ-HPcQ09S"" shows a J♥, 5♠.",2024-02-08T04:00:34.640Z,170736483464000
"-- ending hand #131 --",2024-02-08T04:00:33.370Z,170736483337002
"""Spenny @ cu8vqwqurV"" collected 520 from pot with Pair, A's (combination: A♥, A♠, Q♦, J♣, 9♥)",2024-02-08T04:00:33.370Z,170736483337001
"""Spenny @ cu8vqwqurV"" shows a A♥, 9♥.",2024-02-08T04:00:33.370Z,170736483337000
"""groer @ WJ-HPcQ09S"" calls 60",2024-02-08T04:00:32.546Z,170736483254600
"""peelic @ iCz3PRIxwh"" calls 60",2024-02-08T04:00:31.514Z,170736483151400
"""Spenny @ cu8vqwqurV"" bets 60",2024-02-08T04:00:26.780Z,170736482678000
"""groer @ WJ-HPcQ09S"" checks",2024-02-08T04:00:23.578Z,170736482357800
"River: J♣, A♠, 3♣, Q♦ [4♦]",2024-02-08T04:00:22.359Z,170736482235900
"""groer @ WJ-HPcQ09S"" calls 40",2024-02-08T04:00:21.535Z,170736482153500
"""peelic @ iCz3PRIxwh"" calls 40",2024-02-08T04:00:20.641Z,170736482064100
"""Spenny @ cu8vqwqurV"" bets 40",2024-02-08T04:00:19.748Z,170736481974800
"""groer @ WJ-HPcQ09S"" checks",2024-02-08T04:00:17.043Z,170736481704300
"Turn: J♣, A♠, 3♣ [Q♦]",2024-02-08T04:00:15.711Z,170736481571100
"""Stevo @ kI2bCqDOyl"" folds",2024-02-08T04:00:14.861Z,170736481486100
"""Spenny @ cu8vqwqurV"" calls 40",2024-02-08T04:00:03.128Z,170736480312800
"""groer @ WJ-HPcQ09S"" calls 40",2024-02-08T04:00:01.563Z,170736480156300
"""peelic @ iCz3PRIxwh"" raises to 40",2024-02-08T04:00:00.121Z,170736480012100
"""Stevo @ kI2bCqDOyl"" calls 20",2024-02-08T03:59:57.360Z,170736479736000
"""Spenny @ cu8vqwqurV"" calls 20",2024-02-08T03:59:55.762Z,170736479576200
"""groer @ WJ-HPcQ09S"" bets 20",2024-02-08T03:59:54.622Z,170736479462200
"Flop:  [J♣, A♠, 3♣]",2024-02-08T03:59:52.371Z,170736479237100
"""Spenny @ cu8vqwqurV"" checks",2024-02-08T03:59:51.565Z,170736479156500
"""groer @ WJ-HPcQ09S"" calls 20",2024-02-08T03:59:50.685Z,170736479068500
"""peelic @ iCz3PRIxwh"" calls 20",2024-02-08T03:59:49.799Z,170736478979900
"""Stevo @ kI2bCqDOyl"" calls 20",2024-02-08T03:59:48.906Z,170736478890600
"""Spenny @ cu8vqwqurV"" posts a big blind of 20",2024-02-08T03:59:46.259Z,170736478625907
"""groer @ WJ-HPcQ09S"" posts a small blind of 10",2024-02-08T03:59:46.259Z,170736478625906
"Your hand is A♥, 9♥",2024-02-08T03:59:46.259Z,170736478625904
"Player stacks: #1 ""peelic @ iCz3PRIxwh"" (1405) | #4 ""groer @ WJ-HPcQ09S"" (1235) | #5 ""Spenny @ cu8vqwqurV"" (4302) | #7 ""Stevo @ kI2bCqDOyl"" (2058)",2024-02-08T03:59:46.259Z,170736478625901
"-- starting hand #131 (id: 4lcn7pc1cjym)  (No Limit Texas Hold'em) (dealer: ""peelic @ iCz3PRIxwh"") --",2024-02-08T03:59:46.259Z,170736478625900
"Undealt cards: 10♣, 10♥, K♦, 8♦ [Q♦]",2024-02-08T03:59:44.232Z,170736478423200
"""Stevo @ kI2bCqDOyl"" shows a 4♦, 8♣.",2024-02-08T03:59:41.991Z,170736478199100
"-- ending hand #130 --",2024-02-08T03:59:39.642Z,170736477964202
"""Stevo @ kI2bCqDOyl"" collected 80 from pot",2024-02-08T03:59:39.642Z,170736477964201
"Uncalled bet of 20 returned to ""Stevo @ kI2bCqDOyl""",2024-02-08T03:59:39.642Z,170736477964200
"""Spenny @ cu8vqwqurV"" folds",2024-02-08T03:59:38.754Z,170736477875400
"""groer @ WJ-HPcQ09S"" folds",2024-02-08T03:59:35.335Z,170736477533500
"""peelic @ iCz3PRIxwh"" folds",2024-02-08T03:59:32.826Z,170736477282600
"""Stevo @ kI2bCqDOyl"" bets 20",2024-02-08T03:59:31.902Z,170736477190200
"""Spenny @ cu8vqwqurV"" checks",2024-02-08T03:59:29.416Z,170736476941600
"""groer @ WJ-HPcQ09S"" checks",2024-02-08T03:59:28.514Z,170736476851400
"""peelic @ iCz3PRIxwh"" checks",2024-02-08T03:59:27.680Z,170736476768000
"Turn: 10♣, 10♥, K♦ [8♦]",2024-02-08T03:59:26.743Z,170736476674300
"""Stevo @ kI2bCqDOyl"" checks",2024-02-08T03:59:25.914Z,170736476591400
"""Spenny @ cu8vqwqurV"" checks",2024-02-08T03:59:24.921Z,170736476492100
"""groer @ WJ-HPcQ09S"" checks",2024-02-08T03:59:23.960Z,170736476396000
"""peelic @ iCz3PRIxwh"" checks",2024-02-08T03:59:23.124Z,170736476312400
"Flop:  [10♣, 10♥, K♦]",2024-02-08T03:59:21.935Z,170736476193500
"""groer @ WJ-HPcQ09S"" checks",2024-02-08T03:59:21.087Z,170736476108700
"""peelic @ iCz3PRIxwh"" calls 20",2024-02-08T03:59:20.178Z,170736476017800
"""Stevo @ kI2bCqDOyl"" calls 20",2024-02-08T03:59:19.269Z,170736475926900
