entry,at,order
"""arash @ huBdniBdCU"" posts a straddle of 40",2022-07-01T02:01:26.557Z,165664088655710
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2022-07-01T02:01:26.557Z,165664088655709
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2022-07-01T02:01:26.557Z,165664088655708
"Your hand is 10♥, 7♣",2022-07-01T02:01:26.557Z,165664088655707
"Player stacks: #3 ""Spenny @ nR6Yv41Maz"" (1835) | #5 ""Stevo @ 5Ep7Sc0sJg"" (950) | #6 ""Jonah @ KdrqU8EIQ1"" (2640) | #8 ""peelic @ c2JqQCu6sT"" (1100) | #10 ""arash @ huBdniBdCU"" (2475)",2022-07-01T02:01:26.557Z,165664088655702
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""Stevo @ 5Ep7Sc0sJg"") --",2022-07-01T02:01:26.557Z,165664088655701
"The player ""Sam @ 8e42Xqb1hM"" quits the game with a stack of 0.",2022-07-01T02:01:26.557Z,165664088655700
"""Jonah @ KdrqU8EIQ1"" shows a 2♥, 3♥.",2022-07-01T02:01:22.511Z,165664088251100
"""Stevo @ 5Ep7Sc0sJg"" shows a 4♥, 5♥.",2022-07-01T02:01:20.452Z,165664088045200
"-- ending hand #41 --",2022-07-01T02:01:19.518Z,165664087951801
"""arash @ huBdniBdCU"" collected 1510 from pot with Straight, K High (combination: K♠, Q♠, J♥, 10♣, 9♣)",2022-07-01T02:01:19.518Z,165664087951800
"River: J♥, 6♥, K♦, 9♣ [Q♠]",2022-07-01T02:01:15.449Z,165664087544900
"Turn: J♥, 6♥, K♦ [9♣]",2022-07-01T02:01:11.439Z,165664087143900
"""arash @ huBdniBdCU"" shows a K♠, 10♣.",2022-07-01T02:01:07.315Z,165664086731501
"""Sam @ 8e42Xqb1hM"" shows a 6♣, J♠.",2022-07-01T02:01:07.315Z,165664086731500
"""arash @ huBdniBdCU"" calls 485",2022-07-01T02:01:06.505Z,165664086650500
"""Sam @ 8e42Xqb1hM"" bets 485 and go all in",2022-07-01T02:01:05.400Z,165664086540000
"""arash @ huBdniBdCU"" checks",2022-07-01T02:01:02.386Z,165664086238600
"Flop:  [J♥, 6♥, K♦]",2022-07-01T02:01:00.239Z,165664086023900
"""arash @ huBdniBdCU"" calls 230",2022-07-01T02:00:59.399Z,165664085939900
"""peelic @ c2JqQCu6sT"" folds",2022-07-01T02:00:57.916Z,165664085791600
"""Jonah @ KdrqU8EIQ1"" folds",2022-07-01T02:00:56.923Z,165664085692300
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-07-01T02:00:55.901Z,165664085590100
"""Spenny @ nR6Yv41Maz"" folds",2022-07-01T02:00:51.106Z,165664085110600
"""Sam @ 8e42Xqb1hM"" raises to 230",2022-07-01T02:00:46.525Z,165664084652500
"""arash @ huBdniBdCU"" calls 50",2022-07-01T02:00:42.238Z,165664084223800
"""peelic @ c2JqQCu6sT"" raises to 50",2022-07-01T02:00:40.710Z,165664084071000
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2022-07-01T02:00:36.286Z,165664083628609
"""Stevo @ 5Ep7Sc0sJg"" posts a small blind of 10",2022-07-01T02:00:36.286Z,165664083628608
"Your hand is K♠, 10♣",2022-07-01T02:00:36.286Z,165664083628607
"Player stacks: #2 ""Sam @ 8e42Xqb1hM"" (715) | #3 ""Spenny @ nR6Yv41Maz"" (1835) | #5 ""Stevo @ 5Ep7Sc0sJg"" (960) | #6 ""Jonah @ KdrqU8EIQ1"" (2660) | #8 ""peelic @ c2JqQCu6sT"" (1150) | #10 ""arash @ huBdniBdCU"" (1680)",2022-07-01T02:00:36.286Z,165664083628601
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""Spenny @ nR6Yv41Maz"") --",2022-07-01T02:00:36.286Z,165664083628600
"-- ending hand #40 --",2022-07-01T02:00:30.213Z,165664083021304
"""peelic @ c2JqQCu6sT"" collected 100 from pot with Pair, A's (combination: A♦, A♣, K♠, J♠, 8♦)",2022-07-01T02:00:30.213Z,165664083021303
"""peelic @ c2JqQCu6sT"" shows a 5♠, J♠.",2022-07-01T02:00:30.213Z,165664083021302
"""Jonah @ KdrqU8EIQ1"" collected 100 from pot with Pair, A's (combination: A♦, A♣, K♠, J♦, 8♦)",2022-07-01T02:00:30.213Z,165664083021301
"""Jonah @ KdrqU8EIQ1"" shows a J♦, 6♣.",2022-07-01T02:00:30.213Z,165664083021300
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-07-01T02:00:29.293Z,165664082929300
"""Spenny @ nR6Yv41Maz"" folds",2022-07-01T02:00:28.393Z,165664082839300
"""peelic @ c2JqQCu6sT"" calls 20",2022-07-01T02:00:23.488Z,165664082348800
"""Jonah @ KdrqU8EIQ1"" bets 20",2022-07-01T02:00:21.470Z,165664082147000
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-07-01T02:00:19.683Z,165664081968300
"""Spenny @ nR6Yv41Maz"" checks",2022-07-01T02:00:18.757Z,165664081875700
"River: K♠, 7♣, A♦, A♣ [8♦]",2022-07-01T02:00:16.802Z,165664081680200
"""peelic @ c2JqQCu6sT"" checks",2022-07-01T02:00:15.918Z,165664081591800
"""Jonah @ KdrqU8EIQ1"" checks",2022-07-01T02:00:14.693Z,165664081469300
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-07-01T02:00:13.701Z,165664081370100
"""Spenny @ nR6Yv41Maz"" checks",2022-07-01T02:00:12.725Z,165664081272500
"Turn: K♠, 7♣, A♦ [A♣]",2022-07-01T01:59:48.936Z,165664078893600
"""peelic @ c2JqQCu6sT"" checks",2022-07-01T01:59:48.089Z,165664078808900
"""Jonah @ KdrqU8EIQ1"" checks",2022-07-01T01:59:46.225Z,165664078622500
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-07-01T01:59:45.314Z,165664078531400
"""Spenny @ nR6Yv41Maz"" checks",2022-07-01T01:59:44.375Z,165664078437500
"Flop:  [K♠, 7♣, A♦]",2022-07-01T01:59:40.425Z,165664078042500
"""Jonah @ KdrqU8EIQ1"" checks",2022-07-01T01:59:39.617Z,165664077961700
"""Stevo @ 5Ep7Sc0sJg"" calls 40",2022-07-01T01:59:38.693Z,165664077869300
"""Spenny @ nR6Yv41Maz"" calls 40",2022-07-01T01:59:37.383Z,165664077738300
"""Sam @ 8e42Xqb1hM"" folds",2022-07-01T01:59:36.509Z,165664077650900
"""arash @ huBdniBdCU"" folds",2022-07-01T01:59:33.242Z,165664077324200
"""peelic @ c2JqQCu6sT"" calls 40",2022-07-01T01:59:31.603Z,165664077160300
"""Jonah @ KdrqU8EIQ1"" posts a straddle of 40",2022-07-01T01:59:29.515Z,165664076951511
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2022-07-01T01:59:29.515Z,165664076951510
"""Spenny @ nR6Yv41Maz"" posts a small blind of 10",2022-07-01T01:59:29.515Z,165664076951509
"Your hand is 4♥, 10♥",2022-07-01T01:59:29.515Z,165664076951508
"Player stacks: #2 ""Sam @ 8e42Xqb1hM"" (715) | #3 ""Spenny @ nR6Yv41Maz"" (1875) | #5 ""Stevo @ 5Ep7Sc0sJg"" (1000) | #6 ""Jonah @ KdrqU8EIQ1"" (2620) | #8 ""peelic @ c2JqQCu6sT"" (1110) | #10 ""arash @ huBdniBdCU"" (1680)",2022-07-01T01:59:29.515Z,165664076951502
"-- starting hand #40  (No Limit Texas Hold'em) (dealer: ""Sam @ 8e42Xqb1hM"") --",2022-07-01T01:59:29.515Z,165664076951501
"The player ""Stevo @ 5Ep7Sc0sJg"" joined the game with a stack of 1000.",2022-07-01T01:59:29.515Z,165664076951500
"-- ending hand #39 --",2022-07-01T01:59:26.520Z,165664076652002
"""peelic @ c2JqQCu6sT"" collected 330 from pot",2022-07-01T01:59:26.520Z,165664076652001
"Uncalled bet of 180 returned to ""peelic @ c2JqQCu6sT""",2022-07-01T01:59:26.520Z,165664076652000
"""arash @ huBdniBdCU"" folds",2022-07-01T01:59:25.629Z,165664076562900
"""peelic @ c2JqQCu6sT"" bets 180",2022-07-01T01:59:23.930Z,165664076393000
"River: 2♦, 10♣, 10♦, 9♦ [6♠]",2022-07-01T01:59:17.813Z,165664075781300
"""Spenny @ nR6Yv41Maz"" folds",2022-07-01T01:59:16.956Z,165664075695600
