entry,at,order
"""arash @ 5YifPUu0Ym"" posts a big blind of 20",2025-06-12T02:31:20.252Z,174969548025207
"""Spenny @ tDnYEvSdfx"" posts a small blind of 10",2025-06-12T02:31:20.252Z,174969548025206
"Your hand is 3♣, 8♣",2025-06-12T02:31:20.252Z,174969548025202
"Player stacks: #1 ""arash @ 5YifPUu0Ym"" (1890) | #2 ""georgoeo @ rs-KbdVNbF"" (710) | #4 ""peelic @ vOeqrOXpLT"" (2360) | #9 ""Spenny @ tDnYEvSdfx"" (1040)",2025-06-12T02:31:20.252Z,174969548025201
"-- starting hand #99 (id: n1zpl3suneez)  (No Limit Texas Hold'em) (dealer: ""peelic @ vOeqrOXpLT"") --",2025-06-12T02:31:20.252Z,174969548025200
"""georgoeo @ rs-KbdVNbF"" shows a 7♠, 9♠.",2025-06-12T02:31:14.710Z,174969547471000
"-- ending hand #98 --",2025-06-12T02:31:13.720Z,174969547372002
"""Spenny @ tDnYEvSdfx"" collected 320 from pot with Pair, A's (combination: A♣, A♠, K♦, J♣, 7♦)",2025-06-12T02:31:13.720Z,174969547372001
"""Spenny @ tDnYEvSdfx"" shows a A♣, J♣.",2025-06-12T02:31:13.720Z,174969547372000
"""georgoeo @ rs-KbdVNbF"" checks",2025-06-12T02:31:12.914Z,174969547291400
"""arash @ 5YifPUu0Ym"" checks",2025-06-12T02:31:12.087Z,174969547208700
"""Spenny @ tDnYEvSdfx"" checks",2025-06-12T02:31:10.010Z,174969547001000
"River: A♠, 4♥, 5♠, K♦ [7♦]",2025-06-12T02:31:06.920Z,174969546692000
"""georgoeo @ rs-KbdVNbF"" calls 40",2025-06-12T02:31:06.081Z,174969546608100
"""arash @ 5YifPUu0Ym"" calls 40",2025-06-12T02:31:03.420Z,174969546342000
"""Spenny @ tDnYEvSdfx"" bets 40",2025-06-12T02:31:01.529Z,174969546152900
"Turn: A♠, 4♥, 5♠ [K♦]",2025-06-12T02:30:51.011Z,174969545101100
"""peelic @ vOeqrOXpLT"" folds",2025-06-12T02:30:50.199Z,174969545019900
"""georgoeo @ rs-KbdVNbF"" calls 40",2025-06-12T02:30:40.322Z,174969544032200
"""arash @ 5YifPUu0Ym"" calls 40",2025-06-12T02:30:37.420Z,174969543742000
"""Spenny @ tDnYEvSdfx"" bets 40",2025-06-12T02:30:34.331Z,174969543433100
"""peelic @ vOeqrOXpLT"" checks",2025-06-12T02:30:30.154Z,174969543015400
"Flop:  [A♠, 4♥, 5♠]",2025-06-12T02:30:26.957Z,174969542695700
"""Spenny @ tDnYEvSdfx"" checks",2025-06-12T02:30:26.110Z,174969542611000
"""peelic @ vOeqrOXpLT"" calls 20",2025-06-12T02:30:25.248Z,174969542524800
"""georgoeo @ rs-KbdVNbF"" calls 20",2025-06-12T02:30:24.394Z,174969542439400
"""arash @ 5YifPUu0Ym"" calls 20",2025-06-12T02:30:19.317Z,174969541931700
"""Spenny @ tDnYEvSdfx"" posts a big blind of 20",2025-06-12T02:30:17.983Z,174969541798307
"""peelic @ vOeqrOXpLT"" posts a small blind of 10",2025-06-12T02:30:17.983Z,174969541798306
"Your hand is J♥, 4♦",2025-06-12T02:30:17.983Z,174969541798302
"Player stacks: #1 ""arash @ 5YifPUu0Ym"" (1990) | #2 ""georgoeo @ rs-KbdVNbF"" (810) | #4 ""peelic @ vOeqrOXpLT"" (2380) | #9 ""Spenny @ tDnYEvSdfx"" (820)",2025-06-12T02:30:17.983Z,174969541798301
"-- starting hand #98 (id: c5ix82ytsedr)  (No Limit Texas Hold'em) (dealer: ""georgoeo @ rs-KbdVNbF"") --",2025-06-12T02:30:17.983Z,174969541798300
"""georgoeo @ rs-KbdVNbF"" shows a 3♥, Q♥.",2025-06-12T02:30:14.625Z,174969541462500
"Undealt cards: 7♣, 7♥, A♦, J♠ [5♥]",2025-06-12T02:30:11.836Z,174969541183600
"-- ending hand #97 --",2025-06-12T02:30:11.378Z,174969541137802
"""peelic @ vOeqrOXpLT"" collected 190 from pot",2025-06-12T02:30:11.378Z,174969541137801
