entry,at,order
"""goreog @ _sqcLETZ0C"" posts a big blind of 20",2026-02-12T03:30:52.770Z,177086705277008
"""Spenny @ S8ENkJ8OQS"" posts a small blind of 10",2026-02-12T03:30:52.770Z,177086705277007
"Your hand is A♠, 9♥",2026-02-12T03:30:52.770Z,177086705277004
"Player stacks: #2 ""Stevo @ GBEr6xd4D5"" (2015) | #3 ""Jonah @ xrBY5OZYCv"" (5170) | #4 ""Spenny @ S8ENkJ8OQS"" (650) | #6 ""goreog @ _sqcLETZ0C"" (1165)",2026-02-12T03:30:52.770Z,177086705277002
"-- starting hand #138 (id: b4k1xpuelpev)  No Limit Texas Hold'em (dealer: ""Jonah @ xrBY5OZYCv"") --",2026-02-12T03:30:52.770Z,177086705277001
"The player ""peelic @ vOeqrOXpLT"" quits the game with a stack of 0.",2026-02-12T03:30:52.770Z,177086705277000
"-- ending hand #137 --",2026-02-12T03:30:46.768Z,177086704676801
"""Jonah @ xrBY5OZYCv"" collected 1300 from pot with Pair, 10's (combination: Q♠, K♣, A♦, 10♠, 10♥)",2026-02-12T03:30:46.768Z,177086704676800
"River: 10♠, 3♥, 10♥, 5♣ [A♦]",2026-02-12T03:30:42.765Z,177086704276500
"Turn: 10♠, 3♥, 10♥ [5♣]",2026-02-12T03:30:38.762Z,177086703876200
"Flop:  [10♠, 3♥, 10♥]",2026-02-12T03:30:34.709Z,177086703470900
"""peelic @ vOeqrOXpLT"" shows a 9♥, K♦.",2026-02-12T03:30:30.664Z,177086703066401
"""Jonah @ xrBY5OZYCv"" shows a K♣, Q♠.",2026-02-12T03:30:30.664Z,177086703066400
"""Spenny @ S8ENkJ8OQS"" folds",2026-02-12T03:30:29.812Z,177086702981200
"""Jonah @ xrBY5OZYCv"" calls 640",2026-02-12T03:30:28.907Z,177086702890700
"""Stevo @ GBEr6xd4D5"" folds",2026-02-12T03:30:20.341Z,177086702034100
"""peelic @ vOeqrOXpLT"" raises to 640 and go all in",2026-02-12T03:30:19.390Z,177086701939000
"""goreog @ _sqcLETZ0C"" folds",2026-02-12T03:30:17.508Z,177086701750800
"""Spenny @ S8ENkJ8OQS"" posts a big blind of 20",2026-02-12T03:30:15.399Z,177086701539908
"""Jonah @ xrBY5OZYCv"" posts a small blind of 10",2026-02-12T03:30:15.399Z,177086701539907
"Your hand is K♣, Q♠",2026-02-12T03:30:15.399Z,177086701539903
"Player stacks: #2 ""Stevo @ GBEr6xd4D5"" (2015) | #3 ""Jonah @ xrBY5OZYCv"" (4510) | #4 ""Spenny @ S8ENkJ8OQS"" (670) | #6 ""goreog @ _sqcLETZ0C"" (1165) | #10 ""peelic @ vOeqrOXpLT"" (640)",2026-02-12T03:30:15.399Z,177086701539901
"-- starting hand #137 (id: 9uc9vq0pr0um)  No Limit Texas Hold'em (dealer: ""Stevo @ GBEr6xd4D5"") --",2026-02-12T03:30:15.399Z,177086701539900
"Undealt cards: K♦, 9♥, 2♦ [A♣, J♣]",2026-02-12T03:30:10.448Z,177086701044800
"-- ending hand #136 --",2026-02-12T03:30:09.491Z,177086700949102
"""peelic @ vOeqrOXpLT"" collected 50 from pot",2026-02-12T03:30:09.491Z,177086700949101
"Uncalled bet of 80 returned to ""peelic @ vOeqrOXpLT""",2026-02-12T03:30:09.491Z,177086700949100
"""Jonah @ xrBY5OZYCv"" folds",2026-02-12T03:30:08.622Z,177086700862200
"""peelic @ vOeqrOXpLT"" bets 80",2026-02-12T03:30:06.209Z,177086700620900
"""Jonah @ xrBY5OZYCv"" checks",2026-02-12T03:30:03.644Z,177086700364400
"Flop:  [K♦, 9♥, 2♦]",2026-02-12T03:30:00.641Z,177086700064100
"""Jonah @ xrBY5OZYCv"" checks",2026-02-12T03:29:59.729Z,177086699972900
"""Stevo @ GBEr6xd4D5"" folds",2026-02-12T03:29:58.827Z,177086699882700
"""peelic @ vOeqrOXpLT"" calls 20",2026-02-12T03:29:57.870Z,177086699787000
"""goreog @ _sqcLETZ0C"" folds",2026-02-12T03:29:57.034Z,177086699703400
"""Spenny @ S8ENkJ8OQS"" folds",2026-02-12T03:29:56.134Z,177086699613400
"""Jonah @ xrBY5OZYCv"" posts a big blind of 20",2026-02-12T03:29:54.809Z,177086699480908
"""Stevo @ GBEr6xd4D5"" posts a small blind of 10",2026-02-12T03:29:54.809Z,177086699480907
"Your hand is A♥, 4♣",2026-02-12T03:29:54.809Z,177086699480903
"Player stacks: #2 ""Stevo @ GBEr6xd4D5"" (2025) | #3 ""Jonah @ xrBY5OZYCv"" (4530) | #4 ""Spenny @ S8ENkJ8OQS"" (670) | #6 ""goreog @ _sqcLETZ0C"" (1165) | #10 ""peelic @ vOeqrOXpLT"" (610)",2026-02-12T03:29:54.809Z,177086699480901
"-- starting hand #136 (id: djcakxv5b5t3)  No Limit Texas Hold'em (dealer: ""peelic @ vOeqrOXpLT"") --",2026-02-12T03:29:54.809Z,177086699480900
"""Stevo @ GBEr6xd4D5"" shows a J♦, J♣.",2026-02-12T03:29:51.999Z,177086699199900
"""goreog @ _sqcLETZ0C"" shows a 8♣, 7♣.",2026-02-12T03:29:51.436Z,177086699143600
