entry,at,order
"""Stevo @ kI2bCqDOyl"" posts a big blind of 20",2023-05-05T02:00:33.712Z,168325203371208
"""eogeroeeooeoo @ WJ-HPcQ09S"" posts a small blind of 10",2023-05-05T02:00:33.712Z,168325203371207
"Your hand is J♠, 6♦",2023-05-05T02:00:33.712Z,168325203371204
"Player stacks: #2 ""spenny @ SHCecnFfV1"" (990) | #4 ""arash @ --uhQWY45j"" (1180) | #5 ""eogeroeeooeoo @ WJ-HPcQ09S"" (3240) | #8 ""Stevo @ kI2bCqDOyl"" (2750) | #10 ""peelic @ c2JqQCu6sT"" (840)",2023-05-05T02:00:33.712Z,168325203371201
"-- starting hand #109 (id: ekowh0o5eo7d)  (No Limit Texas Hold'em) (dealer: ""arash @ --uhQWY45j"") --",2023-05-05T02:00:33.712Z,168325203371200
"""eogeroeeooeoo @ WJ-HPcQ09S"" shows a 4♣, 10♠.",2023-05-05T02:00:28.294Z,168325202829400
"""peelic @ c2JqQCu6sT"" shows a 5♦, K♥.",2023-05-05T02:00:27.854Z,168325202785400
"Undealt cards: K♦, A♥, A♦, 10♦ [Q♠]",2023-05-05T02:00:26.970Z,168325202697000
"-- ending hand #108 --",2023-05-05T02:00:26.377Z,168325202637702
"""peelic @ c2JqQCu6sT"" collected 240 from pot",2023-05-05T02:00:26.377Z,168325202637701
"Uncalled bet of 60 returned to ""peelic @ c2JqQCu6sT""",2023-05-05T02:00:26.377Z,168325202637700
"""arash @ --uhQWY45j"" folds",2023-05-05T02:00:25.517Z,168325202551700
"""peelic @ c2JqQCu6sT"" raises to 80",2023-05-05T02:00:22.613Z,168325202261300
"""arash @ --uhQWY45j"" bets 20",2023-05-05T02:00:20.165Z,168325202016500
"Turn: K♦, A♥, A♦ [10♦]",2023-05-05T02:00:19.020Z,168325201902000
"""peelic @ c2JqQCu6sT"" calls 20",2023-05-05T02:00:18.178Z,168325201817800
"""Stevo @ kI2bCqDOyl"" folds",2023-05-05T02:00:17.020Z,168325201702000
"""eogeroeeooeoo @ WJ-HPcQ09S"" folds",2023-05-05T02:00:16.029Z,168325201602900
"""arash @ --uhQWY45j"" bets 20",2023-05-05T02:00:15.031Z,168325201503100
"Flop:  [K♦, A♥, A♦]",2023-05-05T02:00:12.887Z,168325201288700
"""peelic @ c2JqQCu6sT"" calls 40",2023-05-05T02:00:12.059Z,168325201205900
"""Stevo @ kI2bCqDOyl"" calls 40",2023-05-05T02:00:11.115Z,168325201111500
"""eogeroeeooeoo @ WJ-HPcQ09S"" calls 40",2023-05-05T02:00:10.205Z,168325201020500
"""arash @ --uhQWY45j"" raises to 40",2023-05-05T02:00:07.733Z,168325200773300
"""spenny @ SHCecnFfV1"" folds",2023-05-05T02:00:05.756Z,168325200575600
"""peelic @ c2JqQCu6sT"" calls 20",2023-05-05T02:00:04.596Z,168325200459600
"""Stevo @ kI2bCqDOyl"" calls 20",2023-05-05T02:00:02.442Z,168325200244200
"""eogeroeeooeoo @ WJ-HPcQ09S"" posts a big blind of 20",2023-05-05T01:59:55.463Z,168325199546308
"""arash @ --uhQWY45j"" posts a small blind of 10",2023-05-05T01:59:55.463Z,168325199546307
"Your hand is 4♣, 10♠",2023-05-05T01:59:55.463Z,168325199546304
"Player stacks: #2 ""spenny @ SHCecnFfV1"" (990) | #4 ""arash @ --uhQWY45j"" (1260) | #5 ""eogeroeeooeoo @ WJ-HPcQ09S"" (3280) | #8 ""Stevo @ kI2bCqDOyl"" (2790) | #10 ""peelic @ c2JqQCu6sT"" (680)",2023-05-05T01:59:55.463Z,168325199546301
"-- starting hand #108 (id: gdt05ysmjm7p)  (No Limit Texas Hold'em) (dealer: ""spenny @ SHCecnFfV1"") --",2023-05-05T01:59:55.463Z,168325199546300
"""eogeroeeooeoo @ WJ-HPcQ09S"" shows a 5♣, 6♠.",2023-05-05T01:59:49.259Z,168325198925900
"-- ending hand #107 --",2023-05-05T01:59:48.912Z,168325198891203
