entry,at,order
"""Spenny @ fra39UZVhq"" calls 20",2024-10-10T03:01:25.606Z,172852928560600
"""greoeogor @ WJ-HPcQ09S"" calls 20",2024-10-10T03:01:24.667Z,172852928466700
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2024-10-10T03:01:17.554Z,172852927755409
"""arash @ 64p9VZyiug"" posts a small blind of 10",2024-10-10T03:01:17.554Z,172852927755408
"Your hand is J♥, 7♥",2024-10-10T03:01:17.554Z,172852927755402
"Player stacks: #1 ""greoeogor @ WJ-HPcQ09S"" (2900) | #3 ""Spenny @ fra39UZVhq"" (995) | #5 ""Jonah @ xrBY5OZYCv"" (2670) | #6 ""peelic @ vOeqrOXpLT"" (870) | #7 ""arash @ 64p9VZyiug"" (1755) | #8 ""Stevo @ GBEr6xd4D5"" (1810)",2024-10-10T03:01:17.554Z,172852927755401
"-- starting hand #123 (id: zfp6kw8x6pve)  (No Limit Texas Hold'em) (dealer: ""peelic @ vOeqrOXpLT"") --",2024-10-10T03:01:17.554Z,172852927755400
"""arash @ 64p9VZyiug"" shows a 3♠, 9♠.",2024-10-10T03:01:13.159Z,172852927315900
"""greoeogor @ WJ-HPcQ09S"" shows a 10♦, 5♥.",2024-10-10T03:01:12.506Z,172852927250600
"Undealt cards: 10♣, K♦, 2♣ [3♦, 2♥]",2024-10-10T03:01:11.380Z,172852927138000
"""Stevo @ GBEr6xd4D5"" shows a 2♠, K♣.",2024-10-10T03:01:10.710Z,172852927071000
"-- ending hand #122 --",2024-10-10T03:01:09.526Z,172852926952602
"""Stevo @ GBEr6xd4D5"" collected 410 from pot",2024-10-10T03:01:09.526Z,172852926952601
"Uncalled bet of 20 returned to ""Stevo @ GBEr6xd4D5""",2024-10-10T03:01:09.526Z,172852926952600
"""arash @ 64p9VZyiug"" folds",2024-10-10T03:01:08.716Z,172852926871600
"""Stevo @ GBEr6xd4D5"" bets 20",2024-10-10T03:01:07.270Z,172852926727000
"""arash @ 64p9VZyiug"" checks",2024-10-10T03:01:02.273Z,172852926227300
"Flop:  [10♣, K♦, 2♣]",2024-10-10T03:01:00.270Z,172852926027000
"""arash @ 64p9VZyiug"" calls 200",2024-10-10T03:00:59.407Z,172852925940700
"""peelic @ vOeqrOXpLT"" folds",2024-10-10T03:00:58.509Z,172852925850900
"""Jonah @ xrBY5OZYCv"" folds",2024-10-10T03:00:57.606Z,172852925760600
"""Spenny @ fra39UZVhq"" folds",2024-10-10T03:00:56.699Z,172852925669900
"""greoeogor @ WJ-HPcQ09S"" folds",2024-10-10T03:00:53.689Z,172852925368900
"""Stevo @ GBEr6xd4D5"" raises to 200",2024-10-10T03:00:52.836Z,172852925283600
"""arash @ 64p9VZyiug"" posts a big blind of 20",2024-10-10T03:00:47.797Z,172852924779709
"""peelic @ vOeqrOXpLT"" posts a small blind of 10",2024-10-10T03:00:47.797Z,172852924779708
"Your hand is 10♦, 5♥",2024-10-10T03:00:47.797Z,172852924779702
"Player stacks: #1 ""greoeogor @ WJ-HPcQ09S"" (2900) | #3 ""Spenny @ fra39UZVhq"" (995) | #5 ""Jonah @ xrBY5OZYCv"" (2670) | #6 ""peelic @ vOeqrOXpLT"" (880) | #7 ""arash @ 64p9VZyiug"" (1955) | #8 ""Stevo @ GBEr6xd4D5"" (1600)",2024-10-10T03:00:47.797Z,172852924779701
"-- starting hand #122 (id: a8wpaaxbwjhh)  (No Limit Texas Hold'em) (dealer: ""Jonah @ xrBY5OZYCv"") --",2024-10-10T03:00:47.797Z,172852924779700
"""greoeogor @ WJ-HPcQ09S"" shows a J♣, 3♦.",2024-10-10T03:00:41.585Z,172852924158500
"-- ending hand #121 --",2024-10-10T03:00:41.222Z,172852924122202
"""arash @ 64p9VZyiug"" collected 995 from pot with Two Pair, A's & K's (combination: A♦, A♠, K♣, K♦, 6♦)",2024-10-10T03:00:41.222Z,172852924122201
"""Spenny @ fra39UZVhq"" collected 995 from pot with Two Pair, A's & K's (combination: A♣, A♠, K♥, K♦, 6♦)",2024-10-10T03:00:41.222Z,172852924122200
"River: A♠, 3♥, K♦, 6♦ [3♠]",2024-10-10T03:00:37.215Z,172852923721500
"Turn: A♠, 3♥, K♦ [6♦]",2024-10-10T03:00:33.210Z,172852923321000
"""arash @ 64p9VZyiug"" shows a A♦, K♣.",2024-10-10T03:00:29.168Z,172852922916802
"""Spenny @ fra39UZVhq"" shows a A♣, K♥.",2024-10-10T03:00:29.168Z,172852922916801
"Uncalled bet of 820 returned to ""arash @ 64p9VZyiug""",2024-10-10T03:00:29.168Z,172852922916800
"""Stevo @ GBEr6xd4D5"" folds",2024-10-10T03:00:28.342Z,172852922834200
"""arash @ 64p9VZyiug"" raises to 1660",2024-10-10T03:00:27.403Z,172852922740300
"""peelic @ vOeqrOXpLT"" folds",2024-10-10T03:00:22.510Z,172852922251000
"""Spenny @ fra39UZVhq"" raises to 840 and go all in",2024-10-10T03:00:21.613Z,172852922161300
"""Stevo @ GBEr6xd4D5"" calls 60",2024-10-10T03:00:18.135Z,172852921813500
"""arash @ 64p9VZyiug"" bets 60",2024-10-10T03:00:12.919Z,172852921291900
"""peelic @ vOeqrOXpLT"" checks",2024-10-10T03:00:10.064Z,172852921006400
"Flop:  [A♠, 3♥, K♦]",2024-10-10T03:00:07.185Z,172852920718500
"""peelic @ vOeqrOXpLT"" calls 60",2024-10-10T03:00:06.367Z,172852920636700
"""Jonah @ xrBY5OZYCv"" folds",2024-10-10T03:00:00.732Z,172852920073200
"""Spenny @ fra39UZVhq"" calls 60",2024-10-10T02:59:59.804Z,172852919980400
"""greoeogor @ WJ-HPcQ09S"" folds",2024-10-10T02:59:57.417Z,172852919741700
"""Stevo @ GBEr6xd4D5"" calls 60",2024-10-10T02:59:56.524Z,172852919652400
"""arash @ 64p9VZyiug"" raises to 60",2024-10-10T02:59:55.288Z,172852919528800
"""peelic @ vOeqrOXpLT"" posts a big blind of 20",2024-10-10T02:59:52.254Z,172852919225409
"""Jonah @ xrBY5OZYCv"" posts a small blind of 10",2024-10-10T02:59:52.254Z,172852919225408
"Your hand is J♣, 3♦",2024-10-10T02:59:52.254Z,172852919225402
"Player stacks: #1 ""greoeogor @ WJ-HPcQ09S"" (2900) | #3 ""Spenny @ fra39UZVhq"" (900) | #5 ""Jonah @ xrBY5OZYCv"" (2680) | #6 ""peelic @ vOeqrOXpLT"" (940) | #7 ""arash @ 64p9VZyiug"" (1860) | #8 ""Stevo @ GBEr6xd4D5"" (1720)",2024-10-10T02:59:52.254Z,172852919225401
"-- starting hand #121 (id: uvvdhngfgzbm)  (No Limit Texas Hold'em) (dealer: ""Spenny @ fra39UZVhq"") --",2024-10-10T02:59:52.254Z,172852919225400
"""Stevo @ GBEr6xd4D5"" shows a 5♣, Q♥.",2024-10-10T02:59:47.079Z,172852918707900
"""Jonah @ xrBY5OZYCv"" shows a 9♦, 2♦.",2024-10-10T02:59:46.048Z,172852918604800
"-- ending hand #120 --",2024-10-10T02:59:45.239Z,172852918523901
"""Spenny @ fra39UZVhq"" collected 900 from pot with Pair, K's (combination: K♣, K♦, 10♦, 8♦, 7♥)",2024-10-10T02:59:45.239Z,172852918523900
"River: 10♦, 8♦, 4♦, 7♥ [3♠]",2024-10-10T02:59:41.180Z,172852918118000
"""arash @ 64p9VZyiug"" shows a 8♥, 9♥.",2024-10-10T02:59:37.157Z,172852917715701
"""Spenny @ fra39UZVhq"" shows a K♣, K♦.",2024-10-10T02:59:37.157Z,172852917715700
"""arash @ 64p9VZyiug"" calls 250",2024-10-10T02:59:36.265Z,172852917626500
"""Spenny @ fra39UZVhq"" bets 250 and go all in",2024-10-10T02:59:28.769Z,172852916876900
