entry,at,order
"""Jonah @ xrBY5OZYCv"" posts a big blind of 20",2024-09-12T03:01:26.760Z,172611008676009
"""arash @ 64p9VZyiug"" posts a small blind of 10",2024-09-12T03:01:26.760Z,172611008676008
"Your hand is 9♠, 3♣",2024-09-12T03:01:26.760Z,172611008676005
"Player stacks: #2 ""peelic @ vOeqrOXpLT"" (960) | #3 ""Stevo @ GBEr6xd4D5"" (1615) | #4 ""arash @ 64p9VZyiug"" (3225) | #5 ""Jonah @ xrBY5OZYCv"" (4960) | #6 ""Spencer @ S8ENkJ8OQS"" (830) | #8 ""gregeo @ WJ-HPcQ09S"" (410)",2024-09-12T03:01:26.760Z,172611008676001
"-- starting hand #127 (id: yjwpqwzznvwd)  (No Limit Texas Hold'em) (dealer: ""Stevo @ GBEr6xd4D5"") --",2024-09-12T03:01:26.760Z,172611008676000
"Undealt cards: 5♦, K♣, 6♥ [2♦, 4♠]",2024-09-12T03:01:23.551Z,172611008355100
"""arash @ 64p9VZyiug"" shows a Q♦, 6♠.",2024-09-12T03:01:23.365Z,172611008336500
"""Stevo @ GBEr6xd4D5"" shows a K♥, 8♦.",2024-09-12T03:01:21.906Z,172611008190600
"-- ending hand #126 --",2024-09-12T03:01:19.454Z,172611007945402
"""Stevo @ GBEr6xd4D5"" collected 400 from pot",2024-09-12T03:01:19.454Z,172611007945401
"Uncalled bet of 600 returned to ""Stevo @ GBEr6xd4D5""",2024-09-12T03:01:19.454Z,172611007945400
"""peelic @ vOeqrOXpLT"" folds",2024-09-12T03:01:18.636Z,172611007863600
"""gregeo @ WJ-HPcQ09S"" folds",2024-09-12T03:01:16.783Z,172611007678300
"""Jonah @ xrBY5OZYCv"" folds",2024-09-12T03:01:15.872Z,172611007587200
"""arash @ 64p9VZyiug"" folds",2024-09-12T03:01:14.948Z,172611007494800
"""Stevo @ GBEr6xd4D5"" bets 600",2024-09-12T03:01:05.123Z,172611006512300
"Flop:  [5♦, K♣, 6♥]",2024-09-12T03:01:00.463Z,172611006046300
"""peelic @ vOeqrOXpLT"" calls 80",2024-09-12T03:00:59.626Z,172611005962600
"""gregeo @ WJ-HPcQ09S"" calls 80",2024-09-12T03:00:58.694Z,172611005869400
"""Jonah @ xrBY5OZYCv"" calls 80",2024-09-12T03:00:57.784Z,172611005778400
"""arash @ 64p9VZyiug"" calls 80",2024-09-12T03:00:55.273Z,172611005527300
"""Stevo @ GBEr6xd4D5"" raises to 80",2024-09-12T03:00:53.006Z,172611005300600
"""peelic @ vOeqrOXpLT"" calls 20",2024-09-12T03:00:50.731Z,172611005073100
"""gregeo @ WJ-HPcQ09S"" calls 20",2024-09-12T03:00:49.802Z,172611004980200
"""Spencer @ S8ENkJ8OQS"" folds",2024-09-12T03:00:48.953Z,172611004895300
"""Jonah @ xrBY5OZYCv"" calls 20",2024-09-12T03:00:45.339Z,172611004533900
"""arash @ 64p9VZyiug"" posts a big blind of 20",2024-09-12T03:00:42.571Z,172611004257109
"""Stevo @ GBEr6xd4D5"" posts a small blind of 10",2024-09-12T03:00:42.571Z,172611004257108
"Your hand is A♥, 9♣",2024-09-12T03:00:42.571Z,172611004257105
"Player stacks: #2 ""peelic @ vOeqrOXpLT"" (1040) | #3 ""Stevo @ GBEr6xd4D5"" (1295) | #4 ""arash @ 64p9VZyiug"" (3305) | #5 ""Jonah @ xrBY5OZYCv"" (5040) | #6 ""Spencer @ S8ENkJ8OQS"" (830) | #8 ""gregeo @ WJ-HPcQ09S"" (490)",2024-09-12T03:00:42.571Z,172611004257101
"-- starting hand #126 (id: xiu46jvaikxf)  (No Limit Texas Hold'em) (dealer: ""peelic @ vOeqrOXpLT"") --",2024-09-12T03:00:42.571Z,172611004257100
"""arash @ 64p9VZyiug"" shows a Q♠, 8♣.",2024-09-12T03:00:39.027Z,172611003902700
"Undealt cards: 8♠, J♦, J♥ [2♦, K♣]",2024-09-12T03:00:37.511Z,172611003751100
"""Jonah @ xrBY5OZYCv"" shows a J♣, 6♠.",2024-09-12T03:00:36.732Z,172611003673200
"-- ending hand #125 --",2024-09-12T03:00:35.265Z,172611003526502
"""Stevo @ GBEr6xd4D5"" collected 540 from pot",2024-09-12T03:00:35.265Z,172611003526501
"Uncalled bet of 755 returned to ""Stevo @ GBEr6xd4D5""",2024-09-12T03:00:35.265Z,172611003526500
"""gregeo @ WJ-HPcQ09S"" folds",2024-09-12T03:00:34.412Z,172611003441200
"""arash @ 64p9VZyiug"" folds",2024-09-12T03:00:24.541Z,172611002454100
"""Stevo @ GBEr6xd4D5"" raises to 855 and go all in",2024-09-12T03:00:22.997Z,172611002299700
"""gregeo @ WJ-HPcQ09S"" bets 100",2024-09-12T03:00:15.420Z,172611001542000
"""arash @ 64p9VZyiug"" checks",2024-09-12T03:00:11.337Z,172611001133700
"""Stevo @ GBEr6xd4D5"" checks",2024-09-12T03:00:09.449Z,172611000944900
"Flop:  [8♠, J♦, J♥]",2024-09-12T03:00:07.628Z,172611000762800
"""peelic @ vOeqrOXpLT"" folds",2024-09-12T03:00:06.792Z,172611000679200
"""gregeo @ WJ-HPcQ09S"" calls 100",2024-09-12T03:00:05.855Z,172611000585500
"""Spencer @ S8ENkJ8OQS"" folds",2024-09-12T03:00:04.966Z,172611000496600
"""arash @ 64p9VZyiug"" calls 100",2024-09-12T02:59:56.506Z,172610999650600
"""Stevo @ GBEr6xd4D5"" raises to 100",2024-09-12T02:59:55.146Z,172610999514600
"""peelic @ vOeqrOXpLT"" calls 20",2024-09-12T02:59:53.175Z,172610999317500
"""gregeo @ WJ-HPcQ09S"" calls 20",2024-09-12T02:59:52.243Z,172610999224300
"""Spencer @ S8ENkJ8OQS"" calls 20",2024-09-12T02:59:51.401Z,172610999140100
"""Jonah @ xrBY5OZYCv"" folds",2024-09-12T02:59:45.792Z,172610998579200
"""arash @ 64p9VZyiug"" calls 20",2024-09-12T02:59:44.688Z,172610998468800
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2024-09-12T02:59:43.481Z,172610998348109
"""peelic @ vOeqrOXpLT"" posts a small blind of 10",2024-09-12T02:59:43.481Z,172610998348108
"Your hand is J♣, 6♠",2024-09-12T02:59:43.481Z,172610998348105
"Player stacks: #2 ""peelic @ vOeqrOXpLT"" (1060) | #3 ""Stevo @ GBEr6xd4D5"" (955) | #4 ""arash @ 64p9VZyiug"" (3405) | #5 ""Jonah @ xrBY5OZYCv"" (5040) | #6 ""Spencer @ S8ENkJ8OQS"" (850) | #8 ""gregeo @ WJ-HPcQ09S"" (690)",2024-09-12T02:59:43.481Z,172610998348101
"-- starting hand #125 (id: ak3gedaxgntg)  (No Limit Texas Hold'em) (dealer: ""gregeo @ WJ-HPcQ09S"") --",2024-09-12T02:59:43.481Z,172610998348100
"""gregeo @ WJ-HPcQ09S"" shows a 4♣, J♣.",2024-09-12T02:59:38.520Z,172610997852000
"Undealt cards: 6♣, Q♣, Q♠ [Q♦, 10♥]",2024-09-12T02:59:38.179Z,172610997817900
"""Spencer @ S8ENkJ8OQS"" shows a K♥, K♣.",2024-09-12T02:59:38.054Z,172610997805400
"-- ending hand #124 --",2024-09-12T02:59:36.170Z,172610997617002
"""Spencer @ S8ENkJ8OQS"" collected 210 from pot",2024-09-12T02:59:36.170Z,172610997617001
"Uncalled bet of 60 returned to ""Spencer @ S8ENkJ8OQS""",2024-09-12T02:59:36.170Z,172610997617000
"""arash @ 64p9VZyiug"" folds",2024-09-12T02:59:35.321Z,172610997532100
"""Stevo @ GBEr6xd4D5"" folds",2024-09-12T02:59:31.278Z,172610997127800
"""Spencer @ S8ENkJ8OQS"" bets 60",2024-09-12T02:59:30.184Z,172610997018400
