entry,at,order
"""Stevo @ aL5upxHjBA"" posts a big blind of 20",2021-10-01T01:50:43.481Z,163305304348108
"""peelic @ c2JqQCu6sT"" posts a small blind of 10",2021-10-01T01:50:43.481Z,163305304348107
"Your hand is 4♦, 8♣",2021-10-01T01:50:43.481Z,163305304348105
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (1424) | #2 ""Jonah @ KdrqU8EIQ1"" (1488) | #5 ""arash @ huBdniBdCU"" (720) | #8 ""peelic @ c2JqQCu6sT"" (4368)",2021-10-01T01:50:43.481Z,163305304348102
"-- starting hand #114  (No Limit Texas Hold'em) (dead button) --",2021-10-01T01:50:43.481Z,163305304348101
"The player ""googrgorerer @ G4RdqDSm6Z"" quits the game with a stack of 0.",2021-10-01T01:50:43.481Z,163305304348100
"""peelic @ c2JqQCu6sT"" shows a 7♦, 10♠.",2021-10-01T01:50:39.087Z,163305303908700
"-- ending hand #113 --",2021-10-01T01:50:36.941Z,163305303694101
"""Stevo @ aL5upxHjBA"" collected 490 from pot with Full House, 6's over 2's (combination: 6♣, 6♦, 6♥, 2♦, 2♠, 2♥)",2021-10-01T01:50:36.941Z,163305303694100
"River: 2♦, 6♦, 2♠, 2♥ [6♥]",2021-10-01T01:50:32.930Z,163305303293000
"""googrgorerer @ G4RdqDSm6Z"" shows a 5♣, 4♠.",2021-10-01T01:50:28.914Z,163305302891402
"""Stevo @ aL5upxHjBA"" shows a 5♦, 6♣.",2021-10-01T01:50:28.914Z,163305302891401
"Uncalled bet of 245 returned to ""Stevo @ aL5upxHjBA""",2021-10-01T01:50:28.914Z,163305302891400
"""peelic @ c2JqQCu6sT"" folds",2021-10-01T01:50:28.080Z,163305302808000
"""Stevo @ aL5upxHjBA"" bets 245",2021-10-01T01:50:21.285Z,163305302128500
"""peelic @ c2JqQCu6sT"" checks",2021-10-01T01:50:16.617Z,163305301661700
"Turn: 2♦, 6♦, 2♠ [2♥]",2021-10-01T01:50:11.515Z,163305301151500
"""arash @ huBdniBdCU"" folds",2021-10-01T01:50:10.640Z,163305301064000
"""Jonah @ KdrqU8EIQ1"" folds",2021-10-01T01:50:09.744Z,163305300974400
"""Stevo @ aL5upxHjBA"" calls 130",2021-10-01T01:50:08.305Z,163305300830500
"""peelic @ c2JqQCu6sT"" calls 130",2021-10-01T01:50:07.295Z,163305300729500
"""googrgorerer @ G4RdqDSm6Z"" bets 130 and go all in",2021-10-01T01:50:06.007Z,163305300600700
"Flop:  [2♦, 6♦, 2♠]",2021-10-01T01:50:02.086Z,163305300208600
"""peelic @ c2JqQCu6sT"" checks",2021-10-01T01:50:01.274Z,163305300127400
"""googrgorerer @ G4RdqDSm6Z"" calls 20",2021-10-01T01:49:59.408Z,163305299940800
"""arash @ huBdniBdCU"" calls 20",2021-10-01T01:49:58.571Z,163305299857100
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-10-01T01:49:56.965Z,163305299696500
"""Stevo @ aL5upxHjBA"" calls 20",2021-10-01T01:49:56.116Z,163305299611600
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2021-10-01T01:49:54.934Z,163305299493408
"""googrgorerer @ G4RdqDSm6Z"" posts a small blind of 10",2021-10-01T01:49:54.934Z,163305299493407
"Your hand is 8♠, 3♣",2021-10-01T01:49:54.934Z,163305299493404
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (1084) | #2 ""Jonah @ KdrqU8EIQ1"" (1508) | #5 ""arash @ huBdniBdCU"" (740) | #6 ""googrgorerer @ G4RdqDSm6Z"" (150) | #8 ""peelic @ c2JqQCu6sT"" (4518)",2021-10-01T01:49:54.934Z,163305299493401
"-- starting hand #113  (No Limit Texas Hold'em) (dealer: ""arash @ huBdniBdCU"") --",2021-10-01T01:49:54.934Z,163305299493400
"-- ending hand #112 --",2021-10-01T01:49:48.907Z,163305298890702
"""Jonah @ KdrqU8EIQ1"" collected 408 from pot with Two Pair, Q's & J's (combination: Q♦, Q♣, J♣, J♠, 6♦)",2021-10-01T01:49:48.907Z,163305298890701
"""Jonah @ KdrqU8EIQ1"" shows a J♣, Q♦.",2021-10-01T01:49:48.907Z,163305298890700
"""peelic @ c2JqQCu6sT"" calls 80",2021-10-01T01:49:48.102Z,163305298810200
"""Jonah @ KdrqU8EIQ1"" raises to 80",2021-10-01T01:49:47.211Z,163305298721100
"""peelic @ c2JqQCu6sT"" bets 20",2021-10-01T01:49:42.049Z,163305298204900
"River: 4♣, J♠, 6♦, Q♣ [6♣]",2021-10-01T01:49:39.346Z,163305297934600
"""peelic @ c2JqQCu6sT"" calls 20",2021-10-01T01:49:38.539Z,163305297853900
"""Jonah @ KdrqU8EIQ1"" bets 20",2021-10-01T01:49:37.522Z,163305297752200
"""peelic @ c2JqQCu6sT"" checks",2021-10-01T01:49:32.862Z,163305297286200
"Turn: 4♣, J♠, 6♦ [Q♣]",2021-10-01T01:49:31.517Z,163305297151700
"""peelic @ c2JqQCu6sT"" calls 54",2021-10-01T01:49:30.679Z,163305297067900
"""googrgorerer @ G4RdqDSm6Z"" folds",2021-10-01T01:49:29.792Z,163305296979200
"""arash @ huBdniBdCU"" folds",2021-10-01T01:49:28.945Z,163305296894500
"""Jonah @ KdrqU8EIQ1"" raises to 54",2021-10-01T01:49:27.224Z,163305296722400
"""Stevo @ aL5upxHjBA"" folds",2021-10-01T01:49:22.029Z,163305296202900
"""peelic @ c2JqQCu6sT"" bets 20",2021-10-01T01:49:21.131Z,163305296113100
"""googrgorerer @ G4RdqDSm6Z"" checks",2021-10-01T01:49:19.937Z,163305295993700
"""arash @ huBdniBdCU"" checks",2021-10-01T01:49:18.113Z,163305295811300
"Flop:  [4♣, J♠, 6♦]",2021-10-01T01:49:15.667Z,163305295566700
"""googrgorerer @ G4RdqDSm6Z"" checks",2021-10-01T01:49:14.861Z,163305295486100
"""arash @ huBdniBdCU"" calls 20",2021-10-01T01:49:14.019Z,163305295401900
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-10-01T01:49:13.119Z,163305295311900
"""Stevo @ aL5upxHjBA"" calls 20",2021-10-01T01:49:03.944Z,163305294394400
"""peelic @ c2JqQCu6sT"" calls 20",2021-10-01T01:49:02.823Z,163305294282300
"""googrgorerer @ G4RdqDSm6Z"" posts a big blind of 20",2021-10-01T01:49:01.832Z,163305294183208
"""arash @ huBdniBdCU"" posts a small blind of 10",2021-10-01T01:49:01.832Z,163305294183207
"Your hand is K♥, 8♣",2021-10-01T01:49:01.832Z,163305294183204
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (1104) | #2 ""Jonah @ KdrqU8EIQ1"" (1274) | #5 ""arash @ huBdniBdCU"" (760) | #6 ""googrgorerer @ G4RdqDSm6Z"" (170) | #8 ""peelic @ c2JqQCu6sT"" (4692)",2021-10-01T01:49:01.832Z,163305294183201
"-- starting hand #112  (No Limit Texas Hold'em) (dealer: ""Jonah @ KdrqU8EIQ1"") --",2021-10-01T01:49:01.832Z,163305294183200
"-- ending hand #111 --",2021-10-01T01:48:55.815Z,163305293581502
"""peelic @ c2JqQCu6sT"" collected 240 from pot with Pair, 9's (combination: 9♥, 9♣, Q♥, 7♦, 5♣)",2021-10-01T01:48:55.815Z,163305293581501
"""peelic @ c2JqQCu6sT"" shows a 9♥, Q♥.",2021-10-01T01:48:55.815Z,163305293581500
"""arash @ huBdniBdCU"" calls 20",2021-10-01T01:48:55.009Z,163305293500900
"""peelic @ c2JqQCu6sT"" bets 20",2021-10-01T01:48:47.750Z,163305292775000
"""arash @ huBdniBdCU"" checks",2021-10-01T01:48:39.022Z,163305291902200
"River: 4♥, 9♣, 3♦, 5♣ [7♦]",2021-10-01T01:48:36.624Z,163305291662400
"""arash @ huBdniBdCU"" calls 20",2021-10-01T01:48:35.817Z,163305291581700
"""Stevo @ aL5upxHjBA"" folds",2021-10-01T01:48:29.930Z,163305290993000
"""peelic @ c2JqQCu6sT"" bets 20",2021-10-01T01:48:29.031Z,163305290903100
"""arash @ huBdniBdCU"" checks",2021-10-01T01:48:26.997Z,163305290699700
"Turn: 4♥, 9♣, 3♦ [5♣]",2021-10-01T01:48:22.822Z,163305290282200
"""peelic @ c2JqQCu6sT"" calls 20",2021-10-01T01:48:22.016Z,163305290201600
"""googrgorerer @ G4RdqDSm6Z"" folds",2021-10-01T01:48:21.127Z,163305290112700
"""arash @ huBdniBdCU"" calls 20",2021-10-01T01:48:18.167Z,163305289816700
"""Jonah @ KdrqU8EIQ1"" folds",2021-10-01T01:48:17.267Z,163305289726700
"""Stevo @ aL5upxHjBA"" bets 20",2021-10-01T01:48:16.133Z,163305289613300
"""peelic @ c2JqQCu6sT"" checks",2021-10-01T01:48:14.882Z,163305289488200
"""googrgorerer @ G4RdqDSm6Z"" checks",2021-10-01T01:48:06.678Z,163305288667800
"""arash @ huBdniBdCU"" checks",2021-10-01T01:48:05.833Z,163305288583300
"""Jonah @ KdrqU8EIQ1"" checks",2021-10-01T01:48:04.649Z,163305288464900
"Flop:  [4♥, 9♣, 3♦]",2021-10-01T01:48:01.628Z,163305288162800
"""arash @ huBdniBdCU"" checks",2021-10-01T01:48:00.821Z,163305288082100
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-10-01T01:47:59.920Z,163305287992000
"""Stevo @ aL5upxHjBA"" calls 20",2021-10-01T01:47:58.741Z,163305287874100
"""peelic @ c2JqQCu6sT"" calls 20",2021-10-01T01:47:57.625Z,163305287762500
"""googrgorerer @ G4RdqDSm6Z"" calls 20",2021-10-01T01:47:56.737Z,163305287673700
"""arash @ huBdniBdCU"" posts a big blind of 20",2021-10-01T01:47:55.494Z,163305287549408
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2021-10-01T01:47:55.494Z,163305287549407
"Your hand is Q♠, 4♠",2021-10-01T01:47:55.494Z,163305287549404
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (1144) | #2 ""Jonah @ KdrqU8EIQ1"" (1294) | #5 ""arash @ huBdniBdCU"" (840) | #6 ""googrgorerer @ G4RdqDSm6Z"" (190) | #8 ""peelic @ c2JqQCu6sT"" (4532)",2021-10-01T01:47:55.494Z,163305287549401
"-- starting hand #111  (No Limit Texas Hold'em) (dealer: ""Stevo @ aL5upxHjBA"") --",2021-10-01T01:47:55.494Z,163305287549400
"-- ending hand #110 --",2021-10-01T01:47:49.454Z,163305286945405
"""arash @ huBdniBdCU"" shows a 5♣, 4♣.",2021-10-01T01:47:49.454Z,163305286945404
"""Jonah @ KdrqU8EIQ1"" shows a Q♠, 5♥.",2021-10-01T01:47:49.454Z,163305286945403
"""Stevo @ aL5upxHjBA"" shows a 2♥, 6♠.",2021-10-01T01:47:49.454Z,163305286945402
"""peelic @ c2JqQCu6sT"" collected 180 from pot with Two Pair, 4's & 3's (combination: 4♦, 4♠, 3♥, 3♣, Q♦)",2021-10-01T01:47:49.454Z,163305286945401
"""peelic @ c2JqQCu6sT"" shows a Q♦, 4♦.",2021-10-01T01:47:49.454Z,163305286945400
"""peelic @ c2JqQCu6sT"" checks",2021-10-01T01:47:48.647Z,163305286864700
"""arash @ huBdniBdCU"" checks",2021-10-01T01:47:47.383Z,163305286738300
"""Jonah @ KdrqU8EIQ1"" checks",2021-10-01T01:47:45.654Z,163305286565400
"""Stevo @ aL5upxHjBA"" checks",2021-10-01T01:47:44.798Z,163305286479800
"River: 4♠, 10♥, 3♥, 3♣ [9♥]",2021-10-01T01:47:43.303Z,163305286330300
"""peelic @ c2JqQCu6sT"" calls 20",2021-10-01T01:47:42.491Z,163305286249100
"""googrgorerer @ G4RdqDSm6Z"" folds",2021-10-01T01:47:41.596Z,163305286159600
"""arash @ huBdniBdCU"" calls 20",2021-10-01T01:47:40.755Z,163305286075500
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-10-01T01:47:38.321Z,163305285832100
"""Stevo @ aL5upxHjBA"" bets 20",2021-10-01T01:47:36.691Z,163305285669100
"Turn: 4♠, 10♥, 3♥ [3♣]",2021-10-01T01:47:35.665Z,163305285566500
"""peelic @ c2JqQCu6sT"" checks",2021-10-01T01:47:34.858Z,163305285485800
"""googrgorerer @ G4RdqDSm6Z"" checks",2021-10-01T01:47:33.942Z,163305285394200
"""arash @ huBdniBdCU"" checks",2021-10-01T01:47:33.078Z,163305285307800
"""Jonah @ KdrqU8EIQ1"" checks",2021-10-01T01:47:32.097Z,163305285209700
"""Stevo @ aL5upxHjBA"" checks",2021-10-01T01:47:30.665Z,163305285066500
"Flop:  [4♠, 10♥, 3♥]",2021-10-01T01:47:28.779Z,163305284877900
"""Jonah @ KdrqU8EIQ1"" checks",2021-10-01T01:47:27.938Z,163305284793800
"""Stevo @ aL5upxHjBA"" calls 20",2021-10-01T01:47:27.086Z,163305284708600
"""peelic @ c2JqQCu6sT"" calls 20",2021-10-01T01:47:26.168Z,163305284616800
"""googrgorerer @ G4RdqDSm6Z"" calls 20",2021-10-01T01:47:25.276Z,163305284527600
"""arash @ huBdniBdCU"" calls 20",2021-10-01T01:47:24.350Z,163305284435000
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2021-10-01T01:47:23.031Z,163305284303108
"""Stevo @ aL5upxHjBA"" posts a small blind of 10",2021-10-01T01:47:23.031Z,163305284303107
"Your hand is 5♣, 4♣",2021-10-01T01:47:23.031Z,163305284303104
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (1184) | #2 ""Jonah @ KdrqU8EIQ1"" (1334) | #5 ""arash @ huBdniBdCU"" (880) | #6 ""googrgorerer @ G4RdqDSm6Z"" (210) | #8 ""peelic @ c2JqQCu6sT"" (4392)",2021-10-01T01:47:23.031Z,163305284303101
"-- starting hand #110  (No Limit Texas Hold'em) (dealer: ""peelic @ c2JqQCu6sT"") --",2021-10-01T01:47:23.031Z,163305284303100
"""Stevo @ aL5upxHjBA"" shows a 4♦, 6♥.",2021-10-01T01:47:19.218Z,163305283921800
"-- ending hand #109 --",2021-10-01T01:47:16.517Z,163305283651703
"""googrgorerer @ G4RdqDSm6Z"" shows a K♥, 10♠.",2021-10-01T01:47:16.517Z,163305283651702
"""arash @ huBdniBdCU"" collected 260 from pot with Pair, J's (combination: J♥, J♦, 10♥, 9♣, 6♦)",2021-10-01T01:47:16.517Z,163305283651701
"""arash @ huBdniBdCU"" shows a J♥, 9♣.",2021-10-01T01:47:16.517Z,163305283651700
"""arash @ huBdniBdCU"" calls 20",2021-10-01T01:47:15.710Z,163305283571000
"""Stevo @ aL5upxHjBA"" calls 20",2021-10-01T01:47:13.514Z,163305283351400
"""peelic @ c2JqQCu6sT"" calls 20",2021-10-01T01:47:12.615Z,163305283261500
"""googrgorerer @ G4RdqDSm6Z"" bets 20",2021-10-01T01:47:11.726Z,163305283172600
"""arash @ huBdniBdCU"" checks",2021-10-01T01:47:10.504Z,163305283050400
"""Stevo @ aL5upxHjBA"" checks",2021-10-01T01:47:09.152Z,163305282915200
"""peelic @ c2JqQCu6sT"" checks",2021-10-01T01:47:08.254Z,163305282825400
"River: J♦, 2♥, 3♥, 10♥ [6♦]",2021-10-01T01:47:06.800Z,163305282680000
"""arash @ huBdniBdCU"" calls 20",2021-10-01T01:47:05.992Z,163305282599200
"""Jonah @ KdrqU8EIQ1"" folds",2021-10-01T01:47:04.878Z,163305282487800
"""Stevo @ aL5upxHjBA"" calls 20",2021-10-01T01:47:04.023Z,163305282402300
"""peelic @ c2JqQCu6sT"" calls 20",2021-10-01T01:47:03.122Z,163305282312200
"""googrgorerer @ G4RdqDSm6Z"" bets 20",2021-10-01T01:47:02.134Z,163305282213400
"""arash @ huBdniBdCU"" checks",2021-10-01T01:47:00.878Z,163305282087800
"""Jonah @ KdrqU8EIQ1"" checks",2021-10-01T01:46:58.770Z,163305281877000
"""Stevo @ aL5upxHjBA"" checks",2021-10-01T01:46:57.909Z,163305281790900
"""peelic @ c2JqQCu6sT"" checks",2021-10-01T01:46:57.009Z,163305281700900
"Turn: J♦, 2♥, 3♥ [10♥]",2021-10-01T01:46:55.535Z,163305281553500
"""googrgorerer @ G4RdqDSm6Z"" checks",2021-10-01T01:46:54.728Z,163305281472800
"""arash @ huBdniBdCU"" checks",2021-10-01T01:46:52.960Z,163305281296000
"""Jonah @ KdrqU8EIQ1"" checks",2021-10-01T01:46:51.378Z,163305281137800
"""Stevo @ aL5upxHjBA"" checks",2021-10-01T01:46:47.583Z,163305280758300
"""peelic @ c2JqQCu6sT"" checks",2021-10-01T01:46:46.365Z,163305280636500
"Flop:  [J♦, 2♥, 3♥]",2021-10-01T01:46:44.551Z,163305280455100
"""Stevo @ aL5upxHjBA"" checks",2021-10-01T01:46:43.745Z,163305280374500
"""peelic @ c2JqQCu6sT"" calls 20",2021-10-01T01:46:42.838Z,163305280283800
"""googrgorerer @ G4RdqDSm6Z"" calls 20",2021-10-01T01:46:41.947Z,163305280194700
"""arash @ huBdniBdCU"" calls 20",2021-10-01T01:46:41.087Z,163305280108700
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-10-01T01:46:40.193Z,163305280019300
"""Stevo @ aL5upxHjBA"" posts a big blind of 20",2021-10-01T01:46:39.225Z,163305279922508
"""peelic @ c2JqQCu6sT"" posts a small blind of 10",2021-10-01T01:46:39.225Z,163305279922507
"Your hand is J♥, 9♣",2021-10-01T01:46:39.225Z,163305279922504
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (1244) | #2 ""Jonah @ KdrqU8EIQ1"" (1354) | #5 ""arash @ huBdniBdCU"" (680) | #6 ""googrgorerer @ G4RdqDSm6Z"" (270) | #8 ""peelic @ c2JqQCu6sT"" (4452)",2021-10-01T01:46:39.225Z,163305279922501
