entry,at,order
"""peelic @ vOeqrOXpLT"" posts a big blind of 20",2025-10-30T02:31:15.161Z,176179147516108
"""Spenny @ tDnYEvSdfx"" posts a small blind of 10",2025-10-30T02:31:15.161Z,176179147516107
"Your hand is 6♣, 9♠",2025-10-30T02:31:15.161Z,176179147516105
"Player stacks: #1 ""Stevo @ GBEr6xd4D5"" (450) | #3 ""arash @ 5YifPUu0Ym"" (1050) | #4 ""Spenny @ tDnYEvSdfx"" (1410) | #5 ""peelic @ vOeqrOXpLT"" (2100) | #7 ""Jonah @ xrBY5OZYCv"" (1990)",2025-10-30T02:31:15.161Z,176179147516101
"-- starting hand #122 (id: t4uz6et26tpd)  (No Limit Texas Hold'em) (dealer: ""arash @ 5YifPUu0Ym"") --",2025-10-30T02:31:15.161Z,176179147516100
"-- ending hand #121 --",2025-10-30T02:31:09.147Z,176179146914701
"""Stevo @ GBEr6xd4D5"" collected 450 from pot with Pair, 10's (combination: 10♣, 10♦, A♠, Q♣, 8♠)",2025-10-30T02:31:09.147Z,176179146914700
"River: 5♠, Q♣, 10♦, A♠ [8♠]",2025-10-30T02:31:05.113Z,176179146511300
"Turn: 5♠, Q♣, 10♦ [A♠]",2025-10-30T02:31:01.086Z,176179146108600
"Flop:  [5♠, Q♣, 10♦]",2025-10-30T02:30:57.082Z,176179145708200
"""Jonah @ xrBY5OZYCv"" shows a 5♥, 2♥.",2025-10-30T02:30:53.072Z,176179145307201
"""Stevo @ GBEr6xd4D5"" shows a 3♠, 10♣.",2025-10-30T02:30:53.072Z,176179145307200
"""Jonah @ xrBY5OZYCv"" calls 200",2025-10-30T02:30:52.258Z,176179145225800
"""peelic @ vOeqrOXpLT"" folds",2025-10-30T02:30:43.745Z,176179144374500
"""Spenny @ tDnYEvSdfx"" folds",2025-10-30T02:30:40.779Z,176179144077900
"""arash @ 5YifPUu0Ym"" folds",2025-10-30T02:30:31.873Z,176179143187300
"""Stevo @ GBEr6xd4D5"" raises to 200 and go all in",2025-10-30T02:30:29.816Z,176179142981600
"""Jonah @ xrBY5OZYCv"" calls 20",2025-10-30T02:30:27.618Z,176179142761800
"""peelic @ vOeqrOXpLT"" calls 20",2025-10-30T02:30:26.699Z,176179142669900
"""Spenny @ tDnYEvSdfx"" posts a big blind of 20",2025-10-30T02:30:24.721Z,176179142472108
"""arash @ 5YifPUu0Ym"" posts a small blind of 10",2025-10-30T02:30:24.721Z,176179142472107
"Your hand is 4♣, 8♣",2025-10-30T02:30:24.721Z,176179142472105
"Player stacks: #1 ""Stevo @ GBEr6xd4D5"" (200) | #3 ""arash @ 5YifPUu0Ym"" (1060) | #4 ""Spenny @ tDnYEvSdfx"" (1430) | #5 ""peelic @ vOeqrOXpLT"" (2120) | #7 ""Jonah @ xrBY5OZYCv"" (2190)",2025-10-30T02:30:24.721Z,176179142472101
"-- starting hand #121 (id: blajmbtxtjs3)  (No Limit Texas Hold'em) (dealer: ""Stevo @ GBEr6xd4D5"") --",2025-10-30T02:30:24.721Z,176179142472100
"-- ending hand #120 --",2025-10-30T02:30:18.808Z,176179141880802
"""Stevo @ GBEr6xd4D5"" collected 80 from pot",2025-10-30T02:30:18.808Z,176179141880801
"Uncalled bet of 120 returned to ""Stevo @ GBEr6xd4D5""",2025-10-30T02:30:18.808Z,176179141880800
"""Jonah @ xrBY5OZYCv"" folds",2025-10-30T02:30:17.995Z,176179141799500
"""Spenny @ tDnYEvSdfx"" folds",2025-10-30T02:30:17.081Z,176179141708100
"""arash @ 5YifPUu0Ym"" folds",2025-10-30T02:30:08.922Z,176179140892200
"""Stevo @ GBEr6xd4D5"" bets 120 and go all in",2025-10-30T02:30:07.751Z,176179140775100
"Turn: J♠, 6♥, J♣ [9♣]",2025-10-30T02:30:04.591Z,176179140459100
"""Jonah @ xrBY5OZYCv"" checks",2025-10-30T02:30:03.780Z,176179140378000
"""Spenny @ tDnYEvSdfx"" checks",2025-10-30T02:30:02.789Z,176179140278900
"""arash @ 5YifPUu0Ym"" checks",2025-10-30T02:29:57.592Z,176179139759200
"""Stevo @ GBEr6xd4D5"" checks",2025-10-30T02:29:56.187Z,176179139618700
"Flop:  [J♠, 6♥, J♣]",2025-10-30T02:29:55.000Z,176179139500000
"""arash @ 5YifPUu0Ym"" checks",2025-10-30T02:29:54.194Z,176179139419400
"""Stevo @ GBEr6xd4D5"" calls 20",2025-10-30T02:29:53.228Z,176179139322800
"""Jonah @ xrBY5OZYCv"" calls 20",2025-10-30T02:29:52.249Z,176179139224900
"""peelic @ vOeqrOXpLT"" folds",2025-10-30T02:29:49.385Z,176179138938500
"""Spenny @ tDnYEvSdfx"" calls 20",2025-10-30T02:29:48.515Z,176179138851500
"""arash @ 5YifPUu0Ym"" posts a big blind of 20",2025-10-30T02:29:45.867Z,176179138586708
"""Stevo @ GBEr6xd4D5"" posts a small blind of 10",2025-10-30T02:29:45.867Z,176179138586707
"Your hand is 4♠, J♦",2025-10-30T02:29:45.867Z,176179138586705
"Player stacks: #1 ""Stevo @ GBEr6xd4D5"" (140) | #3 ""arash @ 5YifPUu0Ym"" (1080) | #4 ""Spenny @ tDnYEvSdfx"" (1450) | #5 ""peelic @ vOeqrOXpLT"" (2120) | #7 ""Jonah @ xrBY5OZYCv"" (2210)",2025-10-30T02:29:45.867Z,176179138586701
