entry,at,order
"""eveeeda @ MRdVhght7H"" raises to 1560 and go all in",2023-08-24T03:01:33.102Z,169284609310200
"""arash @ 0bo0jRLLVc"" posts a big blind of 20",2023-08-24T03:01:30.128Z,169284609012809
"""peelic @ iCz3PRIxwh"" posts a small blind of 10",2023-08-24T03:01:30.128Z,169284609012808
"Your hand is J♠, 5♦",2023-08-24T03:01:30.128Z,169284609012807
"Player stacks: #1 ""arash @ 0bo0jRLLVc"" (1921) | #2 ""eveeeda @ MRdVhght7H"" (1560) | #4 ""greer @ WJ-HPcQ09S"" (2919) | #7 ""Speny @ cu8vqwqurV"" (1910) | #9 ""Stevo @ kI2bCqDOyl"" (1490) | #10 ""peelic @ iCz3PRIxwh"" (3200)",2023-08-24T03:01:30.128Z,169284609012801
"-- starting hand #111 (id: cwtshgpm3cti)  (No Limit Texas Hold'em) (dealer: ""Stevo @ kI2bCqDOyl"") --",2023-08-24T03:01:30.128Z,169284609012800
"""Speny @ cu8vqwqurV"" shows a Q♠, 7♦.",2023-08-24T03:01:27.851Z,169284608785100
"""eveeeda @ MRdVhght7H"" shows a 2♦, 4♥.",2023-08-24T03:01:26.848Z,169284608684800
"""arash @ 0bo0jRLLVc"" shows a 5♥, 2♠.",2023-08-24T03:01:26.767Z,169284608676700
"""Stevo @ kI2bCqDOyl"" shows a K♥, K♣.",2023-08-24T03:01:26.750Z,169284608675000
"-- ending hand #110 --",2023-08-24T03:01:24.355Z,169284608435502
"""Stevo @ kI2bCqDOyl"" collected 300 from pot",2023-08-24T03:01:24.355Z,169284608435501
"Uncalled bet of 1190 returned to ""Stevo @ kI2bCqDOyl""",2023-08-24T03:01:24.355Z,169284608435500
"""Speny @ cu8vqwqurV"" folds",2023-08-24T03:01:23.550Z,169284608355000
"""Stevo @ kI2bCqDOyl"" bets 1190 and go all in",2023-08-24T03:01:21.456Z,169284608145600
"River: J♥, A♣, 8♣, 9♥ [4♠]",2023-08-24T03:01:16.436Z,169284607643600
"""Speny @ cu8vqwqurV"" calls 100",2023-08-24T03:01:15.618Z,169284607561800
"""Stevo @ kI2bCqDOyl"" bets 100",2023-08-24T03:01:02.052Z,169284606205200
"Turn: J♥, A♣, 8♣ [9♥]",2023-08-24T03:00:59.537Z,169284605953700
"""Speny @ cu8vqwqurV"" calls 20",2023-08-24T03:00:58.659Z,169284605865900
"""peelic @ iCz3PRIxwh"" folds",2023-08-24T03:00:56.989Z,169284605698900
"""Stevo @ kI2bCqDOyl"" bets 20",2023-08-24T03:00:51.740Z,169284605174000
"Flop:  [J♥, A♣, 8♣]",2023-08-24T03:00:50.383Z,169284605038300
"""peelic @ iCz3PRIxwh"" checks",2023-08-24T03:00:49.550Z,169284604955000
"""Stevo @ kI2bCqDOyl"" calls 20",2023-08-24T03:00:48.637Z,169284604863700
"""Speny @ cu8vqwqurV"" calls 20",2023-08-24T03:00:47.682Z,169284604768200
"""greer @ WJ-HPcQ09S"" folds",2023-08-24T03:00:45.217Z,169284604521700
"""eveeeda @ MRdVhght7H"" folds",2023-08-24T03:00:44.349Z,169284604434900
"""arash @ 0bo0jRLLVc"" folds",2023-08-24T03:00:37.848Z,169284603784800
"""peelic @ iCz3PRIxwh"" posts a big blind of 20",2023-08-24T03:00:36.565Z,169284603656509
"""Stevo @ kI2bCqDOyl"" posts a small blind of 10",2023-08-24T03:00:36.565Z,169284603656508
"Your hand is 2♥, 5♣",2023-08-24T03:00:36.565Z,169284603656507
"Player stacks: #1 ""arash @ 0bo0jRLLVc"" (1921) | #2 ""eveeeda @ MRdVhght7H"" (1560) | #4 ""greer @ WJ-HPcQ09S"" (2919) | #7 ""Speny @ cu8vqwqurV"" (2050) | #9 ""Stevo @ kI2bCqDOyl"" (1330) | #10 ""peelic @ iCz3PRIxwh"" (3220)",2023-08-24T03:00:36.565Z,169284603656501
"-- starting hand #110 (id: gurgfu9m4yga)  (No Limit Texas Hold'em) (dealer: ""Speny @ cu8vqwqurV"") --",2023-08-24T03:00:36.565Z,169284603656500
"""Stevo @ kI2bCqDOyl"" shows a 3♣, 10♠.",2023-08-24T03:00:32.187Z,169284603218700
"Undealt cards: Q♥, 3♠, 3♦ [7♣, K♠]",2023-08-24T03:00:30.766Z,169284603076600
"-- ending hand #109 --",2023-08-24T03:00:29.951Z,169284602995102
"""Stevo @ kI2bCqDOyl"" collected 260 from pot",2023-08-24T03:00:29.951Z,169284602995101
"Uncalled bet of 1070 returned to ""Stevo @ kI2bCqDOyl""",2023-08-24T03:00:29.951Z,169284602995100
"""eveeeda @ MRdVhght7H"" folds",2023-08-24T03:00:29.133Z,169284602913300
"""Stevo @ kI2bCqDOyl"" bets 1070 and go all in",2023-08-24T03:00:21.651Z,169284602165100
"Flop:  [Q♥, 3♠, 3♦]",2023-08-24T03:00:18.393Z,169284601839300
"""Speny @ cu8vqwqurV"" folds",2023-08-24T03:00:17.558Z,169284601755800
"""greer @ WJ-HPcQ09S"" folds",2023-08-24T03:00:16.640Z,169284601664000
"""eveeeda @ MRdVhght7H"" calls 100",2023-08-24T03:00:15.752Z,169284601575200
"""peelic @ iCz3PRIxwh"" folds",2023-08-24T03:00:13.605Z,169284601360500
"""Stevo @ kI2bCqDOyl"" raises to 100",2023-08-24T03:00:04.098Z,169284600409800
"""Speny @ cu8vqwqurV"" calls 20",2023-08-24T03:00:00.935Z,169284600093500
"""greer @ WJ-HPcQ09S"" calls 20",2023-08-24T02:59:58.638Z,169284599863800
"""eveeeda @ MRdVhght7H"" calls 20",2023-08-24T02:59:57.716Z,169284599771600
"""arash @ 0bo0jRLLVc"" folds",2023-08-24T02:59:56.061Z,169284599606100
"""peelic @ iCz3PRIxwh"" calls 20",2023-08-24T02:59:53.137Z,169284599313700
"""Stevo @ kI2bCqDOyl"" posts a big blind of 20",2023-08-24T02:59:52.326Z,169284599232609
"""Speny @ cu8vqwqurV"" posts a small blind of 10",2023-08-24T02:59:52.326Z,169284599232608
"Your hand is 8♣, 6♣",2023-08-24T02:59:52.326Z,169284599232607
"Player stacks: #1 ""arash @ 0bo0jRLLVc"" (1921) | #2 ""eveeeda @ MRdVhght7H"" (1660) | #4 ""greer @ WJ-HPcQ09S"" (2939) | #7 ""Speny @ cu8vqwqurV"" (2070) | #9 ""Stevo @ kI2bCqDOyl"" (1170) | #10 ""peelic @ iCz3PRIxwh"" (3240)",2023-08-24T02:59:52.326Z,169284599232601
"-- starting hand #109 (id: j5s6rwtacjz6)  (No Limit Texas Hold'em) (dealer: ""greer @ WJ-HPcQ09S"") --",2023-08-24T02:59:52.326Z,169284599232600
"""Speny @ cu8vqwqurV"" shows a 8♦, 8♠.",2023-08-24T02:59:48.677Z,169284598867700
"Undealt cards: 10♣, J♦, 3♦, 9♣ [6♥]",2023-08-24T02:59:48.275Z,169284598827500
"-- ending hand #108 --",2023-08-24T02:59:45.719Z,169284598571902
"""Stevo @ kI2bCqDOyl"" collected 230 from pot",2023-08-24T02:59:45.719Z,169284598571901
"Uncalled bet of 200 returned to ""Stevo @ kI2bCqDOyl""",2023-08-24T02:59:45.719Z,169284598571900
"""Speny @ cu8vqwqurV"" folds",2023-08-24T02:59:44.869Z,169284598486900
"""peelic @ iCz3PRIxwh"" folds",2023-08-24T02:59:34.369Z,169284597436900
"""Stevo @ kI2bCqDOyl"" bets 200",2023-08-24T02:59:29.292Z,169284596929200
"""Speny @ cu8vqwqurV"" checks",2023-08-24T02:59:27.059Z,169284596705900
"Turn: 10♣, J♦, 3♦ [9♣]",2023-08-24T02:59:23.145Z,169284596314500
"""eveeeda @ MRdVhght7H"" folds",2023-08-24T02:59:22.328Z,169284596232800
"""peelic @ iCz3PRIxwh"" calls 20",2023-08-24T02:59:21.441Z,169284596144100
"""Stevo @ kI2bCqDOyl"" calls 20",2023-08-24T02:59:19.045Z,169284595904500
"""Speny @ cu8vqwqurV"" bets 20",2023-08-24T02:59:17.907Z,169284595790700
"Flop:  [10♣, J♦, 3♦]",2023-08-24T02:59:12.833Z,169284595283300
"""eveeeda @ MRdVhght7H"" calls 40",2023-08-24T02:59:11.981Z,169284595198100
"""peelic @ iCz3PRIxwh"" calls 40",2023-08-24T02:59:10.497Z,169284595049700
"""Stevo @ kI2bCqDOyl"" calls 40",2023-08-24T02:59:08.874Z,169284594887400
"""Speny @ cu8vqwqurV"" raises to 40",2023-08-24T02:59:07.729Z,169284594772900
"""greer @ WJ-HPcQ09S"" folds",2023-08-24T02:59:03.863Z,169284594386300
"""eveeeda @ MRdVhght7H"" calls 20",2023-08-24T02:59:02.936Z,169284594293600
"""arash @ 0bo0jRLLVc"" folds",2023-08-24T02:59:01.913Z,169284594191300
"""peelic @ iCz3PRIxwh"" calls 20",2023-08-24T02:59:00.958Z,169284594095800
"""Stevo @ kI2bCqDOyl"" calls 20",2023-08-24T02:59:00.048Z,169284594004800
"""Speny @ cu8vqwqurV"" posts a big blind of 20",2023-08-24T02:58:58.939Z,169284593893910
"""greer @ WJ-HPcQ09S"" posts a small blind of 10",2023-08-24T02:58:58.939Z,169284593893909
"Your hand is K♣, 9♦",2023-08-24T02:58:58.939Z,169284593893908
