entry,at,order
"""Stevo @ GBEr6xd4D5"" posts a big blind of 20",2024-11-07T04:01:31.884Z,173095209188408
"""Jonah @ xrBY5OZYCv"" posts a small blind of 10",2024-11-07T04:01:31.884Z,173095209188407
"Your hand is 3♦, K♥",2024-11-07T04:01:31.884Z,173095209188405
"Player stacks: #4 ""Stevo @ GBEr6xd4D5"" (800) | #6 ""Spenny @ S8ENkJ8OQS"" (500) | #7 ""arash @ 64p9VZyiug"" (1320) | #8 ""peelic @ vOeqrOXpLT"" (3020) | #9 ""Jonah @ xrBY5OZYCv"" (2360)",2024-11-07T04:01:31.884Z,173095209188401
"-- starting hand #110 (id: cdcmdsdiuc21)  (No Limit Texas Hold'em) (dealer: ""peelic @ vOeqrOXpLT"") --",2024-11-07T04:01:31.884Z,173095209188400
"""Spenny @ S8ENkJ8OQS"" shows a 7♣, 2♦.",2024-11-07T04:01:30.218Z,173095209021800
"Undealt cards: K♦, 10♠, 7♦, K♣ [2♥]",2024-11-07T04:01:27.431Z,173095208743100
"-- ending hand #109 --",2024-11-07T04:01:25.241Z,173095208524102
"""peelic @ vOeqrOXpLT"" collected 170 from pot",2024-11-07T04:01:25.241Z,173095208524101
"Uncalled bet of 150 returned to ""peelic @ vOeqrOXpLT""",2024-11-07T04:01:25.241Z,173095208524100
"""arash @ 64p9VZyiug"" folds",2024-11-07T04:01:24.432Z,173095208443200
"""Jonah @ xrBY5OZYCv"" folds",2024-11-07T04:01:23.513Z,173095208351300
"""peelic @ vOeqrOXpLT"" bets 150",2024-11-07T04:01:15.918Z,173095207591800
"Turn: K♦, 10♠, 7♦ [K♣]",2024-11-07T04:01:12.029Z,173095207202900
"""arash @ 64p9VZyiug"" checks",2024-11-07T04:01:11.207Z,173095207120700
"""Jonah @ xrBY5OZYCv"" checks",2024-11-07T04:01:10.279Z,173095207027900
"""peelic @ vOeqrOXpLT"" checks",2024-11-07T04:01:04.427Z,173095206442700
"Flop:  [K♦, 10♠, 7♦]",2024-11-07T04:01:02.164Z,173095206216400
