entry,at,order
"""arash @ huBdniBdCU"" posts a big blind of 20",2021-11-19T03:00:38.631Z,163729083863108
"""Spenny @ JLl85HIr5u"" posts a small blind of 10",2021-11-19T03:00:38.631Z,163729083863107
"Your hand is J♣, 7♣",2021-11-19T03:00:38.631Z,163729083863104
"Player stacks: #1 ""Jonah @ KdrqU8EIQ1"" (2810) | #2 ""Spenny @ JLl85HIr5u"" (893) | #3 ""arash @ huBdniBdCU"" (1203) | #5 ""Stevo @ 5Ep7Sc0sJg"" (889) | #8 ""gogeeg @ G4RdqDSm6Z"" (2970)",2021-11-19T03:00:38.631Z,163729083863101
"-- starting hand #87  (No Limit Texas Hold'em) (dealer: ""Jonah @ KdrqU8EIQ1"") --",2021-11-19T03:00:38.631Z,163729083863100
"""Jonah @ KdrqU8EIQ1"" shows a 9♥, 3♠.",2021-11-19T03:00:36.377Z,163729083637700
"""Spenny @ JLl85HIr5u"" shows a 9♣, 5♥.",2021-11-19T03:00:35.787Z,163729083578700
"""Stevo @ 5Ep7Sc0sJg"" shows a 8♣, J♥.",2021-11-19T03:00:34.434Z,163729083443400
"-- ending hand #86 --",2021-11-19T03:00:33.622Z,163729083362202
"""Jonah @ KdrqU8EIQ1"" collected 280 from pot",2021-11-19T03:00:33.622Z,163729083362201
"Uncalled bet of 100 returned to ""Jonah @ KdrqU8EIQ1""",2021-11-19T03:00:33.622Z,163729083362200
"""Stevo @ 5Ep7Sc0sJg"" folds",2021-11-19T03:00:32.720Z,163729083272000
"""Jonah @ KdrqU8EIQ1"" bets 100",2021-11-19T03:00:30.543Z,163729083054300
"River: Q♥, 2♠, Q♠, 7♦ [K♠]",2021-11-19T03:00:25.104Z,163729082510400
"""arash @ huBdniBdCU"" folds",2021-11-19T03:00:24.248Z,163729082424800
"""Jonah @ KdrqU8EIQ1"" calls 60",2021-11-19T03:00:22.652Z,163729082265200
"""Stevo @ 5Ep7Sc0sJg"" raises to 60",2021-11-19T03:00:21.265Z,163729082126500
"""arash @ huBdniBdCU"" calls 20",2021-11-19T03:00:18.785Z,163729081878500
"""Jonah @ KdrqU8EIQ1"" bets 20",2021-11-19T03:00:17.518Z,163729081751800
"Turn: Q♥, 2♠, Q♠ [7♦]",2021-11-19T03:00:15.698Z,163729081569800
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2021-11-19T03:00:14.868Z,163729081486800
"""arash @ huBdniBdCU"" calls 20",2021-11-19T03:00:13.802Z,163729081380200
"""Spenny @ JLl85HIr5u"" folds",2021-11-19T03:00:12.847Z,163729081284700
"""Jonah @ KdrqU8EIQ1"" bets 20",2021-11-19T03:00:07.556Z,163729080755600
"Flop:  [Q♥, 2♠, Q♠]",2021-11-19T03:00:05.407Z,163729080540700
"""Spenny @ JLl85HIr5u"" checks",2021-11-19T03:00:04.588Z,163729080458800
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-11-19T03:00:03.535Z,163729080353500
"""gogeeg @ G4RdqDSm6Z"" folds",2021-11-19T03:00:02.650Z,163729080265000
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2021-11-19T03:00:01.781Z,163729080178100
"""arash @ huBdniBdCU"" calls 20",2021-11-19T03:00:00.697Z,163729080069700
"""Spenny @ JLl85HIr5u"" posts a big blind of 20",2021-11-19T02:59:59.474Z,163729079947408
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2021-11-19T02:59:59.474Z,163729079947407
"Your hand is 8♥, K♦",2021-11-19T02:59:59.474Z,163729079947404
"Player stacks: #1 ""Jonah @ KdrqU8EIQ1"" (2630) | #2 ""Spenny @ JLl85HIr5u"" (913) | #3 ""arash @ huBdniBdCU"" (1263) | #5 ""Stevo @ 5Ep7Sc0sJg"" (989) | #8 ""gogeeg @ G4RdqDSm6Z"" (2970)",2021-11-19T02:59:59.474Z,163729079947401
"-- starting hand #86  (No Limit Texas Hold'em) (dealer: ""gogeeg @ G4RdqDSm6Z"") --",2021-11-19T02:59:59.474Z,163729079947400
"""arash @ huBdniBdCU"" shows a K♦, 8♣.",2021-11-19T02:59:56.626Z,163729079662600
"""Spenny @ JLl85HIr5u"" shows a 8♠, K♣.",2021-11-19T02:59:53.609Z,163729079360900
"-- ending hand #85 --",2021-11-19T02:59:52.397Z,163729079239702
"""Jonah @ KdrqU8EIQ1"" collected 250 from pot with Two Pair, J's & 10's (combination: J♥, J♠, 10♥, 10♣, Q♦)",2021-11-19T02:59:52.397Z,163729079239701
"""Jonah @ KdrqU8EIQ1"" shows a J♥, 6♠.",2021-11-19T02:59:52.397Z,163729079239700
"""arash @ huBdniBdCU"" calls 20",2021-11-19T02:59:51.553Z,163729079155300
"""Spenny @ JLl85HIr5u"" calls 20",2021-11-19T02:59:48.669Z,163729078866900
"""Jonah @ KdrqU8EIQ1"" bets 20",2021-11-19T02:59:46.544Z,163729078654400
"River: Q♦, 10♥, 10♣, J♠ [3♥]",2021-11-19T02:59:44.990Z,163729078499000
"""gogeeg @ G4RdqDSm6Z"" folds",2021-11-19T02:59:44.105Z,163729078410500
"""Stevo @ 5Ep7Sc0sJg"" folds",2021-11-19T02:59:43.199Z,163729078319900
"""arash @ huBdniBdCU"" calls 30",2021-11-19T02:59:41.466Z,163729078146600
"""Spenny @ JLl85HIr5u"" calls 30",2021-11-19T02:59:39.876Z,163729077987600
"""Jonah @ KdrqU8EIQ1"" bets 30",2021-11-19T02:59:37.498Z,163729077749800
"""gogeeg @ G4RdqDSm6Z"" checks",2021-11-19T02:59:31.946Z,163729077194600
"Turn: Q♦, 10♥, 10♣ [J♠]",2021-11-19T02:59:29.940Z,163729076994000
"""Stevo @ 5Ep7Sc0sJg"" checks",2021-11-19T02:59:29.041Z,163729076904100
"""arash @ huBdniBdCU"" checks",2021-11-19T02:59:27.922Z,163729076792200
"""Spenny @ JLl85HIr5u"" checks",2021-11-19T02:59:26.942Z,163729076694200
"""Jonah @ KdrqU8EIQ1"" checks",2021-11-19T02:59:10.336Z,163729075033600
"""gogeeg @ G4RdqDSm6Z"" checks",2021-11-19T02:59:05.743Z,163729074574300
"Flop:  [Q♦, 10♥, 10♣]",2021-11-19T02:59:03.920Z,163729074392000
"""Jonah @ KdrqU8EIQ1"" checks",2021-11-19T02:59:03.066Z,163729074306600
