entry,at,order
"""peelic @ c2JqQCu6sT"" shows a A♣, 7♣.",2023-04-21T01:02:38.424Z,168203895842404
"""Stevo @ kI2bCqDOyl"" shows a 5♥, 5♠.",2023-04-21T01:02:38.424Z,168203895842403
"""gegeor @ WJ-HPcQ09S"" shows a 7♦, 10♦.",2023-04-21T01:02:38.424Z,168203895842402
"""Jonah @ axh4B_jN0P"" shows a 4♦, 6♠.",2023-04-21T01:02:38.424Z,168203895842401
"""arash @ --uhQWY45j"" shows a 7♥, 7♠.",2023-04-21T01:02:38.424Z,168203895842400
"""gegeor @ WJ-HPcQ09S"" calls 1372 and go all in",2023-04-21T01:02:37.546Z,168203895754600
"""Jonah @ axh4B_jN0P"" calls 1888",2023-04-21T01:02:36.693Z,168203895669300
"""arash @ --uhQWY45j"" calls 900 and go all in",2023-04-21T01:02:34.256Z,168203895425600
"""peelic @ c2JqQCu6sT"" calls 1605 and go all in",2023-04-21T01:02:29.834Z,168203894983400
"""Stevo @ kI2bCqDOyl"" raises to 1888 and go all in",2023-04-21T01:02:26.691Z,168203894669100
"""gegeor @ WJ-HPcQ09S"" posts a big blind of 20",2023-04-21T01:02:09.803Z,168203892980308
"""Jonah @ axh4B_jN0P"" posts a small blind of 10",2023-04-21T01:02:09.803Z,168203892980307
"Your hand is 5♥, 5♠",2023-04-21T01:02:09.803Z,168203892980305
"Player stacks: #1 ""arash @ --uhQWY45j"" (900) | #2 ""Jonah @ axh4B_jN0P"" (2235) | #4 ""gegeor @ WJ-HPcQ09S"" (1372) | #8 ""Stevo @ kI2bCqDOyl"" (1888) | #9 ""peelic @ c2JqQCu6sT"" (1605)",2023-04-21T01:02:09.803Z,168203892980301
"-- starting hand #71 (id: hgpvkupxexea)  (No Limit Texas Hold'em) (dealer: ""arash @ --uhQWY45j"") --",2023-04-21T01:02:09.803Z,168203892980300
"""gegeor @ WJ-HPcQ09S"" shows a 9♣, 2♠.",2023-04-21T01:02:03.597Z,168203892359700
"-- ending hand #70 --",2023-04-21T01:02:03.293Z,168203892329303
"""arash @ --uhQWY45j"" shows a 3♦, A♦.",2023-04-21T01:02:03.293Z,168203892329302
"""peelic @ c2JqQCu6sT"" collected 630 from pot with Two Pair, 9's & 8's (combination: 9♦, 9♥, 8♥, 8♠, Q♠)",2023-04-21T01:02:03.293Z,168203892329301
"""peelic @ c2JqQCu6sT"" shows a 9♦, 9♥.",2023-04-21T01:02:03.293Z,168203892329300
"""peelic @ c2JqQCu6sT"" calls 100",2023-04-21T01:02:02.471Z,168203892247100
"""Jonah @ axh4B_jN0P"" folds",2023-04-21T01:02:01.575Z,168203892157500
"""arash @ --uhQWY45j"" bets 100",2023-04-21T01:02:00.633Z,168203892063300
"River: 2♣, Q♠, 8♥, 8♠ [3♣]",2023-04-21T01:01:56.491Z,168203891649100
"""peelic @ c2JqQCu6sT"" calls 60",2023-04-21T01:01:55.572Z,168203891557200
"""Stevo @ kI2bCqDOyl"" folds",2023-04-21T01:01:54.640Z,168203891464000
"""gegeor @ WJ-HPcQ09S"" folds",2023-04-21T01:01:53.726Z,168203891372600
"""Jonah @ axh4B_jN0P"" calls 60",2023-04-21T01:01:52.806Z,168203891280600
"""arash @ --uhQWY45j"" bets 60",2023-04-21T01:01:33.440Z,168203889344000
"Turn: 2♣, Q♠, 8♥ [8♠]",2023-04-21T01:01:30.849Z,168203889084900
"""peelic @ c2JqQCu6sT"" checks",2023-04-21T01:01:29.985Z,168203888998500
"""Stevo @ kI2bCqDOyl"" checks",2023-04-21T01:01:27.843Z,168203888784300
"""gegeor @ WJ-HPcQ09S"" checks",2023-04-21T01:01:26.083Z,168203888608300
"""Jonah @ axh4B_jN0P"" checks",2023-04-21T01:01:25.153Z,168203888515300
"""arash @ --uhQWY45j"" checks",2023-04-21T01:01:23.775Z,168203888377500
"Flop:  [2♣, Q♠, 8♥]",2023-04-21T01:01:22.117Z,168203888211700
"""peelic @ c2JqQCu6sT"" calls 50",2023-04-21T01:01:21.304Z,168203888130400
"""Stevo @ kI2bCqDOyl"" calls 50",2023-04-21T01:01:20.316Z,168203888031600
"""gegeor @ WJ-HPcQ09S"" calls 50",2023-04-21T01:01:19.339Z,168203887933900
"""Jonah @ axh4B_jN0P"" calls 50",2023-04-21T01:01:15.718Z,168203887571800
"""arash @ --uhQWY45j"" raises to 50",2023-04-21T01:01:14.803Z,168203887480300
"""peelic @ c2JqQCu6sT"" calls 20",2023-04-21T01:01:12.498Z,168203887249800
"""Stevo @ kI2bCqDOyl"" calls 20",2023-04-21T01:01:11.534Z,168203887153400
