entry,at,order
"""Spenny @ cu8vqwqurV"" posts a big blind of 20",2023-04-07T02:01:40.240Z,168083290024007
"""arash @ uTUDXfu-U1"" posts a small blind of 10",2023-04-07T02:01:40.240Z,168083290024006
"Your hand is A♦, 3♥",2023-04-07T02:01:40.240Z,168083290024003
"Player stacks: #1 ""geegog @ WJ-HPcQ09S"" (485) | #2 ""arash @ uTUDXfu-U1"" (4855) | #7 ""Spenny @ cu8vqwqurV"" (250) | #10 ""Stevo @ 5Ep7Sc0sJg"" (3410)",2023-04-07T02:01:40.240Z,168083290024001
"-- starting hand #117 (id: o38v5qhqs15m)  (No Limit Texas Hold'em) (dealer: ""geegog @ WJ-HPcQ09S"") --",2023-04-07T02:01:40.240Z,168083290024000
"""Stevo @ 5Ep7Sc0sJg"" shows a J♣, K♠.",2023-04-07T02:01:36.269Z,168083289626900
"Undealt cards: J♠, 6♥, 9♠, 8♥ [K♦]",2023-04-07T02:01:35.581Z,168083289558100
"-- ending hand #116 --",2023-04-07T02:01:33.629Z,168083289362902
"""Stevo @ 5Ep7Sc0sJg"" collected 220 from pot",2023-04-07T02:01:33.629Z,168083289362901
"Uncalled bet of 250 returned to ""Stevo @ 5Ep7Sc0sJg""",2023-04-07T02:01:33.629Z,168083289362900
"""Spenny @ cu8vqwqurV"" folds",2023-04-07T02:01:32.799Z,168083289279900
"""geegog @ WJ-HPcQ09S"" folds",2023-04-07T02:01:31.829Z,168083289182900
"""Stevo @ 5Ep7Sc0sJg"" raises to 270",2023-04-07T02:01:28.865Z,168083288886500
"""Spenny @ cu8vqwqurV"" calls 20",2023-04-07T02:01:25.894Z,168083288589400
"""arash @ uTUDXfu-U1"" folds",2023-04-07T02:01:15.983Z,168083287598300
"""geegog @ WJ-HPcQ09S"" bets 20",2023-04-07T02:01:12.708Z,168083287270800
"Turn: J♠, 6♥, 9♠ [8♥]",2023-04-07T02:01:10.408Z,168083287040800
"""Spenny @ cu8vqwqurV"" calls 20",2023-04-07T02:01:09.556Z,168083286955600
"""arash @ uTUDXfu-U1"" calls 20",2023-04-07T02:00:58.817Z,168083285881700
"""geegog @ WJ-HPcQ09S"" calls 20",2023-04-07T02:00:57.800Z,168083285780000
"""Stevo @ 5Ep7Sc0sJg"" bets 20",2023-04-07T02:00:56.017Z,168083285601700
"""Spenny @ cu8vqwqurV"" checks",2023-04-07T02:00:53.331Z,168083285333100
