entry,at,order
"""Spenner @ cu8vqwqurV"" posts a big blind of 20",2021-06-18T02:01:38.261Z,162398169826509
"""arash @ huBdniBdCU"" posts a small blind of 10",2021-06-18T02:01:38.261Z,162398169826508
"Your hand is 5♥, 4♣",2021-06-18T02:01:38.261Z,162398169826506
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (260) | #2 ""peelic @ c2JqQCu6sT"" (2009) | #3 ""Jonah @ KdrqU8EIQ1"" (4705) | #9 ""arash @ huBdniBdCU"" (1260) | #10 ""Spenner @ cu8vqwqurV"" (1090)",2021-06-18T02:01:38.261Z,162398169826502
"-- starting hand #102  (No Limit Texas Hold'em) (dead button) --",2021-06-18T02:01:38.261Z,162398169826501
"The player ""ogeogor @ G4RdqDSm6Z"" quits the game with a stack of 0.",2021-06-18T02:01:38.261Z,162398169826500
"""Stevo @ aL5upxHjBA"" shows a 2♥, 6♦.",2021-06-18T02:01:33.975Z,162398169397600
"-- ending hand #101 --",2021-06-18T02:01:31.731Z,162398169173401
"""Jonah @ KdrqU8EIQ1"" collected 1462 from pot with Pair, 9's (combination: 9♥, 9♠, K♣, Q♥, 10♦)",2021-06-18T02:01:31.731Z,162398169173400
"River: 4♠, 9♥, Q♥, 9♠ [7♥]",2021-06-18T02:01:27.701Z,162398168770700
"Turn: 4♠, 9♥, Q♥ [9♠]",2021-06-18T02:01:23.680Z,162398168368500
"""ogeogor @ G4RdqDSm6Z"" shows a 10♣, J♦.",2021-06-18T02:01:19.648Z,162398167966801
"""Jonah @ KdrqU8EIQ1"" shows a 10♦, K♣.",2021-06-18T02:01:19.648Z,162398167966800
"""Jonah @ KdrqU8EIQ1"" calls 481",2021-06-18T02:01:18.842Z,162398167884300
"""peelic @ c2JqQCu6sT"" folds",2021-06-18T02:01:17.945Z,162398167794600
"""Stevo @ aL5upxHjBA"" folds",2021-06-18T02:01:04.676Z,162398166467600
"""arash @ huBdniBdCU"" folds",2021-06-18T02:01:02.207Z,162398166220800
"""ogeogor @ G4RdqDSm6Z"" bets 481 and go all in",2021-06-18T02:01:00.840Z,162398166084000
"Flop:  [4♠, 9♥, Q♥]",2021-06-18T02:00:55.265Z,162398165526600
"""ogeogor @ G4RdqDSm6Z"" calls 100",2021-06-18T02:00:54.462Z,162398165446300
"""Jonah @ KdrqU8EIQ1"" calls 100",2021-06-18T02:00:53.607Z,162398165360700
"""peelic @ c2JqQCu6sT"" calls 100",2021-06-18T02:00:52.732Z,162398165273300
"""Stevo @ aL5upxHjBA"" calls 100",2021-06-18T02:00:48.354Z,162398164835500
"""arash @ huBdniBdCU"" raises to 100",2021-06-18T02:00:47.405Z,162398164740600
"""ogeogor @ G4RdqDSm6Z"" calls 20",2021-06-18T02:00:43.736Z,162398164373600
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-06-18T02:00:42.800Z,162398164280000
"""peelic @ c2JqQCu6sT"" calls 20",2021-06-18T02:00:41.944Z,162398164194600
"""Stevo @ aL5upxHjBA"" calls 20",2021-06-18T02:00:41.001Z,162398164100200
"""Spenner @ cu8vqwqurV"" folds",2021-06-18T02:00:40.084Z,162398164008500
"""arash @ huBdniBdCU"" posts a big blind of 20",2021-06-18T02:00:28.681Z,162398162868209
"""ogeogor @ G4RdqDSm6Z"" posts a small blind of 10",2021-06-18T02:00:28.681Z,162398162868208
"Your hand is 5♠, A♣",2021-06-18T02:00:28.681Z,162398162868206
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (360) | #2 ""peelic @ c2JqQCu6sT"" (2109) | #3 ""Jonah @ KdrqU8EIQ1"" (3824) | #5 ""ogeogor @ G4RdqDSm6Z"" (581) | #9 ""arash @ huBdniBdCU"" (1360) | #10 ""Spenner @ cu8vqwqurV"" (1090)",2021-06-18T02:00:28.681Z,162398162868201
