entry,at,order
"""arash @ huBdniBdCU"" posts a big blind of 20",2021-12-03T03:00:31.157Z,163850043115708
"""Stevo @ 5Ep7Sc0sJg"" posts a small blind of 10",2021-12-03T03:00:31.157Z,163850043115707
"Your hand is 7♠, K♦",2021-12-03T03:00:31.157Z,163850043115706
"Player stacks: #1 ""peelic @ c2JqQCu6sT"" (1280) | #5 ""gegeoeeg @ G4RdqDSm6Z"" (2340) | #6 ""Spenny @ cu8vqwqurV"" (2120) | #7 ""Stevo @ 5Ep7Sc0sJg"" (2000) | #10 ""arash @ huBdniBdCU"" (1260)",2021-12-03T03:00:31.157Z,163850043115701
"-- starting hand #95  (No Limit Texas Hold'em) (dealer: ""Spenny @ cu8vqwqurV"") --",2021-12-03T03:00:31.157Z,163850043115700
"-- ending hand #94 --",2021-12-03T03:00:25.030Z,163850042503004
"""Stevo @ 5Ep7Sc0sJg"" shows a 4♥, K♦.",2021-12-03T03:00:25.030Z,163850042503003
"""Spenny @ cu8vqwqurV"" shows a K♠, 5♦.",2021-12-03T03:00:25.030Z,163850042503002
"""arash @ huBdniBdCU"" collected 340 from pot with Pair, 10's (combination: 10♣, 10♠, Q♥, J♦, 9♠)",2021-12-03T03:00:25.030Z,163850042503001
"""arash @ huBdniBdCU"" shows a 10♣, 10♠.",2021-12-03T03:00:25.030Z,163850042503000
"""arash @ huBdniBdCU"" checks",2021-12-03T03:00:24.185Z,163850042418500
"""Stevo @ 5Ep7Sc0sJg"" checks",2021-12-03T03:00:22.468Z,163850042246800
"""Spenny @ cu8vqwqurV"" checks",2021-12-03T03:00:21.299Z,163850042129900
"River: Q♥, 3♦, 6♦, J♦ [9♠]",2021-12-03T03:00:19.017Z,163850041901700
"""arash @ huBdniBdCU"" calls 20",2021-12-03T03:00:18.128Z,163850041812800
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2021-12-03T03:00:17.201Z,163850041720100
"""Spenny @ cu8vqwqurV"" bets 20",2021-12-03T03:00:15.976Z,163850041597600
"Turn: Q♥, 3♦, 6♦ [J♦]",2021-12-03T03:00:12.414Z,163850041241400
"""Stevo @ 5Ep7Sc0sJg"" calls 40",2021-12-03T03:00:11.586Z,163850041158600
"""Spenny @ cu8vqwqurV"" calls 40",2021-12-03T03:00:10.331Z,163850041033100
"""peelic @ c2JqQCu6sT"" folds",2021-12-03T03:00:03.510Z,163850040351000
"""arash @ huBdniBdCU"" bets 40",2021-12-03T03:00:02.589Z,163850040258900
"""Stevo @ 5Ep7Sc0sJg"" checks",2021-12-03T02:59:59.931Z,163850039993100
"""Spenny @ cu8vqwqurV"" checks",2021-12-03T02:59:58.931Z,163850039893100
"Flop:  [Q♥, 3♦, 6♦]",2021-12-03T02:59:56.198Z,163850039619800
"""Stevo @ 5Ep7Sc0sJg"" calls 40",2021-12-03T02:59:55.313Z,163850039531300
"""Spenny @ cu8vqwqurV"" calls 40",2021-12-03T02:59:54.331Z,163850039433100
"""gegeoeeg @ G4RdqDSm6Z"" folds",2021-12-03T02:59:49.226Z,163850038922600
"""peelic @ c2JqQCu6sT"" calls 40",2021-12-03T02:59:48.320Z,163850038832000
"""arash @ huBdniBdCU"" raises to 40",2021-12-03T02:59:46.538Z,163850038653800
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2021-12-03T02:59:43.092Z,163850038309208
"""Spenny @ cu8vqwqurV"" posts a small blind of 10",2021-12-03T02:59:43.092Z,163850038309207
"Your hand is 10♣, 10♠",2021-12-03T02:59:43.092Z,163850038309206
"Player stacks: #1 ""peelic @ c2JqQCu6sT"" (1320) | #5 ""gegeoeeg @ G4RdqDSm6Z"" (2340) | #6 ""Spenny @ cu8vqwqurV"" (2220) | #7 ""Stevo @ 5Ep7Sc0sJg"" (2100) | #10 ""arash @ huBdniBdCU"" (1020)",2021-12-03T02:59:43.092Z,163850038309201
