entry,at,order
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2022-04-01T02:00:26.720Z,164877842672006
"""arash @ huBdniBdCU"" posts a small blind of 10",2022-04-01T02:00:26.720Z,164877842672005
"Your hand is A♣, 3♠",2022-04-01T02:00:26.720Z,164877842672004
"Player stacks: #1 ""Jonah @ KdrqU8EIQ1"" (6010) | #8 ""Stevo @ 5Ep7Sc0sJg"" (1260) | #9 ""arash @ huBdniBdCU"" (4730)",2022-04-01T02:00:26.720Z,164877842672001
"-- starting hand #132  (No Limit Texas Hold'em) (dealer: ""Stevo @ 5Ep7Sc0sJg"") --",2022-04-01T02:00:26.720Z,164877842672000
"""Jonah @ KdrqU8EIQ1"" shows a 4♣, J♣.",2022-04-01T02:00:21.748Z,164877842174800
"-- ending hand #131 --",2022-04-01T02:00:20.106Z,164877842010602
"""Stevo @ 5Ep7Sc0sJg"" collected 620 from pot with Pair, K's (combination: K♦, K♥, J♥, 9♣, 8♥)",2022-04-01T02:00:20.106Z,164877842010601
"""Stevo @ 5Ep7Sc0sJg"" shows a 8♥, K♦.",2022-04-01T02:00:20.106Z,164877842010600
"""Jonah @ KdrqU8EIQ1"" checks",2022-04-01T02:00:19.227Z,164877841922700
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-04-01T02:00:18.163Z,164877841816300
"River: K♥, 7♣, 6♠, J♥ [9♣]",2022-04-01T02:00:16.786Z,164877841678600
"""Jonah @ KdrqU8EIQ1"" calls 200",2022-04-01T02:00:15.917Z,164877841591700
"""Stevo @ 5Ep7Sc0sJg"" bets 200",2022-04-01T02:00:13.721Z,164877841372100
"Turn: K♥, 7♣, 6♠ [J♥]",2022-04-01T02:00:10.561Z,164877841056100
"""Jonah @ KdrqU8EIQ1"" calls 50",2022-04-01T02:00:09.743Z,164877840974300
"""arash @ huBdniBdCU"" folds",2022-04-01T02:00:08.415Z,164877840841500
"""Stevo @ 5Ep7Sc0sJg"" bets 50",2022-04-01T02:00:05.227Z,164877840522700
"Flop:  [K♥, 7♣, 6♠]",2022-04-01T02:00:01.386Z,164877840138600
"""Stevo @ 5Ep7Sc0sJg"" calls 40",2022-04-01T02:00:00.486Z,164877840048600
"""Jonah @ KdrqU8EIQ1"" calls 40",2022-04-01T01:59:59.377Z,164877839937700
"""arash @ huBdniBdCU"" raises to 40",2022-04-01T01:59:57.220Z,164877839722000
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-04-01T01:59:52.888Z,164877839288800
"""Jonah @ KdrqU8EIQ1"" calls 20",2022-04-01T01:59:51.720Z,164877839172000
"""arash @ huBdniBdCU"" posts a big blind of 20",2022-04-01T01:59:49.152Z,164877838915206
"""Stevo @ 5Ep7Sc0sJg"" posts a small blind of 10",2022-04-01T01:59:49.152Z,164877838915205
"Your hand is Q♦, 5♣",2022-04-01T01:59:49.152Z,164877838915204
"Player stacks: #1 ""Jonah @ KdrqU8EIQ1"" (6300) | #8 ""Stevo @ 5Ep7Sc0sJg"" (930) | #9 ""arash @ huBdniBdCU"" (4770)",2022-04-01T01:59:49.152Z,164877838915201
"-- starting hand #131  (No Limit Texas Hold'em) (dealer: ""Jonah @ KdrqU8EIQ1"") --",2022-04-01T01:59:49.152Z,164877838915200
"""Stevo @ 5Ep7Sc0sJg"" shows a 3♣, J♥.",2022-04-01T01:59:43.874Z,164877838387400
"-- ending hand #130 --",2022-04-01T01:59:42.630Z,164877838263003
"""Jonah @ KdrqU8EIQ1"" shows a A♦, 4♦.",2022-04-01T01:59:42.630Z,164877838263002
"""arash @ huBdniBdCU"" collected 120 from pot with Two Pair, 7's & 5's (combination: 7♠, 7♥, 5♦, 5♠, K♠)",2022-04-01T01:59:42.630Z,164877838263001
"""arash @ huBdniBdCU"" shows a 5♦, Q♥.",2022-04-01T01:59:42.630Z,164877838263000
"""arash @ huBdniBdCU"" checks",2022-04-01T01:59:41.770Z,164877838177000
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-04-01T01:59:40.493Z,164877838049300
"""Jonah @ KdrqU8EIQ1"" checks",2022-04-01T01:59:39.481Z,164877837948100
"River: 2♠, K♠, 7♠, 7♥ [5♠]",2022-04-01T01:59:32.162Z,164877837216200
"""arash @ huBdniBdCU"" checks",2022-04-01T01:59:31.317Z,164877837131700
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-04-01T01:59:30.047Z,164877837004700
"""Jonah @ KdrqU8EIQ1"" checks",2022-04-01T01:59:29.104Z,164877836910400
"Turn: 2♠, K♠, 7♠ [7♥]",2022-04-01T01:59:27.414Z,164877836741400
"""arash @ huBdniBdCU"" checks",2022-04-01T01:59:26.540Z,164877836654000
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-04-01T01:59:25.347Z,164877836534700
"""Jonah @ KdrqU8EIQ1"" checks",2022-04-01T01:59:24.375Z,164877836437500
"Flop:  [2♠, K♠, 7♠]",2022-04-01T01:59:21.553Z,164877836155300
"""arash @ huBdniBdCU"" calls 40",2022-04-01T01:59:20.654Z,164877836065400
"""Stevo @ 5Ep7Sc0sJg"" calls 40",2022-04-01T01:59:19.729Z,164877835972900
"""Jonah @ KdrqU8EIQ1"" raises to 40",2022-04-01T01:59:18.027Z,164877835802700
"""arash @ huBdniBdCU"" calls 20",2022-04-01T01:59:15.930Z,164877835593000
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2022-04-01T01:59:14.341Z,164877835434106
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2022-04-01T01:59:14.341Z,164877835434105
"Your hand is 5♦, Q♥",2022-04-01T01:59:14.341Z,164877835434104
"Player stacks: #1 ""Jonah @ KdrqU8EIQ1"" (6340) | #8 ""Stevo @ 5Ep7Sc0sJg"" (970) | #9 ""arash @ huBdniBdCU"" (4690)",2022-04-01T01:59:14.341Z,164877835434101
"-- starting hand #130  (No Limit Texas Hold'em) (dealer: ""arash @ huBdniBdCU"") --",2022-04-01T01:59:14.341Z,164877835434100
"Undealt cards: 2♦, 5♠, 2♠, 8♦ [K♥]",2022-04-01T01:59:09.733Z,164877834973300
"-- ending hand #129 --",2022-04-01T01:59:08.340Z,164877834834002
"""Jonah @ KdrqU8EIQ1"" collected 60 from pot",2022-04-01T01:59:08.340Z,164877834834001
"Uncalled bet of 40 returned to ""Jonah @ KdrqU8EIQ1""",2022-04-01T01:59:08.340Z,164877834834000
"""arash @ huBdniBdCU"" folds",2022-04-01T01:59:07.481Z,164877834748100
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-04-01T01:59:04.593Z,164877834459300
"""Jonah @ KdrqU8EIQ1"" bets 40",2022-04-01T01:59:03.286Z,164877834328600
"""arash @ huBdniBdCU"" checks",2022-04-01T01:59:00.881Z,164877834088100
"Turn: 2♦, 5♠, 2♠ [8♦]",2022-04-01T01:58:58.578Z,164877833857800
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-04-01T01:58:57.699Z,164877833769900
"""Jonah @ KdrqU8EIQ1"" checks",2022-04-01T01:58:56.646Z,164877833664600
"""arash @ huBdniBdCU"" checks",2022-04-01T01:58:53.391Z,164877833339100
"Flop:  [2♦, 5♠, 2♠]",2022-04-01T01:58:51.914Z,164877833191400
"""Jonah @ KdrqU8EIQ1"" checks",2022-04-01T01:58:51.067Z,164877833106700
"""arash @ huBdniBdCU"" calls 20",2022-04-01T01:58:50.131Z,164877833013100
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-04-01T01:58:48.882Z,164877832888200
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2022-04-01T01:58:47.570Z,164877832757006
"""arash @ huBdniBdCU"" posts a small blind of 10",2022-04-01T01:58:47.570Z,164877832757005
"Your hand is 9♠, 4♥",2022-04-01T01:58:47.570Z,164877832757004
"Player stacks: #1 ""Jonah @ KdrqU8EIQ1"" (6300) | #8 ""Stevo @ 5Ep7Sc0sJg"" (990) | #9 ""arash @ huBdniBdCU"" (4710)",2022-04-01T01:58:47.570Z,164877832757001
"-- starting hand #129  (No Limit Texas Hold'em) (dealer: ""Stevo @ 5Ep7Sc0sJg"") --",2022-04-01T01:58:47.570Z,164877832757000
"""Stevo @ 5Ep7Sc0sJg"" shows a 9♥, K♣.",2022-04-01T01:58:44.561Z,164877832456100
"-- ending hand #128 --",2022-04-01T01:58:43.899Z,164877832389902
