entry,at,order
"""geoegregr @ G4RdqDSm6Z"" posts a big blind of 20",2021-11-05T02:00:49.929Z,163607764992908
"""Stevo @ aL5upxHjBA"" posts a small blind of 10",2021-11-05T02:00:49.929Z,163607764992907
"Your hand is A♠, 2♥",2021-11-05T02:00:49.929Z,163607764992905
"Player stacks: #1 ""Spenny @ EBDQ42JVqp"" (1130) | #3 ""Stevo @ aL5upxHjBA"" (2190) | #5 ""geoegregr @ G4RdqDSm6Z"" (1270) | #8 ""arash @ huBdniBdCU"" (190) | #10 ""peelic @ c2JqQCu6sT"" (3220)",2021-11-05T02:00:49.929Z,163607764992901
"-- starting hand #126  (No Limit Texas Hold'em) (dealer: ""Spenny @ EBDQ42JVqp"") --",2021-11-05T02:00:49.929Z,163607764992900
"""peelic @ c2JqQCu6sT"" shows a 9♣, A♣.",2021-11-05T02:00:48.161Z,163607764816100
"""geoegregr @ G4RdqDSm6Z"" shows a K♣, A♥.",2021-11-05T02:00:47.308Z,163607764730800
"""Stevo @ aL5upxHjBA"" shows a K♠, 3♥.",2021-11-05T02:00:45.966Z,163607764596600
"-- ending hand #125 --",2021-11-05T02:00:44.885Z,163607764488502
"""peelic @ c2JqQCu6sT"" collected 220 from pot",2021-11-05T02:00:44.885Z,163607764488501
"Uncalled bet of 190 returned to ""peelic @ c2JqQCu6sT""",2021-11-05T02:00:44.885Z,163607764488500
"""arash @ huBdniBdCU"" folds",2021-11-05T02:00:44.076Z,163607764407600
"""Stevo @ aL5upxHjBA"" folds",2021-11-05T02:00:42.613Z,163607764261300
"""peelic @ c2JqQCu6sT"" bets 190",2021-11-05T02:00:41.709Z,163607764170900
"""arash @ huBdniBdCU"" checks",2021-11-05T02:00:36.205Z,163607763620500
"""Stevo @ aL5upxHjBA"" checks",2021-11-05T02:00:34.778Z,163607763477800
"River: J♣, 5♦, J♦, 9♥ [7♠]",2021-11-05T02:00:33.509Z,163607763350900
"""peelic @ c2JqQCu6sT"" checks",2021-11-05T02:00:32.696Z,163607763269600
"""arash @ huBdniBdCU"" checks",2021-11-05T02:00:31.572Z,163607763157200
"""Stevo @ aL5upxHjBA"" checks",2021-11-05T02:00:30.112Z,163607763011200
"Turn: J♣, 5♦, J♦ [9♥]",2021-11-05T02:00:28.587Z,163607762858700
"""geoegregr @ G4RdqDSm6Z"" folds",2021-11-05T02:00:27.773Z,163607762777300
