entry,at,order
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2022-06-10T02:01:23.341Z,165482648334108
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2022-06-10T02:01:23.341Z,165482648334107
"Your hand is Q♥, 8♥",2022-06-10T02:01:23.341Z,165482648334106
"Player stacks: #1 ""grooroe @ G4RdqDSm6Z"" (780) | #4 ""Spenny2 @ 6cD-CVoeJl"" (1128) | #5 ""Jonah @ KdrqU8EIQ1"" (1000) | #6 ""peelic @ c2JqQCu6sT"" (1792) | #7 ""Stevo @ 5Ep7Sc0sJg"" (1644)",2022-06-10T02:01:23.341Z,165482648334101
"-- starting hand #85  (No Limit Texas Hold'em) (dealer: ""Spenny2 @ 6cD-CVoeJl"") --",2022-06-10T02:01:23.341Z,165482648334100
"""grooroe @ G4RdqDSm6Z"" shows a Q♦, K♥.",2022-06-10T02:01:18.558Z,165482647855800
"Undealt cards: 10♠, J♠, 5♠ [J♦, 9♦]",2022-06-10T02:01:17.678Z,165482647767800
"""Stevo @ 5Ep7Sc0sJg"" shows a 7♠, 6♠.",2022-06-10T02:01:16.554Z,165482647655400
"-- ending hand #84 --",2022-06-10T02:01:15.930Z,165482647593002
"""Stevo @ 5Ep7Sc0sJg"" collected 100 from pot",2022-06-10T02:01:15.930Z,165482647593001
"Uncalled bet of 500 returned to ""Stevo @ 5Ep7Sc0sJg""",2022-06-10T02:01:15.930Z,165482647593000
"""peelic @ c2JqQCu6sT"" folds",2022-06-10T02:01:15.030Z,165482647503000
"""Jonah @ KdrqU8EIQ1"" folds",2022-06-10T02:01:14.112Z,165482647411200
"""Spenny2 @ 6cD-CVoeJl"" folds",2022-06-10T02:01:13.193Z,165482647319300
"""grooroe @ G4RdqDSm6Z"" folds",2022-06-10T02:01:09.820Z,165482646982000
"""Stevo @ 5Ep7Sc0sJg"" bets 500",2022-06-10T02:01:07.774Z,165482646777400
"""peelic @ c2JqQCu6sT"" checks",2022-06-10T02:01:03.928Z,165482646392800
"""Jonah @ KdrqU8EIQ1"" checks",2022-06-10T02:01:01.705Z,165482646170500
"""Spenny2 @ 6cD-CVoeJl"" checks",2022-06-10T02:00:59.218Z,165482645921800
"Flop:  [10♠, J♠, 5♠]",2022-06-10T02:00:52.718Z,165482645271800
"""Jonah @ KdrqU8EIQ1"" checks",2022-06-10T02:00:51.879Z,165482645187900
"""Spenny2 @ 6cD-CVoeJl"" calls 20",2022-06-10T02:00:46.292Z,165482644629200
"""grooroe @ G4RdqDSm6Z"" calls 20",2022-06-10T02:00:40.691Z,165482644069100
"""Stevo @ 5Ep7Sc0sJg"" calls 20",2022-06-10T02:00:38.989Z,165482643898900
"""peelic @ c2JqQCu6sT"" calls 20",2022-06-10T02:00:38.047Z,165482643804700
