entry,at,order
"""Stevo @ aL5upxHjBA"" posts a big blind of 20",2021-10-15T01:00:48.711Z,163425964871107
"""gerog @ G4RdqDSm6Z"" posts a small blind of 10",2021-10-15T01:00:48.711Z,163425964871106
"Your hand is 6♦, 5♠",2021-10-15T01:00:48.711Z,163425964871103
"Player stacks: #1 ""Spenny @ cu8vqwqurV"" (1210) | #5 ""arash @ huBdniBdCU"" (1970) | #7 ""gerog @ G4RdqDSm6Z"" (580) | #10 ""Stevo @ aL5upxHjBA"" (220)",2021-10-15T01:00:48.711Z,163425964871101
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""arash @ huBdniBdCU"") --",2021-10-15T01:00:48.711Z,163425964871100
"""Spenny @ cu8vqwqurV"" shows a 2♥, 3♣.",2021-10-15T01:00:42.931Z,163425964293100
"-- ending hand #61 --",2021-10-15T01:00:42.157Z,163425964215702
"""gerog @ G4RdqDSm6Z"" collected 230 from pot with Pair, Q's (combination: Q♠, Q♣, A♥, 10♥, 8♥)",2021-10-15T01:00:42.157Z,163425964215701
"""gerog @ G4RdqDSm6Z"" shows a Q♠, 10♥.",2021-10-15T01:00:42.157Z,163425964215700
"""Spenny @ cu8vqwqurV"" calls 20",2021-10-15T01:00:41.351Z,163425964135100
"""Stevo @ aL5upxHjBA"" folds",2021-10-15T01:00:39.937Z,163425963993700
"""gerog @ G4RdqDSm6Z"" bets 20",2021-10-15T01:00:38.827Z,163425963882700
"River: 8♥, 3♠, A♥, Q♣ [4♥]",2021-10-15T01:00:37.304Z,163425963730400
"""Spenny @ cu8vqwqurV"" checks",2021-10-15T01:00:36.497Z,163425963649700
"""Stevo @ aL5upxHjBA"" checks",2021-10-15T01:00:30.530Z,163425963053000
"""gerog @ G4RdqDSm6Z"" checks",2021-10-15T01:00:29.631Z,163425962963100
"Turn: 8♥, 3♠, A♥ [Q♣]",2021-10-15T01:00:26.141Z,163425962614100
"""Stevo @ aL5upxHjBA"" calls 20",2021-10-15T01:00:25.295Z,163425962529500
"""gerog @ G4RdqDSm6Z"" calls 20",2021-10-15T01:00:24.388Z,163425962438800
"""Spenny @ cu8vqwqurV"" bets 20",2021-10-15T01:00:23.335Z,163425962333500
"""Stevo @ aL5upxHjBA"" checks",2021-10-15T01:00:18.905Z,163425961890500
"""gerog @ G4RdqDSm6Z"" checks",2021-10-15T01:00:17.829Z,163425961782900
"Flop:  [8♥, 3♠, A♥]",2021-10-15T01:00:15.643Z,163425961564300
"""gerog @ G4RdqDSm6Z"" calls 40",2021-10-15T01:00:14.825Z,163425961482500
"""arash @ huBdniBdCU"" folds",2021-10-15T01:00:13.834Z,163425961383400
