entry,at,order
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2021-10-08T02:01:28.889Z,163365848888909
"""arash @ huBdniBdCU"" posts a small blind of 10",2021-10-08T02:01:28.889Z,163365848888908
"Your hand is Q♥, 8♣",2021-10-08T02:01:28.889Z,163365848888905
"Player stacks: #1 ""peelic @ c2JqQCu6sT"" (1480) | #2 ""Spenny @ cu8vqwqurV"" (2090) | #3 ""gegoerg @ G4RdqDSm6Z"" (1950) | #5 ""arash @ huBdniBdCU"" (2590) | #8 ""Jonah @ KdrqU8EIQ1"" (1700) | #10 ""Stevo @ aL5upxHjBA"" (190)",2021-10-08T02:01:28.889Z,163365848888901
"-- starting hand #106  (No Limit Texas Hold'em) (dealer: ""gegoerg @ G4RdqDSm6Z"") --",2021-10-08T02:01:28.889Z,163365848888900
"""Stevo @ aL5upxHjBA"" shows a 10♦, 3♦.",2021-10-08T02:01:25.993Z,163365848599300
"-- ending hand #105 --",2021-10-08T02:01:25.240Z,163365848524002
"""Jonah @ KdrqU8EIQ1"" collected 400 from pot",2021-10-08T02:01:25.240Z,163365848524001
"Uncalled bet of 190 returned to ""Jonah @ KdrqU8EIQ1""",2021-10-08T02:01:25.240Z,163365848524000
"""Stevo @ aL5upxHjBA"" folds",2021-10-08T02:01:24.434Z,163365848443400
"""Jonah @ KdrqU8EIQ1"" bets 190 and go all in",2021-10-08T02:00:58.639Z,163365845863900
"River: 3♠, 9♦, A♣, 6♣ [6♥]",2021-10-08T02:00:55.391Z,163365845539100
"""Stevo @ aL5upxHjBA"" calls 40",2021-10-08T02:00:54.581Z,163365845458100
"""Jonah @ KdrqU8EIQ1"" bets 40",2021-10-08T02:00:53.318Z,163365845331800
"Turn: 3♠, 9♦, A♣ [6♣]",2021-10-08T02:00:50.872Z,163365845087200
"""arash @ huBdniBdCU"" folds",2021-10-08T02:00:50.033Z,163365845003300
"""gegoerg @ G4RdqDSm6Z"" folds",2021-10-08T02:00:49.119Z,163365844911900
"""peelic @ c2JqQCu6sT"" folds",2021-10-08T02:00:48.276Z,163365844827600
"""Stevo @ aL5upxHjBA"" calls 60",2021-10-08T02:00:47.332Z,163365844733200
"""Jonah @ KdrqU8EIQ1"" bets 60",2021-10-08T02:00:46.374Z,163365844637400
"""arash @ huBdniBdCU"" checks",2021-10-08T02:00:43.332Z,163365844333200
"""gegoerg @ G4RdqDSm6Z"" checks",2021-10-08T02:00:42.208Z,163365844220800
"Flop:  [3♠, 9♦, A♣]",2021-10-08T02:00:40.188Z,163365844018800
"""arash @ huBdniBdCU"" calls 40",2021-10-08T02:00:39.374Z,163365843937400
"""gegoerg @ G4RdqDSm6Z"" calls 40",2021-10-08T02:00:38.474Z,163365843847400
"""Spenny @ cu8vqwqurV"" folds",2021-10-08T02:00:35.540Z,163365843554000
"""peelic @ c2JqQCu6sT"" calls 40",2021-10-08T02:00:34.666Z,163365843466600
"""Stevo @ aL5upxHjBA"" calls 40",2021-10-08T02:00:30.480Z,163365843048000
"""Jonah @ KdrqU8EIQ1"" raises to 40",2021-10-08T02:00:29.527Z,163365842952700
"""arash @ huBdniBdCU"" posts a big blind of 20",2021-10-08T02:00:24.113Z,163365842411309
"""gegoerg @ G4RdqDSm6Z"" posts a small blind of 10",2021-10-08T02:00:24.113Z,163365842411308
"Your hand is 7♠, 8♥",2021-10-08T02:00:24.113Z,163365842411305
"Player stacks: #1 ""peelic @ c2JqQCu6sT"" (1520) | #2 ""Spenny @ cu8vqwqurV"" (2090) | #3 ""gegoerg @ G4RdqDSm6Z"" (1990) | #5 ""arash @ huBdniBdCU"" (2630) | #8 ""Jonah @ KdrqU8EIQ1"" (1440) | #10 ""Stevo @ aL5upxHjBA"" (330)",2021-10-08T02:00:24.113Z,163365842411301
"-- starting hand #105  (No Limit Texas Hold'em) (dealer: ""Spenny @ cu8vqwqurV"") --",2021-10-08T02:00:24.113Z,163365842411300
"""Spenny @ cu8vqwqurV"" shows a 10♥, K♥.",2021-10-08T02:00:20.588Z,163365842058800
"""Stevo @ aL5upxHjBA"" shows a 10♠, 6♦.",2021-10-08T02:00:20.264Z,163365842026400
"""gegoerg @ G4RdqDSm6Z"" shows a J♦, 4♦.",2021-10-08T02:00:19.420Z,163365841942000
"-- ending hand #104 --",2021-10-08T02:00:19.072Z,163365841907202
"""Spenny @ cu8vqwqurV"" collected 740 from pot",2021-10-08T02:00:19.072Z,163365841907201
"Uncalled bet of 80 returned to ""Spenny @ cu8vqwqurV""",2021-10-08T02:00:19.072Z,163365841907200
"""Jonah @ KdrqU8EIQ1"" folds",2021-10-08T02:00:18.265Z,163365841826500
"""Spenny @ cu8vqwqurV"" bets 80",2021-10-08T02:00:17.404Z,163365841740400
"River: 2♥, 4♣, 3♦, Q♥ [10♦]",2021-10-08T02:00:13.281Z,163365841328100
"""Stevo @ aL5upxHjBA"" folds",2021-10-08T02:00:12.473Z,163365841247300
"""Jonah @ KdrqU8EIQ1"" calls 60",2021-10-08T02:00:11.567Z,163365841156700
"""arash @ huBdniBdCU"" folds",2021-10-08T02:00:10.701Z,163365841070100
"""Spenny @ cu8vqwqurV"" bets 60",2021-10-08T02:00:09.202Z,163365840920200
"Turn: 2♥, 4♣, 3♦ [Q♥]",2021-10-08T02:00:03.743Z,163365840374300
"""arash @ huBdniBdCU"" calls 60",2021-10-08T02:00:02.917Z,163365840291700
"""Spenny @ cu8vqwqurV"" calls 60",2021-10-08T02:00:01.692Z,163365840169200
"""Stevo @ aL5upxHjBA"" calls 60",2021-10-08T01:59:58.775Z,163365839877500
"""Jonah @ KdrqU8EIQ1"" bets 60",2021-10-08T01:59:57.617Z,163365839761700
"""arash @ huBdniBdCU"" checks",2021-10-08T01:59:55.445Z,163365839544500
"""Spenny @ cu8vqwqurV"" checks",2021-10-08T01:59:53.831Z,163365839383100
"Flop:  [2♥, 4♣, 3♦]",2021-10-08T01:59:51.074Z,163365839107400
"""arash @ huBdniBdCU"" calls 80",2021-10-08T01:59:50.263Z,163365839026300
"""Spenny @ cu8vqwqurV"" calls 80",2021-10-08T01:59:49.362Z,163365838936200
"""peelic @ c2JqQCu6sT"" folds",2021-10-08T01:59:46.947Z,163365838694700
"""Stevo @ aL5upxHjBA"" calls 80",2021-10-08T01:59:44.569Z,163365838456900
"""Jonah @ KdrqU8EIQ1"" raises to 80",2021-10-08T01:59:43.542Z,163365838354200
"""arash @ huBdniBdCU"" calls 60",2021-10-08T01:59:39.590Z,163365837959000
"""gegoerg @ G4RdqDSm6Z"" folds",2021-10-08T01:59:38.690Z,163365837869000
"""Spenny @ cu8vqwqurV"" raises to 60",2021-10-08T01:59:25.632Z,163365836563200
"""peelic @ c2JqQCu6sT"" calls 40",2021-10-08T01:59:23.382Z,163365836338200
"""Stevo @ aL5upxHjBA"" calls 40",2021-10-08T01:59:22.489Z,163365836248900
"""Jonah @ KdrqU8EIQ1"" raises to 40",2021-10-08T01:59:21.381Z,163365836138100
"""arash @ huBdniBdCU"" calls 20",2021-10-08T01:59:17.883Z,163365835788300
"""gegoerg @ G4RdqDSm6Z"" posts a big blind of 20",2021-10-08T01:59:16.516Z,163365835651609
"""Spenny @ cu8vqwqurV"" posts a small blind of 10",2021-10-08T01:59:16.516Z,163365835651608
"Your hand is 9♥, K♣",2021-10-08T01:59:16.516Z,163365835651605
"Player stacks: #1 ""peelic @ c2JqQCu6sT"" (1560) | #2 ""Spenny @ cu8vqwqurV"" (1550) | #3 ""gegoerg @ G4RdqDSm6Z"" (2010) | #5 ""arash @ huBdniBdCU"" (2770) | #8 ""Jonah @ KdrqU8EIQ1"" (1640) | #10 ""Stevo @ aL5upxHjBA"" (470)",2021-10-08T01:59:16.516Z,163365835651601
"-- starting hand #104  (No Limit Texas Hold'em) (dealer: ""peelic @ c2JqQCu6sT"") --",2021-10-08T01:59:16.516Z,163365835651600
"""Stevo @ aL5upxHjBA"" shows a 2♠, Q♥.",2021-10-08T01:59:11.036Z,163365835103600
"""Spenny @ cu8vqwqurV"" shows a 4♥, 7♣.",2021-10-08T01:59:10.378Z,163365835037800
"-- ending hand #103 --",2021-10-08T01:59:09.478Z,163365834947802
"""peelic @ c2JqQCu6sT"" collected 340 from pot with Pair, 6's (combination: 6♠, 6♣, Q♣, J♣, 9♦)",2021-10-08T01:59:09.478Z,163365834947801
