entry,at,order
"""spange @ _e9FlRM2o-"" posts a big blind of 20",2021-05-21T02:02:07.440Z,162156252744812
"""arash @ huBdniBdCU"" posts a small blind of 10",2021-05-21T02:02:07.440Z,162156252744811
"Your hand is 3♦, 7♠",2021-05-21T02:02:07.440Z,162156252744808
"Player stacks: #1 ""Stevo @ aL5upxHjBA"" (1796) | #3 ""peelic @ c2JqQCu6sT"" (4326) | #4 ""spenny @ cu8vqwqurV"" (1326) | #5 ""Jonah @ KdrqU8EIQ1"" (1140) | #7 ""arash @ huBdniBdCU"" (511) | #8 ""spange @ _e9FlRM2o-"" (1643) | #9 ""jems @ d0vtDW3b-f"" (213)",2021-05-21T02:02:07.440Z,162156252744803
"-- starting hand #68  (No Limit Texas Hold'em) (dealer: ""Jonah @ KdrqU8EIQ1"") --",2021-05-21T02:02:07.440Z,162156252744802
"The player ""josh @ sgp3PvCdGL"" quits the game with a stack of 0.",2021-05-21T02:02:07.440Z,162156252744801
"The player ""gerg @ G4RdqDSm6Z"" quits the game with a stack of 0.",2021-05-21T02:02:07.440Z,162156252744800
"""jems @ d0vtDW3b-f"" shows a 10♣, 4♥.",2021-05-21T02:02:02.813Z,162156252281400
"""gerg @ G4RdqDSm6Z"" shows a K♣, 7♣.",2021-05-21T02:02:02.649Z,162156252265400
"""spenny @ cu8vqwqurV"" shows a 7♠, A♦.",2021-05-21T02:02:01.080Z,162156252108000
"-- ending hand #67 --",2021-05-21T02:01:59.892Z,162156251989405
"""peelic @ c2JqQCu6sT"" collected 16 from pot with Pair, 10's (combination: 10♦, 10♠, K♠, J♥, 6♥)",2021-05-21T02:01:59.892Z,162156251989404
"""Stevo @ aL5upxHjBA"" shows a 3♠, 4♣.",2021-05-21T02:01:59.892Z,162156251989403
"""josh @ sgp3PvCdGL"" shows a A♥, 9♦.",2021-05-21T02:01:59.892Z,162156251989402
"""peelic @ c2JqQCu6sT"" collected 2150 from pot with Pair, 10's (combination: 10♦, 10♠, K♠, J♥, 6♥)",2021-05-21T02:01:59.892Z,162156251989401
"""peelic @ c2JqQCu6sT"" shows a 10♦, K♠.",2021-05-21T02:01:59.892Z,162156251989400
"""spenny @ cu8vqwqurV"" checks",2021-05-21T02:01:59.086Z,162156251908600
"""peelic @ c2JqQCu6sT"" checks",2021-05-21T02:01:58.211Z,162156251821100
"""Stevo @ aL5upxHjBA"" checks",2021-05-21T02:01:57.313Z,162156251731500
