entry,at,order
"""arash @ huBdniBdCU"" posts a big blind of 20",2021-07-30T02:01:54.356Z,162761051435608
"""grogege @ G4RdqDSm6Z"" posts a small blind of 10",2021-07-30T02:01:54.356Z,162761051435607
"Your hand is 6♠, A♣",2021-07-30T02:01:54.356Z,162761051435603
"Player stacks: #1 ""grogege @ G4RdqDSm6Z"" (697) | #2 ""arash @ huBdniBdCU"" (1768) | #4 ""Spenny @ cu8vqwqurV"" (2804) | #7 ""Stevo @ aL5upxHjBA"" (1466) | #8 ""Jonah @ KdrqU8EIQ1"" (2265)",2021-07-30T02:01:54.356Z,162761051435601
"-- starting hand #102  (No Limit Texas Hold'em) (dealer: ""Jonah @ KdrqU8EIQ1"") --",2021-07-30T02:01:54.356Z,162761051435600
"""Stevo @ aL5upxHjBA"" shows a 5♥, 9♠.",2021-07-30T02:01:51.091Z,162761051109100
"""Spenny @ cu8vqwqurV"" shows a 10♥, J♠.",2021-07-30T02:01:50.783Z,162761051078300
"-- ending hand #101 --",2021-07-30T02:01:50.034Z,162761051003402
"""Spenny @ cu8vqwqurV"" collected 900 from pot",2021-07-30T02:01:50.034Z,162761051003401
"Uncalled bet of 1466 returned to ""Spenny @ cu8vqwqurV""",2021-07-30T02:01:50.034Z,162761051003400
"""Stevo @ aL5upxHjBA"" folds",2021-07-30T02:01:49.186Z,162761050918600
"""Spenny @ cu8vqwqurV"" raises to 1766 and go all in",2021-07-30T02:01:13.695Z,162761047369500
"""Stevo @ aL5upxHjBA"" raises to 300",2021-07-30T02:01:10.114Z,162761047011400
"""Spenny @ cu8vqwqurV"" bets 150",2021-07-30T02:00:59.105Z,162761045910500
"River: 7♠, 5♠, K♠, 7♦ [Q♠]",2021-07-30T02:00:51.450Z,162761045145000
"""Stevo @ aL5upxHjBA"" checks",2021-07-30T02:00:50.638Z,162761045063800
"""Spenny @ cu8vqwqurV"" checks",2021-07-30T02:00:49.318Z,162761044931800
"Turn: 7♠, 5♠, K♠ [7♦]",2021-07-30T02:00:45.315Z,162761044531500
"""Spenny @ cu8vqwqurV"" calls 100",2021-07-30T02:00:44.509Z,162761044450900
"""arash @ huBdniBdCU"" folds",2021-07-30T02:00:43.605Z,162761044360500
"""grogege @ G4RdqDSm6Z"" folds",2021-07-30T02:00:40.650Z,162761044065000
"""Jonah @ KdrqU8EIQ1"" folds",2021-07-30T02:00:39.806Z,162761043980600
"""Stevo @ aL5upxHjBA"" bets 100",2021-07-30T02:00:37.184Z,162761043718400
"""Spenny @ cu8vqwqurV"" checks",2021-07-30T02:00:33.044Z,162761043304400
"""arash @ huBdniBdCU"" checks",2021-07-30T02:00:32.174Z,162761043217400
"""grogege @ G4RdqDSm6Z"" checks",2021-07-30T02:00:29.308Z,162761042930800
"""Jonah @ KdrqU8EIQ1"" checks",2021-07-30T02:00:27.788Z,162761042778800
"Flop:  [7♠, 5♠, K♠]",2021-07-30T02:00:24.741Z,162761042474100
"""grogege @ G4RdqDSm6Z"" checks",2021-07-30T02:00:23.935Z,162761042393500
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-07-30T02:00:22.668Z,162761042266800
"""Stevo @ aL5upxHjBA"" calls 20",2021-07-30T02:00:21.801Z,162761042180100
"""Spenny @ cu8vqwqurV"" calls 20",2021-07-30T02:00:20.836Z,162761042083600
"""arash @ huBdniBdCU"" calls 20",2021-07-30T02:00:19.036Z,162761041903600
"""grogege @ G4RdqDSm6Z"" posts a big blind of 20",2021-07-30T02:00:16.593Z,162761041659308
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2021-07-30T02:00:16.593Z,162761041659307
"Your hand is 9♣, 8♠",2021-07-30T02:00:16.593Z,162761041659303
"Player stacks: #1 ""grogege @ G4RdqDSm6Z"" (717) | #2 ""arash @ huBdniBdCU"" (1788) | #4 ""Spenny @ cu8vqwqurV"" (2324) | #7 ""Stevo @ aL5upxHjBA"" (1886) | #8 ""Jonah @ KdrqU8EIQ1"" (2285)",2021-07-30T02:00:16.593Z,162761041659301
"-- starting hand #101  (No Limit Texas Hold'em) (dealer: ""Stevo @ aL5upxHjBA"") --",2021-07-30T02:00:16.593Z,162761041659300
"-- ending hand #100 --",2021-07-30T02:00:13.644Z,162761041364402
"""Jonah @ KdrqU8EIQ1"" collected 60 from pot",2021-07-30T02:00:13.644Z,162761041364401
"Uncalled bet of 40 returned to ""Jonah @ KdrqU8EIQ1""",2021-07-30T02:00:13.644Z,162761041364400
"""Stevo @ aL5upxHjBA"" folds",2021-07-30T02:00:12.804Z,162761041280400
"""grogege @ G4RdqDSm6Z"" folds",2021-07-30T02:00:11.903Z,162761041190300
"""Jonah @ KdrqU8EIQ1"" bets 40",2021-07-30T02:00:11.061Z,162761041106100
"""Stevo @ aL5upxHjBA"" checks",2021-07-30T02:00:08.398Z,162761040839800
"Flop:  [Q♦, 4♥, 2♥]",2021-07-30T02:00:06.610Z,162761040661000
"""Jonah @ KdrqU8EIQ1"" checks",2021-07-30T02:00:05.802Z,162761040580200
"""Stevo @ aL5upxHjBA"" calls 20",2021-07-30T02:00:01.570Z,162761040157000
"""Spenny @ cu8vqwqurV"" folds",2021-07-30T02:00:00.668Z,162761040066800
"""arash @ huBdniBdCU"" folds",2021-07-30T01:59:58.120Z,162761039812000
"""grogege @ G4RdqDSm6Z"" calls 20",2021-07-30T01:59:53.158Z,162761039315800
"""Jonah @ KdrqU8EIQ1"" posts a big blind of 20",2021-07-30T01:59:52.122Z,162761039212208
"""Stevo @ aL5upxHjBA"" posts a small blind of 10",2021-07-30T01:59:52.122Z,162761039212207
"Your hand is 3♠, 4♦",2021-07-30T01:59:52.122Z,162761039212203
"Player stacks: #1 ""grogege @ G4RdqDSm6Z"" (737) | #2 ""arash @ huBdniBdCU"" (1788) | #4 ""Spenny @ cu8vqwqurV"" (2324) | #7 ""Stevo @ aL5upxHjBA"" (1906) | #8 ""Jonah @ KdrqU8EIQ1"" (2245)",2021-07-30T01:59:52.122Z,162761039212201
"-- starting hand #100  (No Limit Texas Hold'em) (dealer: ""Spenny @ cu8vqwqurV"") --",2021-07-30T01:59:52.122Z,162761039212200
"""Stevo @ aL5upxHjBA"" shows a Q♦, 6♥.",2021-07-30T01:59:46.429Z,162761038642900
"-- ending hand #99 --",2021-07-30T01:59:45.609Z,162761038560902
"""Spenny @ cu8vqwqurV"" collected 1120 from pot with Full House, 6's over K's (combination: 6♠, 6♦, 6♣, K♦, K♠)",2021-07-30T01:59:45.609Z,162761038560901
"""Spenny @ cu8vqwqurV"" shows a K♦, 6♠.",2021-07-30T01:59:45.609Z,162761038560900
"""arash @ huBdniBdCU"" calls 200",2021-07-30T01:59:44.796Z,162761038479600
"""Spenny @ cu8vqwqurV"" bets 200",2021-07-30T01:59:38.835Z,162761037883500
"River: K♠, 9♥, 6♦, 4♦ [6♣]",2021-07-30T01:59:24.286Z,162761036428600
"""Stevo @ aL5upxHjBA"" folds",2021-07-30T01:59:23.441Z,162761036344100
"""Spenny @ cu8vqwqurV"" calls 100",2021-07-30T01:59:22.504Z,162761036250400
"""arash @ huBdniBdCU"" bets 100",2021-07-30T01:59:21.314Z,162761036131400
"""Stevo @ aL5upxHjBA"" checks",2021-07-30T01:59:18.408Z,162761035840800
"""Spenny @ cu8vqwqurV"" checks",2021-07-30T01:59:17.506Z,162761035750600
"Turn: K♠, 9♥, 6♦ [4♦]",2021-07-30T01:59:15.121Z,162761035512100
"""grogege @ G4RdqDSm6Z"" folds",2021-07-30T01:59:14.314Z,162761035431400
"""Stevo @ aL5upxHjBA"" calls 120",2021-07-30T01:59:12.395Z,162761035239500
"""Spenny @ cu8vqwqurV"" calls 120",2021-07-30T01:59:11.493Z,162761035149300
"""arash @ huBdniBdCU"" raises to 120",2021-07-30T01:59:07.581Z,162761034758100
"""grogege @ G4RdqDSm6Z"" calls 60",2021-07-30T01:59:05.315Z,162761034531500
"""Jonah @ KdrqU8EIQ1"" folds",2021-07-30T01:59:01.921Z,162761034192100
"""Stevo @ aL5upxHjBA"" calls 60",2021-07-30T01:59:01.018Z,162761034101800
"""Spenny @ cu8vqwqurV"" bets 60",2021-07-30T01:58:58.866Z,162761033886600
"Flop:  [K♠, 9♥, 6♦]",2021-07-30T01:58:51.482Z,162761033148200
"""Stevo @ aL5upxHjBA"" checks",2021-07-30T01:58:50.672Z,162761033067200
"""Spenny @ cu8vqwqurV"" calls 20",2021-07-30T01:58:49.771Z,162761032977100
"""arash @ huBdniBdCU"" calls 20",2021-07-30T01:58:48.891Z,162761032889100
"""grogege @ G4RdqDSm6Z"" calls 20",2021-07-30T01:58:47.370Z,162761032737000
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-07-30T01:58:46.350Z,162761032635000
"""Stevo @ aL5upxHjBA"" posts a big blind of 20",2021-07-30T01:58:43.065Z,162761032306508
"""Spenny @ cu8vqwqurV"" posts a small blind of 10",2021-07-30T01:58:43.065Z,162761032306507
"Your hand is 9♦, K♣",2021-07-30T01:58:43.065Z,162761032306503
