entry,at,order
"""Max @ jwP-J03GOx"" posts a big blind of 20",2022-05-06T02:01:07.854Z,165180246785407
"""gorgegeeoeee @ G4RdqDSm6Z"" posts a small blind of 10",2022-05-06T02:01:07.854Z,165180246785406
"Your hand is J♦, Q♦",2022-05-06T02:01:07.854Z,165180246785404
"Player stacks: #1 ""Max @ jwP-J03GOx"" (1450) | #2 ""Jonah @ KdrqU8EIQ1"" (1480) | #3 ""Stevo @ 5Ep7Sc0sJg"" (418) | #8 ""gorgegeeoeee @ G4RdqDSm6Z"" (2046)",2022-05-06T02:01:07.854Z,165180246785401
"-- starting hand #117  (No Limit Texas Hold'em) (dealer: ""Stevo @ 5Ep7Sc0sJg"") --",2022-05-06T02:01:07.854Z,165180246785400
"""Stevo @ 5Ep7Sc0sJg"" shows a A♠, J♥.",2022-05-06T02:01:02.747Z,165180246274700
"Undealt cards: 3♠, 5♠, K♦ [3♦, 6♥]",2022-05-06T02:01:01.754Z,165180246175400
"-- ending hand #116 --",2022-05-06T02:01:01.155Z,165180246115502
"""Jonah @ KdrqU8EIQ1"" collected 140 from pot",2022-05-06T02:01:01.155Z,165180246115501
"Uncalled bet of 418 returned to ""Jonah @ KdrqU8EIQ1""",2022-05-06T02:01:01.155Z,165180246115500
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-05-06T02:01:00.266Z,165180246026600
"""Jonah @ KdrqU8EIQ1"" bets 418",2022-05-06T02:00:33.421Z,165180243342100
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-05-06T02:00:28.680Z,165180242868000
"Flop:  [3♠, 5♠, K♦]",2022-05-06T02:00:26.829Z,165180242682900
"""gorgegeeoeee @ G4RdqDSm6Z"" folds",2022-05-06T02:00:25.927Z,165180242592700
"""Stevo @ 5Ep7Sc0sJg"" calls 60",2022-05-06T02:00:24.712Z,165180242471200
"""Jonah @ KdrqU8EIQ1"" raises to 60",2022-05-06T02:00:23.252Z,165180242325200
"""Max @ jwP-J03GOx"" folds",2022-05-06T02:00:21.001Z,165180242100100
"""gorgegeeoeee @ G4RdqDSm6Z"" posts a big blind of 20",2022-05-06T02:00:12.005Z,165180241200507
"""Stevo @ 5Ep7Sc0sJg"" posts a small blind of 10",2022-05-06T02:00:12.005Z,165180241200506
"Your hand is A♠, J♥",2022-05-06T02:00:12.005Z,165180241200504
"Player stacks: #1 ""Max @ jwP-J03GOx"" (1450) | #2 ""Jonah @ KdrqU8EIQ1"" (1400) | #3 ""Stevo @ 5Ep7Sc0sJg"" (478) | #8 ""gorgegeeoeee @ G4RdqDSm6Z"" (2066)",2022-05-06T02:00:12.005Z,165180241200501
"-- starting hand #116  (No Limit Texas Hold'em) (dealer: ""Jonah @ KdrqU8EIQ1"") --",2022-05-06T02:00:12.005Z,165180241200500
"""Stevo @ 5Ep7Sc0sJg"" shows a 3♦, 5♦.",2022-05-06T02:00:07.427Z,165180240742700
"-- ending hand #115 --",2022-05-06T02:00:05.397Z,165180240539703
"""Jonah @ KdrqU8EIQ1"" shows a 9♣, A♥.",2022-05-06T02:00:05.397Z,165180240539702
"""gorgegeeoeee @ G4RdqDSm6Z"" collected 380 from pot with Pair, 10's (combination: 10♣, 10♥, Q♥, J♥, 4♠)",2022-05-06T02:00:05.397Z,165180240539701
"""gorgegeeoeee @ G4RdqDSm6Z"" shows a J♥, 10♣.",2022-05-06T02:00:05.397Z,165180240539700
"""Max @ jwP-J03GOx"" folds",2022-05-06T02:00:04.505Z,165180240450500
"""gorgegeeoeee @ G4RdqDSm6Z"" calls 40",2022-05-06T02:00:02.721Z,165180240272100
"""Jonah @ KdrqU8EIQ1"" bets 40",2022-05-06T01:59:58.178Z,165180239817800
"River: 4♠, Q♥, 10♥, 3♥ [2♠]",2022-05-06T01:59:52.502Z,165180239250200
"""Max @ jwP-J03GOx"" calls 20",2022-05-06T01:59:51.651Z,165180239165100
"""gorgegeeoeee @ G4RdqDSm6Z"" calls 20",2022-05-06T01:59:49.544Z,165180238954400
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-05-06T01:59:48.679Z,165180238867900
"""Jonah @ KdrqU8EIQ1"" bets 20",2022-05-06T01:59:44.823Z,165180238482300
"Turn: 4♠, Q♥, 10♥ [3♥]",2022-05-06T01:59:42.778Z,165180238277800
"""Max @ jwP-J03GOx"" checks",2022-05-06T01:59:41.907Z,165180238190700
"""gorgegeeoeee @ G4RdqDSm6Z"" checks",2022-05-06T01:59:31.579Z,165180237157900
"""Stevo @ 5Ep7Sc0sJg"" checks",2022-05-06T01:59:30.594Z,165180237059400
"""Jonah @ KdrqU8EIQ1"" checks",2022-05-06T01:59:29.655Z,165180236965500
"Flop:  [4♠, Q♥, 10♥]",2022-05-06T01:59:21.085Z,165180236108500
"""gorgegeeoeee @ G4RdqDSm6Z"" calls 60",2022-05-06T01:59:20.195Z,165180236019500
"""Stevo @ 5Ep7Sc0sJg"" calls 60",2022-05-06T01:59:19.303Z,165180235930300
"""Jonah @ KdrqU8EIQ1"" calls 60",2022-05-06T01:59:18.215Z,165180235821500
"""Max @ jwP-J03GOx"" raises to 60",2022-05-06T01:59:17.266Z,165180235726600
"""gorgegeeoeee @ G4RdqDSm6Z"" calls 20",2022-05-06T01:59:11.835Z,165180235183500
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2022-05-06T01:59:10.276Z,165180235027607
"""Jonah @ KdrqU8EIQ1"" posts a small blind of 10",2022-05-06T01:59:10.276Z,165180235027606
"Your hand is 3♦, 5♦",2022-05-06T01:59:10.276Z,165180235027604
"Player stacks: #1 ""Max @ jwP-J03GOx"" (1530) | #2 ""Jonah @ KdrqU8EIQ1"" (1520) | #3 ""Stevo @ 5Ep7Sc0sJg"" (538) | #8 ""gorgegeeoeee @ G4RdqDSm6Z"" (1806)",2022-05-06T01:59:10.276Z,165180235027601
"-- starting hand #115  (No Limit Texas Hold'em) (dealer: ""Max @ jwP-J03GOx"") --",2022-05-06T01:59:10.276Z,165180235027600
"""Stevo @ 5Ep7Sc0sJg"" shows a 8♥, 4♣.",2022-05-06T01:59:04.791Z,165180234479100
"-- ending hand #114 --",2022-05-06T01:59:03.687Z,165180234368702
"""Max @ jwP-J03GOx"" collected 160 from pot with Two Pair, 7's & 6's (combination: 7♥, 7♦, 6♠, 6♣, Q♥)",2022-05-06T01:59:03.687Z,165180234368701
"""Max @ jwP-J03GOx"" shows a 7♥, Q♥.",2022-05-06T01:59:03.687Z,165180234368700
"""gorgegeeoeee @ G4RdqDSm6Z"" folds",2022-05-06T01:59:02.859Z,165180234285900
"""Stevo @ 5Ep7Sc0sJg"" calls 40",2022-05-06T01:59:01.665Z,165180234166500
"""Jonah @ KdrqU8EIQ1"" folds",2022-05-06T01:59:00.391Z,165180234039100
"""Max @ jwP-J03GOx"" bets 40",2022-05-06T01:58:59.415Z,165180233941500
"River: J♠, 7♦, 6♠, 4♥ [6♣]",2022-05-06T01:58:50.141Z,165180233014100
"""gorgegeeoeee @ G4RdqDSm6Z"" checks",2022-05-06T01:58:49.305Z,165180232930500
