entry,at,order
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2022-01-07T03:00:49.418Z,164152444941809
"""Stevo @ 5Ep7Sc0sJg"" posts a small blind of 10",2022-01-07T03:00:49.418Z,164152444941808
"Your hand is 4♠, 8♥",2022-01-07T03:00:49.418Z,164152444941807
"Player stacks: #1 ""Jonah @ 333XEf7vEI"" (2360) | #2 ""geger @ G4RdqDSm6Z"" (1200) | #3 ""Stevo @ 5Ep7Sc0sJg"" (1523) | #5 ""peelic @ c2JqQCu6sT"" (1577) | #7 ""Spenny @ cu8vqwqurV"" (1400) | #9 ""arash @ huBdniBdCU"" (940)",2022-01-07T03:00:49.418Z,164152444941801
"-- starting hand #71  (No Limit Texas Hold'em) (dealer: ""geger @ G4RdqDSm6Z"") --",2022-01-07T03:00:49.418Z,164152444941800
"""geger @ G4RdqDSm6Z"" shows a 3♠, 10♠.",2022-01-07T03:00:43.980Z,164152444398000
"-- ending hand #70 --",2022-01-07T03:00:42.816Z,164152444281603
"""Jonah @ 333XEf7vEI"" shows a J♣, 8♠.",2022-01-07T03:00:42.816Z,164152444281602
"""peelic @ c2JqQCu6sT"" collected 410 from pot with Pair, 5's (combination: 5♠, 5♣, A♠, 10♦, 9♠)",2022-01-07T03:00:42.816Z,164152444281601
"""peelic @ c2JqQCu6sT"" shows a 9♠, A♠.",2022-01-07T03:00:42.816Z,164152444281600
"""peelic @ c2JqQCu6sT"" calls 40",2022-01-07T03:00:41.891Z,164152444189100
"""Jonah @ 333XEf7vEI"" bets 40",2022-01-07T03:00:39.244Z,164152443924400
"""peelic @ c2JqQCu6sT"" checks",2022-01-07T03:00:32.169Z,164152443216900
"River: 5♠, 4♦, 5♣, 7♦ [10♦]",2022-01-07T03:00:28.810Z,164152442881000
"""arash @ huBdniBdCU"" folds",2022-01-07T03:00:27.976Z,164152442797600
"""peelic @ c2JqQCu6sT"" calls 60",2022-01-07T03:00:26.722Z,164152442672200
"""Jonah @ 333XEf7vEI"" bets 60",2022-01-07T03:00:24.894Z,164152442489400
"""arash @ huBdniBdCU"" checks",2022-01-07T03:00:22.075Z,164152442207500
"""peelic @ c2JqQCu6sT"" checks",2022-01-07T03:00:20.281Z,164152442028100
"Turn: 5♠, 4♦, 5♣ [7♦]",2022-01-07T03:00:18.972Z,164152441897200
"""Jonah @ 333XEf7vEI"" checks",2022-01-07T03:00:18.083Z,164152441808300
"""arash @ huBdniBdCU"" checks",2022-01-07T03:00:17.063Z,164152441706300
"""peelic @ c2JqQCu6sT"" checks",2022-01-07T03:00:12.791Z,164152441279100
"Flop:  [5♠, 4♦, 5♣]",2022-01-07T03:00:10.167Z,164152441016700
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-01-07T03:00:09.262Z,164152440926200
"""geger @ G4RdqDSm6Z"" folds",2022-01-07T03:00:08.202Z,164152440820200
"""Jonah @ 333XEf7vEI"" calls 60",2022-01-07T03:00:07.316Z,164152440731600
"""arash @ huBdniBdCU"" calls 60",2022-01-07T03:00:03.933Z,164152440393300
"""Spenny @ cu8vqwqurV"" folds",2022-01-07T03:00:02.877Z,164152440287700
"""peelic @ c2JqQCu6sT"" raises to 60",2022-01-07T03:00:00.629Z,164152440062900
"""Stevo @ 5Ep7Sc0sJg"" posts a big blind of 20",2022-01-07T02:59:58.089Z,164152439808910
"""geger @ G4RdqDSm6Z"" posts a small blind of 10",2022-01-07T02:59:58.089Z,164152439808909
"Your hand is J♠, K♣",2022-01-07T02:59:58.089Z,164152439808908
"Player stacks: #1 ""Jonah @ 333XEf7vEI"" (2520) | #2 ""geger @ G4RdqDSm6Z"" (1210) | #3 ""Stevo @ 5Ep7Sc0sJg"" (1543) | #5 ""peelic @ c2JqQCu6sT"" (1327) | #7 ""Spenny @ cu8vqwqurV"" (1400) | #9 ""arash @ huBdniBdCU"" (1000)",2022-01-07T02:59:58.089Z,164152439808902
"-- starting hand #70  (No Limit Texas Hold'em) (dealer: ""Jonah @ 333XEf7vEI"") --",2022-01-07T02:59:58.089Z,164152439808901
"The player ""arash @ huBdniBdCU"" joined the game with a stack of 1000.",2022-01-07T02:59:58.089Z,164152439808900
"The admin approved the player ""arash @ huBdniBdCU"" participation with a stack of 1000.",2022-01-07T02:59:53.940Z,164152439394000
"-- ending hand #69 --",2022-01-07T02:59:51.992Z,164152439199203
"""Jonah @ 333XEf7vEI"" shows a 10♥, Q♣.",2022-01-07T02:59:51.992Z,164152439199202
"""geger @ G4RdqDSm6Z"" collected 160 from pot with Pair, A's (combination: A♦, A♥, K♣, J♦, 9♠)",2022-01-07T02:59:51.992Z,164152439199201
"""geger @ G4RdqDSm6Z"" shows a J♦, A♦.",2022-01-07T02:59:51.992Z,164152439199200
"""Spenny @ cu8vqwqurV"" folds",2022-01-07T02:59:51.138Z,164152439113800
"The player ""arash @ huBdniBdCU"" requested a seat.",2022-01-07T02:59:50.337Z,164152439033700
"""peelic @ c2JqQCu6sT"" folds",2022-01-07T02:59:50.174Z,164152439017400
"""geger @ G4RdqDSm6Z"" calls 40",2022-01-07T02:59:49.243Z,164152438924300
"""Jonah @ 333XEf7vEI"" bets 40",2022-01-07T02:59:47.578Z,164152438757800
"River: 8♥, 6♠, K♣, 9♠ [A♥]",2022-01-07T02:59:44.282Z,164152438428200
"""Spenny @ cu8vqwqurV"" checks",2022-01-07T02:59:43.436Z,164152438343600
"""peelic @ c2JqQCu6sT"" checks",2022-01-07T02:59:42.564Z,164152438256400
"""geger @ G4RdqDSm6Z"" checks",2022-01-07T02:59:41.606Z,164152438160600
"""Jonah @ 333XEf7vEI"" checks",2022-01-07T02:59:40.674Z,164152438067400
"Turn: 8♥, 6♠, K♣ [9♠]",2022-01-07T02:59:37.682Z,164152437768200
"""Spenny @ cu8vqwqurV"" checks",2022-01-07T02:59:36.745Z,164152437674500
"""peelic @ c2JqQCu6sT"" checks",2022-01-07T02:59:35.780Z,164152437578000
"""geger @ G4RdqDSm6Z"" checks",2022-01-07T02:59:34.719Z,164152437471900
"""Jonah @ 333XEf7vEI"" checks",2022-01-07T02:59:33.805Z,164152437380500
"Flop:  [8♥, 6♠, K♣]",2022-01-07T02:59:30.683Z,164152437068300
"""geger @ G4RdqDSm6Z"" checks",2022-01-07T02:59:29.788Z,164152436978800
"""Jonah @ 333XEf7vEI"" calls 20",2022-01-07T02:59:28.667Z,164152436866700
"""Spenny @ cu8vqwqurV"" calls 20",2022-01-07T02:59:27.535Z,164152436753500
"""peelic @ c2JqQCu6sT"" calls 20",2022-01-07T02:59:26.562Z,164152436656200
"""Stevo @ 5Ep7Sc0sJg"" folds",2022-01-07T02:59:25.529Z,164152436552900
"""geger @ G4RdqDSm6Z"" posts a big blind of 20",2022-01-07T02:59:23.292Z,164152436329208
"""Jonah @ 333XEf7vEI"" posts a small blind of 10",2022-01-07T02:59:23.292Z,164152436329207
"Player stacks: #1 ""Jonah @ 333XEf7vEI"" (2580) | #2 ""geger @ G4RdqDSm6Z"" (1110) | #3 ""Stevo @ 5Ep7Sc0sJg"" (1543) | #5 ""peelic @ c2JqQCu6sT"" (1347) | #7 ""Spenny @ cu8vqwqurV"" (1420)",2022-01-07T02:59:23.292Z,164152436329201
"-- starting hand #69  (No Limit Texas Hold'em) (dead button) --",2022-01-07T02:59:23.292Z,164152436329200
"-- ending hand #68 --",2022-01-07T02:59:17.192Z,164152435719202
"""Jonah @ 333XEf7vEI"" collected 340 from pot with Pair, A's (combination: A♦, A♠, K♦, 9♥, 8♦)",2022-01-07T02:59:17.192Z,164152435719201
"""Jonah @ 333XEf7vEI"" shows a K♦, A♦.",2022-01-07T02:59:17.192Z,164152435719200
"""peelic @ c2JqQCu6sT"" calls 80",2022-01-07T02:59:16.368Z,164152435636800
"""Jonah @ 333XEf7vEI"" bets 80",2022-01-07T02:59:15.399Z,164152435539900
"River: 9♥, 3♠, 8♦, 2♦ [A♠]",2022-01-07T02:59:11.888Z,164152435188800
"""Spenny @ cu8vqwqurV"" folds",2022-01-07T02:59:11.060Z,164152435106000
"""peelic @ c2JqQCu6sT"" calls 20",2022-01-07T02:59:08.370Z,164152434837000
"""Jonah @ 333XEf7vEI"" bets 20",2022-01-07T02:59:07.431Z,164152434743100
