entry,at,order
"""Stevo @ aL5upxHjBA"" posts a big blind of 20",2021-07-02T02:01:15.329Z,162519127532908
"""peelic @ c2JqQCu6sT"" posts a small blind of 10",2021-07-02T02:01:15.329Z,162519127532907
"Your hand is 6♦, 4♣",2021-07-02T02:01:15.329Z,162519127532902
"Player stacks: #1 ""arash @ huBdniBdCU"" (1706) | #2 ""peelic @ c2JqQCu6sT"" (1756) | #3 ""Stevo @ aL5upxHjBA"" (967) | #4 ""Jonah @ KdrqU8EIQ1"" (778) | #10 ""groeerego @ G4RdqDSm6Z"" (1230)",2021-07-02T02:01:15.329Z,162519127532901
"-- starting hand #113  (No Limit Texas Hold'em) (dealer: ""arash @ huBdniBdCU"") --",2021-07-02T02:01:15.329Z,162519127532900
"""groeerego @ G4RdqDSm6Z"" shows a 2♦, K♦.",2021-07-02T02:01:11.012Z,162519127101200
"""Stevo @ aL5upxHjBA"" shows a A♠, 6♣.",2021-07-02T02:01:08.984Z,162519126898400
"-- ending hand #112 --",2021-07-02T02:01:08.303Z,162519126830302
"""arash @ huBdniBdCU"" collected 640 from pot with A High (combination: A♥, Q♣, J♠, 7♠, 5♣)",2021-07-02T02:01:08.303Z,162519126830301
"""arash @ huBdniBdCU"" shows a Q♣, A♥.",2021-07-02T02:01:08.303Z,162519126830300
"""groeerego @ G4RdqDSm6Z"" checks",2021-07-02T02:01:07.460Z,162519126746000
"""Jonah @ KdrqU8EIQ1"" checks",2021-07-02T02:01:06.609Z,162519126660900
"""peelic @ c2JqQCu6sT"" checks",2021-07-02T02:01:05.478Z,162519126547800
"""arash @ huBdniBdCU"" checks",2021-07-02T02:01:04.285Z,162519126428500
"River: 7♠, J♠, 3♥, 4♣ [5♣]",2021-07-02T02:01:01.777Z,162519126177700
"""groeerego @ G4RdqDSm6Z"" calls 20",2021-07-02T02:01:00.970Z,162519126097000
"""Jonah @ KdrqU8EIQ1"" calls 20",2021-07-02T02:00:59.836Z,162519125983600
"""peelic @ c2JqQCu6sT"" calls 20",2021-07-02T02:00:58.340Z,162519125834000
"""arash @ huBdniBdCU"" bets 20",2021-07-02T02:00:57.259Z,162519125725900
"Turn: 7♠, J♠, 3♥ [4♣]",2021-07-02T02:00:54.057Z,162519125405700
"""groeerego @ G4RdqDSm6Z"" calls 40",2021-07-02T02:00:53.251Z,162519125325100
"""Jonah @ KdrqU8EIQ1"" calls 40",2021-07-02T02:00:51.324Z,162519125132400
"""Stevo @ aL5upxHjBA"" folds",2021-07-02T02:00:50.468Z,162519125046800
"""peelic @ c2JqQCu6sT"" calls 40",2021-07-02T02:00:49.558Z,162519124955800
"""arash @ huBdniBdCU"" bets 40",2021-07-02T02:00:48.620Z,162519124862000
"Flop:  [7♠, J♠, 3♥]",2021-07-02T02:00:42.204Z,162519124220400
"""groeerego @ G4RdqDSm6Z"" calls 80",2021-07-02T02:00:41.395Z,162519124139500
"""Jonah @ KdrqU8EIQ1"" calls 80",2021-07-02T02:00:40.225Z,162519124022500
"""Stevo @ aL5upxHjBA"" calls 80",2021-07-02T02:00:39.351Z,162519123935100
"""peelic @ c2JqQCu6sT"" calls 80",2021-07-02T02:00:37.977Z,162519123797700
"""arash @ huBdniBdCU"" raises to 80",2021-07-02T02:00:36.246Z,162519123624600
"""groeerego @ G4RdqDSm6Z"" calls 40",2021-07-02T02:00:33.857Z,162519123385700
"""Jonah @ KdrqU8EIQ1"" calls 40",2021-07-02T02:00:33.013Z,162519123301300
"""Stevo @ aL5upxHjBA"" raises to 40",2021-07-02T02:00:31.981Z,162519123198100
"""peelic @ c2JqQCu6sT"" posts a big blind of 20",2021-07-02T02:00:29.735Z,162519122973509
