entry,at,order
"""Max @ jwP-J03GOx"" posts a big blind of 20",2022-04-22T02:02:23.729Z,165059294372909
"""arash @ huBdniBdCU"" posts a small blind of 10",2022-04-22T02:02:23.729Z,165059294372908
"Your hand is A♣, 9♦",2022-04-22T02:02:23.729Z,165059294372907
"Player stacks: #1 ""Max @ jwP-J03GOx"" (4663) | #2 ""Stevo @ yBif8aHyfI"" (2220) | #3 ""peelic @ c2JqQCu6sT"" (1167) | #4 ""goreoeoo @ G4RdqDSm6Z"" (2785) | #6 ""Jonah @ KdrqU8EIQ1"" (1500) | #9 ""arash @ huBdniBdCU"" (665)",2022-04-22T02:02:23.729Z,165059294372901
"-- starting hand #91  (No Limit Texas Hold'em) (dealer: ""Jonah @ KdrqU8EIQ1"") --",2022-04-22T02:02:23.729Z,165059294372900
"""goreoeoo @ G4RdqDSm6Z"" shows a 9♦, Q♦.",2022-04-22T02:02:22.283Z,165059294228300
"""Stevo @ yBif8aHyfI"" shows a J♦, 10♣.",2022-04-22T02:02:19.961Z,165059293996100
"-- ending hand #90 --",2022-04-22T02:02:19.327Z,165059293932702
"""goreoeoo @ G4RdqDSm6Z"" collected 2140 from pot",2022-04-22T02:02:19.327Z,165059293932701
"Uncalled bet of 645 returned to ""goreoeoo @ G4RdqDSm6Z""",2022-04-22T02:02:19.327Z,165059293932700
"""Stevo @ yBif8aHyfI"" folds",2022-04-22T02:02:18.423Z,165059293842300
"""Jonah @ KdrqU8EIQ1"" folds",2022-04-22T02:01:42.856Z,165059290285600
"""goreoeoo @ G4RdqDSm6Z"" raises to 668 and go all in",2022-04-22T02:01:40.721Z,165059290072100
"""Stevo @ yBif8aHyfI"" calls 23",2022-04-22T02:01:38.246Z,165059289824600
"""Jonah @ KdrqU8EIQ1"" bets 23",2022-04-22T02:01:37.167Z,165059289716700
"River: 7♣, Q♠, 2♥, 9♠ [J♣]",2022-04-22T02:01:32.291Z,165059289229100
"""peelic @ c2JqQCu6sT"" folds",2022-04-22T02:01:31.432Z,165059289143200
"""Stevo @ yBif8aHyfI"" calls 254",2022-04-22T02:01:29.581Z,165059288958100
"""Jonah @ KdrqU8EIQ1"" calls 254",2022-04-22T02:01:27.369Z,165059288736900
"""goreoeoo @ G4RdqDSm6Z"" raises to 254",2022-04-22T02:01:26.041Z,165059288604100
"""peelic @ c2JqQCu6sT"" calls 77",2022-04-22T02:01:22.913Z,165059288291300
"""Stevo @ yBif8aHyfI"" calls 77",2022-04-22T02:01:21.394Z,165059288139400
"""Jonah @ KdrqU8EIQ1"" bets 77",2022-04-22T02:01:19.841Z,165059287984100
"Turn: 7♣, Q♠, 2♥ [9♠]",2022-04-22T02:01:12.151Z,165059287215100
"""peelic @ c2JqQCu6sT"" calls 188",2022-04-22T02:01:11.250Z,165059287125000
"""Stevo @ yBif8aHyfI"" calls 188",2022-04-22T02:01:09.551Z,165059286955100
"""Jonah @ KdrqU8EIQ1"" calls 188",2022-04-22T02:01:05.480Z,165059286548000
"""goreoeoo @ G4RdqDSm6Z"" raises to 188",2022-04-22T02:01:02.613Z,165059286261300
"""peelic @ c2JqQCu6sT"" calls 65",2022-04-22T02:00:59.886Z,165059285988600
"""Stevo @ yBif8aHyfI"" raises to 65",2022-04-22T02:00:56.222Z,165059285622200
"""Jonah @ KdrqU8EIQ1"" calls 42",2022-04-22T02:00:47.802Z,165059284780200
"""goreoeoo @ G4RdqDSm6Z"" calls 42",2022-04-22T02:00:46.888Z,165059284688800
"""peelic @ c2JqQCu6sT"" raises to 42",2022-04-22T02:00:43.829Z,165059284382900
"""Stevo @ yBif8aHyfI"" calls 20",2022-04-22T02:00:38.914Z,165059283891400
"""Jonah @ KdrqU8EIQ1"" bets 20",2022-04-22T02:00:37.887Z,165059283788700
"Flop:  [7♣, Q♠, 2♥]",2022-04-22T02:00:33.497Z,165059283349700
"""Jonah @ KdrqU8EIQ1"" calls 110",2022-04-22T02:00:32.615Z,165059283261500
"""goreoeoo @ G4RdqDSm6Z"" calls 110",2022-04-22T02:00:31.345Z,165059283134500
"""peelic @ c2JqQCu6sT"" calls 110",2022-04-22T02:00:28.434Z,165059282843400
"""Stevo @ yBif8aHyfI"" raises to 110",2022-04-22T02:00:26.252Z,165059282625200
"""Max @ jwP-J03GOx"" folds",2022-04-22T02:00:23.243Z,165059282324300
"""arash @ huBdniBdCU"" folds",2022-04-22T02:00:20.858Z,165059282085800
